 6621 ; Крест нательный, серебро. ;  ;  ; Ag925 ;  ; 26 ; vit2503 ; 4162 
 5023 ; Лот Государственных Кредитных Билетов (13 штук, разные кассиры, номер сер.) ; 1909 ;  ;  ;  ; 37 ; Бигль ; 441 
 5024 ; Лот Государственных Кредитных Билетов (15 штук, разные кассиры, длинный номер) ; 1909 ;  ;  ;  ; 45 ; chipil8 ; 448 
 5025 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 16 ; огонь71 ; 102 
 5026 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 46 ; 1879 ; 254 
 5027 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 37 ; Sky2 ; 579 
 5028 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 9 ; Hellsten ; 59 
 5029 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 3 ; Wvratar ; 12 
 5030 ; Лот Государственных Кредитных Билетов (2 штуки, номера подряд) ;  ;  ;  ; AU ; 32 ; 1879 ; 360 
 5031 ; Лот Государственных Кредитных Билетов (3 штук, разные кассиры) ; 1909 ;  ;  ;  ; 20 ; STANDART ; 158 
 5032 ; Лот Государственных Кредитных Билетов (7 штук, разные кассиры) ;  ;  ;  ;  ; 19 ; search ; 179 
 5033 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 28 ; kent01 ; 406 
 5034 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; uhfvv7 ; 229 
 5035 ; Лот бон: 25,5,1 руб (4шт) ; 1898,1909 ;  ;  ;  ; 20 ; Мерен ; 240 
 5036 ; Лот бон: 25,10,5,1 руб (5шт) ; 1898,1909 ;  ;  ;  ; 24 ; Мерен ; 257 
 5037 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ; AU ; 49 ; garikms ; 826 
 5038 ; 100 рублей ; 1910 ; Коншин. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; огонь71 ; 360 
 5039 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 36 ; Блюхер ; 261 
 5040 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 30 ; огонь71 ; 703 
 3693 ; Лот монет Бразилии: 7 шт. ;  ;  ; Cu-Ni,St ; XF+/AU ; 3 ; калинов мост ; 101 
 3694 ; Лот монет США: 1,1/2,1/4 доллара (3 шт.) 200 лет независимости ; 1976 ;  ; Cu-Ni ; XF/AU ; 21 ; GAlexander ; 185 
 3695 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ;  ;  ; Лат ; AU ; 41 ; Oleg73 ; 317 
 3696 ; Лот монет Индии: 8 шт. ;  ;  ; Би/м,Ж/м,Cu-Ni ; AU ; 16 ; Волк33 ; 239 
 3697 ; Лот монет Казахстана: 100,50 тенге (7 шт.) ;  ;  ; Cu-Ni ; XF+/AU ; 39 ; aziya11 ; 354 
 3698 ; Лот монет Азии: 10шт ; 20 век ;  ; Cu-Ni Al лат ; VF/XF ; 41 ; bobbar ; 179 
 3699 ; Лот монет Украины: 2,1 гривна, 50,25,10,5,2,1 копейка (19 шт.) ; 1992-2018 ;  ; Al/Br,St/Ni ; XF/AU ; 13 ; GAlexander ; 61 
 3700 ; Лот монет Швеции: 1,2,5 эре (5шт) ; 1943-1948 ;  ; Fe ; F/VF- ; 19 ; bobbar ; 109 
 3701 ; Лот монет Великобритании: 6 шт. ;  ;  ; Cu-Ni,Br ; VF-/XF ; 25 ; guzubala ; 123 
 3702 ; Лот монет США: 1/4 доллара (3 шт.) Национальные парки ; 2016,2020 ;  ; Cu-Ni ; AU ; 22 ; svetin ; 139 
 3703 ; Лот монет Греции: 500 драхм (6 шт.) Олимпиада в Афинах ; 2000 ;  ; Cu-Ni ; XF ; 21 ; STANDART ; 544 
 3704 ; Лот монет Польши: 2 злотых (5 шт.) Юбилейные ;  ;  ; Лат ; AU ; 20 ; STANDART ; 260 
 3705 ; Лот монет Острова Мэн: 1 крона (4 шт.) Олимпиада в Сочи ; 2014 ;  ; Cu-Ni ; AU ; 37 ; crocus ; 1583 
 3706 ; Лот монет Великобритании и Гибралтара: 1 фунт, 20 пенсов (8 шт.) ;  ;  ; Ni/Лат,Cu-Ni ; VF/XF ; 29 ; Федот ; 845 
 3707 ; Лот монет Дании: 20,10 крона (2 шт.) ;  ;  ; Al/Br ; XF ; 9 ; bobbar ; 272 
 3708 ; Лот монет Великобритании: 1 пенни (9 шт.) ; 1876-1967 ;  ; Br ; VG/XF ; 23 ; Леонс ; 139 
 3709 ; Лот монет США: 1 цент (47 шт.) Без повторов ;  ;  ; Br ; VF/XF+ ; 27 ; bobbar ; 148 
 3710 ; Лот монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2009 ;  ; Би/м,Лат,St/Cu ; AU ; 16 ; Александр007 ; 383 
 3711 ; Лот монет США: 16шт ;  ;  ; Cu-Ni Br ; VF/XF ; 30 ; tisa66 ; 83 
 3712 ; Лот монет Тонга: 5 шт. ; 2015 ;  ; St/Ni,Ж/м ; AU ; 48 ; Teoretik ; 1130 
 3713 ; Лот монет Ватикана: 100 лир (2 шт.) ;  ;  ; St ; AU ; 22 ; ЛОПАТИНиКО ; 155 
 3714 ; Лот монет Танзании: 4 шт. ; 2014-2015 ;  ; St/Лат,St/Ni,Ж/ ; AU ; 21 ; sifirot ; 217 
 3715 ; Лот монет Приднестровья: 4 шт. ;  ;  ; Пластик ; AU ; 35 ; Kudma ; 183 
 3716 ; Лот монет Сейшелл: 7 шт. ; 2016 ;  ; Би/м,St/Ni,Ж/м ; AU ; 32 ; Teoretik ; 578 
 3717 ; Лот иностранных монет: 15 шт. ;  ;  ; Al,St/Cu,St/Ni, ; XF+/AU ; 23 ; bobbar ; 192 
 3718 ; Лот монет Норвегии: 1,2,5,10 эре, 1крона (6шт) ; 1964-1973 ;  ; Cu-Ni,Br ; VF+/AU ; 14 ; bobbar ; 102 
 3719 ; Лот монет Бразилии: 1 реал (16 шт.) ; 2014-2016 ;  ; Би/м ; AU ; 32 ; 201120 ; 396 
 3720 ; Лот монет Франции (14шт) ; 1903-1985 ;  ; Br,Al/Br,Al ; VF-/XF ; 20 ; Flagman ; 79 
 3721 ; Лот монет Швеции: 6 шт. ;  ;  ; Br,Fe ; VF/XF ; 21 ; sdasda ; 122 
 3722 ; Лот монет Швеции: 8шт ;  ;  ; Cu ; F ; 26 ; double ; 485 
 3723 ; Лот монет Великобритании: 1/2 пенни (17 шт.) ; 1902-1967 ;  ; Br ; VG/XF ; 27 ; 8888888АЛЕКС888888 ; 169 
 3724 ; Лот монет Латвии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2014 ;  ; Би/м,Лат,St/Cu ; AU ; 8 ; Gast ; 374 
 3725 ; Лот монет Бразилии: 6 шт. ;  ;  ; Би/м,Ж/м,St ; XF/AU ; 11 ; bambuk ; 57 
 3726 ; Лот монет Великобритани: 8шт ;  ;  ; Би/м лат Br ; VF/XF ; 19 ; bobbar ; 420 
 3727 ; Лот монет Шри-Ланки: 6 шт. ;  ;  ; Cu-Ni,St/Ni,Ж/м ; VF/AU ; 13 ; Инструктор ; 72 
 3728 ; Лот монет Индии: 6 шт. ;  ;  ; Би/м,Cu-Ni,St/N ; XF/AU ; 18 ; Лоцман ; 217 
 3729 ; Лот монет Канады: 50 центов (3шт) ; 1999 ;  ; Ag ; Proof ; 25 ; ASTA ; 2457 
 3730 ; Лот иностранных монет: 5 шт. ;  ;  ; Cu,Br ; VG/VF ; 20 ; double ; 204 
 3731 ; Лот монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцент (9 шт.) ; 2010 ;  ; Би/м,Лат,St/Cu ; AU ; 21 ; Vivi an ; 642 
 3732 ; Лот монет США: 1 цент (34 шт.) Все разные ; 1955-2001 ;  ; Br ; VF/XF ; 23 ; bobbar ; 125 
 3733 ; Лот монет Великобритании: 1 фунт (4шт) ; 2000-2003 ;  ; Лат ; VF/XF ; 32 ; smel ; 449 
 3734 ; Лот монет Швеции: 8шт ;  ;  ; Cu ; F ; 34 ; Markgraf ; 473 
 3735 ; Лот монет Египта,ОАЭ, Ирака (5шт) ;  ;  ; Би/м,ж/м,б/м ; XF/AU ; 25 ; Мерен ; 44 
 3736 ; Лот монет Бразилии, Аргентины (8шт) ; 1894-2010 ;  ; Br,Al/Br,ж/м ; F/XF ; 29 ; teso ; 258 
 3737 ; Лот монет ФРГ и ГДР: 27шт ;  ;  ; Cu-Ni Al/Br ; VF/XF ; 27 ; всыня ; 393 
 3738 ; Лот монет Приднестровья: 1 рубль (35 шт.) Юбилейные ; 2015-2019 ;  ; St/Ni ; AU ; 47 ; Markgraf ; 1041 
 3739 ; Стартовый набор евро монет Германии: 20шт ;  ;  ; Би/м лат Cu/St ; AU ; 34 ; Serenade ; 921 
 3740 ; Лот монет Арабских Эмиратов: 20шт ;  ;  ; Cu-Ni ; VF/AU ; 11 ; всыня ; 159 
 3741 ; Лот монет Болгарии: 25шт ; 20 век ;  ; Cu-Ni Cu-Zn ; VF/XF ; 29 ; bobbar ; 132 
 3742 ; Лот монет Веймара: 20шт ;  ;  ; Br Al/Br ; F/F+ ; 22 ; double ; 228 
 3643 ; Лот монет Панамы: 1 бальбоа (2 шт.) ;  ;  ; Би/м ; AU ; 16 ; Степан_81 ; 157 
 3644 ; Лот монет Польши: 10 злотых (2 шт.) ;  ;  ; Cu-Ni ; XF- ; 31 ; cotangens ; 83 
 3645 ; Лот монет Украины: 1 гривна (2 шт.) 70 лет победы, Евро2012 ; 2012-2015 ;  ; Al/Br ; AU ; 11 ; STANDART ; 56 
 3646 ; Лот монет Сомали: 1 шиллинг (7 шт.) ; 2016 ;  ; St/Ni ; AU ; 11 ; ВЯЗЪ ; 223 
 3647 ; Лот монет Польши: 5 злотых (2 шт.) ;  ;  ; Би/м ; AU ; 19 ; salim ; 267 
 3648 ; Лот монет Югославии: 3 шт. ;  ;  ; Cu-Ni ; XF+/AU ; 30 ; STANDART ; 176 
 3649 ; Лот монет Бельгии (15шт): 5,1 франк, 50,20 сантимов ; 1949-1961 ;  ; Cu/Ni,Cu ; VF/VF+ ; 11 ; d-master ; 51 
 3650 ; Лот монет США: 1/4 доллара (10 шт.) Штаты ; 2003-2004 ;  ; Cu-Ni ; XF/AU ; 31 ; arusakov02 ; 387 
 3651 ; Лот монет Канады: 2,1 доллар, 50,25,10,5,1 цент (7 шт.) ; 2012-2017 ;  ; Би/м,Ni/Br,Ni, ; XF+/AU ; 37 ; alex2016 ; 293 
 3652 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ;  ;  ; Лат ; AU ; 13 ; salim ; 300 
 3653 ; Лот монет Польши: 5 злотых (3 шт.) ;  ;  ; Би/м ; AU ; 14 ; ЛОПАТИНиКО ; 304 
 3654 ; Лот монет Германии: 200,500 марок (3шт) ; 1923 ;  ; Al ; VF ; 15 ; corsar ; 159 
 3655 ; Лот монет Колумбии: 1000,500,200,100,50 песо (5шт) ; 2012,2016 ;  ; Би/м,St/Лат,St/ ; AU ; 28 ; Sandello ; 280 
 3656 ; Лот монет Мальдив: 5 шт. ;  ;  ; St/Ni,Al,Ж/м ; XF/AU ; 15 ; krugerrand ; 101 
 3657 ; Лот монет Кувейта: 5 шт. ;  ;  ; St/Ni,Ж/м ; AU ; 17 ; Интурист ; 100 
 3658 ; Лот монет Бразилии: 3 шт. ;  ;  ; St ; XF/AU ; 31 ; Vol4en0k ; 101 
 3659 ; Лот монет Польши: 5 злотых (2 шт.) ;  ;  ; Би/м ; AU ; 12 ; StanislavAK ; 214 
 3660 ; Лот монет Румынии: 4 шт. ;  ;  ; St/Ni,St/Cu ; AU ; 33 ; Yustas69 ; 37 
 3661 ; Лот монет Малайи (5шт) ; 1948-1961 ;  ; Cu-Ni ; VF/VF+ ; 19 ; double ; 206 
 3662 ; Лот монет Великобритании: 1/2 пенни (4 шт.) ; 1916-1942 ;  ; Br ; F- ; 12 ; Plus ; 128 
 3663 ; Лот монет Гамбурга: 1/10, 5/100 марки (2шт) Нотгельд ; 1923 ;  ; Al ; VF+ ; 16 ; corsar ; 204 
 3664 ; Лот иностранных монет: 3 шт. ;  ;  ; St/Ni,Би/м ; AU ; 24 ; Серж PirGS ; 194 
 3665 ; Лот монет Польши: 5 злотых (2 шт.) ;  ;  ; Би/м ; AU ; 17 ; StanislavAK ; 235 
 3666 ; Лот монет Кубы: 1,5,25 сентаво, 1,3 песо (5шт) ; 1978-2000 ;  ; Al,Ni ; XF ; 19 ; double ; 105 
 3667 ; Лот монет Бразилии: 1 реал (2 шт.) ;  ;  ; Би/м ; AU ; 22 ; Vol4en0k ; 153 
 3668 ; Лот монет Нидерландов: 5 шт. ;  ;  ; Ni,Br ; XF/AU ; 13 ; Drunja33 ; 34 
 3669 ; Лот монет Швеции: 1,5 эре (4шт) ; 1934-1941 ;  ; Br ; VF/VF+ ; 11 ; double ; 90 
 3670 ; Лот иностранных монет: 10 шт. ;  ;  ; Br,Cu-Ni,Ж/м ; XF/AU ; 19 ; bobbar ; 199 
 3671 ; Лот монет Великобритании: 1 пенни (4 шт.) ; 1913-1920 ;  ; Br ; F-/F ; 5 ; Аргонавт ; 58 
 3672 ; Лот монет Норвегии: 10,50 эре (2шт) ; 1948,1949 ;  ; Cu-Ni ; VF/VF+ ; 10 ; Yustas69 ; 37 
 3673 ; Лот монет Великобритании: 1 фартинг (5 шт.). На 1 монете отверстие ; 1902-1936 ;  ; Br ; F/VF+ ; 22 ; 8888888АЛЕКС888888 ; 89 
 3674 ; Лот монет Великобритании: 1 фунт (3шт) ; 1985-1989 ;  ; Лат ; VF-/VF-XF ; 19 ; guronidze ; 302 
 3675 ; Лот монет США: 1/4 доллара (10 шт.) Штаты ; 2001-2002 ;  ; Cu-Ni ; XF/AU ; 36 ; arusakov02 ; 388 
 3676 ; Лот монет Польши: 2 злотых (7 шт.) Юбилейные ;  ;  ; Лат ; AU ; 13 ; cotangens ; 276 
 3677 ; Лот монет Малуку: 5 рупий (5 шт.) Экзотические рыбки ; 2019 ;  ; Латунь ; AU ; 9 ; sifirot ; 379 
 3678 ; Лот иностранных монет: 3 шт. ;  ;  ; Cu,Br ; VG ; 22 ; zx123 ; 241 
 3679 ; Лот монет Замбии: 1 квача, 50,10,5 нгвее (4 шт) ; 2012 ;  ; St/Лат,St/Ni ; AU ; 10 ; SupERGood ; 158 
 3680 ; Лот монет Уругвай: 1,2,5,10 песо (4шт) ; 2012,2014 ;  ; St/Лат,би/м ; AU ; 23 ; Sandello ; 194 
 3681 ; Лот монет Индонезии: 6 шт. ;  ;  ; Al,Ж/м,St/Ni ; AU ; 5 ; StanislavAK ; 90 
 3682 ; Лот монет Италии: 8шт ; 20 век ;  ; Al/Br St Би/м ; VF/XF ; 29 ; StanislavAK ; 71 
 3683 ; Лот монет Индии: 1,2,5 рупий (5шт) ; 1998-2013 ;  ; Cu-Ni,St ; VF/XF ; 5 ; Атлантик ; 16 
 3684 ; Лот монет Великобритании (4шт): 6 пенсов, 1, 1/2 пенни ; 1914-1964 ;  ; Cu/Ni,Br ; F/XF ; 11 ; Аргонавт ; 42 
 3685 ; Лот монет США: 1/2 доллара (2 шт.) ;  ;  ; Cu-Ni ; AU ; 19 ; scaar ; 181 
 3686 ; Лот иностранных монет: 4 шт. ;  ;  ; Br ; VF ; 11 ; Teoretik ; 514 
 3687 ; Лот монет Багамских островов: 50,25,10,5,1 цент (5 шт.) ; 2005-2016 ;  ; Br,St/Ni ; AU ; 25 ; sifirot ; 153 
 3688 ; Лот монет США: 1/4 доллара (3 шт.) ;  ;  ; Cu-Ni ; XF ; 1 ; von_Schwarz ; 52 
 3689 ; Лот иностранных монет: 5 шт. Отверстие на 1 монете ;  ;  ; Cu,Br ; VG/F ; 11 ; 8888888АЛЕКС888888 ; 79 
 3690 ; Лот монет Южной Кореи: 4 шт. ; 2012-2015 ;  ; Cu-Ni,Br ; AU ; 21 ; 69МАВ ; 76 
 3691 ; Лот монет Турции: 1 лира (2 шт.) ;  ;  ; Би/м ; AU ; 29 ; Oleg73 ; 209 
 3692 ; Лот монет Беларуси: 8 шт. ; 2009 ;  ; Би/м,St/Ni,Ж/м ; AU ; 27 ; GAlexander ; 197 
 3593 ; Набор монет Польши: 3шт Упаковка ; 2003-2009 ;  ; Латунь Cu-Ni ; AU ; 2 ; Макай ; 45 
 3594 ; Набор монет Эстонии: 3шт Упаковка ; 1992-2003 ;  ; Латунь Cu-Ni ; AU ; 2 ; Макай ; 42 
 3595 ; Набор монет Израиля: 3шт Упаковка ;  ;  ; Латунь ; AU ; 3 ; aleks1753 ; 59 
 3596 ; Набор монет Киргизии: 3шт Упаковка ; 2008 ;  ; Латунь Cu-Ni ; AU ; 24 ; Руслан1981 ; 75 
 3597 ; Набор монет Венгрии: 3шт Упаковка ; 2004 ;  ; Латунь Cu-Ni ; AU ; 16 ; Макай ; 51 
 3598 ; Набор монет Непала: 3шт Упаковка ;  ;  ; Латунь Al ; AU ; 29 ; 8888888АЛЕКС888888 ; 97 
 3599 ; Набор монет Латвии: 3шт Упаковка ; 1992-2003 ;  ; Br лат ; AU ; 2 ; Макай ; 40 
 3600 ; Набор монет Швейцарии: 3шт Упаковка ; 2004-2008 ;  ; Br лат Cu-Ni ; AU ; 17 ; 1879 ; 76 
 3601 ; Набор монет Исландии: 3шт Упаковка ; 1981,2005 ;  ; Br Cu-Ni ; AU ; 28 ; bobbar ; 71 
 3602 ; Набор монет Великобритании: 3шт Упаковка ; 2008 ;  ; Br Cu-Ni ; AU ; 8 ; aleks1753 ; 63 
 3603 ; Набор монет Латвии: 3шт Упаковка ; 1991 ;  ; Al ; AU ; 2 ; aleks1753 ; 39 
 3604 ; Набор монет США: 3шт Упаковка ; 2003 ;  ; Br Cu-Ni ; AU ; 28 ; figaro1979 ; 101 
 3605 ; Набор монет Ирака: 3шт Упаковка ;  ;  ; Cu-Ni St ; AU ; 17 ; Лоцман ; 69 
 3606 ; Набор монет Норвегии: 3шт Упаковка ; 1972,1982 ;  ; Br ; AU ; 16 ; aleks1753 ; 46 
 3607 ; Лот монет Ватикана: 500,200,100,50,20 лир (5 шт.) Буклет с марками ;  ;  ; Би/м,Al/Br,St ; AU ; 36 ; zx123 ; 689 
 3608 ; Лот монет Острова Мэн: 50,10,5,2,1,1/2 пенни (6 шт.) Буклет ; 1971 ;  ; Cu-Ni,Br ; AU ; 36 ; ВЕПРЬ ; 1124 
 3609 ; Набор монет Израиля: 7шт Буклет ;  ;  ; Cu-Ni Al/Br Al ; AU ; 21 ; t_v_v ; 296 
 3610 ; Набор монет Словакии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) Буклет ; 2009 ;  ; Би/м,Лат,St/Cu ; AU ; 39 ; птичка16 ; 1043 
 3611 ; Набор монет Израиля: 6шт Буклет ; 1970 ;  ; Cu-Ni Al/Br ; AU ; 26 ; kornum ; 276 
 3612 ; Лот монет Австралии: 20 центов (2 шт.) В буклетах ; 2017 ;  ; Cu-Ni ; AU ; 9 ; ratiandr ; 174 
 3613 ; Лот монет Канады: 1,5,10,25,50 центов, 1,2 доллара (7шт) ; 1997 ;  ; Cu-Ni Би/м Br ; AU ; 29 ; alex2016 ; 303 
 3614 ; Лот монетовидных жетонов: 6 шт. Ла-Поста. США ;  ;  ; Б/м,Ж/м ; AU ; 24 ; arusakov02 ; 270 
 3615 ; Набор монет Великобритании: 2,1 фунт, 50,25,10,5,2,1 пенни (8 шт.) Буклет ; 2017 ;  ; Би/м,Cu-Ni,Br ; Unc ; 34 ; mr.812 ; 795 
 3616 ; Лот монет Сомалиленда: 10 шиллингов (12 шт.) Китайский гороскоп ; 2012 ;  ; St/Ni ; AU ; 28 ; Vol4en0k ; 532 
 3617 ; Ролл монет США: 1 цент (50шт) ; 2019 ;  ; Br ; AU ; 20 ; guronidze ; 181 
 3618 ; Лот инострванных монет (186шт). Альбом ;  ;  ; Cu-Ni,Al,Br,ж/м ; F/AU ; 31 ; bobbar ; 1587 
 3619 ; Лот евро монет: 2 евро (21шт) 10 лет введения наличного евро . В коробке ; 2012 ;  ; Би/м ; AU ; 42 ; Хаа ; 5100 
 3620 ; Лот евро монет: 2 евро (20шт) 10 лет введения евро . В коробке ; 2009 ;  ; Би/м ; AU ; 31 ; Vivi an ; 4888 
 3621 ; Лот монет мира: 95 шт. ;  ;  ; Cu-Ni,Al,Al/Br, ; F/AU ; 23 ; bobbar ; 1122 
 3622 ; Лот монет США (5шт): 1 дайм, 5 ,1 цент ; 1978-2013 ;  ; Cu/Ni,Cu ; VF/AU ; 5 ; tisa66 ; 26 
 3623 ; Лот монет Латвии (2шт): 5,2 сантима ; 2007,2009 ;  ; Cu,Лат ; XF ; 5 ; Wvratar ; 12 
 3624 ; Лот монет Китая (7шт) ; 1977-2014 ;  ; Al,St,Лат ; XF+/AU ; 9 ; Andre_Vladi ; 51 
 3625 ; Лот монет Южного Судана: 3 шт. ;  ;  ; St/Ni,St/Cu,St/ ; AU ; 18 ; SupERGood ; 448 
 3626 ; Лот монет США (3шт): 1 цент ; 2009 ;  ; Cu ; AU ; 15 ; scaar ; 267 
 3627 ; Лот монет Польши (4шт): 1 злотый, 50,20,1 грош ; 1949 ;  ; Al ; VF- ; 8 ; Yustas69 ; 22 
