 6613 ; Ложка чайная, серебро. Финляндия. ;  ;  ; Ag813 ;  ; 20 ; Csenotaf ; 906 
 3807 ; Лот монет США (9шт) ;  ;  ; Cu-Ni,Br ; VF/AU ; 8 ; krai ; 59 
 3808 ; Лот монет Бахрейна: 4 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; VF+/XF ; 17 ; garrymoore ; 102 
 3809 ; Лот монет Франции (3шт) ; 1922 ;  ; Al/Br ; VF ; 28 ; vasek ; 87 
 3810 ; Лот монет Великобритании: 6 шт. ;  ;  ; Br ; VF+/XF ; 7 ; Wvratar ; 37 
 3811 ; Лот монет Чехии (3шт) ; 2016 ;  ; Би/м,ж/м ; AU ; 23 ; Руслан1981 ; 357 
 3812 ; Лот монет Японии: 11 шт. ;  ;  ; Al,Br,Al/Br ; F-/VF ; 57 ; Копеечка ; 218 
 3813 ; Лот монет мира: 17шт ;  ;  ; Cu-Ni Al/Br Al ; VF/XF ; 39 ; fandrius ; 144 
 3814 ; Лот монет Португалии: 2 шт. ; 1987 ;  ; Cu-Ni ; VF+ ; 11 ; scaar ; 25 
 3815 ; Лот монет Германии: 200 марок, 2 пфеннига (3 шт.) ; 1876,1923 ;  ; Al,Br ; VF/XF ; 26 ; GAlexander ; 143 
 3816 ; Лот монет Казахстана (5шт) ; 1993,2014 ;  ; St/Лат,Лат ; XF ; 15 ; 47RUS ; 57 
 3817 ; Лот монет Туркмении (6шт) ; 2009 ;  ; Би/м,St/Ni,ж/м ; VF+/AU ; 24 ; bobbar ; 97 
 3818 ; Лот монет Канады (Спортивные игры): 50 центов (3шт) ; 2000 ;  ; Ag ; Proof ; 22 ; babble13 ; 2624 
 3819 ; Лот монет Германии: 2,1 пфенниг (2 шт.) ; 1913 ;  ; Br ; VF/VF+ ; 4 ; GAlexander ; 64 
 3820 ; Лот монет Китая (7шт) ;  ;  ; Al,St,St/Лат ; VF/XF ; 15 ; GAlexander ; 26 
 3821 ; Лот монет Греции: 3 шт. ; 1967,1973 ;  ; Cu-Ni,Al ; VF+/XF ; 63 ; maorly ; 153 
 3822 ; Лот монет мира: 21шт ;  ;  ; Cu-Ni Al/Br Al ; VF/XF ; 43 ; bobbar ; 173 
 3823 ; Лот монет мира: 23шт ;  ;  ; Cu-Ni Al/Br Al ; VF/XF ; 18 ; bobbar ; 173 
 3824 ; Лот иностранных монет: 20 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; VF/XF ; 29 ; bobbar ; 222 
 3825 ; Лот монет Канады: 2,1 доллар (2 шт.) ; 1990,2004 ;  ; Би/м,Ni/Лат ; VF+/XF ; 27 ; dailinet ; 153 
 3726 ; Лот иностранных монет (48шт) ;  ;  ; Cu-Ni,Stби/м,жм ; VF+/XF+ ; 49 ; bobbar ; 260 
 3727 ; Лот иностранных монет: 21 шт. ;  ;  ; Al,Би/м,Al/Br, ; VF/XF ; 35 ; guzubala ; 104 
 3728 ; Лот иностранных монет: 21 шт. ;  ;  ; Al,Би/м,Al/Br, ; VF/XF ; 29 ; bobbar ; 137 
 3729 ; Лот монет Бельгии (3шт) ; 1920-1928 ;  ; Cu-Ni ; VF ; 35 ; dailinet ; 109 
 3730 ; Лот монет Македонии (4шт) ; 1993,2008 ;  ; Ж/м ; AU ; 34 ; 47RUS ; 145 
 3731 ; Лот монет Аргентины (5шт): 50,1 песо, 50,10,5 сентаво ; 1980-1989 ;  ; Al/Br, Al ; AU ; 34 ; GAV1970 ; 100 
 3732 ; Лот монет Узбекистана: 4 шт. ; 2018 ;  ; St/Ni ; XF+ ; 13 ; 47RUS ; 129 
 3733 ; Лот монет Франции: 5 сантимов (2 шт.) ;  ;  ; Cu ; F ; 35 ; гравицапа ; 128 
 3734 ; Лот монет Индонезии (4шт) ; 1999-2003 ;  ; Al ; VF/VF+ ; 10 ; Eymund ; 46 
 3735 ; Лот монет Польши (5шт) ; 1971-1987 ;  ; Cu-Ni ; VF+/XF ; 20 ; bobbar ; 67 
 3736 ; Лот монет Испании: 5 песет (5 шт.) ;  ;  ; Ni/Лат ; XF ; 22 ; avi992 ; 33 
 3737 ; Лот монет Франции: 9 шт. ;  ;  ; Би/м,Al/Br,Ni, ; VF/XF ; 36 ; Whosaid ; 55 
 3738 ; Лот монет Великобритании: 1 пенни (4 шт.) ; 1971-2011 ;  ; Br ; VF-/XF ; 18 ; Wvratar ; 34 
 3739 ; Лот монет Замбии (4шт) ; 2012 ;  ; St/Лат,St ; AU ; 33 ; Руслан1981 ; 267 
 3740 ; Лот монет Франции: 2,1 франк, 50 сантимов (3 шт.) ; 1924,1925 ;  ; Al/Br ; VF ; 30 ; barc1010 ; 191 
 3741 ; Лот монет ФРГ: 2 шт. ; 1968 ;  ; Br,Cu-Ni ; VF+ ; 11 ; uhfvv7 ; 67 
 3742 ; Лот монет Венгрии: 20,2 филлера (2 шт.) ; 1917,1940 ;  ; Fe ; VF ; 25 ; alov ; 160 
 3743 ; Лот монет ФРГ: 6 шт. ;  ;  ; St/Cu,St/Лат ; VF-/XF ; 7 ; WhiteMouse ; 13 
 3744 ; Лот монет Грузии (7шт) ;  ;  ; Би/м,Cu-Ni,St ; VF/AU ; 29 ; СТРЕКОЗА ; 88 
 3745 ; Лот монет Армении: 2 шт. ;  ;  ; Al ; XF+ ; 16 ; guzubala ; 23 
 3746 ; Лот монет Туниса: 3 шт. ; 1960-2011 ;  ; Al/Br ; VF ; 18 ; pref ; 26 
 3747 ; Лот монет Узбекистана: 6 шт. ;  ;  ; St/Ni,St/Лат ; XF+/AU ; 19 ; SupERGood ; 84 
 3748 ; Лот монет ГДР: 2 шт. ; 1948 ;  ; Al ; VF ; 23 ; ag58 ; 53 
 3749 ; Лот монет ГДР: 2 шт. ; 1952-1953 ;  ; Al ; VF ; 25 ; птичка16 ; 65 
 3750 ; Лот монет Венгрии: 3 шт. ;  ;  ; Ni,Br ; VF ; 16 ; alov ; 169 
 3751 ; Лот монет Филиппин: 8 шт. ; 1995-2011 ;  ; Cu-Ni,St/Ni,Ж/м ; VF-/AU ; 14 ; dailinet ; 25 
 3752 ; Лот монет США: 1 цент (22 шт.) ;  ;  ; Br ; VF/XF ; 13 ; jachin ; 41 
 3753 ; Лот монет Монголии (9шт) ; 1959-1980 ;  ; Cu-Ni,Al ; VF/XF ; 41 ; bobbar ; 387 
 3754 ; Лот монет Норвегии: 3 шт. ;  ;  ; Cu-Ni,Ж/м ; VF/XF- ; 12 ; dailinet ; 88 
 3755 ; Лот монет Литвы (5шт) ;  ;  ; Cu-Ni,Br,латунь ; VF/XF ; 52 ; SpAi ; 818 
 3756 ; Лот монет Эквадора (5шт): 100,50,20,10,1 сукре ; 1988,1991,1997 ;  ; Би/м, Сu/Ni ; AU ; 46 ; Копеечка ; 203 
 3757 ; Лот монет Австралии, Канады (5шт) ; 1875-1949 ;  ; Ag ; VG/F+ ; 22 ; babble13 ; 816 
 3758 ; Лот монет Приднестровья: 1 рубль (3 шт.) Юбилейные ; 2019 ;  ; St/Ni ; AU ; 11 ; nicola59 ; 207 
 3759 ; Лот монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ;  ;  ; Би/м,Лат,St/Cu ; XF/AU ; 20 ; Victor_161_ ; 375 
 3760 ; Лот монет Малави (4шт): 20,10,2,1 тамбала ; 1995,1996 ;  ; Cu/Ni,Cu/Fe ; AU ; 33 ; Eymund ; 195 
 3761 ; Лот монет Папуа Новой Гвинеи (4шт): 2,1 кина, 2,1 тойя ; 2004,2004 ;  ; Би/м, Cu/Ni,Cu/ ; AU ; 41 ; Eymund ; 403 
 3762 ; Лот монет Турции (7шт) ;  ;  ; Al,St,Br ; VF/VF+ ; 25 ; bobbar ; 137 
 3763 ; Лот монет Сирии и Ливана: 5 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; VF+/XF ; 22 ; Лоцман ; 189 
 3764 ; Лот монет Турции (5шт) ; 1990-2002 ;  ; Cu-Ni,ж/м ; VF/XF ; 20 ; js0000 ; 48 
 3765 ; Лот иностранных монет: 15 шт. ;  ;  ; Ag,Al/Br,Би/м, ; VF/XF ; 56 ; дилитант ; 200 
 3766 ; Лот иностранных монет: 15 шт. ;  ;  ; Al,Cu-Ni,Br, ; VF/XF+ ; 34 ; bobbar ; 81 
 3767 ; Лот монет Багамы (5шт) ; 2005-2016 ;  ; Cu-Ni,St,Br ; AU ; 25 ; VITAL!!! ; 138 
 3768 ; Лот монет Польши: 2 злотых (4 шт.) Юбилейные ; 2012 ;  ; Лат ; AU ; 36 ; electra ; 279 
 3769 ; Лот иностранных монет (30шт) ;  ;  ; Cu-Ni,Al,Al/Br ; VF+/AU ; 11 ; бриз87 ; 90 
 3770 ; Лот монет Венгрии: 5 шт. ;  ;  ; Cu-Ni,Al ; XF-/XF+ ; 24 ; alov ; 100 
 3771 ; Лот монет Великобритании: 50 пенсов (2 шт.) Паддингтон. Тауэр и Собор Святого Павла ; 2019 ;  ; Cu-Ni ; AU ; 24 ; student123 ; 327 
 3772 ; Лот монет Малайзии: 5 шт. ;  ;  ; Cu-Ni,St/Cu, ; XF/AU ; 19 ; Eymund ; 79 
 3773 ; Лот монет ФРГ: 5 шт. ;  ;  ; Cu-Ni,St/Лат, ; XF/AU ; 10 ; WhiteMouse ; 35 
 3774 ; Лот монет Румынии: 50 бани (2 шт.) ; 2019 ;  ; Лат ; XF/AU ; 29 ; roza77 ; 133 
 3775 ; Лот монет Румынии: 500,100 лей (2 шт.) ; 1994-1999 ;  ; Al,St/Ni ; VF/VF+ ; 29 ; bobbar ; 97 
 3676 ; 2 сентесимо. Уругвай ; 1909 ;  ; Cu-Ni ; VF ; 32 ; Dahan ; 130 
 3677 ; 10 сенжи. Конго ; 1967 ;  ; Al ; XF+ ; 20 ; bobbar ; 102 
 3678 ; 5 сентесимо. Уругвай ; 1924 ;  ; Cu-Ni ; VF ; 27 ; dailinet ; 123 
 3679 ; 2 чентезимо. Италия ; 1861 ;  ; Cu ; VF ; 19 ; трутень ; 200 
 3680 ; 5 сентов. Литва ; 1936 ;  ; Br ; VF+ ; 23 ; Capt2 ; 508 
 3681 ; 1 крейцер. Австрия ; 1881 ;  ; Cu ; VF+ ; 17 ; MikeWinger ; 121 
 3682 ; 5 монго. Монголия ; 1937 ;  ; Al/Br ; VF+ ; 25 ; Копеечка ; 204 
 3683 ; 1 грош. Польша ; 1767 ;  ; Cu ; F ; 52 ; Valera72 ; 150 
 3684 ; 500 марок. Германия ; 1923A ;  ; Al ; XF ; 16 ; Захар ; 126 
 3685 ; 200 марок. Германия ; 1923A ;  ; Al ; XF+ ; 9 ; игорь19 ; 123 
 3686 ; 1 унция меди. США. Стегозавр ;  ;  ; Cu ; AU ; 30 ; Victor_161_ ; 365 
 3687 ; 1 унция меди. США. Тираннозавр ;  ;  ; Cu ; AU ; 37 ; Victor_161_ ; 373 
 3688 ; 1 унция меди. США. Апатозавр ;  ;  ; Cu ; AU ; 27 ; Victor_161_ ; 365 
 3689 ; 1 унция меди. США. Трицераптор ;  ;  ; Cu ; AU ; 12 ; maorly ; 350 
 3690 ; 1 унция меди. США. Птеранодон ;  ;  ; Cu ; AU ; 38 ; lestes ; 744 
 3691 ; 1 унция меди. США. "Голова индейца" ;  ;  ; Cu ; AU ; 14 ; Andrlex71 ; 347 
 3692 ; 1 унция меди. США. Индейцы Америки ;  ;  ; Cu ; AU ; 18 ; Andrlex71 ; 378 
 3693 ; 1 унция меди. Войны - Спартанцы ;  ;  ; Cu ; AU ; 24 ; Victor_161_ ; 378 
 3694 ; 5 лева Болгария Охотничья выставка ; 1981 ;  ; Cu-Ni ; XF ; 11 ; элли ; 123 
 3695 ; 5 лева Болгария Владимир Димитров ; 1982 ;  ; Cu-Ni ; Proof ; 14 ; ТАТ72 ; 204 
 3696 ; 1 крона Великобритания На серебряную свадьбу ; 1972 ;  ; Cu-Ni ; AU ; 21 ; alex-aud ; 329 
 3697 ; 500 талориев. Словения. Чемпионат мира по футболу. Буклет ; 2002 ;  ; Би/м ; AU ; 83 ; torbey ; 906 
 3698 ; 500 йен. Япония. 47 префектур. Буклет ;  ;  ; Би/м ; AU ; 32 ; SpAi ; 612 
 3699 ; 2 доллара. Острова Пиктрейн ; 2010 ;  ; Cu-Ni ; Proof ; 22 ; krai ; 414 
 3700 ; 2 фунта. Великобритания. 200 лет со дня рождения Чарльза Диккенса ; 2012 ;  ; Би/м ; AU ; 26 ; kornum ; 434 
 3701 ; 50 пенсов Великобритания ; 1969 ;  ; Cu-Ni ; AU ; 48 ; ML144 ; 538 
 3702 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 16 ; Alexim ; 625 
 3703 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 23 ; rem. ; 425 
 3704 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 16 ; rem. ; 387 
 3705 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 25 ; flutter ; 523 
 3706 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 16 ; Alexim ; 421 
 3707 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 15 ; Sterh ; 396 
 3708 ; Бамбуковые деньги. Китай. Токен ; 1875-1911 ;  ; Дерево ;  ; 26 ; Alexim ; 444 
 3709 ; Лот монет Югославии (5шт) ; 1953-1977 ;  ; Cu-Ni,Al,ж/м ; F/VF+ ; 13 ; PK101975 ; 30 
 3710 ; Лот монет Сингапура и Малайзии: 9 шт. В буклете с марками ;  ;  ; Cu-Ni,Ж/м ; VF/XF ; 6 ; 47RUS ; 57 
 3711 ; Лот монет Швеции: 4 шт. Пластиковая упаковка ; 1980-1981 ;  ; Cu-Ni ; VF/XF ; 16 ; GAlexander ; 123 
 3712 ; Лот монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) Буклет ; 2002-2007 ;  ; Би/м,Лат,St/Cu ; XF ; 5 ; птичка16 ; 359 
 3713 ; Набор монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) Буклет ; 2002 ;  ; Би/м,Лат,St/Cu ; AU ; 17 ; птичка16 ; 505 
 3714 ; Лот монет Канады: 1,5,10,25,50 центов, 1,2 доллара (7шт) ; 1998 ;  ; Cu-Ni Би/м Br ; AU ; 51 ; Руслан1981 ; 459 
 3715 ; Лот монет Германии: 37 шт. ;  ;  ; Al/Br,St/Cu,Br ; F/AU ; 33 ; ratiandr ; 401 
 3716 ; Лот монет Германии: 50,20,10,5,2,1 евроцент (33 шт.) ;  ;  ; St/Cu,Лат ; VF+/AU ; 20 ; ratiandr ; 90 
 3717 ; Лот монет Германии: 19 шт. ;  ;  ; Al,St/Лат,St/Ni ; VF/AU ; 31 ; ratiandr ; 651 
 3718 ; Лот монет Германии: 1 марка (22 шт.) ;  ;  ; Cu-Ni ; VF/XF ; 40 ; ratiandr ; 895 
 3719 ; Лот монет Германии: 1 марка (20 шт.) ;  ;  ; Cu-Ni ; VF/XF ; 27 ; ratiandr ; 849 
 3720 ; Лот монет Германии: 2,1 пфенниг (20 шт.) ;  ;  ; Br ; VF/XF+ ; 33 ; ratiandr ; 320 
 3721 ; Лот монет Германии: 15 шт. ;  ;  ; Al,Al/Br,Cu-Ni ; VF/VF+ ; 27 ; WhiteMouse ; 442 
 3722 ; Лот монет Финляндии: 36 шт. ;  ;  ; Al,Al/Br,Cu, ; VF/AU ; 33 ; Степан_81 ; 407 
 3723 ; Лот иностранных монет (48шт) ;  ;  ; Cu-Ni,Stби/м,жм ; VF+/XF+ ; 12 ; bobbar ; 141 
 3724 ; Лот иностранных монет (48шт) ;  ;  ; Cu-Ni,Al/Br ; VF+/XF+ ; 19 ; всыня ; 305 
 3725 ; Лот монет Финляндии: 1,5,10 марок (20шт) ;  ;  ; Cu-Ni,Al/Brби/м ; VF+/XF ; 23 ; aaaaa1971 ; 334 
 3626 ; 2 милса Палестина ; 1927 ;  ; Br ; VF ; 22 ; bobbar ; 114 
 3627 ; 1/2 пенни Южная Родезия ; 1943 ;  ; Br ; VF ; 25 ; double ; 222 
 3628 ; 1 пенни Родезия и Ньясаленд ; 1955 ;  ; Br ; VF-XF ; 20 ; прохожий ; 157 
 3629 ; 5 долларов. Гайана ; 2008 ;  ; Br ; AU ; 20 ; прохожий ; 38 
 3630 ; 10 долларов. Гайана ; 2007 ;  ; St/Ni ; AU ; 10 ; прохожий ; 51 
 3631 ; 5 марок. Финляндия ; 1938 ;  ; Al/Br ; VF ; 27 ; murka1973 ; 50 
 3632 ; 20 тенге. Казахстан. 5 лет независимости Казахстана ; 1996 ;  ; Cu-Ni ; AU ; 39 ; ТАТ72 ; 121 
 3633 ; 20 тенге. Казахстан. 50 лет ООН ; 1995 ;  ; Cu-Ni ; VF ; 11 ; aziya11 ; 102 
 3634 ; 20 тенге. Казахстан ; 1993 ;  ; Cu-Ni ; XF- ; 11 ; SupERGood ; 87 
 3635 ; 50 тенге. Казахстан. Ассамблея народов Казахстана ; 2015 ;  ; Cu-Ni ; AU ; 12 ; ag58 ; 63 
 3636 ; 3 тенге. Казахстан ; 1993 ;  ; Cu-Ni ; VF+ ; 33 ; salim ; 100 
 3637 ; 100 тенге. Казахстан ; 2004 ;  ; Би/м ; VF+ ; 10 ; oscar_gold ; 18 
 3638 ; 20 злотых. Польша. Марсель Новотко ; 1977 ;  ; Cu-Ni ; VF ; 5 ; Мозг ; 19 
 3639 ; 50 гяпиков. Азербайджан ;  ;  ; Би/м ; AU ; 10 ; SCI ; 30 
 3640 ; 1 афгани. Афганистан ; 2003? ;  ; St/Cu ; XF+ ; 10 ; prosk8er ; 16 
 3641 ; 5 риалов. Йемен ;  ;  ; St/Ni ; AU ; 7 ; SupERGood ; 64 
 3642 ; 10 крон. Чехия ; 2013 ;  ; St/Cu ; AU ; 10 ; bobbar ; 28 
 3643 ; 10 центов. Уганда ; 1970 ;  ; Br ; XF ; 32 ; Лоцман ; 113 
 3644 ; 1 франк. Франция ; 1941 ;  ; Al/Br ; XF ; 16 ; Святогор ; 59 
 3645 ; 200 лир. Сан-Марино ; 1993 ;  ; Al/Br ; XF ; 18 ; 47RUS ; 79 
 3646 ; 100 лир. Ватикан ; 1978 ;  ; St ; AU ; 15 ; Руслан1981 ; 123 
 3647 ; 100 лир. Ватикан ; 1960 ;  ; St ; XF+ ; 44 ; Лоцман ; 105 
 3648 ; 2 доллара. Фиджи ; 2014 ;  ; St/Br ; AU ; 29 ; Teoretik ; 421 
 3649 ; 10 рупий. Маврикий ; 1997 ;  ; Cu-Ni ; XF+ ; 24 ; ксандр ; 57 
 3650 ; 100 драхм. Греция ; 1992 ;  ; Лат ; AU ; 13 ; js0000 ; 22 
 3651 ; 25 песет. Испания ; 1995 ;  ; Ni/Лат ; XF ; 15 ; Почта России ; 16 
 3652 ; 1 цент. Эфиопия ;  ;  ; Al ; XF ; 10 ; irino4ka ; 35 
 3653 ; 1 доллар. Гайана ; 2008 ;  ; Br ; AU ; 14 ; krai ; 30 
 3654 ; 1 эре. Швеция ; 1858 ;  ; Br ; VF+ ; 28 ; Недорого ; 155 
 3655 ; 10 долларов Уругвай ; 2011 ;  ; Би/м ; VF-XF ; 19 ; Снежный Барс ; 63 
 3656 ; 1 кьят. Мьянма ;  ;  ; Cu-Ni ; AU ; 13 ; Снежный Барс ; 44 
 3657 ; 1/2 пенни Великобритания Токен ; 1825 ;  ; Cu ; F-VF ; 36 ; rusmlm ; 928 
 3658 ; 1000 рейс. Бразилия. 100 лет независимости Бразилии ; 1922 ;  ; Al/Br ; VF ; 30 ; rusmlm ; 105 
 3659 ; 1 пенни. Великобритания ; 1907 ;  ; Br ; VF-XF ; 18 ; Searcher ; 108 
 3660 ; 1 пенни. Великобритания ; 1799 ;  ; Cu ; XF ; 55 ; Недорого ; 3096 
 3661 ; 1/2 пенни. Великобритания ; 1807 ;  ; Cu ; VF+ ; 50 ; Недорого ; 560 
 3662 ; 1/2 пенни. Великобритания ; 1854 ;  ; Cu ; VF+ ; 44 ; fadeev.dima ; 727 
 3663 ; 1 фартинг. Великобритания ; 1902 ;  ; Br ; VF-XF ; 49 ; zx123 ; 173 
 3664 ; 1 фартинг. Великобритания ; 1888 ;  ; Cu ; XF- ; 29 ; Searcher ; 523 
 3665 ; 1/2 фартинга. Великобритания ; 1843 ;  ; Cu ; XF ; 41 ; fadeev.dima ; 777 
 3666 ; 20 пар. Черногория ; 1906 ;  ; Ni ; VF+ ; 63 ; lestes ; 453 
 3667 ; 1 сантим. Латвия ; 1938 ;  ; Br ; VF ; 13 ; локис ; 200 
 3668 ; 1 пфенниг. Пруссия ; 1851A ;  ; Cu ; VF+ ; 26 ; MikeWinger ; 204 
 3669 ; 25 пфеннигов. Германия ; 1910A ;  ; Ni ; VF-XF ; 35 ; ТАТ72 ; 367 
 3670 ; 2 пфеннига. Саксония ; 1856F ;  ; Cu ; F-VF ; 27 ; vorgarik ; 179 
 3671 ; 1 сент. Эстония ; 1929 ;  ; Br ; VF+ ; 8 ; corsar ; 126 
 3672 ; 2 сента. Эстония ; 1934 ;  ; Br ; XF ; 22 ; igaist ; 138 
 3673 ; 10 сенти. Литва ; 1925 ;  ; Al/Br ; VF- ; 38 ; js0000 ; 222 
 3674 ; 1 пфенниг. Бавария ; 1865 ;  ; Cu ; VF ; 21 ; vorgarik ; 194 
 3675 ; 2 сенти. Литва ; 1936 ;  ; Br ; VF ; 31 ; igaist ; 348 
 3576 ; 50 чентезимо Италия ; 1921 ;  ; Cu-Ni ; VF ; 27 ; zx123 ; 104 
 3577 ; 25 эре Дания ; 1930 ;  ; Cu-Ni ; VF+ ; 25 ; bobbar ; 53 
 3578 ; 25 центов Родезия ; 1975 ;  ; Cu-Ni ; VF+ ; 33 ; ВЕПРЬ ; 313 
 3579 ; 2 милса Палестина ; 1927 ;  ; Br ; VF ; 26 ; babble13 ; 129 
 3580 ; 1 крейцер Баден ; 1871 ;  ; Cu ; VF ; 65 ; kostya12.04.1994 ; 344 
 3581 ; 50 пфеннигов ГДР ; 1950 ;  ; Al/Br ; VF ; 61 ; Гений ; 278 
 3582 ; 5 пфеннигов Германия ; 1938E ;  ; Al/Br ; XF ; 21 ; cave ; 192 
 3583 ; 1/12 шиллинга. Джерси ; 1881 ;  ; Br ; VF+ ; 54 ; Victor_161_ ; 418 
 3584 ; 1/24 шиллинга. Джерси ; 1888 ;  ; Br ; VF+ ; 25 ; Markgraf ; 270 
 3585 ; 10 пенсов. Великобритании ; 1975 ;  ; Cu-Ni ; XF ; 23 ; neverov ; 40 
 3586 ; 5 сен. Индонея ; 1962 ;  ; Al ; VF ; 42 ; ВЕПРЬ ; 362 
 3587 ; 10 чентезимо Сан-Марино ; 1935 ;  ; Br ; VF-XF ; 33 ; Лоцман ; 238 
 3588 ; 1 франк Тунис ; 1921 ;  ; Al/Br ; VF ; 24 ; svetikbsk ; 151 
 3589 ; 1 франк Марокко ; 1924 ;  ; Cu-Ni ; VF ; 28 ; double ; 116 
 3590 ; 1 шиллинг Нигерия ; 1961 ;  ; Cu-Ni ; XF- ; 45 ; lestes ; 192 
 3591 ; 1 драхма Греция ; 1926 ;  ; Cu-Ni ; VF ; 18 ; d-master ; 41 
 3592 ; 5 эскудо Португальский Тимор ; 1970 ;  ; Cu-Ni ; AU ; 33 ; SupERGood ; 194 
 3593 ; 1 лат Латвия ; 2008 ;  ; Cu-Ni ; XF- ; 18 ; Beshen ; 134 
 3594 ; 5 пфеннигов Германия ; 1921D ;  ; Fe ; AU ; 16 ; Захар ; 72 
 3595 ; 2 евро Латвия. Латвийское президентство в ЕС ; 2015 ;  ; Би/м ; AU ; 16 ; svetikbsk ; 226 
 3596 ; 500 марок Германия Нотгельд ; 1923A ;  ; Al ; AU/XF ; 22 ; cave ; 153 
 3597 ; 50 пайс. Индия.100 лет со дня рождения Махатмы Ганди ; 1969 ;  ; Ni ; XF+ ; 29 ; Alexim ; 206 
