 4808 ; 1 доллар. США. Надорвана, подклеена ; 1923 ;  ;  ;  ; 40 ; Опятор ; 63 
 2979 ; 1 песо. Мексика ; 1958 ;  ; Ag ; VF+ ; 44 ; obr73 ; 226 
 2980 ; 1 песо. Мексика ; 1959 ;  ; Ag ; VF- ; 34 ; suhua ; 222 
 2981 ; 20 крон. Словакия. Святые Кирилл и Мефодий ; 1941 ;  ; Ag ; VF- ; 102 ; дитрих11 ; 567 
 2982 ; 1 флорин. Австралия. 50 лет ; 1951 ;  ; Ag ; VF-XF ; 32 ; Sky2 ; 300 
 2983 ; 1 шиллинг. Новая Гвинея ; 1936 ;  ; Ag ; VF-XF ; 37 ; макс75 ; 240 
 2984 ; 50 сентимо. Испания ; 1904 ;  ; Ag ; F+ ; 8 ; Sterh ; 64 
 2985 ; 50 сентимо. Испания ; 1880 ;  ; Ag ; F-VF ; 32 ; alskr ; 117 
 2986 ; 1/10 гульдена. Нидерландская Индия ; 1942S ;  ; Ag ; XF+ ; 47 ; suhua ; 93 
 2987 ; 1/10 гульдена. Нидерландские Антиллы ; 1963 ;  ; Ag ; VF+ ; 13 ; temichek ; 71 
 2988 ; 10 сентаво. Филиппины ; 1944D ;  ; Ag ; VF+ ; 73 ; mamont ; 203 
 2989 ; 100 йен. Япония ; 1960 ;  ; Ag ; XF ; 20 ; гарик ; 157 
 2990 ; 5 лир. Италия ; 1929R ;  ; Ag ; VF+ ; 73 ; макс75 ; 249 
 2991 ; 50 пенсов. Остров Вознесения. Королева Елизавета ; 1995 ;  ; Ag ; Proof ; 33 ; Lena6975 ; 796 
 2992 ; 25 центов. Канада. Упаковка нарушена ; 1965 ;  ; Ag ; AU ; 25 ; Lena6975 ; 147 
 2993 ; 10 центов. Канада. Упаковка ; 1965 ;  ; Ag ; AU ; 55 ; Dahan ; 57 
 2994 ; 1/2 кроны. Великобритания ; 1920 ;  ; Ag ; F+ ; 43 ; Болгарин ; 125 
 2995 ; 500 лир. Ватикан ; 1973 ;  ; Ag ; AU ; 75 ; Sky2 ; 567 
 2896 ; 10 рублей. Беларусь. Чарняховский ; 2010 ;  ; Ag ; Proof ; 44 ; LVIMU ; 718 
 2897 ; 10 рублей. Беларусь. Захаров ; 2010 ;  ; Ag ; Proof ; 23 ; LVIMU ; 712 
 2898 ; 10 рублей. Беларусь. Баграмян ; 2010 ;  ; Ag ; Proof ; 21 ; LVIMU ; 684 
 2899 ; 2 кроны. Швеция ; 1940 ;  ; Ag ; XF ; 38 ; pref ; 328 
 2900 ; 2 кроны. Швеция ; 1950 ;  ; Ag ; AU ; 43 ; dsp ; 291 
 2901 ; 2 кроны. Швеция ; 1963 ;  ; Ag ; AU ; 13 ; dsp ; 170 
 2902 ; 10 евро. Германия. Европа ; 1996 ;  ; Ag ; Proof ; 49 ; vicnic ; 963 
 2903 ; 10 евро. Италия. Европа ; 1996 ;  ; Ag ; Proof ; 19 ; Smit ; 900 
 2904 ; 10 евро. Греция. Европа ; 1996 ;  ; Ag ; Proof ; 23 ; vicnic ; 1015 
 2905 ; 1 крона. Великобритания. Георг III - бычья голова ; 1819 ;  ; Ag ; AU/XF+ ; 81 ; vvг ; 19339 
 2906 ; 1 тикаль. 2 тип. Большой размер. Французские территории. Камбоджа. Местный чекан ; 1847 ;  ; Ag ; VF ; 116 ; Санитар ; 8491 
 2907 ; 1 пенни. Британская Западная Африка. Георг VI ; 1947KH ;  ; Cu-Ni ; XF+ ; 28 ; 995953 ; 284 
 2908 ; 300 нгультрам. Бутан. XIV чемпионат мира по футболу ; 1990 ;  ; Ag ; Proof ; 31 ; Sterh ; 813 
 2909 ; 300 нгультрам. Бутан. Олимпийские игры. Конькобежец ; 1992 ;  ; Ag ; Proof ; 33 ; shais1 ; 1054 
 2910 ; 300 нгультрам. Бутан. Олимпийские игры. Баскетбол ; 1994 ;  ; Ag ; Proof ; 15 ; shais1 ; 1054 
 2911 ; 10 малоти. Лесото. Чемпионат мира по футболу ; 1982 ;  ; Ag ; Proof ; 41 ; falcom.v ; 687 
 2912 ; 50 долларов. Ниуэ. XIV чемпионат мира по футболу ; 1990 ;  ; Ag ; Proof ; 27 ; sail ; 759 
 2913 ; 10 тала. Самоа и Сисифо. Олимпиада. Метание ядра ; 1991 ;  ; Ag ; Proof ; 23 ; Иа-Иа ; 714 
 2914 ; 10 тала. Самоа и Сисифо. Кубок мира по футболу ; 1992 ;  ; Ag ; AU ; 50 ; Иа-Иа ; 793 
 2915 ; 10 песо. Куба. Олимпиада. Атланта. Бокс ; 1996 ;  ; Ag ; Proof ; 56 ; 199z ; 777 
 2916 ; 5 песо. Куба. XIV Центральноамериканские и Карибские игры ; 1981 ;  ; Ag ; Proof ; 42 ; 199z ; 501 
 2917 ; 25 новых пенсов. Гибралтар. На серебряную свадьбу ; 1972 ;  ; Ag ; Proof ; 95 ; DennisG ; 881 
 2918 ; 10 франков. Конго. Открытие Конго ; 2002 ;  ; Ag ; AU ; 78 ; maremark ; 962 
 2919 ; 1 доллар. Австралия. Год Козы ; 2003 ;  ; Ag ; AU ; 83 ; ЕКХ ; 1224 
 2920 ; 1 доллар. Австралия. Год Обезьяны ; 2004 ;  ; Ag ; AU ; 62 ; 2 wise monkey ; 1220 
 2921 ; 5 фунтов. Египет. Олимпиада в Лос-Анджелесе ; 1984 ;  ; Ag ; AU ; 39 ; maremark ; 512 
 2922 ; 5 бальбоа. Панама. XI Центральноамериканские и Карибские игры ; 1970 ;  ; Ag ; AU ; 39 ; Иа-Иа ; 941 
 2923 ; 2 боливара. Венесуэла ; 1965 ;  ; Ag ; AU ; 49 ; maremark ; 301 
 2924 ; 5 песо. Мексика. 100 лет со дня рождения Карранса ; 1959 ;  ; Ag ; XF ; 69 ; smel ; 643 
 2925 ; 50 песо. Мексика. Кубок мира по футболу ; 1985 ;  ; Ag ; AU ; 24 ; sail ; 566 
 2926 ; 100 песо. Мексика. Кубок мира по футболу ; 1985 ;  ; Ag ; AU ; 52 ; falcom.v ; 605 
 2927 ; 5 шиллингов. Австрия ; 1966 ;  ; Ag ; XF ; 33 ; Василевс ; 234 
 2928 ; 20 эскудо. Португалия. 25 лет Финансовой реформе ; 1953 ;  ; Ag ; XF ; 41 ; Rober ; 436 
 2929 ; 20 патака. Португальское Макау. Мост Macau-Taipa ; 1974 ;  ; Ag ; XF ; 50 ; shais1 ; 1899 
 2930 ; 1/2 доллара. США. Колумб. Выставка в Чикаго ; 1893 ;  ; Ag ; VF+ ; 44 ; nordbolivar ; 1721 
 2931 ; 10 злотых. Польша ; 1932 ;  ; Ag ; VF+ ; 28 ; mvn223 ; 512 
 2932 ; 5 злотых. Польша ; 1933 ;  ; Ag ; VF ; 5 ; maremark ; 225 
 2933 ; 2 злотых. Польша ; 1933 ;  ; Ag ; VF ; 63 ; obr73 ; 143 
 2934 ; 1 доллар. Канада ; 1965 ;  ; Ag ; XF ; 31 ; vitapool ; 419 
 2935 ; 1 доллар. Канада. Конная полиция ; 1973 ;  ; Ag ; AU ; 17 ; Rothmans ; 600 
 2936 ; 1 доллар. Канада. Серебряный юбилей ; 1977 ;  ; Ag ; AU ; 18 ; maremark ; 542 
 2937 ; 1 доллар. Канада. Торонто ; 1984 ;  ; Ag ; Proof ; 37 ; Germanfox ; 701 
 2938 ; 1 доллар. Канада ; 1984 ;  ; Ni ; Proof ; 9 ; maremark ; 501 
 2939 ; 1 доллар. Канада. Национальный парк ; 1985 ;  ; Ag ; Proof ; 83 ; maremark ; 918 
 2940 ; 1 доллар. Канада. Ванкувер ; 1986 ;  ; Ag ; Proof ; 36 ; maremark ; 744 
 2941 ; 1 доллар. Канада. Кубок Стенли ; 1993 ;  ; Ag ; Proof ; 31 ; ЕКХ ; 740 
 2942 ; 500 злотых. Польша. 50 лет начала 2МВ ; 1989 ;  ; Cu-Ni ; AU ; 20 ; aleksey-m2 ; 51 
 2943 ; 500 злотых. Польша. Владислав II Ягайло ; 1989 ;  ; Cu-Ni ; AU ; 18 ; aleksey-m2 ; 104 
 2944 ; 100 злотых. Польша. 40 лет ПНР ; 1984 ;  ; Cu-Ni ; XF ; 16 ; vc57 ; 105 
 2945 ; 100 злотых. Польша. Винценты Витос ; 1984 ;  ; Cu-Ni ; XF ; 14 ; alskr ; 102 
 2264 ; Лот монет СССР: 10,5,1 руб, 50,10 коп (28шт) ; 1991 ;  ; Cu-Ni,St,Би/м ; VF-XF/XF ; 56 ; Татаур ; 359 
 2265 ; Лот монет Банка России: 100,50,20,10,5,1 руб (31шт) ; 1992-1993 ;  ; Cu-Ni ; VF+XF ; 71 ; Татаур ; 541 
 2266 ; Лот монет СССР (14шт): 50к,20к,15к,10к,5к,3к,1к ; 1961-1991 ;  ; Cu/Ni,Cu/Zn ; VF/AU ; 21 ; intrest ; 42 
 2267 ; Лот монет СССР (13шт): 20к,15к,10к ; 1952-1956 ;  ; Ni ; XF-/F-VF ; 33 ; Василевс ; 222 
 2268 ; Лот монет СССР (11шт): 5 копеек ; 1930-1952 ;  ; Br ; VF+/F-VF ; 14 ; Александр611 ; 249 
 2269 ; Лот монет СССР (21шт): 3 копейки ; 1928-1956 ;  ; Br ; VF/F-VF ; 107 ; Хакас ; 389 
 2270 ; Лот монет СССР (26шт): 2 копейки ; 1926-1956 ;  ; Br ; VF/F+ ; 41 ; Wolchara ; 323 
 2271 ; Лот монет СССР (11шт): 1 копейка ; 1926-1949 ;  ; Br ; VF-/F ; 33 ; maxell ; 322 
 2272 ; Лот монет Банка России (4шт): 50р,1р,10к ; 1991-1993 ;  ; Би/м,Cu/Ni,Fe/B ; AU ; 52 ; rsmmm ; 117 
 2855 ; 20 марок. Гамбург. М-7,96г ; 1913J ;  ; Au ; AU/XF ; 32 ; Nes ; 14929 
 2856 ; 20 франков. Франция. М-6,41г ; 1830А ;  ; Au ; XF+ ; 47 ; Nes ; 17687 
 2857 ; 20 франков. Франция. М-6,36г ; 1852А ;  ; Au ; VF+ ; 19 ; vitapool ; 11013 
 2858 ; 20 корон. Венгрия. М-6,77г ; 1893 ;  ; Au ; XF+ ; 44 ; ds2000 ; 11489 
 2859 ; 25 шиллингов. Австрия. М-5,88г ; 1926 ;  ; Au ; AU ; 38 ; Fragle ; 10403 
 2860 ; 100 долларов. Канада. Олимпиада в Калгари. М-13,33г ; 1987 ;  ; Au ; Proof ; 50 ; Nico ; 15329 
 2861 ; 50 долларов. Ниуэ. Статуя Свободы. М-6,66г ; 1997 ;  ; Au ; Proof-Like ; 106 ; iaiaia ; 12240 
 2862 ; 100 евро. Финляндия. М-8,64г. Первая финская золотая монета евро. В коробке, с сертификатом ; 2002 ;  ; Au ; Proof ; 61 ; dsp ; 15606 
 2863 ; Монета Восток. М-0,39г ;  ;  ; Au ; VF ; 23 ; нумизмат ; 1289 
 2864 ; Талер. Пруссия. Корнация Вильгельма и Августы ; 1861А ;  ; Ag ; XF+ ; 60 ; hugo ; 2578 
 2865 ; 2 гульдена. Австрия. Серебряная свадьба Франца Иосифа ; 1879 ;  ; Ag ; VF+ ; 68 ; QSL ; 3345 
 2866 ; 5 марок. Пруссия. 200 лет Пруссии ; 1901А ;  ; Ag ; XF+ ; 80 ; sidr ; 3500 
 2867 ; 5 марок. Саксон-Веймар-Ейзенах. 1-ая свадьба великого герцога ; 1903А ;  ; Ag ; AU ; 151 ; дитрих11 ; 13264 
 2868 ; 5 марок. Германия ; 1935A ;  ; Ag ; VF-XF ; 75 ; balakmisha ; 663 
 2869 ; 5 марок. Германия. Пауль фон Гинденбург ; 1936А ;  ; Ag ; VF+ ; 44 ; Dima.Varg ; 614 
 2870 ; 3 марки. Баден ; 1912G ;  ; Ag ; XF ; 65 ; дитрих11 ; 1235 
 2871 ; 2 марки. Пруссия. 200 лет Пруссии ; 1901А ;  ; Ag ; XF- ; 21 ; delf ; 873 
 2872 ; 2 марки. Пруссия. Гамбург ; 1907J ;  ; Ag ; AU ; 69 ; Vasya ; 2738 
 2873 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937A ;  ; Ag ; XF ; 33 ; 040560 ; 327 
 2874 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937D ;  ; Ag ; XF- ; 42 ; Dima.Varg ; 327 
 2875 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937E ;  ; Ag ; VF+ ; 50 ; 040560 ; 350 
 2876 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937F ;  ; Ag ; XF- ; 20 ; donskoy77 ; 327 
 2877 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937G ;  ; Ag ; VF-XF ; 31 ; Dima.Varg ; 320 
 2878 ; 2 марки. Германия. Пауль фон Гинденбург ; 1937J ;  ; Ag ; XF- ; 26 ; donskoy77 ; 327 
 2879 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938A ;  ; Ag ; XF ; 37 ; PolAn ; 327 
 2880 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938B ;  ; Ag ; XF- ; 23 ; maxell ; 340 
 2881 ; 2 марки. Германия. Пауль фон Гинденбург ; 1938F ;  ; Ag ; VF-XF ; 19 ; maxell ; 334 
 2882 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF-XF ; 45 ; Dima.Varg ; 312 
 2883 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939B ;  ; Ag ; VF-XF ; 35 ; maxell ; 340 
 2884 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939D ;  ; Ag ; XF+ ; 30 ; maxell ; 340 
 2885 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939D ;  ; Ag ; VF+ ; 24 ; donskoy77 ; 327 
 2886 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939F ;  ; Ag ; XF ; 21 ; maxell ; 341 
 2887 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939G ;  ; Ag ; VF+ ; 36 ; maxell ; 416 
 2888 ; 1 марка. Германия ; 1903А ;  ; Ag ; VF- ; 92 ; DUNKANM ; 213 
 2889 ; 1 марка. Германия ; 1907А ;  ; Ag ; VF+ ; 102 ; donskoy77 ; 278 
 2890 ; 1/2 марки. Германия ; 1908А ;  ; Ag ; VF- ; 31 ; donskoy77 ; 131 
 2891 ; 5 лат. Латвия ; 1929 ;  ; Ag ; XF+ ; 32 ; maxell ; 884 
 2892 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF ; 6 ; garsn ; 820 
 2893 ; 5 лат. Латвия ; 1932 ;  ; Ag ; AU ; 7 ; tisa66 ; 1555 
 2894 ; 5 евро. Финляндия. Исторические провинции Финляндии. Карелия ; 2011 ;  ; Би/м ; AU ; 28 ; Leon17 ; 407 
 2895 ; 10 рублей. Беларусь. Ракасовский ; 2010 ;  ; Ag ; Proof ; 35 ; LVIMU ; 777 
 2214 ; Лот монет СССР: 20,15 коп (8шт) ; 1932-1933 ;  ; Ni ; F/F+ ; 42 ; Wolchara ; 127 
 2215 ; Лот монет СССР: 5,3,1, полкопейки + жетон (12шт) ; 1924-1955 ;  ; Br,Сu ; F+/VF- ; 55 ; крабик ; 1857 
 2216 ; Лот монет СССР: 20,10 коп (8шт) ; 1936-1957 ;  ; Ni ; F/F-VF ; 17 ; vovank29 ; 57 
 2217 ; Лот монет СССР (6шт): 15 копеек ; 1952-1957 ;  ; Ni ; VF-/VF+ ; 35 ; Василевс ; 128 
 2218 ; Лот монет СССР (6шт): 5 копеек ; 1930-1949 ;  ; Br ; F/F-VF ; 30 ; kalan ; 122 
 2219 ; Лот монет СССР (3шт): 2 копейки ; 1967,1970,1974 ;  ; Cu/Zn ; VF+/XF ; 23 ; СЁМА ; 24 
 2220 ; Лот монет СССР (5шт): 2 копейки ; 1926-1931 ;  ; Br ; F/F+ ; 14 ; Wolchara ; 59 
 2221 ; Лот монет СССР (4шт): 10 копеек ; 1932-1957 ;  ; Ni ; F/F-VF ; 27 ; bondars ; 44 
 2222 ; Лот монет СССР (7шт): 2 копейки ; 1946-1957 ;  ; Br ; F/F-VF ; 49 ; dikiy17 ; 55 
 2223 ; Лот монет СССР (6шт): 2 копейки ; 1934-1939 ;  ; Br ; F/F+ ; 47 ; denis1977 ; 118 
 2224 ; Лот монет СССР (11шт): 3 копейки ; 1926-1974 ;  ; Br,Cu/Zn ; F/F-VF ; 36 ; was9 ; 155 
 2225 ; Лот монет СССР (9шт): 1 копейка, полкопейки ; 1925,1928-1974 ;  ; Cu,Br,Cu/Zn ; F-VF/VF ; 67 ; denis1977 ; 609 
 2226 ; Лот монет СССР (8шт): 5 копеек ; 1961-1991 ;  ; Cu/Zn ; VF/XF ; 6 ; intrest ; 37 
 2227 ; Лот монет СССР (9шт): 20 копеек ; 1931-1957 ;  ; Ni ; F+/F-VF ; 25 ; was9 ; 208 
 2228 ; Лот монет СССР:50,2,1 коп (10шт) ; 1924-1991 ;  ; Cu,Cu-Ni,Cu-Zn ; F-VF/XF ; 27 ; was9 ; 59 
 2229 ; Лот монет СССР: 20,15,10 коп (3шт) ; 1956 ;  ; Ni ; VF/XF- ; 15 ; Василевс ; 214 
 2230 ; Лот монет СССР: 1,50,20,15,10 коп (46шт) ; 1961-1991 ;  ; Cu-Ni ; VF+/XF ; 32 ; KNK ; 317 
 2231 ; Лот монет СССР (юбилейные и регулярные выпуски): 1 рубль,50,20 коп  (11шт) ; 1961-1987 ;  ; Cu-Ni ; VF+/VF-XF ; 24 ; лунатик_ ; 201 
 2232 ; Лот монет Банка России (5шт): 10 рублей. Воронежская область, Республика Бурятия, Ненецкий АО, Орел, 65 лет победы ; 2010-2011СПМД ;  ; Би/м,Лат/St ; XF+/AU ; 19 ; yas ; 189 
 2233 ; Лот монет Банка России (3шт): 2 рубля. Тула. Мурманск. Гагарин ; 2000-2001 ;  ; Би/м ; XF/XF+ ; 39 ; Ратамахатта ; 63 
 2234 ; Лот монет Банка России (5шт): 10 рублей. Пермский Край, Воронежская область, Республика Бурятия, Белгород, Орел ; 2010-2011СПМД ;  ; Би/м,Лат/St ; AU ; 63 ; evgen564 ; 634 
 2235 ; Лот монет Банка России (4шт): 10 рублей. Брянск, Юрьевец, Азов, Кировская область ; 2008-2010СПМД ;  ; Би/м ; XF/AU ; 45 ; Mango Moris ; 99 
 2236 ; Лот монет Банка России (3шт): 10 рублей. Воронежская область, Ненецкий АО, Орел ; 2010-2011СПМД ;  ; Би/м,Лат/St ; AU ; 13 ; yas ; 105 
 2237 ; Лот монет Банка России (2шт): 10 рублей. Пермский Край, Ненецкий АО ; 2010СПМД ;  ; Би/м ; AU ; 34 ; Artemon ; 663 
 2238 ; Лот монет Банка России (3шт): 10 рублей. Воронежская область, Республика Бурятия, Орел ; 2011СПМД ;  ; Би/м,Лат/St ; XF+/AU ; 9 ; yas ; 161 
 2239 ; Лот монет Банка России (4шт): 10 рублей. Ряжск, Каргополь, Москва, Азов ; 2004-2008 ;  ; Би/м ; XF/AU ; 11 ; Gell13 ; 84 
 2240 ; Лот монет Банка России (2шт): 10 рублей. Ямало-Ненецкий АО, Ненецкий АО ; 2010СПМД ;  ; Би/м ; AU ; 15 ; 462 ; 917 
 2241 ; Лот монет Банка России (2шт): 10 рублей. Чеченская Республика, Воронежская область ; 2010-2011СПМД ;  ; Би/м ; AU ; 53 ; vovan555 ; 1711 
 2242 ; Лот монет Банка России (2шт): 10 рублей. Чеченская Республика, Воронежская область ; 2010-2011СПМД ;  ; Би/м ; AU ; 44 ; Artemon ; 1622 
 2243 ; Лот монет Банка России (5шт): 10 рублей. Гдов, Азов, Приозерск, Дербент. Кировская область ; 2002-2009 ;  ; Би/м ; XF+/AU ; 27 ; jimmysu ; 160 
 2244 ; Лот монет Банка России (2шт): 10 рублей. Ямало-Ненецкий АО, Ненецкий АО ; 2010СПМД ;  ; Би/м ; AU ; 28 ; darkfolder ; 903 
 2245 ; Лот монет Банка России (3шт): 10 рублей. Белгород, Орел ; 2011 ;  ; Лат/St ; AU ; 13 ; pref ; 51 
 2246 ; Лот монет Банка России (20шт): 10 рублей ; 2000-2011 ;  ; Би/м ; XF+/AU ; 53 ; zhivoy68 ; 467 
 2247 ; Лот монет Банка России: 100,50,20,10,5,1 руб (17шт) ; 1992-1993 ;  ; Cu-Ni,Cu-Zn ; XF-/AU ; 21 ; KolobovS ; 90 
 2248 ; Лот монет Банка России: 100,50,20,10,5,1 руб (17шт) ; 1992-1993 ;  ; Cu-Zn,Cu-Ni,Fe ; XF/AU ; 47 ; Wolchara ; 121 
 2249 ; Лот монет СССР: 10,5,1 руб, 50,10 коп (шт) ; 1991 ;  ; Cu-Ni ; XF/AU ; 47 ; kalan ; 104 
 2250 ; Лот монет Банка России: 100,50 руб (4шт) ; 1992,1993 ;  ; Cu-Zn,Би/м ; AU ; 33 ; TU95strateg ; 80 
 2251 ; Лот монет Банка России (4шт): 10 рублей (65 лет Победы, Курск, Орел, Белгород) ; 2010, 2011 ;  ; Латунь ; XF/AU ; 61 ; 1177 ; 152 
 2252 ; Лот монет Банка России (5шт): 10 рублей (Респ. Бурятия, Соликамск, Брянск, Воронежская обл, Юрьевец) ; 2010, 2011 ;  ; Би/м ; AU ; 17 ; yas ; 140 
 2253 ; Лот монет Банка России (3шт): 10 рублей (Воронежская обл, Орёл, Белгород) ; 2011 ;  ; Би/м ; AU ; 64 ; yas ; 81 
 2254 ; Лот монет Банка России (3шт): 10 рублей (Республика Бурятия, Орёл, Курск) ; 2011 ;  ; Би/м ; AU ; 29 ; maxvma ; 102 
 2255 ; Лот монет Банка России (3шт): 10 рублей (Соликамск, Елец Белгород) ; 2011 ;  ; Би/м, латунь ; AU ; 27 ; darkfolder ; 93 
 2256 ; Лот монет Банка России (3шт): 10 рублей (Республика Бурятия, Орёл, Курск) ; 2011 ;  ; Би/м ; AU ; 29 ; darkfolder ; 114 
 2257 ; Лот монет Банка России (3шт): 10 рублей (Воронежская обл, Курск, Белгород) ; 2011 ;  ; Би/м ; AU ; 11 ; yas ; 105 
 2258 ; Лот монет Банка России (5шт): 10 рублей. 55 и 60 лет победы, Гагарин, Министерство Финансов, Министерство Юстиции ; 2000-2005 ;  ; Би/м ; VF+/XF ; 6 ; jimmysu ; 108 
 2259 ; Лот монет Банка России (7шт): 10 рублей. Архангельская обл.,Респ. Башкортостан, Ленинградская обл., Астраханская обл., Орловская обл., Еврейская А/о ; 2005-2009 ;  ; Би/м ; VF+/XF ; 28 ; alesel ; 109 
 2260 ; Лот монет Банка России (5шт): 10 рублей. Города ; 2007-2009 ;  ; Би/м ; VF+/XF ; 22 ; vovan555 ; 124 
