 3183 ; Бона иностранная ;  ;  ;  ;  ; 22 ; derk02 ; 459 
 2299 ; 20 марок. ГДР. Генрих Манн ; 1971 ;  ; Cu-Ni ; AU ; 37 ; kai2009 ; 104 
 2300 ; 20 марок. ГДР. Вильгельм Пик ; 1972A ;  ; Cu-Ni ; AU ; 24 ; kai2009 ; 74 
 2301 ; 20 марок. ГДР. Отто Гротеволь ; 1973A ;  ; Cu-Ni ; AU ; 30 ; kai2009 ; 153 
 2302 ; 10 марок. ГДР. Бухенвальд ; 1972A ;  ; Cu-Ni ; AU ; 32 ; kai2009 ; 74 
 2303 ; 5 марок. ГДР. Мейсен ; 1972A ;  ; Cu-Ni ; AU ; 55 ; kai2009 ; 120 
 2304 ; 10 марок. ГДР. 10-й юношеский фестиваль ; 1973A ;  ; Cu-Ni ; XF+ ; 22 ; kai2009 ; 70 
 2305 ; 10 марок. ГДР. 25 лет юбилею ; 1974A ;  ; Cu-Ni ; AU ; 24 ; kai2009 ; 70 
 2306 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 30 ; kai2009 ; 129 
 2307 ; 10 марок. ГДР. 20 лет Национальной Народной армии ; 1976A ;  ; Cu-Ni ; AU ; 53 ; roman_at ; 200 
 2308 ; 5 франков. Франция, Луи Филипп I ; 1834А ;  ; Ag ; VF+ ; 57 ; vitapool ; 824 
 2309 ; 5 франков. Геракл с музами. Франция, 3-я республика ; 1873А ;  ; Ag ; AU ; 14 ; Alekss_27 ; 1428 
 2310 ; 100 франков. Франция, Пантеон ; 1983 ;  ; Ag ; AU ; 29 ; рл672 ; 459 
 2311 ; 2 пенса. Великобритания, Елизавета II ; 1971 ;  ; Br ; VF ; 11 ; vol ; 12 
 2312 ; 20 центов (2 цзяо). Провинция. Китай, Цин ; 1901-1908 ;  ; Ag ; VF+ ; 60 ; S_N_R  ; 449 
 2313 ; 50 центов. Сингапур ; 2007 ;  ; никелин ; XF+ ; 26 ; Dom Perignon ; 20 
 2314 ; 20 центов. Сингапур ; 1993 ;  ; никелин ; XF- ; 18 ; ez ; 17 
 2315 ; 2 рупии. Республика Шри-Ланка ; 2005 ;  ; никелин ; XF+ ; 12 ; koga ; 21 
 2316 ; 10 центов. Республика Шри-Ланка ; 1991 ;  ; Al ; AU ; 17 ; alskr ; 17 
 2317 ; 5 центов. Республика Шри-Ланка ; 1978 ;  ; Al ; VF+ ; 13 ; vanamo ; 22 
 2318 ; 2 цента. Республика Шри-Ланка ; 1971 ;  ; Al ; F-VF ; 10 ; alskr ; 19 
 2319 ; 1 цент. Республика Шри-Ланка ; 1970 ;  ; Al ; XF+ ; 13 ; alskr ; 20 
 2320 ; Торговый доллар. Великобриатния ; 1903 ;  ; Ag ; VF-XF ; 76 ; 34/85 ; 1000 
 2321 ; 300 нгультрам. Бутан. Живая природа подвергающаяся опасности ; 1992 ;  ; Ag ; Proof ; 30 ; Алек ; 528 
 2322 ; 10 юаней (1 унция серебра). Китай. Панда ; 1990 ;  ; Ag ; AU ; 65 ; Bocsman ; 855 
 2323 ; Доллар. США ; 1922 ;  ; Ag ; VF+ ; 92 ; димитрий ; 521 
 2324 ; 20 крон. Чехословакия. На смерть президента Масарика ; 1937 ;  ; Ag ; XF+ ; 43 ; kamensk61 ; 506 
 2325 ; 50 крон. Чехословакия. 3-я годовщина Пражского восстания ; 1948 ;  ; Ag ; AU ; 21 ; Bocsman ; 192 
 2326 ; 5 шиллингов. ЮАР. 300 лет Кейптауну ; 1952 ;  ; Ag ; AU ; 4 ; рл672 ; 729 
 2327 ; 20 крон. Чехословакия ; 1934 ;  ; Ag ; XF ; 56 ; av ; 526 
 2328 ; 5 крон. Швеция. 500 лет Риксдагу ; 1935 ;  ; Ag ; XF+ ; 17 ; Алек ; 592 
 2329 ; 5 крон. Швеция. 100 лет Конституционной реформе ; 1966 ;  ; Ag ; AU ; 19 ; vova1604 ; 410 
 2330 ; 50 крон. Словакия. 5-я годовщина независимости ; 1944 ;  ; Ag ; AU ; 38 ; Алек ; 571 
 2331 ; 5 крон. Чехословакия ; 1929 ;  ; Ag ; VF-XF ; 34 ; kamensk61 ; 404 
 2332 ; 250 франков. Бельгия ; 1976 ;  ; Ag ; XF+/AU ; 49 ; Алек ; 623 
 2233 ; 2 пфеннига. Веймар ; 1923D ;  ; Br ; VF ; 15 ; Григорий ; 33 
 2234 ; 2 пфеннига. Веймар ; 1923G ;  ; Br ; VF+ ; 12 ; Григорий ; 28 
 2235 ; 2 пфеннига. Веймар ; 1924A ;  ; Br ; VF ; 6 ; koga ; 24 
 2236 ; 2 пфеннига. Веймар ; 1924D ;  ; Br ; VF ; 9 ; В1951 ; 28 
 2237 ; 2 пфеннига. Веймар ; 1924E ;  ; Br ; VF+ ; 14 ; Григорий ; 33 
 2238 ; 2 пфеннига. Веймар ; 1924F ;  ; Br ; VF ; 11 ; Григорий ; 33 
 2239 ; 2 пфеннига. Веймар ; 1924G ;  ; Br ; VF+ ; 13 ; solder13 ; 35 
 2240 ; 2 пфеннига. Веймар ; 1924J ;  ; Br ; VF+ ; 11 ; Григорий ; 34 
 2241 ; 2 пфеннига. Веймар ; 1925A ;  ; Br ; VF+ ; 13 ; Григорий ; 33 
 2242 ; 2 пфеннига. Веймар ; 1925E ;  ; Br ; VF- ; 11 ; Григорий ; 28 
 2243 ; 2 пфеннига. Веймар ; 1925F ;  ; Br ; VF+ ; 15 ; solder13 ; 33 
 2244 ; 2 пфеннига. Веймар ; 1925G ;  ; Br ; VF ; 8 ; В1951 ; 23 
 2245 ; 2 пфеннига. Веймар ; 1936A ;  ; Br ; XF ; 10 ; 19990215 ; 45 
 2246 ; 2 пфеннига. Веймар ; 1936D ;  ; Br ; VF-XF ; 13 ; Григорий ; 33 
 2247 ; 2 пфеннига. Веймар ; 1936F ;  ; Br ; VF+ ; 18 ; Григорий ; 33 
 2248 ; 1 пфенниг. Веймар ; 1924J ;  ; Br ; VF+ ; 9 ; solder13 ; 28 
 2249 ; 1 пфенниг. Веймар ; 1925A ;  ; Br ; VF ; 11 ; Григорий ; 28 
 2250 ; 1 пфенниг. Веймар ; 1925E ;  ; Br ; VF+ ; 11 ; Григорий ; 31 
 2251 ; 1 пфенниг. Веймар ; 1925J ;  ; Br ; VF+ ; 12 ; DVZ ; 28 
 2252 ; 1 пфенниг. Веймар ; 1927A ;  ; Br ; VF-XF ; 17 ; Григорий ; 30 
 2253 ; 1 пфенниг. Веймар ; 1927D ;  ; Br ; VF ; 5 ; Григорий ; 14 
 2254 ; 1 пфенниг. Веймар ; 1927E ;  ; Br ; XF- ; 15 ; Григорий ; 28 
 2255 ; 1 пфенниг. Веймар ; 1927G ;  ; Br ; VF- ; 9 ; Григорий ; 28 
 2256 ; 1 пфенниг. Веймар ; 1928A ;  ; Br ; VF+ ; 10 ; Григорий ; 29 
 2257 ; 1 пфенниг. Веймар ; 1928D ;  ; Br ; VF- ; 9 ; alno51 ; 45 
 2258 ; 1 пфенниг. Веймар ; 1928F ;  ; Br ; VF+ ; 11 ; Григорий ; 28 
 2259 ; 1 пфенниг. Веймар ; 1928G ;  ; Br ; VF+ ; 9 ; Григорий ; 28 
 2260 ; 1 пфенниг. Веймар ; 1929A ;  ; Br ; VF-XF ; 13 ; Григорий ; 28 
 2261 ; 1 пфенниг. Веймар ; 1929D ;  ; Br ; VF+ ; 9 ; Григорий ; 28 
 2262 ; 1 пфенниг. Веймар ; 1929E ;  ; Br ; VF ; 8 ; Григорий ; 22 
 2263 ; 1 пфенниг. Веймар ; 1929F ;  ; Br ; VF+ ; 9 ; Григорий ; 28 
 2264 ; 1 пфенниг. Веймар ; 1930A ;  ; Br ; XF- ; 15 ; Григорий ; 22 
 2265 ; 1 пфенниг. Веймар ; 1930F ;  ; Br ; VF- ; 9 ; Григорий ; 28 
 2266 ; 1 пфенниг. Веймар ; 1931A ;  ; Br ; VF+ ; 5 ; Григорий ; 14 
 2267 ; 1 пфенниг. Веймар ; 1931D ;  ; Br ; VF+ ; 13 ; koga ; 27 
 2268 ; 1 пфенниг. Веймар ; 1931E ;  ; Br ; VF-XF ; 11 ; solder13 ; 28 
 2269 ; 1 пфенниг. Веймар ; 1931F ;  ; Br ; VF-XF ; 9 ; solder13 ; 28 
 2270 ; 1 пфенниг. Веймар ; 1931G ;  ; Br ; VF- ; 9 ; alno51 ; 45 
 2271 ; 1 пфенниг. Веймар ; 1932A ;  ; Br ; XF- ; 15 ; solder13 ; 28 
 2272 ; 1 пфенниг. Веймар ; 1933A ;  ; Br ; XF ; 9 ; koga ; 24 
 2273 ; 1 пфенниг. Веймар ; 1934A ;  ; Br ; XF- ; 9 ; solder13 ; 28 
 2274 ; 1 пфенниг. Веймар ; 1934B ;  ; Br ; VF+ ; 7 ; koga ; 24 
 2275 ; 1 пфенниг. Веймар ; 1934E ;  ; Br ; VF-XF ; 7 ; koga ; 24 
 2276 ; 1 пфенниг. Веймар ; 1934J ;  ; Br ; VF-XF ; 9 ; solder13 ; 17 
 2277 ; 1 пфенниг. Веймар ; 1935A ;  ; Br ; XF+ ; 19 ; solder13 ; 22 
 2278 ; 1 пфенниг. Веймар ; 1935D ;  ; Br ; VF+ ; 9 ; alskr ; 18 
 2279 ; 1 пфенниг. Веймар ; 1935E ;  ; Br ; XF+ ; 10 ; solder13 ; 17 
 2280 ; 1 пфенниг. Веймар ; 1935F ;  ; Br ; VF ; 4 ; koga ; 24 
 2281 ; 1 пфенниг. Веймар ; 1935G ;  ; Br ; VF-XF ; 14 ; solder13 ; 23 
 2282 ; 1 пфенниг. Веймар ; 1935J ;  ; Br ; VF- ; 7 ; koga ; 24 
 2183 ; 10 пфеннигов. Веймар ; 1923A ;  ; Al/Br ; VF-XF ; 19 ; noob ; 24 
 2184 ; 10 пфеннигов. Веймар ; 1923D ;  ; Al/Br ; VF-XF ; 21 ; noob ; 31 
 2185 ; 10 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF+ ; 1 ; Чародей ; 20 
 2186 ; 10 пфеннигов. Веймар ; 1924D ;  ; Al/Br ; VF+ ; 4 ; alskr ; 13 
 2187 ; 10 пфеннигов. Веймар ; 1924E ;  ; Al/Br ; VF- ; 3 ; alex995 ; 12 
 2188 ; 10 пфеннигов. Веймар ; 1924F ;  ; Al/Br ; VF-XF ; 16 ; solder13 ; 33 
 2189 ; 10 пфеннигов. Веймар ; 1924G ;  ; Al/Br ; VF ; 23 ; alno51 ; 45 
 2190 ; 10 пфеннигов. Веймар ; 1924J ;  ; Al/Br ; VF ; 3 ; alex995 ; 12 
 2191 ; 10 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF ; 12 ; Григорий ; 12 
 2192 ; 10 пфеннигов. Веймар ; 1924D ;  ; Al/Br ; VF ; 13 ; Григорий ; 14 
 2193 ; 10 пфеннигов. Веймар ; 1924E ;  ; Al/Br ; VF-XF ; 10 ; alno51 ; 45 
 2194 ; 10 пфеннигов. Веймар ; 1925A ;  ; Al/Br ; VF+ ; 5 ; Григорий ; 14 
 2195 ; 10 пфеннигов. Веймар ; 1925D ;  ; Al/Br ; VF-XF ; 7 ; Григорий ; 16 
 2196 ; 10 пфеннигов. Веймар ; 1925E ;  ; Al/Br ; VF-XF ; 13 ; solder13 ; 23 
 2197 ; 10 пфеннигов. Веймар ; 1925F ;  ; Al/Br ; VF ; 4 ; Григорий ; 13 
 2198 ; 10 пфеннигов. Веймар ; 1928A ;  ; Al/Br ; VF+ ; 11 ; ВМШ ; 41 
 2199 ; 10 пфеннигов. Веймар ; 1929A ;  ; Al/Br ; VF+ ; 8 ; Григорий ; 15 
 2200 ; 10 пфеннигов. Веймар ; 1929D ;  ; Al/Br ; VF+ ; 8 ; alskr ; 15 
 2201 ; 10 пфеннигов. Веймар ; 1930A ;  ; Al/Br ; VF+ ; 4 ; Григорий ; 13 
 2202 ; 10 пфеннигов. Веймар ; 1931A ;  ; Al/Br ; VF-XF ; 15 ; ВМШ ; 50 
 2203 ; 10 пфеннигов. Веймар ; 1932A ;  ; Al/Br ; VF-XF ; 4 ; ВМШ ; 13 
 2204 ; 10 пфеннигов. Веймар ; 1935A ;  ; Al/Br ; XF- ; 15 ; solder13 ; 23 
 2205 ; 10 пфеннигов. Веймар ; 1935D ;  ; Al/Br ; XF- ; 10 ; alno51 ; 45 
 2206 ; 10 пфеннигов. Веймар ; 1935F ;  ; Al/Br ; VF-XF ; 8 ; alno51 ; 45 
 2207 ; 10 пфеннигов. Веймар ; 1935J ;  ; Al/Br ; VF+ ; 3 ; alex995 ; 12 
 2208 ; 10 пфеннигов. Веймар ; 1936A ;  ; Al/Br ; XF- ; 8 ; solder13 ; 22 
 2209 ; 5 пфеннигов. Веймар ; 1923A ;  ; Al/Br ; VF-XF ; 9 ; Tolya77 ; 34 
 2210 ; 5 пфеннигов. Веймар ; 1924A ;  ; Al/Br ; VF-XF ; 4 ; Григорий ; 13 
 2211 ; 5 пфеннигов. Веймар ; 1924D ;  ; Al/Br ; VF+ ; 2 ; Чародей ; 20 
 2212 ; 5 пфеннигов. Веймар ; 1924E ;  ; Al/Br ; VF+ ; 7 ; Григорий ; 16 
 2213 ; 5 пфеннигов. Веймар ; 1924F ;  ; Al/Br ; VF+ ; 6 ; Григорий ; 14 
 2214 ; 5 пфеннигов. Веймар ; 1924G ;  ; Al/Br ; VF+ ; 5 ; Григорий ; 14 
 2215 ; 5 пфеннигов. Веймар ; 1924J ;  ; Al/Br ; VF+ ; 5 ; Григорий ; 14 
 2216 ; 5 пфеннигов. Веймар ; 1924D ;  ; Al/Br ; VF+ ; 4 ; Григорий ; 13 
 2217 ; 5 пфеннигов. Веймар ; 1924F ;  ; Al/Br ; VF+ ; 5 ; Григорий ; 14 
 2218 ; 5 пфеннигов. Веймар ; 1924G ;  ; Al/Br ; VF+ ; 4 ; Григорий ; 13 
 2219 ; 5 пфеннигов. Веймар ; 1925A ;  ; Al/Br ; VF-XF ; 11 ; Григорий ; 22 
 2220 ; 5 пфеннигов. Веймар ; 1925D ;  ; Al/Br ; XF- ; 6 ; Григорий ; 18 
 2221 ; 5 пфеннигов. Веймар ; 1925E ;  ; Al/Br ; VF-XF ; 10 ; solder13 ; 23 
 2222 ; 5 пфеннигов. Веймар ; 1925F ;  ; Al/Br ; XF- ; 8 ; solder13 ; 23 
 2223 ; 5 пфеннигов. Веймар ; 1925J ;  ; Al/Br ; VF+ ; 4 ; Григорий ; 13 
 2224 ; 5 пфеннигов. Веймар ; 1926A ;  ; Al/Br ; VF-XF ; 8 ; solder13 ; 24 
 2225 ; 5 пфеннигов. Веймар ; 1930A ;  ; Al/Br ; F-VF ; 13 ; Григорий ; 14 
 2226 ; 5 пфеннигов. Веймар ; 1935A ;  ; Al/Br ; XF- ; 13 ; Sterh ; 14 
 2227 ; 5 пфеннигов. Веймар ; 1935F ;  ; Al/Br ; XF- ; 7 ; solder13 ; 15 
 2228 ; 5 пфеннигов. Веймар ; 1935J ;  ; Al/Br ; XF+ ; 7 ; Sterh ; 16 
 2229 ; 5 пфеннигов. Веймар ; 1936A ;  ; Al/Br ; XF- ; 4 ; alex995 ; 13 
 2230 ; 5 пфеннигов. Веймар ; 1936D ;  ; Al/Br ; VF-XF ; 4 ; solder13 ; 13 
 2231 ; 5 пфеннигов. Веймар ; 1936G ;  ; Al/Br ; XF+ ; 7 ; solder13 ; 16 
 2232 ; 2 пфеннига. Веймар ; 1923A ;  ; Br ; VF+ ; 21 ; Reverse ; 34 
 2133 ; 1 пфенниг. Германия ; 1916F ;  ; Cu ; VF+ ; 18 ; 542 ; 101 
 2134 ; 1 пфеннигов. Германия ; 1917A ;  ; Al ; XF+ ; 49 ; Григорий ; 141 
 2135 ; 1 пфеннигов. Германия ; 1917G ;  ; Al ; VF-XF ; 42 ; 542 ; 172 
 2136 ; 1 пфенниг. Веймар ; 1923A ;  ; Br ; VF+ ; 17 ; 542 ; 63 
 2137 ; 1 пфенниг. Веймар ; 1923E ;  ; Br ; VF+ ; 18 ; alno51 ; 51 
 2138 ; 1 пфенниг. Веймар ; 1923J ;  ; Br ; VF ; 11 ; alno51 ; 45 
 2139 ; 1 пфенниг. Веймар ; 1924A ;  ; Br ; VF-XF ; 21 ; Григорий ; 36 
 2140 ; 1 пфенниг. Веймар ; 1924D ;  ; Br ; VF- ; 10 ; alno51 ; 53 
 2141 ; 1 пфенниг. Веймар ; 1924J ;  ; Br ; VF ; 10 ; alno51 ; 55 
 2142 ; 1 пфенниг. Веймар ; 1924A ;  ; Br ; XF- ; 9 ; alno51 ; 55 
 2143 ; 1 пфенниг. Веймар ; 1924G ;  ; Br ; VF ; 12 ; cochu ; 57 
 2144 ; 1 пфенниг. Германия ; 1936A ;  ; Br ; XF ; 20 ; ВМШ ; 156 
 2145 ; 1 пфенниг. Германия ; 1937A ;  ; Br ; VF ; 15 ; минёр ; 46 
 2146 ; 1 пфенниг. Германия ; 1937D ;  ; Br ; VF-XF ; 15 ; alno51 ; 45 
 2147 ; 1 пфенниг. Германия ; 1937E ;  ; Br ; VF-XF ; 14 ; alno51 ; 55 
 2148 ; 1 пфенниг. Германия ; 1937F ;  ; Br ; XF ; 32 ; hugo ; 213 
 2149 ; 1 пфенниг. Германия ; 1937J ;  ; Br ; VF ; 15 ; alno51 ; 55 
 2150 ; 1 пфенниг. Германия ; 1938F ;  ; Br ; XF- ; 20 ; ZOLTAN333 ; 57 
 2151 ; 1 пфенниг. Германия ; 1938A ;  ; Br ; VF-XF ; 6 ; минёр ; 55 
 2152 ; 1 пфенниг. Германия ; 1938G ;  ; Br ; XF- ; 14 ; ZOLTAN333 ; 49 
 2153 ; 1 пфенниг. Германия ; 1938J ;  ; Br ; VF+ ; 10 ; DVZ ; 46 
 2154 ; 1 пфенниг. Германия ; 1939A ;  ; Br ; XF ; 7 ; минёр ; 48 
 2155 ; 1 пфенниг. Германия ; 1939B ;  ; Br ; VF+ ; 10 ; Григорий ; 46 
 2156 ; 1 пфенниг. Германия ; 1939D ;  ; Br ; VF-XF ; 13 ; минёр ; 44 
 2157 ; 1 пфенниг. Германия ; 1939E ;  ; Br ; VF ; 13 ; минёр ; 44 
 2158 ; 1 пфенниг. Германия ; 1939F ;  ; Br ; VF ; 14 ; Григорий ; 45 
 2159 ; 1 пфенниг. Германия ; 1939J ;  ; Br ; VF ; 16 ; минёр ; 47 
 2160 ; 1 пфенниг. Германия ; 1940A ;  ; Br ; XF ; 24 ; Vico ; 59 
 2161 ; 500 марок. Веймар ; 1923A ;  ; Al ; AU ; 39 ; егор ; 255 
 2162 ; 500 марок. Веймар ; 1923F ;  ; Al ; VF-XF ; 28 ; ez ; 68 
 2163 ; 200 марок. Веймар ; 1923A ;  ; Al ; AU ; 24 ; Григорий ; 153 
 2164 ; 200 марок. Веймар ; 1923D ;  ; Al ; VF ; 17 ; Григорий ; 79 
 2165 ; 200 марок. Веймар ; 1923F ;  ; Al ; VF ; 25 ; Григорий ; 79 
 2166 ; 200 марок. Веймар ; 1923J ;  ; Al ; VF+ ; 25 ; егор ; 101 
 2167 ; 3 марки. Веймар ; 1922A ;  ; Al ; AU ; 50 ; noob ; 153 
 2168 ; 3 марки. Веймар ; 1922J ;  ; Al ; AU ; 31 ; ZOLTAN333 ; 226 
 2169 ; 50 пфенниг. Веймар ; 1919A ;  ; Al ; VF-XF ; 21 ; kai2009 ; 41 
 2170 ; 50 пфенниг. Веймар ; 1920A ;  ; Al ; AU ; 25 ; Бендер ; 251 
 2171 ; 50 пфенниг. Веймар ; 1920D ;  ; Al ; AU ; 13 ; Бендер ; 101 
 2172 ; 50 пфенниг. Веймар ; 1920J ;  ; Al ; AU ; 16 ; ZOLTAN333 ; 184 
 2173 ; 50 пфенниг. Веймар ; 1921A ;  ; Al ; AU ; 12 ; Григорий ; 29 
 2174 ; 50 пфенниг. Веймар ; 1921D ;  ; Al ; AU ; 19 ; Григорий ; 28 
 2175 ; 50 пфенниг. Веймар ; 1921F ;  ; Al ; AU ; 9 ; Григорий ; 31 
 2176 ; 50 пфенниг. Веймар ; 1921G ;  ; Al ; XF ; 10 ; ez ; 57 
 2177 ; 50 пфенниг. Веймар ; 1921J ;  ; Al ; AU ; 26 ; solder13 ; 37 
 2178 ; 50 пфенниг. Веймар ; 1922A ;  ; Al ; AU ; 12 ; Григорий ; 24 
 2179 ; 50 пфенниг. Веймар ; 1922D ;  ; Al ; AU ; 14 ; Григорий ; 23 
 2180 ; 50 пфенниг. Веймар ; 1922F ;  ; Al ; XF- ; 10 ; ZOLTAN333 ; 25 
 2181 ; 50 пфенниг. Веймар ; 1922G ;  ; Al ; XF+ ; 12 ; Григорий ; 15 
 2182 ; 50 пфенниг. Веймар ; 1922J ;  ; Al ; XF+ ; 13 ; solder13 ; 19 
 2083 ; 2 пфеннига. Германия ; 1910D ;  ; Cu ; VF+ ; 10 ; Tolya77 ; 29 
 2084 ; 2 пфеннига. Германия ; 1911A ;  ; Cu ; VF+ ; 13 ; димитрий ; 28 
 2085 ; 2 пфеннига. Германия ; 1911D ;  ; Cu ; VF ; 7 ; koga ; 24 
 2086 ; 2 пфеннига. Германия ; 1912A ;  ; Cu ; VF+ ; 13 ; koga ; 24 
 2087 ; 2 пфеннига. Германия ; 1912F ;  ; Cu ; VF+ ; 12 ; alskr ; 29 
 2088 ; 2 пфеннига. Германия ; 1914A ;  ; Cu ; VF+ ; 14 ; Tolya77 ; 28 
 2089 ; 2 пфеннига. Германия ; 1916A ;  ; Cu ; VF+ ; 23 ; ВМШ ; 28 
 2090 ; 2 пфеннига. Германия ; 1916D ;  ; Cu ; VF-XF ; 12 ; allex61 ; 28 
 2091 ; 2 пфеннига. Германия ; 1937A ;  ; Br ; XF ; 29 ; минёр ; 75 
 2092 ; 2 пфеннига. Германия ; 1937D ;  ; Br ; VF-XF ; 14 ; o.k. ; 75 
 2093 ; 2 пфеннига. Германия ; 1937F ;  ; Br ; XF ; 19 ; o.k. ; 79 
 2094 ; 2 пфеннига. Германия ; 1937G ;  ; Br ; XF- ; 21 ; FED ; 155 
 2095 ; 2 пфеннига. Германия ; 1938A ;  ; Br ; VF-XF ; 9 ; минёр ; 75 
 2096 ; 2 пфеннига. Германия ; 1938B ;  ; Br ; XF- ; 13 ; DVZ ; 77 
 2097 ; 2 пфеннига. Германия ; 1938D ;  ; Br ; VF+ ; 17 ; ZOLTAN333 ; 57 
 2098 ; 2 пфеннига. Германия ; 1938E ;  ; Br ; XF ; 20 ; vitas123 ; 83 
 2099 ; 2 пфеннига. Германия ; 1938F ;  ; Br ; VF-XF ; 8 ; ZOLTAN333 ; 67 
 2100 ; 2 пфеннига. Германия ; 1938J ;  ; Br ; XF+ ; 74 ; hugo ; 513 
 2101 ; 2 пфеннига. Германия ; 1939A ;  ; Br ; XF- ; 16 ; минёр ; 58 
 2102 ; 2 пфеннига. Германия ; 1939B ;  ; Br ; XF+ ; 18 ; ZOLTAN333 ; 72 
 2103 ; 2 пфеннига. Германия ; 1939D ;  ; Br ; XF ; 17 ; ZOLTAN333 ; 71 
 2104 ; 2 пфеннига. Германия ; 1939E ;  ; Br ; XF- ; 18 ; ZOLTAN333 ; 70 
 2105 ; 2 пфеннига. Германия ; 1939G ;  ; Br ; VF-XF ; 7 ; ZOLTAN333 ; 57 
 2106 ; 2 пфеннига. Германия ; 1939J ;  ; Br ; VF+ ; 22 ; o.k. ; 68 
 2107 ; 2 пфеннига. Германия ; 1940A ;  ; Br ; VF-XF ; 6 ; минёр ; 55 
 2108 ; 2 пфеннига. Германия ; 1940E ;  ; Br ; VF-XF ; 68 ; FED ; 177 
 2109 ; 1 пфенниг. Германия ; 1875C ;  ; Cu ; F-VF ; 11 ; alno51 ; 45 
 2110 ; 1 пфенниг. Германия ; 1876A ;  ; Cu ; VF ; 21 ; 542 ; 57 
 2111 ; 1 пфенниг. Германия ; 1890A ;  ; Cu ; VF+ ; 19 ; 542 ; 115 
 2112 ; 1 пфенниг. Германия ; 1891A ;  ; Cu ; VF-XF ; 26 ; 542 ; 164 
 2113 ; 1 пфенниг. Германия ; 1892A ;  ; Cu ; VF ; 11 ; 542 ; 28 
 2114 ; 1 пфенниг. Германия ; 1894A ;  ; Cu ; VF+ ; 8 ; 542 ; 28 
 2115 ; 1 пфенниг. Германия ; 1896A ;  ; Cu ; VF-XF ; 15 ; 542 ; 57 
 2116 ; 1 пфенниг. Германия ; 1897A ;  ; Cu ; VF-XF ; 14 ; 542 ; 28 
 2117 ; 1 пфенниг. Германия ; 1898A ;  ; Cu ; VF-XF ; 9 ; koga ; 24 
 2118 ; 1 пфенниг. Германия ; 1899A ;  ; Cu ; VF-XF ; 9 ; koga ; 24 
 2119 ; 1 пфенниг. Германия ; 1900F ;  ; Cu ; VF-XF ; 13 ; noob ; 57 
 2120 ; 1 пфенниг. Германия ; 1901A ;  ; Cu ; VF+ ; 6 ; koga ; 23 
 2121 ; 1 пфенниг. Германия ; 1904A ;  ; Cu ; VF+ ; 6 ; koga ; 24 
 2122 ; 1 пфенниг. Германия ; 1905A ;  ; Cu ; VF+ ; 11 ; 542 ; 57 
 2123 ; 1 пфенниг. Германия ; 1906A ;  ; Cu ; VF ; 4 ; koga ; 24 
 2124 ; 1 пфенниг. Германия ; 1907A ;  ; Cu ; VF+ ; 12 ; димитрий ; 28 
 2125 ; 1 пфенниг. Германия ; 1908A ;  ; Cu ; VF ; 7 ; koga ; 24 
 2126 ; 1 пфенниг. Германия ; 1909A ;  ; Cu ; VF ; 4 ; koga ; 24 
 2127 ; 1 пфенниг. Германия ; 1910A ;  ; Cu ; VF+ ; 13 ; 542 ; 101 
 2128 ; 1 пфенниг. Германия ; 1911G ;  ; Cu ; VF+ ; 15 ; 542 ; 113 
 2129 ; 1 пфенниг. Германия ; 1912A ;  ; Cu ; VF+ ; 4 ; koga ; 24 
 2130 ; 1 пфенниг. Германия ; 1913A ;  ; Cu ; VF+ ; 10 ; димитрий ; 28 
 2131 ; 1 пфенниг. Германия ; 1914A ;  ; Cu ; XF- ; 13 ; koga ; 24 
