 5923 ; Бона иностранная. Боливия ; 1962 ;  ;  ;  ; 6 ; moneta34 ; 36 
 3616 ; 200 эскудо Португалия. История Японии ; 1997 ;  ; Cu-Ni ; AU ; 10 ; Mike! ; 161 
 3617 ; 50 центов. Австралия ; 2010 ;  ; Cu-Ni ; XF ; 5 ; t_v_v ; 134 
 3618 ; 1000 вон. Южная Корея. Олимпиада ; 1987 ;  ; Cu-Ni ; Proof ; 16 ; Mike! ; 319 
 3619 ; 50 тенге. Казахстан. Богомол ; 2012 ;  ; Cu-Ni ; XF ; 6 ; NSerN ; 126 
 3620 ; 5 евро. Португалия. ЮНЕСКО ; 2004 ;  ; Ag ; XF+ ; 8 ; Mike! ; 459 
 3621 ; 25 эскудо. Португалия ; 1983 ;  ; Cu-Ni ; XF ; 4 ; t_v_v ; 90 
 3622 ; 100 лир. Италия ; 1974 ;  ; St ; XF ; 4 ; Папа с рацией ; 101 
 3623 ; 25 эскудо. Португалия ; 1977 ;  ; Cu-Ni ; XF ; 4 ; Mike! ; 81 
 3624 ; 2 франка. Франция ; 1995 ;  ; Cu-Ni ; AU ; 13 ; Mike! ; 119 
 3625 ; 5 эскудо. Португалия ; 1982 ;  ; Cu-Ni ; AU ; 13 ; Папа с рацией ; 87 
 3626 ; 20 сентаво. Мексика ; 1967 ;  ; Br ; XF ; 2 ; СОВ ; 102 
 3627 ; 25 эскудо. Португалия.Хоккей ; 1982 ;  ; Cu-Ni ; AU ; 6 ; Папа с рацией ; 90 
 3628 ; 5 эскудо. Португалия. ФАО ; 1983 ;  ; Cu-Ni ; XF ; 7 ; Папа с рацией ; 80 
 3629 ; 1 шиллинг. Малави ; 1964 ;  ; Cu-Ni ; VF ; 20 ; banks ; 131 
 3630 ; 5 эскудо. Португалия ; 1977 ;  ; Cu-Ni ; XF ; 8 ; Mike! ; 62 
 3631 ; 2,5 эскудо. Португалия. Хоккей ; 1982 ;  ; Cu-Ni ; XF ; 16 ; t_v_v ; 118 
 3632 ; 2,5 эскудо. Португалия. ; 1977 ;  ; Cu-Ni ; XF ; 5 ; Mike! ; 88 
 3633 ; 10 сентаво. Гондурас ; 1967 ;  ; Cu-Ni ; VF ; 22 ; t_v_v ; 79 
 3634 ; 2,5 эскудо. Португалия. ФАО ; 1983 ;  ; Cu-Ni ; AU ; 4 ; Mike! ; 70 
 3635 ; 1 пенни. Великобритания ; 1946 ;  ; Cu ; VF ; 33 ; Rober ; 55 
 3636 ; 1 пенни. Великобритания ; 1947 ;  ; Cu ; VF ; 11 ; Lena6975 ; 36 
 3537 ; 2 фунта. Великобритания. 150-летие Лондонского метро ; 2013 ;  ; БиМ ; XF ; 15 ; krugerrand ; 405 
 3538 ; 10 марок. Финляндия. ЕС ; 1995 ;  ; Би/м ; AU ; 33 ; vesta78 ; 230 
 3539 ; 5 марок. Пауль фон Гинденбург ; 1935A ;  ; Ag ; VF ; 19 ; zemlyk2014 ; 481 
 3540 ; 2 марок. ФРГ ; 1961 ;  ; Cu-Ni ; VF- ; 1 ; Mike! ; 151 
 3541 ; 3 пфеннига. Саксония ; 1800 ;  ; Cu ; F ; 31 ; Sterh ; 107 
 3542 ; 1 сентимес. Фыранция ;  ;  ; Cu ; F ; 8 ; t_v_v ; 79 
 3543 ; 1 цент. Гон-Конг ; 1865 ;  ; Br ; VF ; 35 ; Папа с рацией ; 278 
 3544 ; 100 марок. Финляндия. 100 лет со дня рождения Пааво Нурми ; 1997 ;  ; Ag ; AU ; 34 ; стадник ; 1377 
 3545 ; 100 марок. Финляндия. 350 лет Университету в Хельсинки ; 1990 ;  ; Ag ; AU ; 24 ; Rosomaha ; 1020 
 3546 ; 500 марок. Финляндия ; 1952 ;  ; Ag ; XF ; 10 ; if-pechat ; 1020 
 3547 ; 100 марок. Финляндия. Атенеум ; 1989 ;  ; Ag ; AU ; 24 ; стадник ; 1134 
 3548 ; 100 марок. Финляндия. 85 лет независимости ; 1992 ;  ; Ag ; AU ; 11 ; ВЯЗ ; 1001 
 3549 ; 10 марок. Финляндия. ; 1977 ;  ; Ag ; AU ; 13 ; boroda ; 377 
 3550 ; 5 крон. Дания ; 1964 ;  ; Ag ; AU ; 42 ; miranda ; 841 
 3551 ; 50 крон. Швеция. Свадьба ; 1976 ;  ; Ag ; AU ; 31 ; S-har ; 941 
 3552 ; 5 франков. Швейцария ; 1953 ;  ; Ag ; XF ; 27 ; Мотя ; 710 
 3553 ; 1 франк. Швейцария ; 1952 ;  ; Ag ; VF+ ; 16 ; CASH ; 129 
 3554 ; 5 крон. Дания. Серебряная свадьба короля Фредерика IX и королевы Ингрид ; 1960 ;  ; Ag ; XF ; 39 ; miranda ; 1009 
 3555 ; 1/2 скиллинг. Швеция ; 1799 ;  ; Cu ; F ; 57 ; Monata ; 475 
 3556 ; 1 эре. Швеция ; 1719 ;  ; Cu ; F- ; 6 ; Звездолёты ; 34 
 3557 ; 1 ригскиллинг. Швеция ; 1856 ;  ; Br ; VF ; 48 ; igor26 ; 226 
 3558 ; 20 марок. Финляндия ; 1939 ;  ; Al/Br ; XF ; 36 ; dim66 ; 223 
 3559 ; 20 марок. Финляндия ; 1938 ;  ; Al/Br ; XF ; 20 ; kotok ; 221 
 3560 ; 10 марок. Финляндия ; 1934 ;  ; Al/Br ; VF-XF ; 17 ; kotok ; 126 
 3561 ; 10 марок. Финляндия ; 1929 ;  ; Al/Br ; VF-XF ; 23 ; kotok ; 133 
 3562 ; 10 марок. Финляндия ; 1930 ;  ; Al/Br ; VF-XF ; 16 ; kotok ; 133 
 3563 ; 10 марок. Финляндия ; 1932 ;  ; Al/Br ; VF-XF ; 11 ; kotok ; 133 
 3564 ; 5 марок. Финляндия ; 1977 ;  ; Al/Br ; XF+ ; 17 ; spbfun ; 62 
 3565 ; 5 марок. Финляндия ; 1976 ;  ; Al/Br ; XF+ ; 18 ; musik ; 67 
 3566 ; 5 марок. Финляндия ; 1972 ;  ; Al/Br ; XF+ ; 17 ; musik ; 62 
 3567 ; 20 крон.  Дания ; 1990 ;  ; Лат ; XF ; 17 ; yourius ; 149 
 3568 ; 1 марка. Эстония ; 1924 ;  ; Ni-Br ; VF+ ; 54 ; ZET ; 671 
 3569 ; 10 сантимес. Латвия ; 1922 ;  ; Ni ; VF ; 17 ; maleevsw ; 57 
 3570 ; 1 сантимес. Латвия ; 1922 ;  ; Br ; VF ; 30 ; Asa ; 206 
 3571 ; 5 марок. Эстония ; 1993 ;  ; Лат ; XF ; 21 ; 000SABik ; 101 
 3572 ; 10 эре.  Дания ; 1924 ;  ; Cu-Ni ; VF ; 21 ; krugerrand ; 57 
 3573 ; 10 пфенниг. Германия ; 1939А ;  ; Al/Br ; VF+ ; 47 ; chuprunov ; 236 
 3574 ; 50 марок. Финляндия ; 1961 ;  ; Al/Br ; XF ; 26 ; хуч ; 318 
 3575 ; 50 марок. Финляндия ; 1953 ;  ; Al/Br ; XF ; 65 ; хуч ; 201 
 3576 ; 1 марка. Финляндия ; 1968 ;  ; Ag ; AU ; 8 ; boroda ; 102 
 3577 ; 5 лир. Италия ; 1927 ;  ; Ag ; VF ; 21 ; Grey 13 ; 385 
 3578 ; 25 эре. Дания ; 1919 ;  ; Ag ; VF ; 23 ; yourius ; 261 
 3579 ; 10 эре. Дания ; 1914 ;  ; Ag ; VF ; 21 ; nfandeev ; 225 
 3580 ; 10 эре. Дания ; 1919 ;  ; Ag ; VF ; 15 ; nfandeev ; 225 
 3581 ; 1 пенни. Гана ; 1958 ;  ; Br ; XF ; 23 ; igor26 ; 101 
 3582 ; 25 сантимов. Бельгия ; 1928 ;  ; Cu-Ni ; VF ; 13 ; газета ; 19 
 3583 ; 25 сантимов. Франция ; 1937 ;  ; Cu-Ni ; VF-XF ; 17 ; av ; 101 
 3584 ; 10 сантимов. Франция ; 1938 ;  ; Cu-Ni ; VF-XF ; 26 ; ек ; 57 
 3585 ; 10 центов. Маврикий ; 1986 ;  ; Ag ; VF ; 22 ; Dahan ; 561 
 3586 ; 10 сантимов. Франция ; 1931 ;  ; Cu-Ni ; VF-XF ; 8 ; газета ; 57 
 3487 ; 5 лир. Италия ; 1929 ;  ; Ag ; VF ; 12 ; Mike! ; 394 
 3488 ; 50 лева. Болгария ; 1934 ;  ; Ag ; VF ; 19 ; Mike! ; 452 
 3489 ; 1 шиллинг. Великобритания ; 1883 ;  ; Ag ; VF ; 38 ; Mike! ; 509 
 3490 ; 50 сен. Япония ;  ;  ; Ag ; F-VF ; 7 ; banks ; 255 
 3491 ; 10 шиллингов. Австрия ; 1959 ;  ; Ag ; VF-XF ; 11 ; Mike! ; 210 
 3492 ; 3 крейцера Австрия ; 1840 ;  ; Ag ; F+ ; 24 ; santan93 ; 204 
 3493 ; 2 кроны. Дания ; 1958 ;  ; Латунь ; VF ; 10 ; nfandeev ; 169 
 3494 ; 10 евро. Германия. ФИФА ; 2004 ;  ; Ag ; XF ; 10 ; Mike! ; 830 
 3495 ; 1 корона. Венгрия ; 1914 ;  ; Ag ; VF ; 22 ; aralsk ; 358 
 3496 ; 20 франков. Бельгия ; 1934 ;  ; Ag ; VF-XF ; 10 ; Mike! ; 432 
 3497 ; 1 флорин. Австрия ; 1888 ;  ; Ag ; VF+ ; 19 ; Mike! ; 951 
 3498 ; 1 доллар. США. 200 лет Капитолию ; 1994D ;  ; Ag ; AU ; 22 ; жора ; 1689 
 3499 ; 500 франков. Бельгия. 150 лет независимости ; 1980 ;  ; Ag ; XF- ; 25 ; Mike! ; 525 
 3500 ; 1 корона. Венгрия ; 1908 ;  ; Ag ; VF+ ; 27 ; WikiLeaks ; 402 
 3501 ; 1 крона. Австрия ; 1916 ;  ; Ag ; VF-XF ; 6 ; Mike! ; 232 
 3502 ; 1 франк. Бельгия ; 1914 ;  ; Ag ; VF-XF ; 12 ; Mike! ; 333 
 3503 ; 1 франк. Бельгия ; 1913 ;  ; Ag ; VF ; 1 ; Mike! ; 333 
 3504 ; 1/10 онзы. Мексика ; 1996 ;  ; Ag ; XF ; 9 ; Mike! ; 305 
 3505 ; 1 крона. Австрия ; 1914 ;  ; Ag ; XF ; 8 ; Sporti84 ; 340 
 3506 ; 5 лир. Италия ; 1928 ;  ; Ag ; VF ; 17 ; Al777 ; 377 
 3507 ; 6 пенсов. Новая Зеландия ; 1934 ;  ; Ag ; VF ; 10 ; Mike! ; 123 
 3508 ; 10 евро. Франция ; 2015 ;  ; Ag ; AU ; 8 ; Mike! ; 816 
 3509 ; 1 доллар. Канада ; 1973 ;  ; Cu-Ni ; XF ; 15 ; елец ; 225 
 3510 ; 2 фунта. Джерси. Королевская свадьба ; 1981 ;  ; Cu-Ni ; XF ; 6 ; Mike! ; 333 
 3511 ; 500 драхм. Греция. Олимпиада ; 2000 ;  ; Cu-Ni ; VF ; 2 ; Mike! ; 222 
 3512 ; 1/2 бальбоа. Панама ; 2013 ;  ; Cu-Ni ; AU ; 27 ; елец ; 143 
 3513 ; 2 фунта. Мальта ; 1972 ;  ; Ag ; XF ; 46 ; S-har ; 1546 
 3514 ; 1 крона. Остров Мен. 100 лет авиации ; 2003 ;  ; Cu-Ni ; AU ; 18 ; Reverse ; 357 
 3515 ; 2 цента. Либерия ; 1941 ;  ; Cu-Ni ; F ; 20 ; Dahan ; 128 
 3516 ; 1 пенни. Южная Африка ; 1942 ;  ; Br ; F-VF ; 17 ; MAMON ; 32 
 3517 ; 1 пфенниг. Германия ; 1938A ;  ; Br ; VF-XF ; 11 ; хуч ; 138 
 3518 ; 5 франков. Франция ; 1964 ;  ; Ag ; VF-XF ; 34 ; S-har ; 336 
 3519 ; 5 долларов. Канада. Кленовый лист ; 2012 ;  ; Ag ; AU ; 23 ; Мотя ; 1062 
 3520 ; 1 доллар. США. Джон Кеннеди ; 2015 ;  ; Cu-Ni-Zn ; AU ; 17 ; electra ; 212 
 3521 ; 1,5 евро. Австрия. Венская филамония ; 2012 ;  ; Ag ; AU ; 25 ; tzhenya ; 1200 
 3522 ; 1 крона. Остров Мэн. Революция 1917г ; 1999 ;  ; Cu-Ni ; AU ; 45 ; chebeer ; 550 
 3523 ; 1 крона. Фолклендские острова. Международный полярный год ; 2007 ;  ; Cu-Ni ; AU ; 13 ; Reverse ; 368 
 3524 ; 1 песо. Куба. 40 лет ; 1996 ;  ; Cu-Ni ; AU ; 11 ; Reverse ; 453 
 3525 ; 1 песо. Куба. Сан Херменгильдо ; 2008 ;  ; Cu-Ni ; AU ; 23 ; chebeer ; 415 
 3526 ; 100 эскудо. Португалия. Бартоломео Диас ; 1988 ;  ; Cu-Ni ; AU ; 12 ; SKeeper ; 101 
 3527 ; 100 эскудо. Португалия. Диего Као ; 1987 ;  ; Cu-Ni ; AU ; 13 ; t_v_v ; 111 
 3528 ; 100 эскудо. Португалия. Небесная навигация ; 1990 ;  ; Cu-Ni ; AU ; 6 ; SKeeper ; 102 
 3529 ; 1/2 кроны. Великобритания ; 1936 ;  ; Ag ; VF ; 44 ; Au999 ; 347 
 3530 ; 1 крона. Великобритания. Черчиль ; 1965 ;  ; Cu-Ni ; XF ; 44 ; murman ; 133 
 3531 ; 25 новых пенсов. Великобритания. Серебряный юбилей правления ; 1977 ;  ; Cu-Ni ; AU ; 24 ; murman ; 108 
 3532 ; 25 новых пенсов. Великобритания. Серебряный юбилей свадьбы Елизаветы II и принца Филиппа ; 1972 ;  ; Cu-Ni ; AU ; 26 ; murman ; 117 
 3533 ; 2 фунта. Великобритания. 350-летие золотой гинеи ; 2013 ;  ; БиМ ; XF+ ; 25 ; dim66 ; 311 
 3534 ; 2 фунта. Великобритания. Игры Содружества ; 2002 ;  ; БиМ ; XF+ ; 24 ; igor26 ; 495 
 3535 ; 2 фунта. Великобритания. Чарльз Дарвин. ; 2009 ;  ; БиМ ; VF-XF ; 25 ; teso ; 267 
 3536 ; 2 фунта. Великобритания. 400-летие порохового заговора ; 2005 ;  ; БиМ ; VF ; 25 ; Bronco ; 321 
 3437 ; 2 евро. Франция ; 2007 ;  ; Би/м ; XF ; 5 ; sever55 ; 225 
 3438 ; 2 евро. Италия ; 2012 ;  ; Би/м ; AU/XF ; 20 ; Лира Н ; 160 
 3439 ; 2 евро. Германия. Саарленд ; 2009 ;  ; Би/м ; XF- ; 7 ; didisister ; 194 
 3440 ; 2 евро. Франция ; 2013 ;  ; Би/м ; AU ; 12 ; Лира Н ; 157 
 3441 ; 2 евро. Бельгия ; 2007 ;  ; Би/м ; XF ; 7 ; sever55 ; 235 
 3442 ; 2 евро. Франция. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; AU ; 9 ; g.s.g ; 283 
 3443 ; 2 евро. Германия. 50 лет Римскому договору ; 2007 ;  ; Би/м ; VF-XF ; 26 ; R-Evolve ; 141 
 3444 ; 2 евро. Франция. Шарль де Голь ; 2010 ;  ; Би/м ; AU ; 10 ; v_bond ; 204 
 3445 ; 2 евро. Монако ; 2013 ;  ; Би/м ; AU ; 11 ; salim ; 279 
 3446 ; 2 евро. Франция ; 2011 ;  ; Би/м ; XF ; 7 ; саны4 ; 190 
 3447 ; 2 евро. Бельгия ; 2011 ;  ; Би/м ; AU ; 15 ; Mike! ; 230 
 3448 ; 2 евро. Испания ; 2010 ;  ; Би/м ; AU ; 14 ; didisister ; 299 
 3449 ; 2 евро. Италия. Пасколи ; 2012 ;  ; Би/м ; AU ; 3 ; Mike! ; 200 
 3450 ; 2 евро. Италия. Кавур ; 2010 ;  ; Би/м ; AU ; 13 ; Mike! ; 261 
 3451 ; 2 евро. Испания ; 2014 ;  ; Би/м ; AU ; 20 ; S-har ; 257 
 3452 ; 2 евро. Сан-Марино ; 2013 ;  ; Би/м ; AU ; 12 ; didisister ; 291 
 3453 ; 2 евро. Мальта ; 2008 ;  ; Би/м ; VF-XF ; 26 ; R-Evolve ; 168 
 3454 ; 2 евро. Кипр ; 2014 ;  ; Би/м ; AU ; 22 ; R-Evolve ; 159 
 3455 ; 2 евро. Франция ; 2002 ;  ; Би/м ; VF ; 19 ; guru7 ; 131 
 3456 ; 2 евро. Ирландия ; 2002 ;  ; Би/м ; VF ; 19 ; R-Evolve ; 135 
 3457 ; 2 евро. Финляндия ; 2001 ;  ; Би/м ; VF ; 18 ; 000SABik ; 169 
 3458 ; 2 евро. Греция ; 2002 ;  ; Би/м ; VF ; 23 ; R-Evolve ; 157 
 3459 ; 2 евро. Австрия ; 2012 ;  ; Би/м ; VF-XF ; 12 ; R-Evolve ; 123 
 3460 ; 2 евро. Бельгия ; 2008 ;  ; Би/м ; VF ; 35 ; ag58 ; 203 
 3461 ; 2 евро. Испания ; 2002 ;  ; Би/м ; VF ; 15 ; guru7 ; 127 
 3462 ; 2 евро. Нидерланды ; 2001 ;  ; Би/м ; VF ; 21 ; R-Evolve ; 148 
 3463 ; 2 евро. Португалия ; 2009 ;  ; Би/м ; AU ; 13 ; didisister ; 301 
 3464 ; 2 евро. Бельгия ; 2007 ;  ; Би/м ; VF ; 13 ; R-Evolve ; 126 
 3465 ; 5 франков. Швейцария ; 1977 ;  ; Cu-Ni ; AU ; 21 ; S-har ; 340 
 3466 ; 5 франков. Швейцария ; 1978 ;  ; Cu-Ni ; AU ; 26 ; S-har ; 344 
 3467 ; 5 франков. Швейцария ; 1989 ;  ; Cu-Ni ; AU ; 18 ; SKeeper ; 300 
 3468 ; 2 франка. Швейцария ; 1945 ;  ; Ag ; AU ; 38 ; remetalk ; 896 
 3469 ; 1 доллар. США ; 1923 ;  ; Ag ; VF-XF ; 14 ; кротик ; 1023 
 3470 ; 5 франков. Швейцария ; 1935В ;  ; Ag ; VF ; 20 ; sever2010 ; 644 
 3471 ; 1 шиллинг. Великобритания. Георг VI ; 1940 ;  ; Ag ; VF+ ; 15 ; DaMon15 ; 225 
 3472 ; 6 пенсов. Великобритания. Георг VI ; 1940 ;  ; Ag ; VF+ ; 16 ; андрей1957 ; 305 
 3473 ; 1 пиастр. Французская Сирия ; 1929 ;  ; Cu-Ni ; VF ; 31 ; lestes ; 420 
 3474 ; 3 пенса. Великобритания. Георг VI ; 1940 ;  ; Ag ; VF-XF ; 8 ; shaxter2015 ; 102 
 3475 ; 1 фартинг. Британкская Ямайка. Георг V ; 1934 ;  ; Cu-Ni ; VF- ; 19 ; сама71 ; 494 
 3476 ; 1/2 пенни. Британская Ямайка. Эдуард VII ; 1907 ;  ; Cu-Ni ; F-VF ; 5 ; ratiandr ; 151 
 3477 ; 1/2 пиастра. Французская Сирия ; 1921 ;  ; Cu-Ni ; F-VF ; 33 ; Ronald ; 208 
 3478 ; 2 пфенинга. Германия. Шаумбург-Липпе ; 1958A ;  ; Cu ; VF- ; 20 ; jj ; 199 
 3479 ; 25 сантимов. Рона-Альпы. Нотгельд Союза отрговли и промышленности департамента Ардеш ; 1918 ;  ; AL ; XF ; 19 ; vb96 ; 278 
 3480 ; 10 сантимов. Пикардия. Нотгельд торговой палаты Амьена ; 1922 ;  ; Al ; XF ; 14 ; nays ; 121 
 3481 ; 50 пфенингов. Германия. Веймарская Республика ; 1921G ;  ; Al ; VF-XF ; 12 ; S1952 ; 40 
 3482 ; 10 крон. Словакия. Масарик ; 1928 ;  ; Ag ; VF ; 23 ; Mike! ; 500 
 3483 ; 20 динаров. Югославия ; 1938 ;  ; Ag ; VF+ ; 13 ; Mike! ; 394 
 3484 ; 2 динара. Сербия ; 1912 ;  ; Ag ; VF+ ; 22 ; иг64 ; 1105 
 3485 ; 2 динара. Сербия ; 1879 ;  ; Ag ; VF ; 14 ; иг64 ; 1318 
 3486 ; 500 лир. Ватикан ; 1975 ;  ; Ag ; XF ; 13 ; Mike! ; 408 
 3387 ; 10 франков. Швейцария ; 2010 ;  ; Би/м ; Unc ; 31 ; Fillipiy ; 837 
 3388 ; 10 франков. Швейцария ; 2009 ;  ; Би/м ; Unc ; 34 ; Fillipiy ; 837 
 3389 ; 5 франков. Швейцария ; 1941 ;  ; Ag ; VF-XF ; 45 ; olancepok ; 2766 
 3390 ; 5 франков. Швейцария ; 2001 ;  ; Би/м ; AU ; 32 ; S-har ; 692 
 3391 ; 5 евро Финляндия ; 2015 ;  ; Би/м ; AU ; 16 ; nikfed ; 500 
 3392 ; 5 евро. Финляндия. Живая природа ; 2015 ;  ; Би/м ; AU ; 28 ; саны4 ; 429 
 3393 ; 2 евро. Франция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 11 ; sever55 ; 250 
 3394 ; 2 евро. Италия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 15 ; Mike! ; 217 
 3395 ; 2 евро. Австрия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 9 ; саны4 ; 220 
 3396 ; 2 евро. Эстония. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 6 ; саны4 ; 220 
 3397 ; 2 евро. Бельгия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 9 ; sever55 ; 250 
 3398 ; 2 евро. Словакия. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 16 ; didisister ; 288 
 3399 ; 2 евро. Франция ; 2011 ;  ; Би/м ; AU ; 5 ; sever55 ; 250 
 3400 ; 2 евро. Словения. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 8 ; didisister ; 288 
 3401 ; 2 евро. Греция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 8 ; didisister ; 288 
 3402 ; 2 евро. Финляндии ; 2015 ;  ; Би/м ; XF+ ; 13 ; саны4 ; 173 
 3403 ; 2 евро. Италии ; 2005 ;  ; Би/м ; XF ; 11 ; саны4 ; 165 
 3404 ; 2 евро. Франции ; 2008 ;  ; Би/м ; XF- ; 9 ; саны4 ; 157 
 3405 ; 2 евро. Греции ; 2004 ;  ; Би/м ; XF ; 16 ; R-Evolve ; 161 
 3406 ; 2 евро. Франции ; 2013 ;  ; Би/м ; XF- ; 11 ; R-Evolve ; 163 
 3407 ; 2 евро. Италии ; 2006 ;  ; Би/м ; XF ; 9 ; саны4 ; 157 
 3408 ; 2 евро. Италии ; 2004 ;  ; Би/м ; XF- ; 17 ; саны4 ; 197 
 3409 ; 2 евро. Латвии ; 2015 ;  ; Би/м ; XF+ ; 11 ; musik ; 204 
 3410 ; 2 евро. Франции ; 2010 ;  ; Би/м ; XF- ; 23 ; sever55 ; 224 
 3411 ; 2 евро. Италия. 50 лет Римскому договору ; 2007 ;  ; Би/м ; XF ; 16 ; mishakl ; 214 
 3412 ; 2 евро. Нидерланды ; 2011 ;  ; Би/м ; VF-XF ; 14 ; ag58 ; 227 
 3413 ; 2 евро. Германия. Мекленбург-Ворпоммерн ; 2007 ;  ; Би/м ; VF-XF ; 21 ; Лира Н ; 230 
 3414 ; 2 евро. Италия. Турин ; 2006 ;  ; Би/м ; XF ; 10 ; саны4 ; 186 
 3415 ; 2 евро. Греция ; 2010 ;  ; Би/м ; VF-XF ; 13 ; саны4 ; 188 
 3416 ; 2 евро. Франция ; 2014 ;  ; Би/м ; AU ; 11 ; mishakl ; 201 
 3417 ; 2 евро. Франция ; 2013 ;  ; Би/м ; AU ; 18 ; ag58 ; 204 
 3418 ; 2 евро. Португалия ; 2002 ;  ; Би/м ; XF ; 29 ; sever55 ; 188 
 3419 ; 2 евро. Италия ; 2005 ;  ; Би/м ; XF ; 15 ; rik ; 204 
 3420 ; 2 евро. Германия. Гамбург ; 2008 ;  ; Би/м ; XF ; 13 ; саны4 ; 182 
 3421 ; 2 евро. Бельгия ; 2010 ;  ; Би/м ; XF ; 11 ; sever55 ; 234 
 3422 ; 2 евро. Германия. Гессен ; 2015D ;  ; Би/м ; AU ; 11 ; kirkar ; 202 
 3423 ; 2 евро. Бельгия. Луис Бройль ; 2009 ;  ; Би/м ; XF ; 15 ; didisister ; 201 
 3424 ; 2 евро. Монако ; 2012 ;  ; Би/м ; AU ; 21 ; bva150979 ; 245 
 3425 ; 2 евро. Латвия. Рига ; 2014 ;  ; Би/м ; AU ; 20 ; ag58 ; 220 
 3426 ; 2 евро. Испания. 50 лет Римскому договору ; 2007 ;  ; Би/м ; XF ; 9 ; mishakl ; 255 
 3427 ; 2 евро. Германия. Нижняя Саксония ; 2014 ;  ; Би/м ; XF ; 20 ; R-Evolve ; 145 
 3428 ; 2 евро. Франция. Евросоюз ; 2008 ;  ; Би/м ; AU ; 17 ; v_bond ; 204 
 3429 ; 2 евро. Франция. 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 16 ; ag58 ; 204 
 3430 ; 2 евро. Греция. Олимпиада ; 2004 ;  ; Би/м ; XF ; 11 ; R-Evolve ; 136 
 3431 ; 2 евро. Австрия ; 2012 ;  ; Би/м ; VF-XF ; 25 ; R-Evolve ; 140 
 3432 ; 2 евро. Италия ; 2004 ;  ; Би/м ; VF-XF ; 25 ; rik ; 150 
 3433 ; 2 евро. Словения. Штейн ; 2011 ;  ; Би/м ; VF-XF ; 8 ; R-Evolve ; 194 
 3434 ; 2 евро. Бельгия ; 2011 ;  ; Би/м ; AU ; 16 ; ag58 ; 204 
 3435 ; 2 евро. Сан-Марино ; 2011 ;  ; Би/м ; XF ; 21 ; Лира Н ; 219 
 3436 ; 2 евро. Бельгия ; 2005 ;  ; Би/м ; XF ; 11 ; Лира Н ; 255 
 3337 ; 1 чентезимо. Италия ; 1896 ;  ; Br ; AU ; 25 ; sax ; 508 
 3338 ; 3 рейс. Португалия ; 1868 ;  ; Br ; VF-XF ; 57 ; сама71 ; 1377 
 3339 ; 1/4 пиастра. Кипр ; 1905 ;  ; Br ; VF-XF ; 53 ; remetalk ; 3800 
 3340 ; 1 сентесимо. Австрия ; 1852 ;  ; Br ; XF- ; 46 ; mkm1968 ; 444 
 3341 ; 2 раппен. Швейцария ; 1907 ;  ; Br ; VF-XF ; 19 ; Flagman ; 90 
 3342 ; 1 сентаво. Испания ; 1912 ;  ; Br ; XF ; 62 ; dmivanych ; 568 
 3343 ; 1/2 байоччи. Ватикан ; 1837 ;  ; Br ; VF+ ; 47 ; Папа с рацией ; 596 
 3344 ; 10 чентезимо. Ватикан ; 1940 ;  ; Br ; XF ; 44 ; ВМШ ; 697 
 3345 ; 1/10 риала. Испания ; 1853 ;  ; Br ; AU ; 41 ; сама71 ; 2490 
 3346 ; 5 эре. Норвегия ; 1902 ;  ; Br ; VF-XF ; 54 ; kont ; 2001 
 3347 ; 2 добля. Гернси ; 1929 ;  ; Br ; AU ; 28 ; sax ; 346 
