 5590 ; Бона иностранная ;  ;  ;  ;  ; 19 ; 2128508 ; 203 
 3422 ; 1/4 анны. Британская Индия ; 1912 ;  ; Br ; VF+ ; 28 ; Monata ; 136 
 3423 ; 5 чентезими. Италия ; 1862 ;  ; Br ; VF- ; 7 ; Maksss163 ; 31 
 3424 ; 1 эре. Дания ; 1930 ;  ; Br ; VF+ ; 7 ; Maksss163 ; 15 
 3425 ; 1/4 анны. Восточно- Индийская Кампания ; 1858 ;  ; Cu ; VF ; 36 ; wladico ; 93 
 3426 ; 10 крон. Дания. На смерть Фредерика IX ; 1972 ;  ; Ag ; AU ; 25 ; asternox ; 625 
 3427 ; 2 грошнена. Австрия ; 1930 ;  ; Br ; VF+ ; 13 ; Maksss163 ; 31 
 3428 ; 10 крон. Дания. На свадьбу принцессы Магреты ; 1967 ;  ; Ag ; AU ; 22 ; Vanka ; 534 
 3429 ; 2 сантима. Бельгия ; 1919 ;  ; Cu ; VF- ; 10 ; krugerrand ; 34 
 3430 ; 2 хеллера. Австрия ; 1903 ;  ; Br ; VF+ ; 17 ; wladico ; 91 
 3431 ; 5 крон. Дания. Серебряная свадьба ; 1960 ;  ; Ag ; AU ; 36 ; я8844 ; 539 
 3432 ; 2 сантима. Латвия ; 1922 ;  ; Br ; VF+ ; 16 ; wladico ; 46 
 3433 ; 1/12 шиллинга. Джерси ; 1923 ;  ; Br ; VF ; 19 ; vesta78 ; 105 
 3434 ; 1 фартинг. Великобритания ; 1941 ;  ; Br ; XF ; 5 ; Maksss163 ; 22 
 3435 ; 10 сентаво. Колумбия ; 1942 ;  ; Ag ; VF ; 21 ; Волк33 ; 263 
 3436 ; 25 сентаво. Гватемала ; 1970 ;  ; Cu-Ni ; VF- ; 12 ; tolegv ; 40 
 3437 ; 1000 лир. Сан-Марино ; 1999 ;  ; Би/м ; XF ; 17 ; dsp ; 114 
 3438 ; 25 сантимов. Панама ; 2005 ;  ; Cu/Ni ; VF+ ; 11 ; t_v_v ; 44 
 3439 ; 5 центов. Суринам ; 1972 ;  ; Al/Br ; VF ; 9 ; t_v_v ; 38 
 3440 ; 1 крона. Остров Мэн. Миллениум Тиунуолд ; 1979 ;  ; Cu-Ni ; AU ; 10 ; chebeer ; 236 
 3441 ; 5 марок. ФРГ. Карл Фридрих Гаусс ; 1977J ;  ; Ag ; XF ; 15 ; aziya11 ; 251 
 3442 ; 1 пенни. Гибралтар ; 2010 ;  ; Ni/Br ; AU ; 18 ; ilmar ; 45 
 3443 ; 1 крона. Остров Мэн. Великие исследователи: Васко да Гама ; 1998 ;  ; Cu-Ni ; XF ; 13 ; chebeer ; 363 
 3444 ; 1 крона. Остров Мэн. К столетию гибели Титаника ; 2012 ;  ; Cu-Ni ; XF ; 12 ; chebeer ; 363 
 3345 ; 1 гульден. Нидерланды ; 1957 ;  ; Ag ; XF ; 13 ; vitapool ; 121 
 3346 ; 1 крона. Австрия ; 1893 ;  ; Ag ; VF ; 19 ; ДУНКАН МАКЛАУД ; 181 
 3347 ; 50 эре. Норвегия ; 1899 ;  ; Ag ; VF- ; 43 ; von_Schwarz ; 497 
 3348 ; 1 дайм. США ; 1939 ;  ; Ag ; VF+ ; 18 ; ReveRs07 ; 101 
 3349 ; 1 дайм. США ; 1917 ;  ; Ag ; VF ; 24 ; сама71 ; 228 
 3350 ; 1 дайм. США ; 1944 ;  ; Ag ; VF+ ; 14 ; ReveRs07 ; 114 
 3351 ; 1/2 марки. Германия ; 1905А ;  ; Ag ; VF ; 14 ; ReveRs07 ; 111 
 3352 ; 50 пфеннигов. Германия ; 1876 ;  ; Ag ; VF ; 21 ; vangog3 ; 138 
 3353 ; 6 пенсов. Великобритания ; 1918 ;  ; Ag ; XF ; 28 ; sveta6369 ; 191 
 3354 ; 25 эре. Швеция ; 1917 ;  ; Ag ; F-VF ; 20 ; aziya11 ; 62 
 3355 ; 25 эре. Швеция ; 1929 ;  ; Ag ; F-VF ; 16 ; aziya11 ; 41 
 3356 ; 10 эре. Швеция ; 1955 ;  ; Ag ; F-VF ; 9 ; aziya11 ; 35 
 3357 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; XF+ ; 14 ; Emv ; 57 
 3358 ; 6 пенсов. Великобритания ; 1946 ;  ; Ag ; VF- ; 23 ; kadadin ; 90 
 3359 ; 100 йен. Япония ; 1960 ;  ; Ag ; XF ; 29 ; igordim ; 161 
 3360 ; 50 филс. Ирак ; 1959 ;  ; Ag ; VF+ ; 36 ; Волк33 ; 365 
 3361 ; 2 эре. Швеция ; 1863 ;  ; Br ; VF ; 25 ; Emv ; 51 
 3362 ; 6 пенсов. Великобритания ; 1933 ;  ; Ag ; VF ; 11 ; ilmar ; 73 
 3363 ; 3 пенса. Великобритания ; 1919 ;  ; Ag ; F ; 23 ; Гурий ; 60 
 3364 ; 1/12 скиллинга. Швеция ; 1803 ;  ; Cu ; F+ ; 11 ; Emv ; 64 
 3365 ; 25 эре. Швеция ; 1938 ;  ; Ag ; VF ; 17 ; aziya11 ; 60 
 3366 ; 1 крона. Швеция ; 1955 ;  ; Ag ; VF- ; 19 ; aziya11 ; 90 
 3367 ; 1 корона. Австрия ; 1895 ;  ; Ag ; VF+ ; 20 ; sheriff 0 ; 208 
 3368 ; 1 корона. Австрия ; 1896 ;  ; Ag ; VF+ ; 20 ; ДУНКАН МАКЛАУД ; 227 
 3369 ; 1 корона. Австрия ; 1898 ;  ; Ag ; VF+ ; 28 ; В1951 ; 227 
 3370 ; 1 корона. Австрия ; 1899 ;  ; Ag ; VF ; 22 ; sheriff 0 ; 206 
 3371 ; 1 корона. Австрия ; 1912 ;  ; Ag ; XF ; 23 ; sheriff 0 ; 206 
 3372 ; 1 корона. Австрия ; 1913 ;  ; Ag ; XF- ; 23 ; Diablo666.xs ; 212 
 3373 ; 1 корона. Австрия ; 1914 ;  ; Ag ; XF ; 21 ; SD315 ; 208 
 3374 ; 1 корона. Австрия ; 1915 ;  ; Ag ; XF+ ; 34 ; sheriff 0 ; 207 
 3375 ; 1 корона. Австрия ; 1916 ;  ; Ag ; XF- ; 16 ; aziya11 ; 207 
 3376 ; 2 короны. Австрия ; 1912 ;  ; Ag ; VF ; 26 ; Galagan1978 ; 352 
 3377 ; 2 короны. Австрия ; 1913 ;  ; Ag ; XF ; 19 ; SD315 ; 367 
 3378 ; 5 шиллингов. Австрия. Мадонна Мариацелль ; 1935 ;  ; Ag ; XF ; 50 ; старом ; 802 
 3379 ; 10 шиллингов. Австрия ; 1958 ;  ; Ag ; VF+ ; 13 ; Serggio ; 114 
 3380 ; 5 крон. Чехословакия ; 1929 ;  ; Ag ; F+ ; 12 ; vangog3 ; 81 
 3381 ; 5 крон. Чехословакия ; 1930 ;  ; Ag ; F+ ; 10 ; vangog3 ; 78 
 3382 ; 10 крон. Чехословакия. 10 лет независимости ; 1928 ;  ; Ag ; XF ; 25 ; 220W ; 323 
 3383 ; 10 крон. Чехословакия ; 1930 ;  ; Ag ; VF ; 21 ; bva150979 ; 206 
 3384 ; 10 крон. Чехословакия ; 1931 ;  ; Ag ; VF+ ; 17 ; vesta78 ; 189 
 3385 ; 10 крон. Чехословакия ; 1932 ;  ; Ag ; VF+ ; 20 ; sanctus73 ; 208 
 3386 ; 10 крон. Чехословакия. 10 лет освобождения от Германии ; 1955 ;  ; Ag ; XF ; 31 ; Gyron ; 567 
 3387 ; 10 крон. Чехословакия. Коменский ; 1957 ;  ; Ag ; XF ; 13 ; SKeeper ; 319 
 3388 ; 20 крон. Чехословакия.Смерть президента Масарика ; 1937 ;  ; Ag ; XF ; 11 ; Galagan1978 ; 308 
 3389 ; 50 крон. Чехословакия. Словакское восстание 1944 ; 1947 ;  ; Ag ; XF ; 18 ; Gyron ; 308 
 3390 ; 50 крон. Чехословакия. 3 года Пражскому восстанию ; 1948 ;  ; Ag ; XF+ ; 24 ; SD315 ; 293 
 3391 ; 5 эре. Дания ; 1928 ;  ; Br ; VF-XF ; 25 ; wladico ; 79 
 3392 ; 5 эре. Дания ; 1937 ;  ; Br ; XF ; 16 ; 220W ; 55 
 3393 ; 2 эре. Дания ; 1935 ;  ; Br ; XF ; 17 ; wladico ; 51 
 3394 ; 2 хеллера. Австрия ; 1898 ;  ; Cu ; VF+ ; 13 ; wladico ; 51 
 3295 ; 10 марок. ФРГ. 200 лет Бранденбургским воротам ; 1991A ;  ; Ag ;  ; 15 ; страус ; 426 
 3296 ; 10 пфеннигов. Саксония ; 1858F ;  ; Ag ;  ; 17 ; S1952 ; 73 
 3297 ; 1 доллар. Британская Канада ; 1958 ;  ; Ag ;  ; 13 ; ЛБС ; 906 
 3298 ; 1 шиллинг. Британская Австралия ; 1963 ;  ; Ag ;  ; 8 ; snandart ; 125 
 3299 ; 10 кэш. Британские о-ва Рюньон и Маврикий (Ост-Индийская компания) ; 1808 ;  ; Br ;  ; 53 ; alex1974 ; 714 
 3300 ; 5 центов. Британская Канада ; 1949 ;  ; Ni ;  ; 13 ; kornum ; 88 
 3301 ; 1 цент. Британская Канада ; 1945 ;  ; Br ;  ; 16 ; andy2012 ; 38 
 3302 ; 1 доллар. США. 200 лет конституции США ; 1987 ;  ; Ag ;  ; 16 ; ЛБС ; 1326 
 3303 ; 10 франков. Франция ; 1934 ;  ; Ag ;  ; 18 ; igordim ; 204 
 3304 ; 25 франков. Французская Западная Африка, Того ; 1957 ;  ; Br ;  ; 23 ; wladico ; 51 
 3305 ; 10 франков. Французская Западная Африка, Того ; 1957 ;  ; Br ;  ; 30 ; t_v_v ; 59 
 3306 ; 1 песо. Мексика, Идальго ; 1956 ;  ; Ag ;  ; 21 ; westof ; 653 
 3307 ; 2 1/2 гульдена. Нидерланды ; 1960 ;  ; Ag ;  ; 13 ; 111111 ; 439 
 3308 ; 50 филс. Ирак ; 1931 ;  ; Ag ;  ; 19 ; 8888 ; 410 
 3309 ; 2000 рейс. Бразилия. Герцог Кашиас ; 1936 ;  ; Ag ;  ; 43 ; Ю42 ; 532 
 3310 ; 1 боливар. Венесуэла ; 1960 ;  ; Ag ;  ; 15 ; buynyi76 ; 332 
 3311 ; 5 боливар. Венесуэлла ; 1977 ;  ; Ni ;  ; 11 ; t_v_v ; 59 
 3312 ; 10 риал  ов. Иран ; 1974 ;  ; Ni ;  ; 23 ; kornum ; 225 
 3313 ; 1 доллар. США ; 1899О ;  ; Ag ; VF ; 23 ; ЛБС ; 1122 
 3314 ; 1/2 кроны. Великобритания ; 1931 ;  ; Ag ; VF ; 39 ; wladico ; 386 
 3315 ; 1/2 кроны. Великобритания ; 1959 ;  ; Cu/Ni ; VF+ ; 25 ; maleevsw ; 101 
 3316 ; 1/2 кроны. Великобритания ; 1961 ;  ; Cu/Ni ; VF+ ; 17 ; ilmar ; 45 
 3317 ; 1/2 кроны. Великобритания ; 1950 ;  ; Cu/Ni ; VF+ ; 34 ; Бейн99999 ; 64 
 3318 ; 1/2 кроны. Великобритания ; 1948 ;  ; Cu/Ni ; VF+ ; 19 ; val211 ; 51 
 3319 ; 1 флорин. Великобритания ; 1932 ;  ; Ag ; VF ; 52 ; maleevsw ; 295 
 3320 ; 2 шиллинга. Великобритания ; 1940 ;  ; Ag ; XF ; 25 ; Бейн99999 ; 225 
 3321 ; 2 шиллинга. Великобритания ; 1948 ;  ; Cu/Ni ; VF+ ; 11 ; Maksss163 ; 33 
 3322 ; 2 шиллинга. Великобритания ; 1951 ;  ; Cu/Ni ; VF+ ; 9 ; Maksss163 ; 33 
 3323 ; 2 шиллинга. Великобритания ; 1956 ;  ; Cu/Ni ; VF ; 9 ; tolegv ; 34 
 3324 ; 2 шиллинга. Великобритания ; 1965 ;  ; Cu/Ni ; VF+ ; 20 ; maleevsw ; 101 
 3325 ; 1 шиллинг. Великобритания ; 1922 ;  ; Ag ; VF+ ; 27 ; vesta78 ; 192 
 3326 ; 1 шиллинг. Великобритания ; 1948 ;  ; Cu/Ni ; VF+ ; 10 ; val211 ; 34 
 3327 ; 1 шиллинг. Великобритания ; 1949 ;  ; Cu/Ni ; VF+ ; 11 ; val211 ; 35 
 3328 ; 1 шиллинг. Великобритания ; 1953 ;  ; Cu/Ni ; VF+ ; 18 ; karl ; 68 
 3329 ; 1 шиллинг. Великобритания ; 1955 ;  ; Cu/Ni ; VF+ ; 9 ; Maksss163 ; 33 
 3330 ; 1 шиллинг. Великобритания ; 1960 ;  ; Cu/Ni ; VF+ ; 9 ; Maksss163 ; 33 
 3331 ; 6 пенсов. Великобритания ; 1921 ;  ; Ag ; VF ; 15 ; vesta78 ; 101 
 3332 ; 6 пенсов. Великобритания ; 1942 ;  ; Ag ; VF ; 23 ; vitapool ; 79 
 3333 ; 6 пенсов. Великобритания ; 1945 ;  ; Cu/Ni ; VF ; 10 ; vesta78 ; 34 
 3334 ; 6 пенсов. Великобритания ; 1953 ;  ; Cu/Ni ; VF ; 28 ; maleevsw ; 107 
 3335 ; 6 пенсов. Великобритания ; 1956 ;  ; Cu/Ni ; VF+ ; 9 ; Maksss163 ; 33 
 3336 ; 6 пенсов. Великобритания ; 1960 ;  ; Cu/Ni ; VF+ ; 10 ; tolegv ; 34 
 3337 ; 3 пенса. Великобритания ; 1891 ;  ; Ag ; F-VF ; 10 ; Гурий ; 70 
 3338 ; 1 песо. Мексика ; 1959 ;  ; Ag ; F-VF ; 15 ; sheriff 0 ; 114 
 3339 ; 20 драхм. Греция ; 1960 ;  ; Ag ; VF-XF ; 26 ; wladico ; 266 
 3340 ; 1 крона. Швеция ; 1944 ;  ; Ag ; VF+ ; 50 ; aziya11 ; 128 
 3341 ; 1 крона. Швеция ; 1875 ;  ; Ag ; VF- ; 24 ; wladico ; 278 
 3342 ; 1 крона. Швеция ; 1967 ;  ; Ag ; XF ; 16 ; aziya11 ; 118 
 3343 ; 1 крона. Швеция ; 1910 ;  ; Ag ; VF- ; 19 ; banks ; 143 
 3344 ; 1 крона. Швеция ; 1903 ;  ; Ag ; VF- ; 19 ; wladico ; 278 
 3245 ; 25 эре. Швеция ; 1918 ;  ; Ag ; VF- ; 20 ; я8844 ; 67 
 3246 ; 25 эре. Швеция ; 1958 ;  ; Ag ; AU ; 16 ; aziya11 ; 63 
 3247 ; 25 эре. Швеция ; 1930 ;  ; Ag ; VF- ; 14 ; я8844 ; 40 
 3248 ; 25 эре. Швеция ; 1944 ;  ; Ag ; AU ; 27 ; wladico ; 81 
 3249 ; 25 эре. Швеция ; 1960 ;  ; Ag ; AU ; 18 ; вмонетав ; 67 
 3250 ; 25 эре. Швеция ; 1945 ;  ; Ag ; AU ; 18 ; wladico ; 114 
 3251 ; 25 эре. Швеция ; 1943 ;  ; Ag ; VF+ ; 13 ; aziya11 ; 62 
 3252 ; 25 эре. Швеция ; 1961 ;  ; Ag ; AU ; 20 ; tpls ; 72 
 3253 ; 10 эре. Швеция ; 1949 ;  ; Ag ; AU ; 19 ; krugerrand ; 51 
 3254 ; 10 эре. Швеция ; 1956 ;  ; Ag ; AU ; 16 ; я8844 ; 54 
 3255 ; 10 эре. Швеция ; 1896 ;  ; Ag ; F-VF ; 9 ; Emv ; 62 
 3256 ; 10 эре. Швеция ; 1935 ;  ; Ag ; F-VF ; 18 ; aziya11 ; 50 
 3257 ; 10 эре. Швеция ; 1945 ;  ; Ag ; XF ; 19 ; wladico ; 80 
 3258 ; 10 эре. Швеция ; 1943 ;  ; Ag ; XF- ; 14 ; я8844 ; 53 
 3259 ; 10 эре. Швеция ; 1957 ;  ; Ag ; AU ; 21 ; wladico ; 80 
 3260 ; 10 эре. Швеция ; 1904 ;  ; Ag ; VF- ; 14 ; mishael07 ; 62 
 3261 ; 1 гулден. Нидерланды ; 1958 ;  ; Ag ; XF ; 34 ; kornum ; 225 
 3262 ; 2 короны. Венгрия. Ремонт гурта 12 и 6 часов ; 1912 ;  ; Ag ; VF ; 39 ; antongor ; 263 
 3263 ; 10 чентезимо. Италия ; 1940 ;  ; Лат ; VF ; 15 ; Sam ; 43 
 3264 ; 5 пиастров. Египет ; 1939 ;  ; Ag ; XF+ ; 39 ; kornum ; 555 
 3265 ; 1 рупия. Индия ; 1916 ;  ; Ag ; VF ; 53 ; kornum ; 688 
 3266 ; 1000 лир. Сан-Марино. Толстой ; 1978 ;  ; Ag ; AU ; 54 ; anders1971 ; 612 
 3267 ; 100 лир. Ватикан ; 1994 ;  ; Cu-Ni ; XF+ ; 26 ; страус ; 87 
 3268 ; 1 лира. Италия ; 1913 ;  ; Ag ; VF+ ; 35 ; igor26 ; 456 
 3269 ; 2 евро. Испания ; 2011 ;  ; Би/м ; AU ; 36 ; Ритм ; 169 
 3270 ; 2 евро. Германия. Баден-Вюртемберг ; 2013 ;  ; Би/м ; AU ; 23 ; Алёша ; 160 
 3271 ; 2 евро. Словакия ; 2011 ;  ; Би/м ; AU ; 26 ; nivva ; 153 
 3272 ; 10 лева. Болгария. Первый совместный полет в космос СССР и НРБ ; 1979 ;  ; Ag ; AU ; 28 ; wladico ; 825 
 3273 ; 1 лев. Болгария. Дружба навеки ; 1981 ;  ; Cu/Ni ; Proof ; 45 ; mira16 ; 612 
 3274 ; 5 сантимов. Бельгия ; 1862 ;  ; Cu/Ni ; VF- ; 25 ; kornum ; 104 
 3275 ; 10 марок. Финляндия. 60 лет независимости ; 1977 ;  ; Ag ; AU ; 11 ; тикси3 ; 408 
 3276 ; 500 марок. Веймар ; 1923D ;  ; Al ; VF ; 17 ; 06031983 ; 72 
 3277 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939E ;  ; Ag ; XF ; 41 ; maleevsw ; 3073 
 3278 ; 5 центов. Британский Цейлон. Виктория ; 1870 ;  ; Cu ; F-VF ; 27 ; wladico ; 237 
 3279 ; 1-1/2 евро. Франция. Европа ; 2002 ;  ; Ag ; Proof ; 23 ; цеховик ; 713 
 3280 ; 10 евро. Германия. ФИФА ; 2004 ;  ; Ag ; AU ; 29 ; Platinu3000 ; 744 
 3281 ; 10 евро. Германия. ФИФА ; 2006 ;  ; Ag ; AU ; 34 ; иди проспись ; 767 
 3282 ; 1 доллар. Британская Канада. Британская Колумбия ; 1958 ;  ; Ag ; XF ; 12 ; ЛБС ; 793 
 3283 ; 5 песет. Испания ; 1875 ;  ; Ag ; VF+ ; 26 ; Ю42 ; 1653 
 3284 ; 1 флорин. Великобритания ; 1873 ;  ; Ag ; VF- ; 21 ; maleevsw ; 1023 
 3285 ; 25 центов. Канада. 100-летие Канадской Конфедерации ; 1967 ;  ; Ag ; XF ; 27 ; kornum ; 191 
 3286 ; 5 песет. Испания ; 1894 ;  ; Ag ; VF ; 22 ; Galagan1978 ; 926 
 3287 ; 5 лир. Сан Марино ; 1935 ;  ; Ag ; XF ; 25 ; vitapool ; 411 
 3288 ; 1 цент. Британская Малайя ; 1943 ;  ; Br ; XF ; 40 ; kornum ; 153 
 3289 ; 5 пиастров. Ливан ; 1961 ;  ; Br ; VF ; 32 ; t_v_v ; 65 
 3290 ; 5 марок. ГДР. 20 лет ГДР ; 1969 ;  ; Cu-Ni ; VF+ ; 16 ; tolegv ; 62 
 3291 ; 1 цент. Нидерланды ; 1922 ;  ; Br ; VF+ ; 12 ; wladico ; 51 
 3292 ; 2 милса. Палестина ; 1927 ;  ; Br ; XF ; 28 ; 220W ; 172 
 3293 ; 2 евро. Германия. Бремен ; 2010 ;  ; Би/м ; AU ; 32 ; 06031983 ; 180 
 3294 ; 2 евро. Люксембург. Гимн Люксембурга ; 2013 ;  ; Би/м ; AU ; 23 ; Алёша ; 163 
 3195 ; 5 марок. ФРГ. Фридрих фон Кляйст ; 1977G ;  ; Ag ; AU ; 10 ; ББосс ; 255 
 3196 ; 5 марок. ФРГ. 125 лет парламенту Франкфурта ; 1976G ;  ; Ag ; AU ; 9 ; aziya11 ; 250 
 3197 ; 5 марок. ФРГ. Фридрих Эберт ; 1975J ;  ; Ag ; AU ; 12 ; tamsimun ; 261 
 3198 ; 5 марок. ФРГ. Альбрехт Дюрер ; 1971D ;  ; Ag ; AU ; 11 ; aziya11 ; 250 
 3199 ; 5 марок. ФРГ. Год защиты памятников ; 1975F ;  ; Ag ; XF+ ; 11 ; ББосс ; 255 
 3200 ; 50 шиллингов. Австрия. 125 лет полиции ; 1974 ;  ; Ag ; AU ; 24 ; Platinu3000 ; 457 
 3201 ; 50 шиллингов. Австрия. 350 лет Зальцбургскому университету ; 1972 ;  ; Ag ; AU ; 40 ; старом ; 612 
 3202 ; 50 шиллингов. аВстрия. 300 лет университету в Иннсбруке ; 1970 ;  ; Ag ; AU ; 31 ; skirill ; 600 
 3203 ; 50 шиллингов. Австрия. 1200 лет собору в Зальцбурге ; 1974 ;  ; Ag ; AU ; 21 ; Platinu3000 ; 457 
 3204 ; 50 шиллингов. Австрия. 600 лет объединения Тиролем ; 1963 ;  ; Ag ; AU ; 18 ; pref ; 401 
 3205 ; 25 шиллингов. Австрия. Франц Легар ; 1948 ;  ; Ag ; XF ; 25 ; Vanka ; 364 
 3206 ; 25 шиллингов. Австрия. Евгений Савойский ; 1963 ;  ; Ag ; XF+ ; 25 ; старом ; 368 
 3207 ; 25 шиллингов. Австрия. Вольфганг Моцарт ; 1956 ;  ; Ag ; XF+ ; 14 ; bethowen ; 372 
 3208 ; 1 доллар. США ; 1896 ;  ; Ag ; VF-XF ; 39 ; ЛБС ; 1530 
 3209 ; 50 сентимо. Испания ; 1904 ;  ; Ag ; VF+ ; 8 ; Mike! ; 237 
 3210 ; 1 песета. Испания ; 1883 ;  ; Ag ; VF- ; 4 ; Mike! ; 263 
 3211 ; 10 центов. Канада ; 1918 ;  ; Ag ; VF+ ; 40 ; 1023oxana ; 306 
 3212 ; 10 центов. Нидерланды ; 1939 ;  ; Ag ; XF ; 14 ; wladico ; 87 
 3213 ; 50 сентимо. Испания ; 1869 ;  ; Ag ; VF- ; 1 ; Mike! ; 222 
 3214 ; 1 марка. Финляндия ; 1965 ;  ; Ag ; XF ; 3 ; Mike! ; 117 
 3215 ; 1/4 онзы. Мексика ; 1992 ;  ; Ag ; AU ; 14 ; dim66 ; 370 
 3216 ; 20 крейцеров. Австрия ; 1841 ;  ; Ag ; VF+ ; 1 ; Mike! ; 333 
 3217 ; 1 марка. Финляндия ; 1966 ;  ; Ag ; VF-XF ; 4 ; Mike! ; 128 
 3218 ; 2000 песет. Испания ; 1994 ;  ; Ag ; AU ; 11 ; Mike! ; 816 
 3219 ; 1 крона. Швеция ; 1946 ;  ; Ag ; XF ; 12 ; wladico ; 215 
 3220 ; 1 доллар. Канада ; 2000 ;  ; Ag ; Proof ; 7 ; Mike! ; 882 
 3221 ; 25 лир. Мальтийский орден ; 2005 ;  ; Ag ; Proof ; 35 ; Mike! ; 727 
 3222 ; 50 эре. Норвегия ; 1898 ;  ; Ag ; VF- ; 27 ; сама71 ; 612 
 3223 ; 1 доллар. Канада. Железная дорога ; 1981 ;  ; Ag ; Proof ; 3 ; Diablo666.xs ; 680 
 3224 ; 2 кроны. Швеция ; 1950 ;  ; Ag ; AU ; 8 ; Mike! ; 293 
 3225 ; 10 центов. Нидерланды ; 1941 ;  ; Ag ; XF+ ; 13 ; Galagan1978 ; 68 
 3226 ; 20 крейцеров. Австрия ; 1848 ;  ; Ag ; XF- ; 40 ; Mike! ; 414 
 3227 ; 1 марка. Финляндия ; 1964 ;  ; Ag ; XF ; 1 ; Mike! ; 111 
 3228 ; 1/2 франка. Швейцария ; 1953 ;  ; Ag ; AU ; 24 ; tamsimun ; 159 
 3229 ; 1 марка. Финляндия ; 1967 ;  ; Ag ; XF+ ; 9 ; Mike! ; 102 
 3230 ; 5 марок. ФРГ. Фихте ; 1964J ;  ; Ag ; AU ; 37 ; valent77 ; 1926 
 3231 ; 25 шиллингов. Австрия. Эрцгерцог Иоанн ; 1959 ;  ; Ag ; AU ; 17 ; SD315 ; 395 
 3232 ; 50 крон. Чехословакия. Словакское восстание ; 1947 ;  ; Ag ; XF+ ; 9 ; SD315 ; 280 
 3233 ; 1 франк. Швейцария ; 1940 ;  ; Ag ; AU ; 42 ; remetalk ; 818 
 3234 ; 50 эре. Швеция ; 1898 ;  ; Ag ; F-VF ; 27 ; Mike! ; 333 
 3235 ; 10 эре. Швеция ; 1942 ;  ; Ag ; F-VF ; 19 ; vangog3 ; 53 
 3236 ; 50 крон. Чехословакия. 3-я годовщина Пражского восстания ; 1948 ;  ; Ag ; XF+ ; 41 ; kornum ; 388 
 3237 ; 10 эскудо. Португальский Тимор ; 1970 ;  ; Cu-Ni ; VF+ ; 7 ; kornum ; 153 
 3238 ; 50 марок. Финляндия. Урхо Кекконен ; 1981 ;  ; Ag ; AU ; 48 ; Mike! ; 521 
 3239 ; 2 кроны. Швеция ; 1957 ;  ; Ag ; AU ; 16 ; wladico ; 234 
 3240 ; 2 кроны. Швеция ; 1954 ;  ; Ag ; AU ; 27 ; 333985 ; 204 
 3241 ; 2 кроны. Швеция ; 1964 ;  ; Ag ; AU ; 21 ; 333985 ; 203 
 3242 ; 2 кроны. Швеция ; 1959 ;  ; Ag ; AU ; 8 ; wladico ; 234 
 3243 ; 1 крона. Швеция ; 1949 ;  ; Ag ; XF ; 14 ; wladico ; 151 
 3244 ; 1 крона. Швеция ; 1946 ;  ; Ag ; VF-XF ; 17 ; aziya11 ; 122 
