 3632 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DRACONGLASS ; 40 
 1969 ; 15 копеек ; 1949 ;  ; Ni ; XF+ ; 22 ; Danila-56 ; 489 
 1970 ; 5 копеек ; 1931 ;  ; Br ; VF+ ; 16 ; себер ; 82 
 1971 ; 2 копейки ; 1933 ;  ; Br ; AU ; 63 ; qaz21qaz ; 3570 
 1972 ; 2 копейки ; 1935 ;  ; Br ; XF+ ; 63 ; строитель ; 612 
 1973 ; 1 копейка ; 1933 ;  ; Br ; VF-XF ; 21 ; pro1234 ; 108 
 1974 ; 1 копейка ; 1935 ;  ; Br ; VF+ ; 42 ; ryber ; 521 
 1975 ; 1 копейка ; 1935 ;  ; Br ; XF+ ; 57 ; klimvita ; 469 
 1976 ; 5 копеек ; 1930 ;  ; Br ; VF ; 25 ; sasha14 ; 28 
 1977 ; 1 рубль ; 1990 ;  ; Cu-Ni ; AU ; 74 ; NK ; 87 
 1978 ; 1 рубль ; 1991 ; ЛМД ; Cu-Ni ; AU ; 55 ; Империя ; 141 
 1979 ; 20 копеек ; 1939 ;  ; Ni ; VF+ ; 42 ; koporkod ; 240 
 1980 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 8 ; sforza ; 46 
 1981 ; 20 копеек ; 1956 ;  ; Ni ; AU ; 9 ; kaper ; 181 
 1982 ; 10 копеек ; 1955 ;  ; Ni ; XF+ ; 11 ; kaper ; 12 
 1983 ; 10 копеек ; 1955 ;  ; Ni ; XF ; 8 ; koporkod ; 9 
 1984 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 45 ; kaper ; 104 
 1985 ; 10 копеек ; 1957 ; В венке герба 15 лент ; Ni ; AU ; 32 ; NK ; 59 
 1986 ; 1 копейка ; 1949 ;  ; Br ; XF+ ; 23 ; kaper ; 378 
 1987 ; 50 копеек ; 1983 ;  ; Cu-Ni ; xf/au ; 15 ; simon56 ; 15 
 1988 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 14 ; shknikolay ; 15 
 1989 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 18 ; KA-19 ; 27 
 1990 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 16 ; solder13 ; 19 
 1991 ; 20 копеек ; 1957 ; В венке герба 15 лент ; Ni ; VF-XF ; 6 ; normancook ; 6 
 1992 ; 1 копейка ; 1938 ;  ; Br ; XF- ; 12 ; Galancer ; 41 
 1993 ; 3 копейки ; 1930 ;  ; Br ; VF ; 30 ; AnKI ; 74 
 1994 ; 3 копейки ; 1940 ;  ; Br ; F-VF ; 27 ; Galancer ; 51 
 1995 ; 3 копейки ; 1941 ;  ; Br ; VF ; 36 ; Skif151 ; 72 
 1996 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 18 ; tehnadzor ; 38 
 1997 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 11 ; shknikolay ; 11 
 1998 ; 50 копеек ; 1983 ;  ; Cu-Ni ; AU ; 9 ; shknikolay ; 9 
 1999 ; 1 рубль ; 1964 ;  ; Cu-Ni ; VF+ ; 33 ; monge ; 34 
 2000 ; 20 копеек ; 1952 ;  ; Ni ; XF+ ; 41 ; kaper ; 123 
 2001 ; 1 рубль ; 1964 ;  ; Cu-Ni ; XF+ ; 14 ; NK ; 21 
 2002 ; 1 рубль ; 1988 ;  ; Cu-Ni ; XF+ ; 33 ; sergey8 ; 116 
 2003 ; 5 копеек ; 1927 ;  ; Br ; F+ ; 209 ; shneyder ; 2309 
 2004 ; 5 копеек ; 1928 ;  ; Br ; VF+ ; 105 ; nikolay ; 189 
 2005 ; 5 копеек ; 1930 ;  ; Br ; VF+ ; 30 ; ssss ; 133 
 2006 ; 5 копеек ; 1931 ;  ; Br ; VF ; 6 ; Skif151 ; 84 
 2007 ; 1 копейка ; 1940 ;  ; Br ; AU ; 29 ; борисыч ; 306 
 2008 ; 1 копейка ; 1961 ;  ; Cu-Zn ; VF ; 16 ; Galancer ; 32 
 2009 ; 1 копейка ; 1966 ;  ; Cu-Zn ; VF ; 62 ; dagoff ; 61 
 1910 ; 5 рублей. Упаковка ; 1989 ; Благовещенский собор в Москве ; Cu-Ni ; Proof ; 54 ; alex830i ; 216 
 1911 ; 1 рубль. Упаковка ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; Proof ; 39 ; Vico ; 123 
 1912 ; 1 рубль. Упаковка ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; Proof ; 32 ; bgb007 ; 114 
 1913 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Unc ; 66 ; bgb007 ; 67 
 1914 ; 1 рубль. Упаковка ; 1990 ; 150 лет со дня рождения П.И.Чайковского ; Cu-Ni ; Proof ; 83 ; николай2289 ; 120 
 1915 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 42 ; monge ; 165 
 1916 ; 1 рубль. Упаковка ; 1991 ; 100 лет со дня рождения С.Прокофьева ; Cu-Ni ; Proof ; 34 ; Мозг ; 123 
 1917 ; 1 рубль. Упаковка ; 1991 ; Махтумкули ; Cu-Ni ; Proof ; 36 ; gord2 ; 174 
 1918 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Proof ; 73 ; kazdmi ; 357 
 1919 ; 1 рубль. Упаковка ; 1992 ; 200 лет со дня рождения Н.И.Лобачевского ; Cu-Ni ; Unc ; 52 ; captain ; 200 
 1920 ; 1 рубль. Упаковка нарушена ; 1967 ;  ; Cu-Ni ; AU ; 47 ; kb-antil77 ; 173 
 1921 ; 50 копеек. Упаковка нарушена ; 1967 ;  ; Cu-Ni ; AU ; 96 ; vborisevich1 ; 569 
 1922 ; 20 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 105 ; sergey8 ; 693 
 1923 ; 15 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 142 ; sergey8 ; 1558 
 1924 ; 10 копеек. Упаковка ; 1967 ;  ; Cu-Ni ; AU ; 93 ; sergey8 ; 668 
 1925 ; 5 копеек. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 52 ; sergey8 ; 510 
 1926 ; 3 копейки. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 70 ; sergey8 ; 83 
 1927 ; 2 копейки. Упаковка ; 1967 ;  ; Cu-Zn ; AU ; 59 ; sergey8 ; 72 
 1928 ; 1 рубль. Упаковка ; 1989 ;  ; Cu-Ni ; Unc/AU ; 74 ; NK ; 123 
 1929 ; 50 копеек. Упаковка ; 1989 ;  ; Cu-Ni ; Unc/AU ; 19 ; shneyder ; 255 
 1930 ; 20 копеек. Л/с шт. 3 коп. Упаковка ; 1989 ; Л/с шт. 3 коп. ; Cu-Ni ; Unc/AU ; 118 ; qaz21qaz ; 1644 
 1931 ; 15 копеек. Упаковка ; 1989 ;  ; Cu-Ni ; Unc/AU ; 15 ; inferno1985 ; 14 
 1932 ; 10 копеек. Упаковка ; 1989 ;  ; Cu-Ni ; Unc/AU ; 14 ; inferno1985 ; 13 
 1933 ; 5 копеек. Упаковка ; 1989 ;  ; Cu-Zn ; Unc/AU ; 14 ; inferno1985 ; 14 
 1934 ; 3 копейки. Упаковка ; 1989 ;  ; Cu-Zn ; Unc/AU ; 15 ; inferno1985 ; 15 
 1935 ; 2 копейки. Упаковка ; 1989 ;  ; Cu-Zn ; Unc/AU ; 14 ; piterline ; 13 
 1936 ; 1 копейка. Упаковка ; 1989 ;  ; Cu-Zn ; Unc/AU ; 24 ; piterline ; 27 
 1937 ; 50 копеек ; 1961 ;  ; Cu-Ni ; AU ; 43 ; condeater ; 322 
 1938 ; 50 копеек ; 1964 ;  ; Cu-Ni ; AU ; 34 ; KA-19 ; 33 
 1939 ; 50 копеек ; 1966 ;  ; Cu-Ni ; AU ; 59 ; dagoff ; 136 
 1940 ; 50 копеек ; 1967 ;  ; Cu-Ni ; AU ; 54 ; sergey8 ; 532 
 1941 ; 50 копеек ; 1968 ;  ; Cu-Ni ; AU ; 19 ; sergey8 ; 105 
 1942 ; 50 копеек ; 1969 ;  ; Cu-Ni ; XF ; 54 ; Skif151 ; 59 
 1943 ; 50 копеек ; 1972 ;  ; Cu-Ni ; XF ; 9 ; dagoff ; 153 
 1944 ; 50 копеек ; 1973 ;  ; Cu-Ni ; AU ; 25 ; dagoff ; 143 
 1945 ; 50 копеек ; 1974 ;  ; Cu-Ni ; XF+ ; 20 ; dagoff ; 72 
 1946 ; 50 копеек ; 1977 ;  ; Cu-Ni ; XF ; 11 ; dagoff ; 117 
 1947 ; 50 копеек ; 1978 ;  ; Cu-Ni ; XF+ ; 22 ; росвет ; 98 
 1948 ; 50 копеек ; 1979 ;  ; Cu-Ni ; XF+ ; 31 ; sergey8 ; 53 
 1949 ; 50 копеек ; 1980 ;  ; Cu-Ni ; XF+ ; 24 ; dagoff ; 51 
 1950 ; 50 копеек ; 1981 ;  ; Cu-Ni ; AU ; 18 ; tanuha ; 34 
 1951 ; 50 копеек ; 1982 ;  ; Cu-Ni ; XF ; 7 ; cond ; 12 
 1952 ; 50 копеек ; 1983 ;  ; Cu-Ni ; XF+ ; 7 ; sergey8 ; 12 
 1953 ; 50 копеек ; 1984 ;  ; Cu-Ni ; AU ; 16 ; KA-19 ; 24 
 1954 ; 50 копеек ; 1985 ;  ; Cu-Ni ; XF+ ; 9 ; KA-19 ; 13 
 1955 ; 50 копеек ; 1986 ;  ; Cu-Ni ; XF ; 11 ; sforza ; 31 
 1956 ; 50 копеек ; 1987 ;  ; Cu-Ni ; AU ; 25 ; yadu ; 51 
 1957 ; 50 копеек ; 1988 ;  ; Cu-Ni ; AU ; 52 ; monge ; 71 
 1958 ; 50 копеек ; 1989 ;  ; Cu-Ni ; AU ; 43 ; shneyder ; 263 
 1959 ; 50 копеек ; 1990 ; ММД ; Cu-Ni ; AU ; 47 ; sergey8 ; 402 
 1860 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 27 ; KA-19 ; 59 
 1861 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 26 ; igni1021 ; 61 
 1862 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; AU ; 45 ; bgb007 ; 82 
 1863 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 47 ; vasm ; 51 
 1864 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 14 ; captain ; 75 
 1865 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 11 ; captain ; 79 
 1866 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 49 ; vasm ; 50 
 1867 ; 1 рубль ; 1989 ; 175 лет со дня рождения М.Ю.Лермонтова ; Cu-Ni ; XF+ ; 23 ; росвет ; 104 
 1868 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; XF/AU ; 17 ; vasm ; 51 
 1869 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 49 ; bgb007 ; 81 
 1870 ; 1 рубль ; 1990 ; 130 лет со дня рождения А.П.Чехова ; Cu-Ni ; XF/AU ; 15 ; captain ; 76 
 1871 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 48 ; Germanfox ; 522 
 1872 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 43 ; Krechet ; 89 
 1873 ; 1 рубль. Ошибка на циферблате ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 53 ; hellraiser ; 1500 
 1874 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; AU ; 61 ; dagoff ; 102 
 1875 ; 50 копеек. 50 лет Советской власти ; 1967 ;  ; Cu-Ni ; AU ; 29 ; Gera_K ; 23 
 1876 ; 1 рубль. В пластиковой упаковке ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; Unc/AU ; 82 ; bgb007 ; 134 
 1877 ; 1 рубль. В пластиковой упаковке ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 61 ; sveta6369 ; 93 
 1878 ; 1 рубль. Упаковка ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; Unc ; 43 ; Krechet ; 92 
 1879 ; 1 рубль. Упаковка ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; Unc ; 75 ; Roman_B ; 99 
 1880 ; 1 рубль. Упаковка ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; Unc ; 28 ; DRACONGLASS ; 107 
 1881 ; 1 рубль. Упаковка ; 1990 ; 500 лет со дня рождения Ф.Скорины ; Cu-Ni ; Proof ; 59 ; DRACONGLASS ; 150 
 1882 ; 1 рубль. Упаковка ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 23 ; bgb007 ; 117 
 1883 ; 1 рубль. Упаковка ; 1991 ; 550 лет со дня рождения А.Навои ; Cu-Ni ; Proof ; 18 ; KRS ; 119 
 1884 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF+ ; 5 ; Gell13 ; 10 
 1885 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; XF- ; 11 ; NK ; 12 
 1886 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; VF+ ; 10 ; yrik ; 11 
 1887 ; 1 рубль ; 1979 ; Олимпиада 80.Обелиск покорителям космоса ; Cu-Ni ; AU ; 23 ; KA-19 ; 53 
 1888 ; 1 рубль ; 1987 ; 130 лет со дня рождения К.Э.Циолковского ; Cu-Ni ; XF ; 21 ; кузнецов ; 35 
 1889 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 42 ; Krechet ; 53 
 1890 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 31 ; KA-19 ; 45 
 1891 ; 1 рубль ; 1989 ; 175 лет со дня рождения Т.Г.Шевченко ; Cu-Ni ; AU ; 39 ; igni1021 ; 79 
 1892 ; 1 рубль ; 1989 ; 100 лет со дня рождения Ниязи ; Cu-Ni ; AU ; 42 ; Statuetka ; 62 
 1893 ; 5 рублей ; 1992 ; Мавзолей-мечеть Ахмеда Ясави ; Cu-Ni ; Unc/AU ; 52 ; sergey8 ; 510 
 1894 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 32 ; alex830i ; 157 
 1895 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF ; 2 ; yrik ; 11 
 1896 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 7 ; almass ; 39 
 1897 ; 1 рубль ; 1989 ; 100 лет со дня смерти Эминеску ; Cu-Ni ; AU ; 24 ; Statuetka ; 55 
 1898 ; 1 рубль ; 1989 ; 150 лет со дня рождения М.П.Мусоргского ; Cu-Ni ; AU ; 19 ; zelya ; 51 
 1899 ; 5 рублей. Упаковка ; 1990 ; Успенский собор в Москве ; Cu-Ni ; Proof ; 29 ; николай2289 ; 153 
 1900 ; 5 рублей. Упаковка ; 1991 ; Здание Госбанка СССР в Москве ; Cu-Ni ; Unc ; 16 ; bgb007 ; 122 
 1901 ; 3 рубля. Упаковка ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Unc ; 47 ; captain ; 186 
 1902 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 29 ; кузнецов ; 85 
 1903 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 29 ; кузнецов ; 63 
 1904 ; 5 рублей ; 1991 ; Архангельский собор в Москве ; Cu-Ni ; AU ; 37 ; кузнецов ; 82 
 1905 ; 3 рубля. Упаковка ; 1991 ; 50 лет победы под Москвой ; Cu-Ni ; Proof ; 17 ; pro1234 ; 123 
 1906 ; 5 рублей. Упаковка ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; Proof ; 97 ; bgb007 ; 214 
 1907 ; 5 рублей. Упаковка ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; Proof ; 44 ; Ag925 ; 180 
 1908 ; 5 рублей. Упаковка ; 1989 ; Собор Покрова на рву в Москве ; Cu-Ni ; Proof ; 79 ; gord2 ; 273 
 1909 ; 5 рублей. Упаковка ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 82 ; alex830i ; 198 
 1810 ; 1 рубль ; 1983 ; 165 лет со дня рождения К.Маркса ; Cu-Ni ; Proof ; 61 ; volodia1953 ; 348 
 1811 ; 1 рубль ; 1983 ; 400 лет со дня смерти И.Федорова 1510-1583 ; Cu-Ni ; AU ; 72 ; Brabus ; 113 
 1812 ; 1 рубль ; 1985 ; 115 лет со дня рождения В.И.Ленина ; Cu-Ni ; AU ; 99 ; ran976 ; 169 
 1813 ; 1 рубль ; 1986 ; Международный год мира ; Cu-Ni ; AU ; 22 ; Brabus ; 53 
 1814 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; AU ; 4 ; KA-19 ; 41 
 1815 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; AU ; 3 ; vic2 ; 40 
 1816 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 6 ; vic2 ; 40 
 1817 ; 1 рубль ; 1990 ; Маршал СССР Г.К.Жуков ; Cu-Ni ; XF ; 24 ; igni1021 ; 135 
 1818 ; 5 рублей ; 1990 ; Успенский собор в Москве ; Cu-Ni ; AU ; 48 ; Мозг ; 86 
 1819 ; 1 рубль ; 1981 ; 20 лет полета в космос Ю.Гагарина ; Cu-Ni ; AU ; 21 ; КСН ; 42 
 1820 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 8 ; yrik ; 8 
 1821 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 28 ; КСН ; 41 
 1822 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF+ ; 29 ; jimmysu ; 32 
 1823 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 21 ; ran976 ; 43 
 1824 ; 1 рубль ; 1990 ; 125 лет со дня рождения Я.Райниса ; Cu-Ni ; Proof ; 81 ; monge ; 113 
 1825 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; VF+ ; 8 ; simon56 ; 8 
 1826 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 7 ; normancook ; 7 
 1827 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; XF ; 13 ; jimmysu ; 32 
 1828 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; AU ; 58 ; Krechet ; 72 
 1829 ; 1 рубль ; 1985 ; 40 лет Победы над Германией ; Cu-Ni ; AU ; 45 ; KA-19 ; 53 
 1830 ; 1 рубль ; 1978 ; Олимпиада 80.Московский Кремль ; Cu-Ni ; AU ; 48 ; борисыч ; 143 
 1831 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 34 ; Brabus ; 43 
 1832 ; 1 рубль ; 1988 ; 120 лет со дня рождения А.М.Горького ; Cu-Ni ; AU ; 27 ; Brabus ; 44 
 1833 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; AU ; 31 ; simon56 ; 33 
 1834 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; AU ; 18 ; captain ; 53 
 1835 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 46 ; wolikaz ; 87 
 1836 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 10 ; jef688 ; 10 
 1837 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; AU ; 24 ; Мозг ; 33 
 1838 ; 1 рубль ; 1977 ; 60 лет Советской власти ; Cu-Ni ; VF-XF ; 11 ; normancook ; 12 
 1839 ; 1 рубль ; 1984 ; 125 лет со дня рождения А.С.Попова ; Cu-Ni ; AU ; 33 ; FOCU$ ; 165 
 1840 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; XF ; 8 ; yunker ; 10 
 1841 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 13 ; yrik ; 12 
 1842 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF- ; 7 ; normancook ; 8 
 1843 ; 1 рубль ; 1967 ; 50 лет Советской власти ; Cu-Ni ; VF+ ; 8 ; aleks.kss ; 8 
 1844 ; 1 рубль ; 1977 ; Олимпиада 80.Эмблема Олимпийских игр ; Cu-Ni ; XF ; 14 ; jimmysu ; 14 
 1845 ; 5 рублей ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 58 ; pro1234 ; 506 
 1846 ; 5 рублей ; 1988 ; Памятник Петру I в Ленинграде ; Cu-Ni ; AU ; 91 ; wadim.lbt ; 171 
 1847 ; 5 рублей ; 1988 ; Памятник в Новгороде "Тысячелетие России" ; Cu-Ni ; AU ; 53 ; pro1234 ; 201 
 1848 ; 5 рублей ; 1988 ; Софийский собор в Киеве ; Cu-Ni ; AU ; 27 ; pro1234 ; 125 
 1849 ; 5 рублей ; 1990 ; Большой дворец в Петродворце ; Cu-Ni ; AU ; 62 ; Мозг ; 73 
 1850 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; AU ; 33 ; кузнецов ; 71 
 1851 ; 3 рубля ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; AU ; 7 ; vasm ; 87 
 1852 ; 3 рубля ; 1989 ; Землятресение в Армении ; Cu-Ni ; AU ; 46 ; кузнецов ; 53 
 1853 ; 3 рубля ; 1993 ; 50 лет победы в Сталинградской битве ; Cu-Ni ; Proof ; 96 ; Bratak ; 164 
 1854 ; 1 рубль ; 1965 ; 20 лет победы над Германией ; Cu-Ni ; XF- ; 7 ; yrik ; 10 
 1855 ; 1 рубль ; 1970 ; 100 лет со дня рождения В.И.Ленина ; Cu-Ni ; XF- ; 6 ; jef688 ; 10 
 1856 ; 1 рубль ; 1975 ; 30 лет Победы в войне 1941-1945 ; Cu-Ni ; XF+ ; 5 ; jef688 ; 10 
 1857 ; 1 рубль ; 1979 ; Олимпиада 80.Здание МГУ ; Cu-Ni ; XF/AU ; 43 ; vasm ; 44 
 1858 ; 1 рубль ; 1980 ; Олимпиада 80.Олимпийский факел ; Cu-Ni ; XF+ ; 11 ; Statuetka ; 70 
 1859 ; 1 рубль ; 1980 ; Олимпиада 80.Здание Моссовета ; Cu-Ni ; AU ; 38 ; Krechet ; 46 
 1760 ; 5 рублей ; 1989 ; Ансамбль Регистан в Самарканде ; Cu-Ni ; Proof ; 45 ; николай2289 ; 164 
 1761 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 40 ; николай2289 ; 157 
 1762 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 7 ; кузнецов ; 105 
 1763 ; 5 рублей ; 1990 ; Матенадаран.Ереван ; Cu-Ni ; Proof ; 24 ; DRACONGLASS ; 114 
 1764 ; 5 рублей ; 1993 ; Сергиев Пасад ; Cu-Ni ; Proof ; 37 ; Sky2 ; 322 
 1765 ; 3 рубля ; 1992 ; 750 лет победы А.Невского ; Cu-Ni ; Proof ; 53 ; Masik ; 216 
 1766 ; 3 рубля ; 1992 ; Международный год космоса ; Cu-Ni ; Proof ; 24 ; ppp ; 180 
 1767 ; 1 рубль ; 1987 ; 70 лет Октябрьской революции ; Cu-Ni ; Proof ; 42 ; monge ; 177 
 1768 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 14 ; monge ; 117 
 1769 ; 1 рубль ; 1987 ; 175 лет Бородино (барельеф) ; Cu-Ni ; Proof ; 13 ; zhang3 ; 114 
 1770 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 7 ; Ag925 ; 102 
 1771 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 10 ; Ag925 ; 102 
 1772 ; 1 рубль ; 1987 ; 175 лет Бородино (обелиск) ; Cu-Ni ; Proof ; 8 ; Ag925 ; 105 
 1773 ; 1 рубль ; 1988 ; 160 лет со дня рождения А.Н.Толстого ; Cu-Ni ; Proof ; 14 ; monge ; 126 
