 6624 ; Вилка десертная Роза, серебро. Европа. ;  ;  ; Ag813 ;  ; 39 ; АВС ; 572 
 3434 ; Лот монет США: 1/4 доллара, 5,1 цент (3шт) ;  ;  ; Ag,Cu-Ni,Fe-Zn ; F-/VF+ ; 19 ; cr5046 ; 340 
 3435 ; Лот монет Финляндии (26шт) ;  ;  ; Fe,Cu,Al/Br,Al ; VG/XF ; 32 ; murka1973 ; 222 
 3436 ; Лот монет Швейцарии: 16 шт. ;  ;  ; Cu-Ni,Br,Ni/Лат ; VF/XF ; 14 ; bobbar ; 158 
 3437 ; Лот монет США: 1 доллар, 50,25,10,5,1 цент (6шт) ; 1951-1976 ;  ; Cu-Ni Br ; VF-XF/XF ; 43 ; ВЕПРЬ ; 273 
 3438 ; Лот монет Италии: 16 шт. ;  ;  ; Би/м,Al/Br,St, ; VF/XF ; 17 ; Moryak ; 148 
 3439 ; Лот монет Швеции: 30 шт. Все разные ; 1962-1973 ;  ; Cu-Ni,Br ; VF+/AU ; 17 ; Kuzia009 ; 101 
 3440 ; Лот монет Марокко: 16 шт. ;  ;  ; Cu-Ni,Би/м,Ж/м ; F/XF ; 39 ; eu57ro ; 175 
 3441 ; Лот монет Мира  (20шт)+2 жетона ;  ;  ; Cu-Ni,Al,St/Лат ; VF/XF ; 44 ; ЛОПАТИНиКО ; 726 
 3442 ; Лот монет ГДР (юбилейные) 3шт ;  ;  ; Cu-Ni ; VF-XF ; 17 ; ЛОПАТИНиКО ; 138 
 3443 ; Лот монет Германии: 22 шт. ;  ;  ; Al,Br,Al/Br, ; F/XF ; 21 ; GIP77 ; 248 
 3444 ; Лот монет Турции: 16 шт. ;  ;  ; Би/м,Cu-Ni,Лат ; VF/XF ; 25 ; Flagman ; 106 
 3445 ; Лот монет Маврикия: 10 шт. ;  ;  ; St/Ni,St/Cu,Cu- ; VF/XF ; 23 ; Копеечка ; 140 
 3446 ; Лот монет Австрии: 14 шт. ;  ;  ; Cu-Ni,Zn,Al/Br ; F/VF ; 36 ; electra ; 213 
 3447 ; Лот монет США (28шт) ;  ;  ; Br ; VF/XF+ ; 11 ; бриз33 ; 44 
 3448 ; Лот иностранных монет: 12 шт. + жетон ;  ;  ; St/Лат,St,Al, ; VF/XF ; 15 ; bobbar ; 71 
 3449 ; Лот монет Греции: 18 шт. ;  ;  ; Al,Cu-Ni,Br,Al/ ; VF/XF ; 28 ; bobbar ; 141 
 3450 ; Лот монет Швеции: 15шт ;  ;  ; Cu ; F/F-VF ; 47 ; ЛОПАТИНиКО ; 944 
 3451 ; Лот монет Дании: 16 шт. ;  ;  ; Zn,Br,Al,Al/Br ; F+/XF ; 23 ; bobbar ; 178 
 3452 ; Лот монет стран Африки: 37шт ;  ;  ; Би/м Al/Br Cu-N ; VF/AU ; 51 ; bobbar ; 900 
 3453 ; Лот монет Финляндии (5шт) ; 1921-1955 ;  ; Cu-Ni,Al/Br,Cu ; VF/VF+ ; 20 ; ЛОПАТИНиКО ; 149 
 3454 ; Лот монет мира: 100шт ;  ;  ; Cu-Ni Br Al ; VF-/AU ; 28 ; bobbar ; 340 
 3455 ; Лот монет Азии: 47шт ;  ;  ; Br Al/Br Cu-N ; VF/AU ; 57 ; bobbar ; 927 
 3456 ; Лот монет Швеции: 41 шт. ; 1976-2000 ;  ; Cu-Ni,Br ; VF/AU ; 35 ; bobbar ; 210 
 3457 ; Лот иностранных монет: 54 шт. ;  ;  ; Cu-Ni,Br,Cu-Zn, ; VG/XF ; 25 ; bobbar ; 885 
 3458 ; Лот монет мира: 100 шт. ;  ;  ; Cu-Ni,Br,Cu,St, ; F/XF ; 24 ; bobbar ; 340 
 3459 ; Лот монет Латинской Америки: 38шт ;  ;  ; Al Al/Br Cu-N ; VF/AU ; 36 ; bobbar ; 714 
 3460 ; Лот монет мира: 100шт ;  ;  ; Cu-Ni Br Al ; VF/AU ; 22 ; (*Сергей*) ; 305 
 3461 ; Лот иностранных монет (100шт) ;  ;  ; Cu-Ni,Al,St/Лат ; VF/XF ; 24 ; bobbar ; 408 
 3462 ; Лот монет стран Европы: 110шт ;  ;  ; Al Al/Br Cu-N ; VF/AU ; 40 ; bobbar ; 425 
 3463 ; Лот иностранных монет (100шт) ;  ;  ; Cu-Ni,Al,St/Лат ; VF-/XF ; 15 ; bobbar ; 261 
 3464 ; Лот монет Канады: 25 центов (4шт) ; 2012 ;  ; Cu-Ni ; AU ; 47 ; Копеечка ; 421 
 3465 ; Лот монет Польши: 2 злотых (4шт) ; 2014 ;  ; Al/Br ; AU ; 25 ; Копеечка ; 217 
 5001 ; 100 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 26 ; wiqi ; 7559 
 5002 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 90 ; СВИ ; 2172 
 5003 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 60 ; СВИ ; 1677 
 5004 ; 1 рубль ; 1898 ; Тимашев. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 29 ; Sky2 ; 2038 
 5005 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 56 ; Sky2 ; 663 
 5006 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 14 ; PROFAN2020 ; 469 
 5007 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 16 ; PROFAN2020 ; 469 
 5008 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 14 ; blackflint ; 56 
 5009 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; Dell013 ; 395 
 5010 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 7 ; cotangens ; 184 
 5011 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ; дефекты ; 7 ; 3457896 ; 194 
 5012 ; Лот Государственных Кредитных Билетов  (9 штук, разные кассиры) ; 1898 ;  ;  ;  ; 37 ; sovmin ; 453 
 3378 ; Лот монет Макао Гонконг (9шт) ; 1992-2013 ;  ; Cu-Ni,St/Лат ; VF+/XF+ ; 16 ; Kuzia009 ; 114 
 3379 ; Лот монет Сингапур (7шт) ;  ;  ; St/Ni,Cu-Niби/м ; VF+/AU ; 34 ; Копеечка ; 194 
 3380 ; Лот монет Португалии (3шт) ; 1965,1979,1984 ;  ; Cu-Ni,Br ; VF/XF ; 18 ; bobbar ; 50 
 3381 ; Лот иностранных монет (5шт) ;  ;  ; Ag ; VG/VF ; 21 ; сортам70 ; 264 
 3382 ; Лот монет Португалии (4шт) ; 1966-1998 ;  ; Cu-Ni,Br ; VF/XF ; 16 ; bobbar ; 68 
 3383 ; Лот монет ГДР (юбилейные) 3шт ;  ;  ; Cu-Ni ; VF-XF/AU ; 20 ; Геннеберг А.В. ; 250 
 3384 ; Лот иностранных монет (19шт) ;  ;  ; Cu-Ni,Br,ж/м ; VF/XF ; 13 ; guzubala ; 81 
 3385 ; Лот жетонов Швеции: 8шт ;  ;  ; Б/м,ж/м ; F-VF/VF+ ; 9 ; Hellsten ; 318 
 3386 ; Лот монет Иордании: 8 шт. ;  ;  ; Cu-Ni,Br,St/Ni ; VF/VF+ ; 11 ; Moryak ; 216 
 3387 ; Лот монет Швеции: 5 эре (10 шт.) ; 1929-1950 ;  ; Br,Fe ; F/VF ; 15 ; bobbar ; 80 
 3388 ; Лот монет Узбекистан (5шт) ;  ;  ; St/Ni ; VF/XF ; 18 ; avi992 ; 79 
 3389 ; Лот монет Швеции: 50,25,10 эре (8 шт.) ; 1920-1947 ;  ; Cu-Ni ; VF ; 40 ; vicnic ; 155 
 3390 ; Лот монет Эстонии: 5 шт. ;  ;  ; St/Ni,Al/Br ; AU ; 9 ; alex241 ; 161 
 3391 ; Лот монет Испании: 16 шт. ;  ;  ; Cu-Ni,St/Cu,Cu, ; VF/XF+ ; 23 ; avi992 ; 92 
 3392 ; Лот монет ГДР (юбилейные) 3шт ;  ;  ; Cu-Ni ; XF/AU ; 20 ; eu57ro ; 193 
 3393 ; Лот монет ГДР: 4шт ;  ;  ; Cu-Ni лат Al ; VF/XF ; 12 ; Варвар ; 114 
 3394 ; Лот монет Польши: 5,10 грошей (3шт) ; 1818-1840 ;  ; Ag ; VG ; 73 ; Dahan ; 811 
 3395 ; Лот монет Иордании: 4шт ;  ;  ; Би/м Cu-Ni ; VF/XF ; 26 ; bobbar ; 120 
 3396 ; Лот монет Малайзия, Индия, Австралия (10шт) ;  ;  ; St/Ni,St,Al/Br ; VF/XF+ ; 16 ; Kuzia009 ; 76 
 3397 ; Лот монет Кубы: 8шт ;  ;  ; Cu-Ni Br ; VF/XF ; 33 ; Kuzia009 ; 100 
 3398 ; Лот монет Великобритании (12шт) ;  ;  ; Cu-Ni,Br,St/Br ; VF/XF+ ; 43 ; eu57ro ; 61 
 3399 ; Лот монет Кубы (5шт) ; 1996-2008 ;  ; St/Ni,Al ; VF+/AU ; 52 ; Копеечка ; 90 
 3400 ; Лот монет ГДР и Греции (юбилейные и регулярные) 4шт ;  ;  ; Cu-Ni ; XF/AU ; 31 ; ЛОПАТИНиКО ; 392 
 3401 ; Лот монет Польши: 2 злотых (4шт) ; 2011 ;  ; Латунь ; AU ; 22 ; electra ; 305 
 3402 ; Лот монет Китая: 6шт ;  ;  ; Cu ; F ; 10 ; Hellsten ; 187 
 3403 ; Лот монет мира: 7шт ;  ;  ; Cu-Ni Al ; XF/AU ; 27 ; GAlexander ; 133 
 3404 ; Лот монет Вьетнама: 11 шт. ;  ;  ; St/Ni,St/Лат ; XF/AU ; 13 ; aaaaa1971 ; 90 
 3405 ; Лот монет Португалии: 3шт ;  ;  ; Cu-Ni ; XF/AU ; 22 ; кот баюн ; 124 
 3406 ; Лот монет Швеции: 1 эре (12 шт.) ; 1923-1950 ;  ; Br,Fe ; VF-/VF ; 21 ; bobbar ; 80 
 3407 ; Лот монет Финляндии (18шт) ;  ;  ; Cu-Ni,Al/Brби/м ; VF+/XF ; 35 ; bobbar ; 100 
 3408 ; Лот монет Польши: 1,3 гроша (2шт) ; 1820,1826 ;  ; Cu ; VG ; 36 ; 220W ; 498 
 3409 ; Лот монет Греции: 7шт ;  ;  ; Cu-Ni Al/Br ; VF/XF ; 13 ; bobbar ; 60 
 3410 ; Лот монет Швеции: 5 крон (4 шт.) ; 1978-1984 ;  ; Cu-Ni ; VF+/XF ; 13 ; Бигль ; 88 
 3411 ; Лот монет ГДР (юбилейные) 4шт ;  ;  ; Cu-Ni ; VF-XF ; 19 ; kadadin ; 305 
 3412 ; Лот монет Венгрии (5шт) ;  ;  ; Cu-Ni,би/м,ж/м ; VF/XF ; 39 ; ЛОПАТИНиКО ; 308 
 3413 ; Лот монет Великобритании: 7шт ;  ;  ; Br ; VF- ; 33 ; Kuzia009 ; 115 
 3414 ; Лот иностранных монет (18шт) ;  ;  ; Cu-Ni,Al,Al/Br ; VF-/XF ; 35 ; Kuzia009 ; 110 
 3415 ; Лот монет Швеции: 6шт ;  ;  ; Cu ; F/F-VF ; 20 ; ЛОПАТИНиКО ; 294 
 3416 ; Лот монет Швеции: 2 эре (15 шт.) ; 1953-1971 ;  ; Br ; VF/XF ; 10 ; bobbar ; 80 
 3417 ; Лот монет Банк России: 1,10 руб (9шт) Юбилейные ; 2001-2015 ;  ; Би/м,Cu-NiSt/Ni ; XF/AU ; 32 ; GAlexander ; 206 
 3418 ; Лот монет Польши: 2 злотых (4шт) ; 2010 ;  ; Латунь ; AU ; 44 ; kadadin ; 493 
 3419 ; Лот монет Кубы: 9шт ;  ;  ; Cu-Ni Br ; VF/AU ; 38 ; Бигль ; 89 
 3420 ; Лот монет Индонезии: 19 шт. ;  ;  ; Cu-Ni,Al,Лат ; VF/XF ; 42 ; bobbar ; 179 
 3421 ; Лот монет США, Канада, Италия (6шт) ;  ;  ; Cu-Ni,St,Ni ; VF/XF ; 42 ; eu57ro ; 66 
 3422 ; Лот монет Португалии: 3шт ;  ;  ; Cu-Ni ; XF/AU ; 22 ; Бигль ; 160 
 3423 ; Лот монет Великобритании: 10шт ;  ;  ; Br ; VF/XF ; 34 ; Ю42 ; 145 
 3424 ; Лот монет Швеции: 4шт ;  ;  ; Br ; F-VF ; 28 ; franklin ; 192 
 3425 ; Лот монет Великобритании: 1,2 шиллинга (3шт) ; 1947,1953 ;  ; Cu-Ni ; VF-/VF ; 3 ; Plus ; 49 
 3426 ; Лот иностранных монет (13шт) ;  ;  ; Cu-Ni,St,ж/м ; VF/XF ; 27 ; bobbar ; 200 
 3427 ; Лот монет Папуа Новая Гвинея (5шт) ;  ;  ; Cu-Ni,Br,St/Ni ; VF/XF ; 25 ; Копеечка ; 357 
 3328 ; Набор монет Финляндии: 2,1 евро, 50,20,10,5,2,1 цент (8 шт.) Буклет ; 2002 ;  ; Би/м,Лат,St/Cu ; AU ; 68 ; Руслан1981 ; 572 
 3329 ; Набор монет Канады: 6шт Упаковка ; 1972 ;  ; Cu-Ni Br ; AU ; 24 ; Руслан1981 ; 414 
 3330 ; Набор монет США: 1/4 доллара (5 шт.) Штаты. Пластиковая упаковка, сертификат ; 1999 ;  ; Cu-Ni,напыление ; AU ; 13 ; Sk-masshtab ; 189 
 3331 ; Набор монет Германии: 2,1 евро, 50.20,10,5,2,1 цент (8 шт.) Пластиковая упаковка ; 2003D ;  ; Би/м,Лат,St/Cu ; Proof ; 18 ; птичка16 ; 999 
 3332 ; Набор монет Греции: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) Буклет ; 2002 ;  ; Би/м,Лат,St/Cu ; AU ; 57 ; Руслан1981 ; 1086 
 3333 ; Набор монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцент (8шт) Буклет ; 2002 ;  ; Би/м Cu/St Лат ; AU ; 59 ; Руслан1981 ; 1131 
 3334 ; Набор монет Германии: 2,1 евро, 50,20,10,5,2,1 евроцент (9шт) Пластиковая упаковка ; 2006 ;  ; Би/м Cu/St Лат ; Proof ; 37 ; Sky2 ; 1131 
 3335 ; Набор монет Бразилии (Рио 2016. Олимпиада): 1 риал (17шт) Буклет ; 2014-2016 ;  ; Би/м ; AU ; 50 ; nicola59 ; 2042 
 3336 ; Лот монет Румынии, Польши, Чехословакии: 11шт ; до 1950 ;  ; Cu-Ni Al/Br ; VF/XF ; 42 ; eu57ro ; 306 
 3337 ; Лот монет Германии: 3шт ; 1921-1923 ;  ; Al ; VF/XF ; 14 ; Мозг ; 77 
 3338 ; Набор монет Австралии: 7шт Упаковка ; 1984 ;  ; Cu-Ni Лат Br ; AU ; 27 ; Руслан1981 ; 439 
 3339 ; Набор монет Канады: 1 доллар, 50,20.10,5,2,1 цент (6 шт.) Упаковка ; 1988 ;  ; St/Ni,St/Лат,Br ; AU ; 28 ; NtYdS ; 365 
 3340 ; Лот монет Австралии: 50 центов (6шт) ;  ;  ; Cu-Ni ; VF-/VF-XF ; 31 ; ЛОПАТИНиКО ; 216 
 3341 ; Лот монет Италии: 14шт ;  ;  ; Ni/St Al/Br Br ; VF/XF ; 33 ; Moryak ; 465 
 3342 ; Лот иностранных монет (19шт) ;  ;  ; Cu-Ni,Br,St/Ni ; VF-/XF ; 16 ; bobbar ; 171 
 3343 ; Лот монет Джерси: 12шт ;  ;  ; Br Cu-Ni Лат ; VF/XF ; 30 ; ЛОПАТИНиКО ; 394 
 3344 ; Лот монет Великобритании: 14шт ;  ;  ; Br Cu-Ni Лат ; VF/XF ; 13 ; eu57ro ; 216 
 3345 ; Набор монет Соломоновых островов: 1 доллар, 50,20,10,5,2,1 цент (7 шт.) ; 2005 ;  ; Cu-Ni,St/Ni, ; AU ; 29 ; ЛОПАТИНиКО ; 369 
 3346 ; Лот монет Албании: 4шт ;  ;  ; Al/Br Би/м Cu-N ; VF/AU ; 20 ; js0000 ; 116 
 3347 ; Лот монет ГДР: 3шт ;  ;  ; Cu-Ni ; VF/XF+ ; 29 ; Волк33 ; 149 
 3348 ; Лот монет Нидерландской Индии: 2-1/2 цента (3шт) ;  ;  ; Br ; F-VF ; 17 ; franklin ; 163 
 3349 ; Лот монет Греции: 3шт ;  ;  ; Cu-Ni ; VF-XF ; 13 ; js0000 ; 78 
 3350 ; Лот монет Швеции: 10,25 эре (4шт) ;  ;  ; Ag ; VF ; 10 ; GAlexander ; 138 
 3351 ; Лот монет Великобритании: 6 пенсов (5шт) ;  ;  ; Ag ; F-VF/VF ; 31 ; Moryak ; 561 
 3352 ; Лот монет Великобритании: 3 пенса (5шт) ;  ;  ; Ag ; F-VF/VF ; 43 ; Moryak ; 410 
 3353 ; Лот монет Европы: 7шт ;  ;  ; Би/м Лат Cu-Ni ; VF/VF-XF ; 26 ; bobbar ; 231 
 3354 ; Лот монет Фиджи: 1 доллар, 50,20,10,5,2,1 цент (7 шт.) ; 2001-2010 ;  ; St/Ni,St/Cu, ; AU ; 19 ; ЛОПАТИНиКО ; 261 
 3355 ; Лот монет Польши: 2 злотых (4шт) ; 2008,2013 ;  ; Латунь ; AU ; 50 ; electra ; 421 
 3356 ; Лот монет Австралии: 50 центов (2 шт.) Юбилейные ; 2005,2017 ;  ; Cu-Ni ; XF ; 31 ; ЛОПАТИНиКО ; 319 
 3357 ; Лот монет Великобритании: 1 фунт, 50,20,10,5,2,1 пенни (7 шт.) ; 1992-2015 ;  ; Cu-Ni,Br,Ni/Лат ; XF/AU ; 35 ; Plus ; 188 
 3358 ; Лот монет Швеции: 15шт ;  ;  ; Br ; VF/F-VF ; 27 ; 8888888АЛЕКС888888 ; 204 
 3359 ; Лот монет Нидерландская Индия, Нидерландские Антиллы: 1/10 гульдена (8шт) ;  ;  ; Ag ; VF-/VF ; 26 ; сортам70 ; 986 
 3360 ; Лот монет Польши: 2 злотых (7шт) ; 2009 ;  ; Латунь ; AU ; 31 ; electra ; 517 
 3361 ; Лот монет Швеции: 15шт ;  ;  ; Br ; VF ; 17 ; Бигль ; 152 
 3362 ; Лот монет Франции: 22 шт. ;  ;  ; Би/м,Al/Br,St, ; F/XF ; 29 ; Moryak ; 419 
 3363 ; Лот монет Финляндии: 5,1 марка,50,10 пенни (4шт) ; 1990-1995 ;  ; Cu-Ni Al/Br ; VF-XF/XF ; 20 ; eu57ro ; 62 
 3364 ; Лот монет Аргентины: 9 шт. ;  ;  ; Би/м,St/Ni,Ж/м ; VF/XF ; 31 ; Kuzia009 ; 123 
 3365 ; Лот монет Соломоновых островов: 2,1 доллар. 50,20,10 центов (5шт) ; 2012 ;  ; Cu-Ni Al/Br ; AU ; 27 ; bobbar ; 322 
 3366 ; Лот монет Туркменистана (8шт) ; 1993-2009 ;  ; St/Ni,ж/м ; VF+/XF ; 31 ; aaaaa1971 ; 153 
 3367 ; Лот монет Австралии: 3шт ;  ;  ; Латунь ; VF ; 28 ; SpAi ; 328 
 3368 ; Лот иностранных монет (13шт) ;  ;  ; Cu-Ni,би/м,St ; VF+/XF ; 28 ; GAlexander ; 184 
 3369 ; Лот монет Швеции: 11шт ;  ;  ; Br ; F/F-VF ; 33 ; 8888888АЛЕКС888888 ; 193 
 3370 ; Лот монет Италии: 100,200,500 лир (5шт) ; 1983-1996 ;  ; Al/Br St ; VF-XF/AU ; 9 ; Бигль ; 100 
 3371 ; Лот монет Швеции: 1 эре (15 шт.) ; 1952-1970 ;  ; Br ; VF/XF ; 16 ; bobbar ; 87 
 3372 ; Лот монет Швеции: 5 эре (15 шт.) ; 1952-1971 ;  ; Br ; VF+/XF+ ; 15 ; bobbar ; 128 
 3373 ; Лот монет Швеции: 15шт ;  ;  ; Br ; VF/F ; 25 ; 8888888АЛЕКС888888 ; 225 
 3374 ; Лот монет Омана: 3шт ;  ;  ; St ; AU ; 9 ; ЛОПАТИНиКО ; 100 
 3375 ; Лот иностранных монет (20шт) ;  ;  ; Cu-Ni,Al/Br,St, ; VF/AU ; 60 ; (*Сергей*) ; 123 
 3376 ; Лот монет Швеции: 2 эре (8 шт.) ; 1925-1950 ;  ; Br,Fe ; VF/VF+ ; 48 ; (*Сергей*) ; 215 
 3377 ; Лот монет Латвии: 10,50 сантим (2шт) ; 1922 ;  ; Ni ; VF+ ; 23 ; zemlyk2014 ; 119 
 3278 ; 1 крона Остров Гоф ; 2009 ;  ; Cu-Ni ; AU ; 33 ; птичка16 ; 498 
 3279 ; 50 центов. Канада. 100 лет Монреаль Канадиенс. Буклет ; 2009 ;  ; St/Cu-Ni ; AU ; 23 ; doc2 ; 378 
 3280 ; 1 доллар Австралия Супер сила Буклет ; 2014 ;  ; Латунь ; AU ; 47 ; NtYdS ; 456 
 3281 ; 50 пенсов. Великобритания. Олимпиада в Лондоне. Буклет ; 2011 ;  ; Cu-Ni ; AU ; 15 ; mx75 ; 209 
 3282 ; 50 пенсов Великобритания Велоспорт Буклет ; 2011 ;  ; Cu-Ni ; AU ; 11 ; salim ; 263 
 3283 ; 50 пенсов Великобритания Бадминтон Буклет ; 2011 ;  ; Cu-Ni ; AU ; 8 ; Копеечка ; 204 
 3284 ; 2 евро Андорра 25 лет Конституции Андорры Буклет ; 2018 ;  ; Би/м ; AU ; 26 ; riga1979 ; 1828 
 3285 ; 5 евро. Нидерланды. Королева Беатрикс. Буклет ; 2012 ;  ; Cu,посеребр ; AU ; 37 ; DjonS ; 451 
 3286 ; 3 тенге. Бухарское ханство. Сейид Алим-хан. В капсуле ННР ; 1337г.х (1918-1919) ;  ; Ж/м ;  ; 33 ; NtYdS ; 1224 
 3287 ; 5 евро Нидерланды Буклет ; 2013 ;  ; Cu-Ni ; AU ; 19 ; vk1 ; 442 
 3288 ; 1 доллар. Австралия. 50-летие войны в Корее. Буклет ; 2003 ;  ; Al/Br ; AU ; 18 ; SpAi ; 385 
 3289 ; 1 доллар. Австралия. Эндрю «Банджо» Патерсон. Буклет ; 1995 ;  ; Al/Br ; AU ; 9 ; irish2382 ; 445 
 3290 ; 5 марок. ФРГ. 200 лет со дня смерти Фридриха II-го Великого. Конверт с маркой ; 1986 ;  ; Cu-Ni ; AU ; 24 ; dimam_kz ; 315 
 3291 ; 5 марок. ФРГ. 500 лет со дня рождения Мартина Лютера. Конверт с маркой ; 1983 ;  ; Cu-Ni ; AU ; 15 ; dimam_kz ; 306 
 3292 ; 10 марок. ГДР. 40 лет ГДР. Конверт с маркой ; 1989 ;  ; Cu-Ni ; AU ; 25 ; dimam_kz ; 181 
 3293 ; 10 марок. ГДР. 40 лет Союзу физкультуры и спорта ГДР. Конверт с маркой ; 1988 ;  ; Cu-Ni ; AU ; 14 ; dimam_kz ; 181 
 3294 ; 10 марок. ГДР. Мемориал “Бухенвальд” близ Веймара. Конверт с маркой ; 1972 ;  ; Cu-Ni ; XF ; 29 ; kadadin ; 294 
