 6693 ; Пуговица. D-23мм. ;  ;  ; Ж/м ;  ; 54 ; electra ; 61 
 5483 ; 1000 леоне. Сьерра-Леоне ;  ;  ;  ;  ; 11 ; doc2 ; 192 
 5484 ; 10000 франков. Гвинея ; 2018 ;  ;  ;  ; 17 ; 2128508 ; 261 
 5485 ; 5000 франков. Гвинея ; 2015 ;  ;  ; AU ; 20 ; ASTA ; 163 
 5486 ; 1000 франков. Гвинея ; 2017 ;  ;  ; AU ; 22 ; nikkk1 ; 144 
 5487 ; 500 франков. Гвинея ;  ;  ;  ; AU ; 15 ; птичка16 ; 51 
 5488 ; 2000 франков. BCEAO ; 2003 ;  ;  ; AU ; 14 ; 2128508 ; 320 
 5489 ; 1000 франков. BCEAO ; 2003 ;  ;  ;  ; 12 ; arusakov02 ; 187 
 5490 ; 500 франков. BCEAO ; 2012 ;  ;  ; AU ; 25 ; ASTA ; 185 
 5491 ; 100 бир. Эфиопия ;  ;  ;  ; AU ; 14 ; ASTA ; 411 
 5492 ; 50 бир. Эфиопия ;  ;  ;  ;  ; 30 ; ZIMOGOR ; 132 
 5493 ; 20 песо. Куба ; 1991 ;  ;  ;  ; 14 ; ZIMOGOR ; 113 
 5494 ; 20 песо. Куба ; 2003 ;  ;  ;  ; 22 ; ZIMOGOR ; 159 
 5495 ; Лот иностранных бон (3 штуки) ;  ;  ;  ;  ; 23 ; sadovod ; 80 
 5496 ; 250 ливров. Ливан ;  ;  ;  ; AU ; 18 ; ASTA ; 125 
 5497 ; 50 центов. Багамы ; 2001 ;  ;  ; AU ; 46 ; 1gold ; 114 
 5498 ; Сувенирная бона  ARCTIC TERRITORIES ;  ;  ;  ;  ; 14 ; sadovod ; 159 
 5499 ; Сувенирная бона  ARCTIC TERRITORIES ;  ;  ;  ;  ; 50 ; sadovod ; 104 
 5500 ; Сувенирная бона  ARCTIC TERRITORIES ;  ;  ;  ;  ; 9 ; sadovod ; 146 
 5501 ; Сувенирная бона  ARCTIC TERRITORIES ;  ;  ;  ;  ; 11 ; sadovod ; 105 
 5502 ; 2000 франков. Бурунди ; 2015 ;  ;  ; AU ; 14 ; stabah ; 102 
 5503 ; 1 кетсаль. Гватемала ;  ;  ;  ;  ; 14 ; sadovod ; 74 
 5504 ; 50 пенго ; 1944 ;  ;  ;  ; 9 ; Бигль ; 77 
 5505 ; 20 пенго ; 1944 ;  ;  ;  ; 11 ; Бигль ; 77 
 5506 ; Лот нотгельдов (5 штук) ;  ;  ;  ;  ; 11 ; Ok203 ; 152 
 5507 ; 500 франков.  B C E A O ;  ;  ;  ;  ; 13 ; arusakov02 ; 277 
 5508 ; Ассигнат. Франция ; 1793 ;  ;  ;  ; 44 ; метакса ; 969 
 5509 ; 100 марок ; 1948 ;  ;  ;  ; 40 ; DNK981 ; 1146 
 5510 ; 50 марок ; 1948 ;  ;  ;  ; 24 ; 1gold ; 261 
 5511 ; 20 марок ; 1948 ;  ;  ; AU ; 40 ; DNK981 ; 852 
 5512 ; 10 марок ; 1948 ;  ;  ;  ; 26 ; vlkorchev ; 430 
 5513 ; 2 марки ; 1948 ;  ;  ;  ; 36 ; DNK981 ; 557 
 5514 ; 20 шиллингов. Кения ; 1993 ;  ;  ;  ; 15 ; SS2008 ; 150 
 5515 ; 5000 добра. Сан-Томе и Принсипи ;  ;  ;  ; AU ; 14 ; SNL ; 100 
 5516 ; 50 квач. Малави ;  ;  ;  ; AU ; 15 ; 3457896 ; 72 
 5517 ; 100 метикал. Мозамбик ; 1980 ;  ;  ;  ; 11 ; ИНТА ; 91 
 5518 ; 1/2 доллара Багамы ;  ;  ;  ; AU ; 49 ; 3457896 ; 156 
 5519 ; 500 франков. Гвинея ; 2018 ;  ;  ; AU ; 17 ; nikkk1 ; 132 
 5520 ; 1 доллар. Каймановы острова ;  ;  ;  ; AU ; 29 ; ASTA ; 416 
 5521 ; 1000 форинтов ; 2017 ;  ;  ; AU ; 30 ; an78gg ; 293 
 5522 ; 500 франков. Гвинея ; 2018 ;  ;  ; AU ; 13 ; nikkk1 ; 152 
 5523 ; 2 доллара. Фиджи ;  ;  ;  ; AU ; 13 ; ASTA ; 204 
 5524 ; 1 доллар. Багамы ;  ;  ;  ; AU ; 16 ; ASTA ; 160 
 5525 ; 100 юаней. Китай ; 1940 ;  ;  ;  ; 5 ; 3457896 ; 126 
 5426 ; Бона иностранная. США. Сувенирная бона ;  ;  ;  ; AU ; 37 ; Логистик ; 91 
 5427 ; Бона иностранная. Испания ;  ;  ;  ;  ; 11 ; stabah ; 191 
 5428 ; Бона иностранная. Австрия ;  ;  ;  ;  ; 20 ; Lut ; 194 
 5429 ; Бона иностранная. Чехия ;  ;  ;  ;  ; 5 ; Leshy77 ; 72 
 5430 ; Бона иностранная. Германия ;  ;  ;  ;  ; 3 ; бриз87 ; 35 
 5431 ; 5 бат. Тайланд ;  ;  ;  ;  ; 14 ; gdrg2 ; 348 
 5432 ; 100 бат. Тайланд ;  ;  ;  ;  ; 25 ; Боня ; 1146 
 5433 ; 100 донг. Вьетнам ; 2016 ;  ;  ; AU ; 53 ; nikkk1 ; 208 
 5434 ; 20 шиллингов. Кения ; 1977 ;  ;  ;  ; 32 ; SS2008 ; 510 
 5435 ; 5 динар. Тунис ; 2013 ;  ;  ; AU ; 47 ; ASTA ; 352 
 5436 ; 200 эскудо. Кабо Верде ; 2005 ;  ;  ; AU ; 32 ; doc2 ; 386 
 5437 ; 200 эскудо. Кабо Верде ; 2014 ;  ;  ; AU ; 37 ; doc2 ; 373 
 5438 ; 500 эскудо. Кабо Верде ; 1989 ;  ;  ; AU ; 53 ; Aurum ; 1167 
 5439 ; 500 эскудо. Кабо Верде ; 2007 ;  ;  ; AU ; 19 ; ASTA ; 567 
 5440 ; Бона Сувенирная 100 фунтов ;  ;  ;  ; AU ; 5 ; Краснодар ; 72 
 5441 ; 20 эскудо. Мозамбик ; 1941 ;  ;  ;  ; 19 ; 2128508 ; 1106 
 5442 ; 50 рупий. Шри Ланка ; 2010 ;  ;  ; AU ; 10 ; arusakov02 ; 67 
 5443 ; 1 нил рейс. Бразилия ; 1917 ;  ;  ;  ; 37 ; kompman ; 3670 
 5444 ; 5 долларов. Канада ; 1954 ;  ;  ;  ; 15 ; kompman ; 611 
 5445 ; 1 фунт. Великобритания ;  ;  ;  ;  ; 7 ; Краснодар ; 167 
 5446 ; 5 фунтов. Великобритания ; 2015 ;  ;  ; AU ; 25 ; ssbb333 ; 516 
 5447 ; 5 фунтов. Ирландия ; 1992 ;  ;  ;  ; 9 ; Краснодар ; 505 
 5448 ; 5 фунтов. Ирландия ; 1994 ;  ;  ;  ; 29 ; arusakov02 ; 1486 
 5449 ; 1 фунт. Шотландия ; 1987 ;  ;  ;  ; 19 ; SCI ; 345 
 5450 ; 50 драм. Армения ; 1998 ;  ;  ; AU ; 34 ; oleg61 ; 170 
 5451 ; 10 крон. Исландия ; 1961 ;  ;  ; AU ; 44 ; 1gold ; 173 
 5452 ; 20 лей. Румыния ; 1950 ;  ;  ;  ; 75 ; Luck ; 1983 
 5453 ; 5 франков. Франция ; 1944 ;  ;  ;  ; 5 ; Ravak_1981 ; 104 
 5454 ; 100 марок. Финляндия ; 1976 ;  ;  ;  ; 35 ; Хемуль ; 1552 
 5455 ; 100 франков. Люксембург ; 1934 ;  ;  ;  ; 46 ; kompman ; 4200 
 5456 ; 100 марок. Финляндия ; 1957 ;  ;  ;  ; 21 ; Хемуль ; 418 
 5457 ; 1 марка. Финляндия ; 1963 ;  ;  ; AU ; 36 ; gbp ; 159 
 5458 ; 50 крон. Швеция ; 1981 ;  ;  ;  ; 24 ; Lut ; 377 
 5459 ; 5 крон. Швеция ; 1961 ;  ;  ; AU ; 22 ; sifirot ; 192 
 5460 ; 10 крон. Швеция ; 1957 ;  ;  ;  ; 17 ; tss ; 172 
 5461 ; 10 крон. Швеция ; 1968 ;  ;  ; AU ; 18 ; ASTA ; 241 
 5462 ; 10 крон. Швеция ; 1977 ;  ;  ; AU ; 12 ; Снежный Барс ; 100 
 5463 ; 5 крон. Швеция ; 1974 ;  ;  ; AU ; 9 ; Снежный Барс ; 57 
 5464 ; 100 долларов. Японская оккупация ;  ;  ;  ;  ; 31 ; gdrg2 ; 206 
 5465 ; 1000 крон ; 1902 ;  ;  ;  ; 8 ; Meshok ; 104 
 5466 ; 100 франков. Бельгия ;  ;  ;  ;  ; 12 ; С улыбкой по жизни ; 163 
 5467 ; 500 эскудо ; 1963 ;  ;  ;  ; 22 ; vlkorchev ; 438 
 5468 ; Лот иностранных бон (2 штуки) Турция ;  ;  ;  ;  ; 13 ; Yustas69 ; 62 
 5469 ; 100 эскудо ; 1959 ;  ;  ;  ; 8 ; wiqi ; 104 
 5470 ; 50 эскудо ; 1967 ;  ;  ;  ; 27 ; Markgraf ; 152 
 5471 ; 100 эскудо ; 1963 ;  ;  ;  ; 20 ; ZIMOGOR ; 153 
 5472 ; 10 марок. Финляндия ; 1980 ;  ;  ;  ; 15 ; Walkman ; 227 
 5473 ; 1000 марок. Финляндия ; 1955 ;  ;  ;  ; 29 ; vlkorchev ; 1793 
 5474 ; 50 пенни. Финляндия ;  ;  ;  ;  ; 28 ; Walkman ; 176 
 5475 ; 25 пенни. Финляндия ;  ;  ;  ;  ; 37 ; oleg61 ; 259 
 5376 ; Чек ; 1930 ;  ;  ;  ; 24 ; Aurum ; 306 
 5377 ; Листовка ; 1941 ;  ;  ;  ; 7 ; метакса ; 227 
 5378 ; Листовка ; 1941 ;  ;  ;  ; 7 ; Макай ; 155 
 5379 ; Листовка ; 1941 ;  ;  ;  ; 10 ; баргузин ; 155 
 5380 ; Облигация на сумму 50 рублей. Государственный 2% заем ; 1948 ;  ;  ;  ; 33 ; Serjd ; 392 
 5381 ; Облигация на сумму 100 рублей. СССР.  В холдере ZG ; 1951 ;  ;  ;  ; 74 ; Happy Lady ; 499 
 5382 ; Облигация на сумму 100 рублей. СССР.  В холдере ZG ; 1951 ;  ;  ;  ; 12 ; Happy Lady ; 493 
 5383 ; Облигация в 20 фунтов стерлингов. Двинско-Витебская Ж/Д (с купонным листом) ;  ;  ;  ;  ; 21 ; Деник ; 1001 
 5384 ; Облигация (с купонным листом) ; 1925 ;  ;  ;  ; 13 ; Деник ; 377 
 5385 ; Облигация на 500 драм. Армения ; 1993 ;  ;  ;  ; 9 ; Happy Lady ; 152 
 5386 ; Лот облигаций (3 штуки) СССР ; 1956 ;  ;  ;  ; 13 ; Markgraf ; 79 
 5387 ; Лот облигаций (3 штуки) СССР ;  ;  ;  ;  ; 20 ; Markgraf ; 227 
 5388 ; Лот облигаций (4 штуки) ;  ;  ;  ;  ; 12 ; Александр007 ; 127 
 5389 ; Акция  (Трамваи Саратова) ;  ;  ;  ;  ; 11 ; Деник ; 408 
 5390 ; Облигация (Трамваи Ростова) ; 1899 ;  ;  ;  ; 16 ; Happy Lady ; 291 
 5391 ; Облигация в 125 рублей золотом. 4% заем Общ. Владикавказской Ж/Д ; 1894 ;  ;  ;  ; 23 ; Деник ; 803 
 5392 ; Акция. Берлин ; 1935 ;  ;  ;  ; 27 ; метакса ; 300 
 5393 ; Акция. Берлин ; 1935 ;  ;  ;  ; 19 ; метакса ; 300 
 5394 ; Акция. Берлин ; 1935 ;  ;  ;  ; 13 ; метакса ; 300 
 5395 ; 1 доллар США ; 1957 ;  ;  ;  ; 12 ; 1972 ; 175 
 5396 ; 1 доллар США ; 1963А ;  ;  ;  ; 15 ; спасибо ; 128 
 5397 ; 1 доллар США ; 1963В ;  ;  ;  ; 20 ; vel1956 ; 201 
 5398 ; 1 доллар США ; 1969В ;  ;  ;  ; 16 ; vel1956 ; 143 
 5399 ; 1 доллар США ; 1969D ;  ;  ;  ; 48 ; DVD67 ; 215 
 5400 ; 1 доллар США ; 1969В ;  ;  ;  ; 14 ; VAZ-2107 ; 202 
 5401 ; 1 доллар США ; 1974 ;  ;  ;  ; 13 ; vlkorchev ; 239 
 5402 ; 1 доллар США ; 1988А ;  ;  ;  ; 19 ; Лоцман ; 152 
 5403 ; 1 доллар США ; 2009 ;  ;  ;  ; 14 ; Allegro33 ; 114 
 5404 ; 1 доллар США ; 2013 ;  ;  ;  ; 8 ; Allegro33 ; 82 
 5405 ; 1 доллар США ; 1935Е ;  ;  ;  ; 50 ; Факмаймоск ; 378 
 5406 ; 1 доллар США ; 1928В ;  ;  ;  ; 79 ; Факмаймоск ; 677 
 5407 ; 1 доллар США ; 1935А ;  ;  ;  ; 10 ; Allegro33 ; 125 
 5408 ; 1 доллар США ; 1957А ;  ;  ;  ; 12 ; Allegro33 ; 125 
 5409 ; 1 доллар США ; 1957 ;  ;  ;  ; 18 ; Leshy77 ; 138 
 5410 ; 1 доллар. США ; 1917 ;  ;  ;  ; 70 ; Факмаймоск ; 3790 
 5411 ; Лот иностранных бон (2 штуки, номера подряд) США ; 2017 ;  ;  ; AU ; 13 ; adelante ; 197 
 5412 ; 2 доллара США ; 1953а ;  ;  ;  ; 44 ; Факмаймоск ; 755 
 5413 ; 2 доллара США ; 1976 ;  ;  ;  ; 25 ; adelante ; 394 
 5414 ; 2 доллара США ; 2009 ;  ;  ; AU ; 12 ; DVD67 ; 179 
 5415 ; 2 доллара США ; 1976 ;  ;  ;  ; 10 ; vel1956 ; 273 
 5416 ; 2 доллара США ; 2003А ;  ;  ;  ; 15 ; SNL ; 176 
 5417 ; 2 доллара США ; 1963 ;  ;  ;  ; 40 ; Факмаймоск ; 386 
 5418 ; 2 доллара США ; 1953 ;  ;  ;  ; 51 ; Факмаймоск ; 483 
 5419 ; Лот иностранных бон (5 штук) США ; 2003 ;  ;  ;  ; 28 ; KVictorA ; 682 
 5420 ; 5 долларов США ; 1981А ;  ;  ;  ; 14 ; 21011984andrei ; 516 
 5421 ; 5 долларов США ; 1995 ;  ;  ;  ; 17 ; Lut ; 579 
 5422 ; 5 долларов США ; 1988А ;  ;  ;  ; 14 ; DNK981 ; 548 
 5423 ; 10 долларов США ; 1995 ;  ;  ;  ; 10 ; Вужол ; 1111 
 5424 ; 20 долларов США. Гавайи ; 1934А ;  ;  ;  ; 31 ; NGG ; 5490 
 5425 ; 20 долларов США. Замещение. ; 1934А ;  ;  ;  ; 16 ; Dzmitry ; 3168 
 5326 ; Лот хозрасчетных талонов (4 штуки) ;  ;  ;  ;  ; 9 ; ЛОПАТИНиКО ; 193 
 5327 ; Лот товарно-расчетных чеков (8 штук, разные номиналы) Товарищество "Уральский рынок" ; 1991 ;  ;  ;  ; 29 ; Happy Lady ; 1230 
 5328 ; Лот лотерейных билетов (8 штук ) ;  ;  ;  ;  ; 3 ; пасечник ; 42 
 5329 ; Лот лотерейных билетов (6 штук) ;  ;  ;  ;  ; 5 ; Fontan ; 25 
 5330 ; Лот лотерейных билетов (7 штук) ДОСААФ ;  ;  ;  ;  ; 24 ; пасечник ; 107 
 5331 ; Лот лотерейных билетов (18 штук) ДОСААФ ;  ;  ;  ;  ; 32 ; пасечник ; 226 
 5332 ; Лот лотерейных билетов (11 штук, новогодний выпуск) ;  ;  ;  ;  ; 9 ; lesnik1 ; 237 
 5333 ; Лот лотерейных билетов (16 штук) ;  ;  ;  ;  ; 12 ; пасечник ; 156 
 5334 ; Лот купонов к облигациям (19 штук) ;  ;  ;  ;  ; 69 ; Alexdav ; 470 
 5335 ; Лот облаток до 1917 г. Пруссия и Австро - Венгрия ;  ;  ;  ;  ; 7 ; megan ; 102 
 5336 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 13 ; von_Schwarz ; 153 
 5337 ; Этикетка. Папиросы ; 1953 ;  ;  ;  ; 19 ; von_Schwarz ; 151 
 5338 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 5 ; Кемская ; 150 
 5339 ; Этикетка. Папиросы ; 1953 ;  ;  ;  ; 3 ; von_Schwarz ; 151 
 5340 ; Этикетка. Папиросы ; 1954 ;  ;  ;  ; 15 ; von_Schwarz ; 151 
 5341 ; Этикетка. Папиросы ; 1954 ;  ;  ;  ; 9 ; Кемская ; 150 
 5342 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 15 ; Кемская ; 150 
 5343 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 15 ; Кемская ; 150 
 5344 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 21 ; Кемская ; 150 
 5345 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 13 ; Кемская ; 150 
 5346 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 5 ; Кемская ; 150 
 5347 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 5 ; Кемская ; 150 
 5348 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 3 ; Кемская ; 150 
 5349 ; Этикетка. Папиросы ; 1957 ;  ;  ;  ; 3 ; Кемская ; 150 
 5350 ; Трубочный табак. Этикетка ; 1955 ;  ;  ;  ; 5 ; Кемская ; 127 
 5351 ; Трубочный табак. Этикетка ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5352 ; Трубочный табак. Этикетка ; 1957 ;  ;  ;  ; 7 ; Кемская ; 104 
 5353 ; Трубочный табак. Этикетка ; 1956 ;  ;  ;  ; 17 ; Кемская ; 114 
 5354 ; Сигареты (этикетка) ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5355 ; Сигареты (этикетка) ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5356 ; Сигареты (этикетка) ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5357 ; Сигары (этикетка) ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5358 ; Сигары (этикетка) ; 1957 ;  ;  ;  ; 1 ; Кемская ; 2 
 5359 ; Сигареты ( этикетка) ;  ;  ;  ;  ; 1 ; Кемская ; 2 
 5360 ; Свидетельство о Воинской повинности ;  ;  ;  ;  ; 50 ; flutter ; 1442 
 5361 ; Свидетельство с сургучной печатью (повреждена) ;  ;  ;  ;  ; 7 ; бонн ; 453 
 5362 ; Свидетельство о принадлежности к купеческому сословию ;  ;  ;  ;  ; 25 ; alten ; 5100 
 5363 ; Чек. Русский Торгово-Промышленный банк (вторичное использование на О.с, 1921 год) ;  ;  ;  ;  ; 40 ; NNN ; 1349 
 5364 ; Похвальный лист ;  ;  ;  ;  ; 21 ; doc2 ; 1028 
 5365 ; Лот аттестатов (2 штуки) ;  ;  ;  ;  ; 82 ; MRR ; 740 
 5366 ; Свидетельство ;  ;  ;  ;  ; 19 ; flutter ; 615 
 5367 ; Грамота ; 1931 ;  ;  ;  ; 27 ; wiqi ; 771 
 5368 ; Диплом с печатью ;  ;  ;  ;  ; 27 ; von_Schwarz ; 411 
 5369 ; Удостоверение (Автомастерская Московского Авто-Гаража) ;  ;  ;  ;  ; 29 ; doc2 ; 1634 
 5370 ; Удостоверение Р.С.Ф.С.Р ; 1924 ;  ;  ;  ; 14 ; wiqi ; 228 
 5371 ; Аттестат ; 1913 ;  ;  ;  ; 37 ; wiqi ; 1417 
 5372 ; Почетная грамота ; 1933 ;  ;  ;  ; 29 ; wiqi ; 1559 
 5373 ; Лот документов  (3 штуки) и фотокарточка ;  ;  ;  ;  ; 50 ; MRR ; 929 
 5374 ; Диплом II степени ; 1955 ;  ;  ;  ; 9 ; doc2 ; 101 
 5375 ; Лист купонов (10 штук) Испания ;  ;  ;  ;  ; 26 ; lesnik1 ; 1236 
 5276 ; Лот бон (3 штуки, интересные номера) ; 1997 ;  ;  ;  ; 10 ; vel1956 ; 245 
 5277 ; Лот бон: 10 рублей (20шт) ;  ;  ;  ; AU ; 24 ; Лаптев Фёдор ; 535 
 5278 ; 100 рублей в информационном буклете. Крым , Севастополь ;  ;  ;  ; AU ; 18 ; Qersej ; 187 
 5279 ; 100 рублей. Крым, Севастополь ; 2015 ;  ;  ; AU ; 22 ; Unknоwn ; 148 
 5280 ; 100 рублей. Футбол ; 2018 ;  ;  ; AU ; 29 ; 47RUS ; 197 
 5281 ; 100 рублей. Футбол. Серия АВ ; 2018 ;  ;  ; AU ; 18 ; Unknоwn ; 258 
 5282 ; Сувенирная бона Гознак в информационном буклете ; 2018 ;  ;  ;  ; 88 ; az717 ; 1095 
 5283 ; Сувенирная бона Гознак в информационном буклете ; 2019 ;  ;  ;  ; 41 ; az717 ; 1037 
 5284 ; Чек на получение товаров на сумму 20 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 39 ; Ksn ; 646 
 5285 ; Чек на получение товаров на сумму 50 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 30 ; pref ; 620 
 5286 ; Чек на получение товаров на сумму 5 рублей "Внешпосылторг" ; 1976 ;  ;  ; Au ; 42 ; lesnik1 ; 717 
 5287 ; Чек на получение товаров на сумму 10 рублей "Внешпосылторг" ; 1976 ;  ;  ; AU ; 40 ; Ksn ; 620 
 5288 ; Приватизационный чек. 10000 рублей ; 1992 ;  ;  ;  ; 15 ; vel1956 ; 347 
 5289 ; 3 рубля. Азовско-Донской КБ, Грозненское отделение ; 1918 ;  ;  ;  ; 52 ; DA2015 ; 1428 
 5290 ; Чек на 1000 рублей. Бийское отделение ; 1918 ;  ;  ;  ; 30 ; oleg61 ; 3479 
 5291 ; Купон на 1 рубль. Общество Кыштымских Горных заводов ; 1919 ;  ;  ;  ; 41 ; Alexdav ; 2220 
 5292 ; Купон на 3 рубля.  Общество Кыштымских Горных заводов ;  ;  ;  ; XF+ ; 59 ; DA2015 ; 2091 
 5293 ; Купон на 5 рублей.  Общество Кыштымских Горных заводов ;  ;  ;  ;  ; 63 ; gdrg2 ; 1911 
 5294 ; Купон на 10 рублей.  Общество Кыштымских Горных заводов ;  ;  ;  ; XF+ ; 49 ; DA2015 ; 2550 
 5295 ; Купон на 25 рублей.  Общество Кыштымских Горных заводов ;  ;  ;  ;  ; 56 ; DA2015 ; 2550 
 5296 ; Индивидуальное платёжное средство. ОАО "Онежский тракторный завод" ;  ;  ;  ;  ; 8 ; gdrg2 ; 31 
 5297 ; 25 рублей. Талон "Арктикуголь". В холдере ZG ; 1979 ;  ;  ;  ; 15 ; BSR ; 2550 
 5298 ; 3 рубля. Талон "Арктикуголь". В холдере ZG ; 1979 ;  ;  ;  ; 9 ; evgen 66 ; 714 
 5299 ; Талон "Арктикуголь" 5 рублей ;  ;  ;  ;  ; 23 ; Лаптев Фёдор ; 257 
 5300 ; Разменный сертификат "Внешпосылторг" ; 1966 ;  ;  ;  ; 32 ; Serjd ; 105 
 5301 ; Дорожный чек. Монголия ; 1989 ;  ;  ;  ; 12 ; Olimpia ; 72 
 5302 ; Дорожный чек. Монголия ;  ;  ;  ;  ; 18 ; Olimpia ; 102 
 5303 ; Чек на 5 рублей. Красноярский Общественный Клуб ;  ;  ;  ;  ; 13 ; Виктор Михайлович ; 1008 
 5304 ; Лотерейный билет ;  ;  ;  ;  ; 18 ; art67 ; 4555 
 5305 ; Лотерейный билет ; 1927 ;  ;  ;  ; 6 ; Olimpia ; 2450 
 5306 ; Выигрышный билет. Комиссия Донецкого Округа ;  ;  ;  ;  ; 34 ; bonist-3A ; 2762 
 5307 ; Сертификат. Украина ;  ;  ;  ;  ; 19 ; vlad77 ; 223 
 5308 ; Лист купонов. Беларусь ;  ;  ;  ;  ; 7 ; uhfvv7 ; 117 
 5309 ; Лист купонов. Беларусь ;  ;  ;  ;  ; 12 ; Olimpia ; 70 
 5310 ; Лист купонов. Беларусь ;  ;  ;  ;  ; 14 ; Olimpia ; 90 
 5311 ; Лист купонов. Беларусь ;  ;  ;  ;  ; 12 ; 2128508 ; 108 
 5312 ; Лист купонов. Беларусь ;  ;  ;  ;  ; 9 ; Olimpia ; 90 
 5313 ; Талон на 4 копейки. Брестский ночлежный дом. Москва ;  ;  ;  ;  ; 11 ; Кемская ; 306 
