 6607 ; Блюдце фирмы Александр Качъ ;  ;  ; Ж/м ;  ; 44 ; volkova21 ; 263 
 5076 ; 500 гривень ; 1918 ; Украина.Державный Кредитовий бiлет. ;  ;  ; 11 ; serg2018 ; 289 
 5077 ; 1 рубль ; 1918 ; Закавказье ;  ;  ; 17 ; dmivanych ; 294 
 5078 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 23 ; Сhatsky ; 742 
 5079 ; 5000 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 18 ; DNK981 ; 1201 
 5080 ; 1 рубль ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 21 ; Кузон ; 400 
 5081 ; 25 рублей ; 1918 ; Гос.кредитн.билет образца 1918 г. ;  ;  ; 20 ; stabah ; 204 
 5082 ; 1 рубль. Рабочее и Крестьянское Правительство. Областной Кредитный Билет Урала ; 1918 ;  ;  ;  ; 31 ; salim ; 340 
 5083 ; 10 рублей ; 1918 ; Казначейский знак Сибирского временного правительства ;  ;  ; 10 ; Сhatsky ; 295 
 5084 ; 500 рублей ; 1918 ;  ;  ;  ; 41 ; Sky2 ; 2142 
 5085 ; 250 рублей ; 1918 ;  ;  ;  ; 17 ; Атлантик ; 261 
 5086 ; 25 рублей ; 1918 ;  ;  ;  ; 5 ; DNK981 ; 374 
 5087 ; 25 рублей ; 1918 ;  ;  ;  ; 12 ; Сhatsky ; 357 
 5088 ; 25 рублей ; 1918 ;  ;  ;  ; 23 ; varelgi ; 298 
 5089 ; 10 рублей ; 1918 ;  ;  ;  ; 45 ; огонь71 ; 337 
 5090 ; 5 рублей ; 1918 ;  ;  ;  ; 29 ; S-a-a-49 ; 486 
 5091 ; 250 рублей ; 1918 ;  ;  ;  ; 10 ; вэл ; 181 
 5092 ; 100 рублей ; 1918 ; Разменные знаки.Совнарком Терской республики ;  ;  ; 27 ; NNN ; 906 
 4267 ; Лот монет Греции: 16шт ;  ;  ; Cu-Ni Al лат ; VF/AU ; 35 ; d-master ; 182 
 4268 ; Лот монет Великобритании: 15шт ;  ;  ; Br ; VF/VF+ ; 23 ; AGA ; 91 
 4269 ; Лот монет США: 1 цент (50 шт.) ;  ;  ; Br ; VF/XF ; 15 ; bubel ; 173 
 4270 ; Лот монет Кении: 10шт ;  ;  ; Al/Br ; XF/AU ; 19 ; юрий73 ; 83 
 4271 ; Лот монет Великобритании: 15шт ;  ;  ; Br ; VF/VF-XF ; 24 ; kergudu ; 107 
 4272 ; Лот монет Египта: 20шт ;  ;  ; Лат Би/м ; VF/XF ; 11 ; guronidze ; 101 
 4273 ; Лот иностранных монет: 52 шт. ;  ;  ; Cu-Ni,Al/Br,Al, ; F/XF+ ; 38 ; student123 ; 206 
 4274 ; Лот монет мира: 55шт ;  ;  ; Лат Br Cu-Ni ; VF/XF ; 21 ; спарта ; 245 
 5001 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 61 ; 562359 ; 6120 
 5002 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 30 ; stoza ; 6895 
 5003 ; 50 рублей (Литеры АО - Выпуск Временного Правительства) ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; Sky2 ; 1246 
 5004 ; 50 рублей (Литеры АМ - имперский выпуск) ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 21 ; giznedav ; 1259 
 5005 ; 50 рублей ; 1899 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 32 ; Dummi-Dummi ; 21444 
 5006 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 37 ; Сhatsky ; 1204 
 5007 ; 50 рублей ; 1899 ; Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 22 ; 8888 ; 816 
 5008 ; 1 рубль ; 1898 ; Шипов. Гос.кредитные билеты 1898-1899 гг. ;  ; AU ; 18 ; DVD67 ; 291 
 5009 ; 1 рубль ; 1898 ; Тимашев. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 24 ; ialaiola ; 284 
 5010 ; 1 рубль (кассир - Брут) ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 60 ; volyk ; 568 
 5011 ; 1 рубль ; 1898 ; Тимашев. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 35 ; volyk ; 357 
 5012 ; 1 рубль ; 1898 ; Плеске. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 13 ; salim ; 174 
 5013 ; Лот Государственных Кредитных Билетов (2 штуки) ; 1898 ;  ;  ;  ; 21 ; volga64 ; 213 
 5014 ; Лот Государственных Кредитных Билетов (5 штук) ; 1898 ;  ;  ;  ; 16 ; bonist-3A ; 543 
 5015 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; volga64 ; 45 
 5016 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 14 ; Kashakich ; 77 
 5017 ; 3 рубля ; 1905 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 29 ; salim ; 75 
 5018 ; 3 рубля ; 1905 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 10 ; Kashakich ; 77 
 5019 ; Лот Государственных Кредитных Билетов (3 штуки) ; 1905 ;  ;  ; AU ; 12 ; ФЛЕШ ; 449 
 5020 ; 5 марок золотом. Финляндия ; 1909 ;  ;  ;  ; 15 ; lenohota ; 666 
 5021 ; 500 марок. Финляндия ; 1909 ;  ;  ;  ; 24 ; alesjane ; 2755 
 5022 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 12 ; DVD67 ; 55 
 5023 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; Виктор Михайлович ; 153 
 5024 ; 5 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; salim ; 101 
 5025 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 19 ; volga64 ; 127 
 5026 ; 10 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 11 ; salim ; 75 
 5027 ; Лот Государственных Кредитных Билетов (2 штуки) ; 1909 ;  ;  ;  ; 9 ; volga64 ; 86 
 5028 ; Лот Государственных Кредитных Билетов (2 штуки) ; 1909 ;  ;  ;  ; 13 ; Лрс 21,12 ; 138 
 5029 ; Лот Государственных Кредитных Билетов (2 штуки) ; 1909 ;  ;  ;  ; 9 ; volga64 ; 90 
 5030 ; 25 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; Noop55 ; 330 
 5031 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; Ustin ; 850 
 5032 ; 25 рублей ; 1909 ; Коншин 1910 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 15 ; salim ; 126 
 5033 ; Лот бон (3 штуки) ; 1909 ;  ;  ;  ; 38 ; 8888 ; 226 
 5034 ; Лот бон (4 штуки) ;  ;  ;  ;  ; 15 ; vladmarkin ; 72 
 5035 ; Лот бон (11 штук) ; 1898-1909 ;  ;  ;  ; 38 ; Мерен ; 450 
 5036 ; 100 рублей (Литеры ИЛ - Выпуск Временного Правительства) ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; ssbb333 ; 625 
 5037 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 25 ; Sky2 ; 635 
 5038 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; огонь71 ; 500 
 5039 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; 8888 ; 469 
 5040 ; 100 рублей ; 1910 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; Barin13 ; 184 
 5041 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 13 ; Копеечка ; 516 
 5042 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 23 ; Оляяя ; 690 
 4217 ; Лот монет Украины: 200000 карбованцев (3 шт.) Чернобыльская катастрофа ; 1996 ;  ; Cu-Zn-Ni ; AU ; 28 ; Rober ; 226 
 4218 ; Лот монет США: 1/4 доллара (5 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF/AU ; 7 ; dimam_kz ; 153 
 4219 ; Лот монет Италии: 12шт ;  ;  ; St Би/м ; VF-XF/AU ; 20 ; Jek327 ; 85 
 4220 ; Лот монет мира: 15шт ;  ;  ; Би/м Cu-Ni Лат ; VF/AU ; 21 ; юрий73 ; 79 
 4221 ; Лот монет Польши: 2 злотых (5 шт.) Ракетный катер «Гдыня» ; 2013 ;  ; Лат ; AU ; 19 ; Васисуалий ; 198 
 4222 ; Лот монет Великобритании и Австралии: 9 шт. ;  ;  ; Cu-Ni,Br ; VF+/XF ; 13 ; Снежный Барс ; 38 
 4223 ; Лот монет Украины: 5,2,1 гривна (3шт) ; 2018,2019 ;  ; Cu-Ni ; AU ; 26 ; кс ; 43 
 4224 ; Лот иностранных монет: 9 шт. ;  ;  ; Cu-Ni,Al,St/Ni ; VF-/VF ; 17 ; Снежный Барс ; 46 
 4225 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2001 ;  ; Cu-Ni ; XF ; 13 ; cr5400 ; 105 
 4226 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2005 ;  ; Cu-Ni ; XF ; 7 ; cr5400 ; 136 
 4227 ; Лот монет Польши: 2 злотых (5 шт.) Юбилейные ; 2009-2014 ;  ; Лат ; AU ; 25 ; salim ; 277 
 4228 ; Лот монет Таиланда: 9 шт. ;  ;  ; Би/м,Cu-Ni,St/N ; VF/XF ; 15 ; Philini ; 71 
 4229 ; Лот иностранных монет: 10 шт. ;  ;  ; Ag,Zn,Cu-Ni ; VF/VF+ ; 32 ; кандрат ; 191 
 4230 ; Лот монет Люксембургаи и Бельгии: 11шт ;  ;  ; Лат Al Cu-Ni ; VF/XF ; 13 ; irish2382 ; 155 
 4231 ; Лот иностранных монет: 8 шт. + медаль ;  ;  ; Br,Cu-Ni,Al/Br, ; VF/AU ; 38 ; buben ; 138 
 4232 ; Лот иностранных монет: 6 шт. ; 1886-1958 ;  ; Ag ; F/VF+ ; 36 ; Лоцман ; 925 
 4233 ; Лот монет Португалии, Италии и Нидерландов: 15шт ;  ;  ; Би/м Cu-Ni ; VF/AU ; 7 ; Hellssten ; 68 
 4234 ; Лот монет Швеции: 6шт ;  ;  ; Ag ; VF ; 13 ; дилитант ; 261 
 4235 ; Лот монет Тайвани и Японии:15шт ;  ;  ; Cu-Ni Al лат ; VF/AU ; 8 ; Hellssten ; 105 
 4236 ; Лот монет Великобритании: 23шт ;  ;  ; Cu-Ni лат ; VF/AU ; 26 ; alex2016 ; 202 
 4237 ; Лот монет Кении: 12шт ;  ;  ; Лат Би/м Cu-Ni ; VF/AU ; 19 ; irish2382 ; 122 
 4238 ; Лот монет Польши: 10 злотых (16 шт.) ; 1990 ;  ; Лат ; VF/XF ; 18 ; О)(ОТНИК ; 27 
 4239 ; Лот иностранных монет: 13 шт. ;  ;  ; Би/м,Al/Br,Al, ; VF/XF ; 9 ; Flagman ; 63 
 4240 ; Лот монет Великобритании: 10шт ;  ;  ; Br ; F-VF ; 34 ; 8888888АЛЕКС888888 ; 118 
 4241 ; Лот монет мира 5шт ;  ;  ; Br лат ; F-VF/AU ; 28 ; дилитант ; 211 
 4242 ; Лот монет Франции: 17 шт. ;  ;  ; Ni/Br,St ; VF ; 13 ; Whosaid ; 39 
 4243 ; Лот монет Малайзии и Сингапура: 9шт ;  ;  ; Cu-Ni лат Br ; AU ; 13 ; Hellssten ; 72 
 4244 ; Лот монет Финляндии:15шт ;  ;  ; Cu-Ni Al/Br ; VF/AU ; 52 ; SpAi ; 190 
 4245 ; Лот монет США: 1/4 доллара (12 шт.) Национальные парки ;  ;  ; Cu-Ni ; AU ; 8 ; Ok13 ; 285 
 4246 ; Лот монет США: 1/2 доллара (3 шт.) ; 1974-1979 ;  ; Cu-Ni ; XF ; 17 ; Ok13 ; 145 
 4247 ; Лот монет Канады: 11шт ;  ;  ; Cu-Ni Br ; VF/XF ; 22 ; металлург ; 155 
 4248 ; Лот монет Польши: 2 злотых (5 шт.) Малый подковонос ; 2010 ;  ; Лат ; AU ; 14 ; Васисуалий ; 172 
 4249 ; Лот монет Польши: 2 злотых (5 шт.) Канонизация Иоанна Павла II ; 2014 ;  ; Лат ; AU ; 11 ; Васисуалий ; 182 
 4250 ; Лот монет США: 1/4 доллара (12 шт.) Национальные парки ;  ;  ; Cu-Ni ; AU ; 9 ; Ok13 ; 290 
 4251 ; Лот монет США: 1/4 доллара (12 шт.) Национальные парки ;  ;  ; Cu-Ni ; AU ; 7 ; Yustas69 ; 278 
 4252 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ; 2009-2014 ;  ; Лат ; AU ; 30 ; salim ; 422 
 4253 ; Лот монет Венгрии: 50 форинтов (4шт) ;  ;  ; Cu-Ni ; AU ; 23 ; SpAi ; 148 
 4254 ; Лот монет мира: 8шт ;  ;  ; Cu-Ni Br Би/м ; VF/XF ; 21 ; rusin ; 106 
 4255 ; Лот монет США: 10шт ;  ;  ; Br ; VF ; 33 ; bubel ; 156 
 4256 ; Лот монет Филиппин и США: 6 шт. + жетон ;  ;  ; Cu-Ni,Al/Br,Ж/м ; VF/XF ; 13 ; Снежный Барс ; 55 
 4257 ; Лот иностранных монет: 8 шт. ;  ;  ; Ag,Cu-Ni ; VF/VF+ ; 8 ; юрий73 ; 153 
 4258 ; Лот монет Кипра: 8шт ;  ;  ; Cu-Ni ; VF/AU ; 30 ; птичка16 ; 178 
 4259 ; Лот монет Иралндии: 11шт ;  ;  ; Cu-Ni Br ; VF/AU ; 9 ; Hellssten ; 114 
 4260 ; Лот монет Швеции: 15шт ;  ;  ; Cu ; VG ; 35 ; nemand ; 499 
 4261 ; Лот монет Малайзии: 20 сен (3шт) ; 2018 ;  ; Лат ; AU ; 4 ; Psyho ; 7 
 4262 ; Лот монет Приднестровья: 1 рубль (3 шт.) Юбилейные ; 2019 ;  ; St/Ni ; AU ; 33 ; Beshen ; 153 
 4263 ; Лот монет США: 1 доллар (2 шт.) Юбилейные ; 2018-2019 ;  ; Cu-Zn-Al ; AU ; 30 ; chief28 ; 300 
 4264 ; Лот монет США: 1 доллар (2 шт.) Юбилейные ; 2016-2017 ;  ; Cu-Zn-Al ; AU ; 36 ; Galagan1978 ; 255 
 4265 ; Лот монет Великобритании: 3 пенса (3шт) ; 1920-1922 ;  ; Ag ; VF ; 21 ; дилитант ; 235 
 4266 ; Лот монет Швеции: 4шт ;  ;  ; Br ; VF ; 21 ; SpAi ; 173 
 4167 ; Лот монет Норвегии: 4шт ;  ;  ; Cu-Ni Br ; VF/XF ; 19 ; Oleg72 ; 61 
 4168 ; Лот монет Франции: 14шт ;  ;  ; Al/Br Cu-Ni St ; VF/AU ; 20 ; batuke ; 166 
 4169 ; Лот монет Швеци: 10шт ;  ;  ; Br ; VF ; 24 ; 8888888АЛЕКС888888 ; 192 
 4170 ; Лот знаков Кувейта (2шт) ; 1980,2007 ;  ; Al/Br ; XF ; 17 ; спарта ; 42 
 4171 ; Лот монет Германии: 3 рейх 25шт ;  ;  ; Zn Ni Br ; F/VF ; 78 ; nemand ; 711 
 4172 ; Лот монет мира: 10шт ;  ;  ; Cu-Ni ; VF/XF ; 27 ; ЛОПАТИНиКО ; 144 
 4173 ; Лот монет Швеции: 20шт Разные года ;  ;  ; Br ; VF ; 16 ; 8888888АЛЕКС888888 ; 466 
 4174 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2007 ;  ; Cu-Ni ; XF ; 9 ; dimam_kz ; 170 
 4175 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2004 ;  ; Cu-Ni ; XF ; 7 ; cr5400 ; 125 
 4176 ; Лот монет Ватикана: 3 шт. ;  ;  ; St ; XF ; 5 ; Снежный Барс ; 111 
 4177 ; Лот иностранных монет: 9 шт. ; 1922-1959 ;  ; Ag ; VF-/VF+ ; 28 ; дилитант ; 533 
 4178 ; Лот монет США: 10шт ;  ;  ; Br ; VF/AU ; 31 ; Hellssten ; 104 
 4179 ; Лот монет Авсралии: 8шт ;  ;  ; Br ; VF/VF+ ; 32 ; orex ; 299 
 4180 ; Лот монет Финляндии: 19 шт. ;  ;  ; Al,Cu-Ni ; VF/XF ; 31 ; pvv50 ; 40 
 4181 ; Лот иностранных монет: 2 шт. + медаль ;  ;  ; Cu-Ni,Ni,б/м ; AU ; 13 ; arusakov02 ; 141 
 4182 ; Лот монет Польши: 2 злотых (7 шт.) Юбилейные ; 2009-2014 ;  ; Лат ; AU ; 21 ; buben ; 306 
 4183 ; Лот монет США: 1 доллар (2 шт.) Президенты США ;  ;  ; Cu-Zn-Al ; XF+/AU ; 25 ; Snoop ; 231 
 4184 ; Лот монет Португалии и Сан-Марино: 3 шт. ;  ;  ; Би/м,Al/Br ; AU ; 24 ; Jek327 ; 241 
 4185 ; Лот монет США: 1 доллар (2 шт.) Юбилейные ; 2016-2019 ;  ; Cu-Zn-Al ; AU ; 38 ; Galagan1978 ; 254 
 4186 ; Лот монет Египта: 9 шт. ;  ;  ; Би/м,Cu-Ni,St ; VF/XF ; 8 ; всыня ; 37 
 4187 ; Лот иностранных монет: 13 шт. + медаль ;  ;  ; Br,Би/м,Al/Br, ; VF/XF+ ; 18 ; Хуавей ; 94 
 4188 ; Лот монет США: 1/2,1/4 доллара, 1 дайм (4 шт.) ; 1941-1967 ;  ; Ag ; VF/XF+ ; 28 ; Ok13 ; 602 
 4189 ; Лот монет США и Греции: 9 шт. ;  ;  ; Al/Br,Cu-Ni ; VF+/XF ; 7 ; SupERGood ; 60 
 4190 ; Лот монет США: 4шт ;  ;  ; Cu-Ni ; AU ; 13 ; dimam_kz ; 108 
 4191 ; Лот монет Польши: 9 шт. ;  ;  ; Cu-Ni,Br,Al,Лат ; VF/XF ; 10 ; SKeeper ; 66 
 4192 ; Лот монет тайланда: 10,20,50 бат (3шт) Золотой юбилей царствования ; 1996 ;  ; Cu-Ni ; AU ; 41 ; Philini ; 387 
 4193 ; Лот монет Мексики: 1 песо (2 шт.) ; 1961-1967 ;  ; Ag ; VF/XF ; 15 ; Dimius ; 374 
 4194 ; Лот монет Эстонии: 4шт ;  ;  ; Br Ni/Br ; VF/XF ; 31 ; zx123 ; 260 
 4195 ; Лот монет США: 1 доллар (2 шт.) Юбилейные ;  ;  ; Cu-Zn-Al ; XF/AU ; 21 ; Ok13 ; 184 
 4196 ; Лот монет Франции: 2 евро (3 шт.) Чемпионат Европы по футболу 2016 во Франции ; 2016 ;  ; Би/м ; AU ; 27 ; nicola59 ; 618 
 4197 ; Лот монет Лаоса: 4 шт. ;  ;  ; Al ; XF/AU ; 25 ; dimam_kz ; 99 
 4198 ; Лот монет Греции: 3 шт. ;  ;  ; Al/Br,Cu-Ni ; XF- ; 7 ; СТРЕКОЗА ; 16 
 4199 ; Лот монет США: 1/4 доллара (5 шт.) Юбилейные ;  ;  ; Cu-Ni ; XF/AU ; 28 ; Sk-masshtab ; 143 
 4200 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2008 ;  ; Cu-Ni ; XF ; 11 ; cr5400 ; 102 
 4201 ; Лот монет Венгрии: 17 шт. ;  ;  ; Cu-Ni,Лат ; VF/XF ; 6 ; О)(ОТНИК ; 27 
 4202 ; Лот монет Барбадоса и Багамских островов: 4шт ;  ;  ; Cu-Ni Br лат ; Proof ; 11 ; Oleg72 ; 152 
 4203 ; Лот монет Армении (деревья) 6шт ; 2014 ;  ; Лат ; AU ; 28 ; karl ; 336 
 4204 ; Лот монет США: 4шт ;  ;  ; Cu-Ni ; AU ; 15 ; ЛСВ ; 108 
 4205 ; Лот монет Польши: 2 злотых (5 шт.) 100 лет со дня рождения Яна Карского ; 2014 ;  ; Лат ; AU ; 20 ; Васисуалий ; 172 
 4206 ; Лот монет Великобритании: 1 пенни, 5,10,20 пенсов (4шт) ; 2006 ;  ; Cu-Ni Br ; AU ; 18 ; кар ; 53 
 4207 ; Лот монет Армении: 10,20,50 сум, 1,3,5 драм (6шт) ; 1994 ;  ; Al ; VF-XF/AU ; 20 ; dimam_kz ; 91 
 4208 ; Лот монет Барбадоса: 7 шт. ;  ;  ; St/Cu,Лат ; VF+/XF+ ; 7 ; птичка16 ; 90 
 4209 ; Лот монет Дании: 6шт ;  ;  ; Zn Cu-Ni Al ; F-VF ; 17 ; SpAi ; 65 
 4210 ; Лот иностранных монет: 10 шт. ;  ;  ; Би/м,Cu-Ni,Br ; VF/XF ; 13 ; юрий73 ; 72 
 4211 ; Лот монет Финляндии: 2,1 евроцент (24 шт.) ;  ;  ; St/Cu ; XF/AU ; 16 ; Хуавей ; 55 
 4212 ; Лот монет Франции: 12шт ;  ;  ; Cu-Ni Al/Br Би/ ; VF/AU ; 7 ; Hellssten ; 51 
 4213 ; Лот монет Тринидада и Тобаго: 11 шт. ;  ;  ; Cu-Ni,Br ; XF ; 11 ; Копеечка ; 115 
 4214 ; Лот монет мира: 6шт ;  ;  ; Cu-NiAl/Br Би/ ; VF/AU ; 17 ; STANDART ; 144 
 4215 ; Лот монет США: 1/4 доллара (5 шт.) Штаты ; 2006 ;  ; Cu-Ni ; XF ; 28 ; dimam_kz ; 216 
 4216 ; Лот монет Непала: 8шт ;  ;  ; Латунь Cu-Ni ; VF/XF ; 31 ; irish2382 ; 168 
 4117 ; Лот монет Венгрии: 13шт ;  ;  ; Al Cu-Ni Лат ; VF/AU ; 5 ; СТРЕКОЗА ; 68 
