 6667 ; Шкатулка дуб, накладка серебро. Финляндия ;  ;  ; Ag813 ;  ; 51 ; Конор ; 1632 
 3806 ; Лот иностранных монет: 11 шт. ;  ;  ; Би/м,Br,Al/Br, ; VF/XF ; 55 ; double ; 185 
 3807 ; Лот иностранных монет: 10 шт. ;  ;  ; Al,St/Ni,Cu-Ni, ; AU ; 21 ; Meshok ; 203 
 3808 ; Лот монет Армении: 500,200,100,50,20,10 драм (6 шт.) ; 2003,2004 ;  ; Al,Би/м,Ж/м ; AU ; 14 ; Meshok ; 153 
 3809 ; Лот иностранных монет (8шт) ;  ;  ; Cu-Ni,Al,Br,ж/м ; VG/XF ; 30 ; Meshok ; 220 
 3810 ; Лот монет Востока: 11 шт. ;  ;  ; Al,Al/Br,Cu-Ni, ; VF/XF ; 38 ; Casper88 ; 216 
 3811 ; Лот монет Турции (9шт) ;  ;  ; Cu-Ni,би/м ; VF/XF+ ; 18 ; Бигль ; 31 
 3812 ; Лот монет Казахстана: 100,50 тенге (4 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 16 ; StanislavAK ; 264 
 3813 ; Лот монет Норвеги: 17шт ;  ;  ; Cu-Ni Br ; VF/XF ; 66 ; bobbar ; 312 
 3814 ; Лот монет Северной Кореи: 5 шт. ;  ;  ; Al ; AU ; 33 ; SpAi ; 305 
 3815 ; Лот монет Сейшелл: 5,1 рупия, 25,10,5,1 цент (6 шт.) ; 2004-2012 ;  ; Cu-Ni,Ж/м ; XF+/AU ; 19 ; виктор13 ; 204 
 3816 ; Лот монет мира: 5шт ;  ;  ; Cu-Ni Al Cu-Zn ; F-VF/VF ; 15 ; VITAL!!! ; 35 
 3817 ; Лот монет Европы: 8 шт. ;  ;  ; Би/м,Лат,St/Cu ; VF/XF ; 27 ; Gast ; 326 
 3818 ; Лот монет Туниса (2шт) ; 1997,2009 ;  ; Cu-Ni ; XF ; 8 ; VITAL!!! ; 51 
 3819 ; Лот монет Джибути (2шт) ; 1991,2017 ;  ; Cu-Ni ; XF ; 37 ; SupERGood ; 373 
 3820 ; Лот иностранных монет (16шт) ;  ;  ; St,Al,ж/м ; VF/XF ; 11 ; VITAL!!! ; 31 
 3821 ; Лот монет мира: 15шт ;  ;  ; Cu-Ni Al/Br ; VF/XF ; 6 ; всыня ; 77 
 3822 ; Лот иностранных монет: 20 шт. ;  ;  ; Br,Cu-Ni,Al/Br, ; F-/XF ; 57 ; heavy_fly ; 752 
 3823 ; Лот монет США: 1/4 доллара (4шт) ;  ;  ; Cu-Ni ; VF-XF/XF ; 20 ; krai ; 159 
 3824 ; Лот монет Австрии: 18шт ;  ;  ; Cu-Ni Br Zn ; VF/XF ; 24 ; eu57ro ; 273 
 3825 ; Лот монет Индии: 10 рупий (4 шт.) ;  ;  ; Би/м ; AU ; 7 ; cotangens ; 182 
 3826 ; Лот иностранных монет: 3 шт. ;  ;  ; Cu,Br,Al/Br ; FVF ; 18 ; Снежный Барс ; 155 
 3827 ; Лот монет Швеции: 27 шт. Все разные ; 1977-2000 ;  ; Cu-Ni ; VF/XF ; 36 ; bobbar ; 250 
 3828 ; Лот монет Швеции: 9 шт. ; 1930-1950 ;  ; Fe,Br ; VF-/VF+ ; 17 ; bobbar ; 228 
 3829 ; Лот монет Бельгии: 26 шт. ;  ;  ; Ni/Br,Zn,Br,Ni ; F/XF ; 13 ; aaaaa1971 ; 225 
 3830 ; Лот монет Швеции: 30шт ;  ;  ; Br лат ; VF/AU ; 14 ; Vox ; 786 
 3831 ; Лот монет Греции: 10шт ;  ;  ; Cu-Ni Al/Br ; VF/XF ; 15 ; VITAL!!! ; 88 
 3832 ; Лот монет Испании: 27шт ;  ;  ; Cu-Ni Al/Br Cu ; F/AU ; 33 ; garrymoore ; 140 
 3833 ; Лот монет США: 1 цент (50шт) ;  ;  ; Br ; VF/XF- ; 16 ; bubel ; 59 
 3834 ; Лот монет Израиля: 24шт ;  ;  ; Cu-Ni Al/Br ; VF/AU ; 12 ; Vox ; 286 
 3835 ; Лот монет Германии: 20 шт. ;  ;  ; Cu-Ni,Al,Al/Br, ; F/XF ; 25 ; ЛОПАТИНиКО ; 428 
 3836 ; Лот иностранных монет: 31 шт. ;  ;  ; Би/м,Cu-Ni,Al/B ; VF+/XF+ ; 23 ; bobbar ; 155 
 3837 ; Лот монет Ирана: 16 шт. ;  ;  ; Cu-Ni,Би/м,Ж/м ; F/XF ; 19 ; 8888888АЛЕКС888888 ; 184 
 3838 ; Лот монет Великобритании: 19 шт. ;  ;  ; Cu-Ni,Br,Ni/Лат ; F/AU ; 18 ; 8888888АЛЕКС888888 ; 140 
 3839 ; Лот монет Португалии: 18шт ;  ;  ; Би/м Br A/Br ; VF/XF ; 34 ; bobbar ; 120 
 3840 ; Лот монет США: 1 цент (49 шт.) ;  ;  ; Br ; VF/XF+ ; 14 ; bubel ; 101 
 3841 ; Лот монет Польши: 32шт ;  ;  ; Al/Br Al Cu-Ni ; F-VF/AU ; 13 ; vasek ; 225 
 3842 ; Лот монет Венгрии: 19шт ;  ;  ; Cu-Ni лат ; VF/AU ; 17 ; птичка16 ; 117 
 3843 ; Лот монет Тайланда: 22шт ;  ;  ; Cu-Ni Al/Br Би/ ; F/XF ; 18 ; heavy_fly ; 102 
 3844 ; Лот монет Германии: 44шт ;  ;  ; Al Al/Br Br Zn ; VG/AU ; 32 ; ЛОПАТИНиКО ; 453 
 3845 ; Лот монет Италии: 21шт ;  ;  ; Би/м Al A/Br ; VF/AU ; 33 ; Shundr ; 102 
 3846 ; Лот монет Индии и колоний: 22шт ;  ;  ; Cu-Ni Br St ; VF/AU ; 34 ; SupERGood ; 590 
 3847 ; Лот монет Индии: 22шт ;  ;  ; St Br Cu-Ni ; VG/AU ; 16 ; double ; 362 
 3848 ; Лот монет Чехословакии: 22шт ;  ;  ; Al/Br Al Cu-Ni ; F-VF/AU ; 37 ; bobbar ; 159 
 3849 ; Лот монет мира: 40шт ;  ;  ; Cu-Ni Al/Br Zn ; F/AU ; 39 ; bobbar ; 273 
 3850 ; Лот монет Бельгии: 1 евро, 50,20,10,5,2,1 евроцент (7шт) ; 2000 ;  ; Би/м Cu/St лат ; Proof ; 13 ; Kosmas ; 716 
 3851 ; Лот монет Тайланда: 33шт ;  ;  ; Би/м Лат Cu-Ni ; VF/AU ; 18 ; heavy_fly ; 159 
 3852 ; Лот монет Евроцентов Германии и Италии: 20 евроцентов (2шт) ;  ;  ; Лат ; AU ; 10 ; kvs ; 36 
 3753 ; Лот монет Кюрасао: 11 шт. ;  ;  ; Ni,Br ; F/VF- ; 61 ; double ; 965 
 3754 ; Лот иностранных монет: 10 шт. ;  ;  ; Br,Cu-Ni,St/Ni ; XF/AU ; 20 ; bobbar ; 204 
 3755 ; Лот монет Таиланда: 12 шт. ;  ;  ; Cu-Ni,Ж/м ; VF/XF ; 15 ; heavy_fly ; 79 
 3756 ; Лот монет Индонезии: 6 шт. ;  ;  ; Al,St/Ni ; AU ; 19 ; Teoretik ; 310 
 3757 ; Лот монет Швейцарии: 15шт ;  ;  ; Cu-Ni лат ; VF-XF/AU ; 16 ; bobbar ; 515 
 3758 ; Лот монет Югославии и Сербии: 3 шт. ;  ;  ; Cu-Ni ; XF+/AU ; 32 ; STANDART ; 206 
 3759 ; Лот монет Финляндии: 14шт ;  ;  ; Al/Br Cu-Ni би/ ; VF/XF ; 14 ; Бигль ; 101 
 3760 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ;  ;  ; Лат ; AU ; 7 ; СТРЕКОЗА ; 232 
 3761 ; Лот монет США: 1 цент (26шт). Все разные ; 1956-2007 ;  ; Br ; VF/XF+ ; 15 ; bubel ; 105 
 3762 ; Лот иностранных монет (12шт). Отверстия ;  ;  ; Al,Cu,ж/м ; VG/XF ; 13 ; Markgraf ; 68 
 3763 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ;  ;  ; Лат ; AU ; 15 ; STANDART ; 258 
 3764 ; Лот монет Великобритании (6шт) ;  ;  ; Br,Ni/Лат ; VF-/XF ; 43 ; Густав Адольф ; 183 
 3765 ; Лот монет Суринама: 14шт ;  ;  ; Cu-Ni Br ; VF/XF ; 8 ; SupERGood ; 800 
 3766 ; Лот монет Коста-Рики: 12 шт. ;  ;  ; Al,Cu-Ni,Ж/м ; VF/XF ; 16 ; Moryak ; 284 
 3767 ; Лот монет Аргентины: 5шт ;  ;  ; Лат Би/м ; AU ; 15 ; спарта ; 169 
 3768 ; Лот монет Швеции: 15шт ;  ;  ; Cu-Ni Br ; VF/XF ; 29 ; heavy_fly ; 224 
 3769 ; Лот монет Доминиканы: 9 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; VF/VF+ ; 9 ; heavy_fly ; 84 
 3770 ; Лот монет Финляндии: 6шт ;  ;  ; Cu-Ni Al/Br ; VF/XF ; 7 ; Kosmas ; 24 
 3771 ; Лот иностранных монет (6шт) ;  ;  ; Cu-Ni,Al,St,ж/м ; VF/XF ; 20 ; SpAi ; 184 
 3772 ; Лот монет Чехии: 50,20,10 крон (3 шт.) ; 2016-2017 ;  ; Би/м,St/Cu,St/Л ; AU ; 23 ; Doss ; 286 
 3773 ; Лот евроцентов: 5 евроцентов (9шт) ;  ;  ; Cu/St ; XF/AU ; 13 ; ТАТ72 ; 76 
 3774 ; Лот монет Кувейта: 5 шт. ;  ;  ; St/Лат,St/Ni ; AU ; 18 ; Mr.Numizmat ; 139 
 3775 ; Лот монет Канады (5шт) ;  ;  ; Ni ; F/XF ; 29 ; STANDART ; 146 
 3776 ; Лот монет Швеции: 8шт ;  ;  ; Cu ; F ; 35 ; Markgraf ; 375 
 3777 ; Лот монет США: 1/4 доллара (4шт) ;  ;  ; Cu-Ni ; VF-XF/XF ; 13 ; Teoretik ; 208 
 3778 ; Лот монет Иордании: 6 шт. ;  ;  ; St/Ni,Br,Cu-Ni ; VF/XF ; 28 ; teso ; 771 
 3779 ; Лот монет Швеции: 9шт ;  ;  ; Cu ; F ; 37 ; Markgraf ; 376 
 3780 ; Лот монет Ливии (2шт) ; 2009 ;  ; Би/м,St ; XF+ ; 24 ; SpAi ; 204 
 3781 ; Лот монет Востока: 4 шт. ;  ;  ; Ж/м ; F/F+ ; 11 ; vladmarkin ; 177 
 3782 ; Лот монет Восточных Карибских территорий: 4 шт. ;  ;  ; Al,Cu-Ni ; VF/XF ; 8 ; VITAL!!! ; 55 
 3783 ; Лот монет США: 1 дайм (10шт) ;  ;  ; Ag ; VF/XF ; 44 ; Ok13 ; 1377 
 3784 ; Лот монет Египта: 5 шт. ;  ;  ; Би/м,St/Ni,St/C ; AU ; 12 ; Руслан1981 ; 139 
 3785 ; Лот монет США: 1 дайм (10шт) ;  ;  ; Ag ; VF/VF-XF ; 37 ; Ok13 ; 1444 
 3786 ; Лот монет Гватемалы: 6 шт. ;  ;  ; Cu-Ni,Ж/м,St/Ni ; AU ; 19 ; Moryak ; 217 
 3787 ; Лот монет Израиля: 15 шт. ;  ;  ; Al,Al/Br,Cu-Ni ; VF/XF ; 18 ; guzubala ; 45 
 3788 ; Лот монет Азии (14шт) ;  ;  ; Cu-Ni,Al/Br,ж/м ; F/AU ; 28 ; Копеечка ; 127 
 3789 ; Лот монет США: 1/4 доллара (8 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 25 ; arusakov02 ; 257 
 3790 ; Лот монет Казахстана: 100,50 тенге (5 шт.) Юбилейные ;  ;  ; Cu-Ni ; AU ; 22 ; StanislavAK ; 264 
 3791 ; Лот монет Италии: 50,2,1 евроцент (3 шт.) ; 1999-2002 ;  ; Лат,St/Cu ; XF ; 3 ; Gast ; 45 
 3792 ; Лот монет Турции: 10шт ;  ;  ; Cu-Ni Cu Би/м ; VG/XF ; 12 ; Rober ; 30 
 3793 ; Лот монет Португалии: 12 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; VF/VF+ ; 27 ; StanislavAK ; 100 
 3794 ; Лот монет Бразилии: 12 шт. ;  ;  ; St,St/Лат,Ж/м ; VF/XF ; 3 ; SupERGood ; 43 
 3795 ; Лот монет Нидерландов: 26шт ;  ;  ; Cu-Ni Br ; F/XF+ ; 15 ; aaaaa1971 ; 364 
 3796 ; Лот монет Болгарии: 25шт ;  ;  ; Al/Br Zn Cu-Ni ; F-VF/AU ; 64 ; bobbar ; 781 
 3797 ; Лот монет Нидерландских Антильских островов: 3 шт. ;  ;  ; Al,Br ; XF/AU ; 21 ; bobbar ; 51 
 3798 ; Лот монет Колумбии: 13 шт. ;  ;  ; Би/м,Cu-Ni,Ж/м ; F/VF+ ; 35 ; ialaiola ; 205 
 3799 ; Лот монет Турции: 1 лира (2 шт.) Юбилейные ; 2015 ;  ; Би/м ; AU ; 44 ; Rober ; 236 
 3800 ; Лот монет Индонезии: 4 шт. ;  ;  ; St/Ni,Al ; AU ; 17 ; STANDART ; 92 
 3801 ; Лот монет Южной Кореи: 19 шт. ;  ;  ; Cu-Ni,Al,Ж/м ; VF/XF ; 25 ; heavy_fly ; 131 
 3802 ; Лот омнет Японии: 13 шт. ;  ;  ; Al,Cu-Ni,Ж/м ; F/XF ; 37 ; heavy_fly ; 258 
 3703 ; Лот монет Канады: 14 шт. ;  ;  ; Ni,Br ; VF/XF ; 30 ; heavy_fly ; 114 
 3704 ; Лот монет Колумбии: 1000,500,200,100,50 песо (5 шт.) ; 2012,2016 ;  ; Би/м,Cu-Ni,Ж/м ; AU ; 29 ; VITAL!!! ; 203 
 3705 ; Лот монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2018 ;  ; Би/м,Лат,St/Cu ; AU ; 15 ; nik110850 ; 434 
 3706 ; Лот монет Австрии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2010 ;  ; Би/м,Лат,St/Cu ; XF/AU ; 36 ; nik110850 ; 615 
 3707 ; Лот монет Кубы: 13 шт. ;  ;  ; St/Ni ; VF/XF ; 23 ; Vox ; 183 
 3708 ; Лот монет Перу: 7 шт. ;  ;  ; Cu-Ni,Ж/м ; VF/XF ; 19 ; Moryak ; 155 
 3709 ; Лот монет нидерландских Антилл: 15шт ;  ;  ; Al,Br Cu-Ni ; VF/AU ; 35 ; guzubala ; 516 
 3710 ; Лот монет Австрии: 14 шт. ;  ;  ; Cu-Ni,Al,Cu,Zn ; F/XF ; 18 ; 8888888АЛЕКС888888 ; 116 
 3711 ; Лот монет Люксембурга: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2002 ;  ; Би/м,Лат,St/Cu ; XF+/AU ; 8 ; nik110850 ; 368 
 3712 ; Лот монет Словения: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2007,2009 ;  ; Би/м,Лат,St/Cu ; XF+/AU ; 7 ; Psyho ; 354 
 3713 ; Лот монет Испании: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2001-2009 ;  ; Би/м,Лат,St/Cu ; XF/AU ; 9 ; heavy_fly ; 368 
 3714 ; Лот монет Панамы: 1 бальбоа (3 шт.) ;  ;  ; Би/м ; AU ; 17 ; ЛОПАТИНиКО ; 195 
 3715 ; Лот монет Польши: 2 злотых (6 шт.) Юбилейные ;  ;  ; Лат ; AU ; 13 ; StanislavAK ; 250 
 3716 ; Лот монет Франции: 10,5,2,1 евроцент (4 шт.) ; 1999-2002 ;  ; Лат,St/Cu ; XF ; 8 ; buben ; 18 
 3717 ; Лот монет Латвии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2014 ;  ; Би/м,Лат,St/Cu ; XF/AU ; 16 ; js0000 ; 368 
 3718 ; Лот монет Эстонии: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2011 ;  ; Би/м,Лат,St/Cu ; AU ; 14 ; js0000 ; 368 
 3719 ; Лот монет мира: 9шт ;  ;  ; Cu-Zn Al Cu-Ni ; VF/AU ; 17 ; спарта ; 47 
 3720 ; Лот монет Великобритании (3шт). На 1 монете отверстие ; 1750-1884 ;  ; Cu,Br ; VG/F- ; 40 ; виктор13 ; 247 
 3721 ; Лот монет Бразилии: 7 шт. ;  ;  ; Cu-Ni,St/Ni ; AU ; 11 ; nays ; 263 
 3722 ; Лот монет Колумбии: 3шт ;  ;  ; Cu-Ni Al/Br Би/ ; AU ; 7 ; heavy_fly ; 83 
 3723 ; Лот монет Кипра: 2,1 евро, 50,20,10,5,2,1 евроцент (8 шт.) ; 2008 ;  ; Би/м,Лат,St/Cu ; XF/AU ; 9 ; Gast ; 360 
 3724 ; Лот монет Польши: 5 злотых (3 шт.) Юбилейные ;  ;  ; Би/м ; AU ; 20 ; Mr.Numizmat ; 306 
 3725 ; Лот монет Великобритании: 1/2 пенни (3шт) ; 1966,1967 ;  ; Br ; AU ; 17 ; Яникс ; 43 
 3726 ; Лот монет США: 1 доллар (2 шт.) Юбилейные ;  ;  ; Cu-Zn-Al ; XF/AU ; 25 ; Густав Адольф ; 203 
 3727 ; Лот монет Южной Кореи: 6 шт. ;  ;  ; Al,St/Ni,Ж/м ; AU ; 29 ; Руслан1981 ; 163 
 3728 ; Лот монет Непала: 2 шт. ;  ;  ; St/Лат,Cu-Ni ; AU ; 42 ; SupERGood ; 286 
 3729 ; Лот монет Польши: 5 злотых (2 шт.) ;  ;  ; Би/м ; AU ; 24 ; smel ; 226 
 3730 ; Лот монет Германии: 1 пфенниг (2 шт.) ; 1941-1942 ;  ; Zn ; VF- ; 22 ; reictlin ; 75 
 3731 ; Лот монет Ватикана: 100 лир (2 шт.) ;  ;  ; St ; AU ; 21 ; seregavasilich ; 222 
 3732 ; Лот монет Индии: 5 шт. ;  ;  ; St/Ni,Ж/м ; AU ; 23 ; Мозг ; 144 
 3733 ; Лот монет ФРГ: 15шт ;  ;  ; Br Лат ; XF/AU ; 10 ; arsenich-s ; 55 
 3734 ; Лот монет Южного Судана: 3 шт. ;  ;  ; St/Ni,St/Лат, ; AU ; 28 ; SupERGood ; 627 
 3735 ; Лот монет Индонезии: 2 шт. ;  ;  ; Ж/м ; AU ; 11 ; cotangens ; 73 
 3736 ; Лот монет Румынии: 4 шт. ;  ;  ; St/Лат,St/Cu, ; AU ; 12 ; cotangens ; 57 
 3737 ; Лот монет Армении: 10,5,3,1 драм, 50,20,10 лум (7 шт.) ; 1994 ;  ; Al ; AU ; 8 ; SupERGood ; 124 
 3738 ; Лот монет Сербии: 5,2,1 динар (3 шт.) ; 2013 ;  ; St/Лат ; AU ; 5 ; Бигль ; 28 
 3739 ; Лот монет Кении: 20,10,5,1 шиллинг (4 шт.) ; 2018 ;  ; Би/м,St/Ni ; AU ; 35 ; Eymund ; 244 
 3740 ; Лот монет Багамских островов: 50,25,10,5,1 цент (5 шт.) ; 2005-2016 ;  ; Cu-Ni,Br ; AU ; 17 ; Moryak ; 234 
 3741 ; Лот монет Бурунди: 5 франков (6 шт.) Экзотические птицы ; 2014 ;  ; Al ; AU ; 29 ; SupERGood ; 277 
 3742 ; Лот монет Великобритании: 3 пенса (3шт) ; 1920-1922 ;  ; Ag ; VF ; 22 ; garrymoore ; 310 
 3743 ; Лот монет Кубы: 10шт ;  ;  ; Br Cu-Ni ; VF-XF/AU ; 12 ; Степан_81 ; 71 
 3744 ; Лот монет Великобритании (4шт) ; 1799-1826 ;  ; Cu ; VG/F ; 21 ; marSal8Q ; 435 
 3745 ; Лот монет Каймановых островов: 25,10,5,1 цент (4 шт.) ; 2008 ;  ; Cu-Ni,St/Cu ; AU ; 22 ; Копеечка ; 153 
 3746 ; Лот монет Польши: 2шт ;  ;  ; Al ; F-VF/AU ; 6 ; kvs ; 12 
 3747 ; Лот монет Швеции: 12шт ;  ;  ; Cu ; F/F-VF ; 17 ; Снежный Барс ; 364 
 3748 ; Лот иностранных монет: 10 шт. ;  ;  ; Al,St/Cu,Br,St/ ; XF+/AU ; 19 ; bobbar ; 204 
 3749 ; Лот монет Македонии: 5,2,1 денарий, 50 дени (4 шт.) ; 1993,2008 ;  ; Ж/м ; AU ; 15 ; Teoretik ; 214 
 3750 ; Лот монет Мальдив: 5 шт. ;  ;  ; Al,St/Лат,St/Ni ; XF/AU ; 6 ; Eymund ; 357 
 3751 ; Лот монет Бразилии: 4 шт. ;  ;  ; St ; AU ; 15 ; krai ; 114 
 3752 ; Лот монет Швеции: 12шт ;  ;  ; Cu ; F/F-VF ; 44 ; double ; 456 
 3653 ; Набор монет Израиля: 6шт Буклет ;  ;  ; Cu-Ni Al лат ; AU ; 20 ; OLEG72 ; 176 
 3654 ; Набор монет Канады: Канады: 6шт Упаковка ; 1981 ;  ; Cu-Ni Br ; AU ; 45 ; heavy_fly ; 347 
 3655 ; Лот монет Испания: 100,50,25,5,1 песета (6 шт.)  Чемпионат мира по футболу ; 1980 ;  ; Cu-Ni,Ж/м ; AU ; 17 ; Копеечка ; 206 
 3656 ; Набор монет Малави: 3шт Упаковка ; 2003 ;  ; Br Cu-Ni ; AU ; 7 ; Teoretik ; 164 
 3657 ; Набор монет Мексики: 3шт Упаковка ; 2002-2009 ;  ; St ; AU ; 21 ; heavy_fly ; 66 
 3658 ; Набор монет Свазиленда: 3шт Упаковка ; 2003-2007 ;  ; Cu-Ni ; AU ; 16 ; виктор13 ; 139 
 3659 ; Набор монет Таджикистана: 3шт Упаковка ; 2001-2006 ;  ; Al/Br ; AU ; 34 ; Lafeto55 ; 104 
 3660 ; Набор монет Филиппин: 3шт Упаковка ; 202-2005 ;  ; Br ; AU ; 4 ; aleks1753 ; 35 
 3661 ; Набор монет Турции: 3шт Упаковка ; 2009 ;  ; Латунь ; AU ; 11 ; aleks1753 ; 38 
 3662 ; Набор монет Белиза: 3шт Упаковка ; 2000-207 ;  ; Cu-Ni Al ; AU ; 18 ; Снежный Барс ; 116 
 3663 ; Набор монет Словакии: 3шт Упаковка ; 2009 ;  ; Cu/St ; AU ; 24 ; nik110850 ; 57 
