 6645 ; Панно / чеканка Валаам. ;  ;  ; Ж/м ;  ; 20 ; шахтер-61 ; 1364 
 3218 ; 2 евро. Германия. Нижняя Саксония ; 2014 ;  ; Би/м ; VF-XF ; 8 ; klinza ; 199 
 3219 ; 2 евро. Италия. XX зимние Олимпийские игры ; 2006 ;  ; Би/м ; XF- ; 8 ; evgidj ; 217 
 3220 ; 2 евро. Франция. 50-летие подписания Римского договора ; 2007 ;  ; Би/м ; VF+ ; 11 ; центр Ч ; 261 
 3221 ; 1 сантим. Французский Индокитай ; 1894 ;  ; CU ; F- ; 28 ; кот баюн ; 126 
 3222 ; 100 тенге. Казахстан. Абулхаир Хан ; 2016 ;  ; Cu-Ni ; AU ; 12 ; aziya11 ; 79 
 3223 ; 2 сенти. Эстония ; 1934 ;  ; Br ; VF+ ; 9 ; Capt2 ; 113 
 3224 ; 50 сом. Узбекистан ; 2001 ;  ; Cu-Ni ; VF+ ; 11 ; спарта ; 16 
 3225 ; 2 эре. Дания ; 1927 ;  ; Br ; VF ; 14 ; спарта ; 38 
 3226 ; 5 миллимов. Тунис ; 1983 ;  ; Al ; VF-XF ; 7 ; спарта ; 16 
 3227 ; 2 кроны. Дания ; 1874 ;  ; Br ; VF ; 14 ; Alexdav ; 100 
 3228 ; 10 центов. Гон-Конг ; 1972 ;  ; Лат ; VF-XF ; 13 ; Slava O ; 46 
 3229 ; 20 сентаво. Куба ; 1962 ;  ; Cu-Ni ; VF ; 15 ; спарта ; 57 
 3230 ; 100  лир Ватикан ; 1976 ;  ; St ; AU ; 8 ; Meshok ; 71 
 3231 ; 100 йен Япония ;  ;  ; Cu-Ni ; XF ; 17 ; ialaiola ; 79 
 3232 ; 10 драхм. Греция ; 1959 ;  ; Cu-Ni ; VF-XF ; 12 ; eu57ro ; 75 
 3233 ; 50 пфеннигов Веймар ; 1922A ;  ; Al ; VF ; 33 ; eu57ro ; 42 
 3234 ; 25 пиастров Сирия ; 1968 ;  ; Cu-Ni ; VF-XF ; 30 ; BSR ; 181 
 3235 ; 3 пфеннига. Пруссия ; 1870C ;  ; Cu ; XF ; 26 ; Teoretik ; 680 
 3236 ; 2 евро. Италия. 200 лет со дня рождения Джузеппе Верди ; 2013 ;  ; Би/м ; AU ; 32 ; Плотник ; 219 
 3237 ; 2 евро. Португалия. 600-летие открытия архипелага Мадейра ; 2019 ;  ; Би/м ; AU ; 29 ; Плотник ; 310 
 3138 ; 1 юань Тайвань ; 1996 ;  ; Br ; XF ; 13 ; ТАТ72 ; 15 
 3139 ; 1 юань Тайвань ; 1994 ;  ; Br ; VF ; 3 ; bobbar ; 4 
 3140 ; 1 юань Тайвань ; 1984 ;  ; Br ; AU ; 7 ; Meshok ; 10 
 3141 ; 1 юань Тайвань ; 1993 ;  ; Br ; XF ; 3 ; bobbar ; 5 
 3142 ; 1 юань Тайвань ; 1982 ;  ; Br ; VF ; 4 ; Meshok ; 5 
 3143 ; 5 юаней Тайвань ; 1984 ;  ; Cu-Ni ; XF ; 9 ; ТАТ72 ; 20 
 3144 ; 1 юань Тайвань ;  ;  ; Br ; VF-XF ; 3 ; bobbar ; 7 
 3145 ; 10 сен Япония ; 1939 ;  ; Al/Br ; VF-XF ; 12 ; d-master ; 48 
 3146 ; 1 юань Тайвань ; 1997 ;  ; Br ; AU ; 15 ; Rober ; 17 
 3147 ; 10 сен Япония ; 1937 ;  ; Cu-Ni ; XF ; 26 ; ialaiola ; 101 
 3148 ; 10 юаней Тайвань ; 1981 ;  ; Cu-Ni ; VF ; 5 ; Копеечка ; 21 
 3149 ; 1 лев Болгария ; 1925 ;  ; Cu-Ni ; VF ; 29 ; кот баюн ; 102 
 3150 ; 10 юаней Югославия ; 1938 ;  ; Cu-Ni ; XF ; 35 ; ТАТ72 ; 114 
 3151 ; 2 сентаво Колумбия ; 1921 ;  ; Cu-Ni ; F-VF ; 37 ; DrAfanasiew ; 572 
 3152 ; 10 сен Япония ; 1929 ;  ; Cu-Ni ; VF ; 14 ; ialaiola ; 123 
 3153 ; 10 сен Япония ; 1922 ;  ; Cu-Ni ; VF ; 26 ; Бигль ; 79 
 3154 ; 2 доллара Гон-Конг ; 1979 ;  ; Cu-Ni ; XF ; 14 ; Slava O ; 31 
 3155 ; 2 доллара Гон-Конг ; 1989 ;  ; Cu-Ni ; VF-XF ; 13 ; Slava O ; 42 
 3156 ; 1 крона Словакия ; 1940 ;  ; Cu-Ni ; VF ; 24 ; кот баюн ; 165 
 3157 ; 5 крон Словакия ; 1939 ;  ; Cu-Ni ; VF-XF ; 54 ; Capt2 ; 298 
 3158 ; 5 сентаво Сальвадор ; 1944 ;  ; Cu-Ni ; VF+ ; 15 ; corsar ; 138 
 3159 ; 2 доллара Гон-Конг ; 1993 ;  ; Cu-Ni ; VF ; 11 ; Малыш23 ; 18 
 3160 ; 5 крон Чехословакия ; 1967 ;  ; Cu-Ni ; VF ; 32 ; кот баюн ; 72 
 3161 ; 5 чиао Тайвань ; 1954 ;  ; Al/Br ; VF ; 19 ; Бигль ; 124 
 3162 ; 5 чиао Тайвань ; 1954 ;  ; Al/Br ; F-VF ; 15 ; Dahan ; 122 
 3163 ; 5 чиао Тайвань ; 1954 ;  ; Al/Br ; F-VF ; 16 ; кот баюн ; 123 
 3164 ; 1/2 соль Перу ; 1935 ;  ; Al/Br ; F-VF ; 9 ; авм1962 ; 125 
 3165 ; 1/2 соль Перу ; 1935 ;  ; Al/Br ; F-VF ; 12 ; авм1962 ; 126 
 3166 ; 1/2 соль Перу ; 1976 ;  ; Al/Br ; XF ; 24 ; kornum ; 101 
 3167 ; 10 центов Гон-Конг ; 1949 ;  ; Al/Br ; F-VF ; 17 ; Slava O ; 111 
 3168 ; 1 лат Латвия ; 2008 ;  ; Cu-Ni ; VF+ ; 13 ; Flagman ; 91 
 3169 ; 1/4 доллара США ; 1970D ;  ; Cu-Ni ; XF ; 13 ; cotangens ; 36 
 3170 ; 1/4 доллара США ; 1992P ;  ; Cu-Ni ; XF ; 5 ; cotangens ; 20 
 3171 ; 1/4 доллара США ; 1977 ;  ; Cu-Ni ; XF- ; 15 ; cotangens ; 30 
 3172 ; 1/4 доллара США ; 1970D ;  ; Cu-Ni ; XF ; 13 ; cotangens ; 36 
 3173 ; 1 доллар США ; 1979 ;  ; Cu-Ni ; XF ; 30 ; t_v_v ; 104 
 3174 ; 1 доллар США ; 1979 ;  ; Cu-Ni ; XF- ; 17 ; kovav ; 101 
 3175 ; 50 стотинок Болгария  ЕС ; 2005 ;  ; Cu-Ni ; XF+ ; 9 ; SCI ; 51 
 3176 ; 50 тенге. Казахстан. Венера-10 ; 2015 ;  ; Cu-Ni ; AU ; 16 ; guronidze ; 230 
 3177 ; 20 тенге. Казахстан. 50 лет ООН ; 1995 ;  ; Cu-Ni ; AU ; 14 ; kadadin ; 128 
 3178 ; 50 тенге. Казахстан. Национальные обряды - Кокпар ; 2014 ;  ; Cu-Ni ; AU ; 9 ; guronidze ; 123 
 3179 ; 10 кэш. Китай ; Начало 20вв ;  ; Br ; F ; 15 ; t_v_v ; 92 
 3180 ; 2 евро. Финляндия. 200 лет банку Финляндии ; 2011 ;  ; Би/м ; XF+ ; 26 ; lva08 ; 267 
 3181 ; 2 евро. Люксембург. 100 лет права голоса ; 2019 ;  ; Би/м ; AU ; 25 ; птичка16 ; 404 
 3182 ; 50 феннигов. Босния и Герцоговина ; 1998 ;  ; Cu/St ; VF ; 11 ; Sterh ; 19 
 3183 ; Фартинг. Великобритания ; 1943 ;  ; Br ; VF-XF ; 16 ; Sterh ; 31 
 3184 ; 2 филлера. Венгрия ; 1939 ;  ; Br ; VF ; 7 ; авм1962 ; 41 
 3185 ; 1 марка. Германия ; 1977 ;  ; Al ; VF ; 15 ; птичка16 ; 35 
 3186 ; 1 крона. Дания ; 1957 ;  ; Al/Br ; VF ; 16 ; OBITUARY ; 55 
 3187 ; 10 крон. Исландия ; 1975 ;  ; Cu/Ni ; VF-XF ; 27 ; bobbar ; 72 
 3088 ; 50 стотинок Болгария. ЕС ; 2005 ;  ; Cu-Ni ; AU ; 15 ; StanislavAK ; 81 
 3089 ; 10 динаров Югославия Сутиеская битва ; 1983 ;  ; Cu-Ni ; VF- ; 21 ; элли ; 122 
 3090 ; 10 динаров Югославия Битва на Неретве ; 1983 ;  ; Cu-Ni ; VF ; 24 ; В1951 ; 101 
 3091 ; 50 лева Болгария ; 1940 ;  ; Cu-Ni ; VF ; 12 ; double ; 102 
 3092 ; 50 лева Болгария ; 1943 ;  ; Cu-Ni ; VF- ; 17 ; double ; 104 
 3093 ; 10 лева Болгария ; 1930 ;  ; Cu-Ni ; VF ; 9 ; ТАТ72 ; 96 
 3094 ; 1 лев Болгария ; 1981 ;  ; Cu-Ni ; VF ; 20 ; Arlekino82 ; 694 
 3095 ; 50 стотинок Болгария Универсиада ; 1977 ;  ; Cu-Ni ; VF ; 17 ; kadadin ; 204 
 3096 ; 2 динара Югославия ФАО ; 1970 ;  ; Cu-Ni ; AU ; 36 ; КрасноеСело ; 99 
 3097 ; 20 лева Болгария ; 1940 ;  ; Cu-Ni ; VF+ ; 29 ; double ; 99 
 3098 ; 1 лев Болгария Дружба навеки ; 1981 ;  ; Cu-Ni ; VF ; 27 ; элли ; 337 
 3099 ; 5 лева Болгария Охотничья выставка ; 1981 ;  ; Cu-Ni ; XF ; 41 ; marconi605 ; 271 
 3100 ; 2 лева Болгария Климент Охридский ; 1988 ;  ; Cu-Ni ; VF ; 23 ; кот баюн ; 202 
 3101 ; 2 лева Болгария Художественная гимнастика ; 1987 ;  ; Cu-Ni ; VF ; 20 ; marconi605 ; 204 
 3102 ; 2 лева Болгария Олимпиада ; 1987 ;  ; Cu-Ni ; VF ; 12 ; ТАТ72 ; 155 
 3103 ; 2 лева Болгария 1300 лет Болгарии Мать с ребенком ; 1981 ;  ; Cu-Ni ; VF ; 20 ; StanislavAK ; 225 
 3104 ; 2 лева Болгария 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; VF ; 17 ; marconi605 ; 232 
 3105 ; 2 лева Болгария Добри Чинтулов ; 1972 ;  ; Cu-Ni ; VF ; 15 ; ТАТ72 ; 170 
 3106 ; 2 лева Болгария ЕС ; 2018 ;  ; Би/м ; AU ; 13 ; StanislavAK ; 147 
 3107 ; 3 стотинки Болгария ; 1951 ;  ; Al/Br ; F ; 7 ; buben ; 11 
 3108 ; 50 стотинок Болгария ; 1937 ;  ; Al/Br ; VF ; 21 ; sledoput ; 153 
 3109 ; 1 сен Япония ; 1939 ;  ; Al ; VF- ; 7 ; птичка16 ; 81 
 3110 ; 10 сен Япония ; 1942 ;  ; Al ; VF ; 13 ; ialaiola ; 26 
 3111 ; 10 сен Япония ; 1941 ;  ; Al ; VF ; 14 ; ialaiola ; 29 
 3112 ; 10 сен Япония ; 1946 ;  ; Al ; AU ; 25 ; d-master ; 51 
 3113 ; 10 сен Япония ; 1943 ;  ; Al ; VF-XF ; 19 ; d-master ; 45 
 3114 ; 1 сен Япония ; 1943 ;  ; Al ; VF+ ; 9 ; double ; 21 
 3115 ; 1 сен Япония ; 1941 ;  ; Al ; VF+ ; 16 ; d-master ; 50 
 3116 ; 2 фен Китай ; 1987 ;  ; Al ; XF ; 5 ; Мозг ; 15 
 3117 ; 2 фен Китай ; 1981 ;  ; Al ; VF ; 6 ; Мозг ; 15 
 3118 ; 2 фен Китай ; 1982 ;  ; Al ; XF ; 7 ; Мозг ; 16 
 3119 ; 1/4 цента Цейлон ; 1898 ;  ; Br ; VF ; 42 ; авм1962 ; 390 
 3120 ; 10 сен Япония ; 1944 ;  ; Zn ; F+ ; 8 ; Секретарь ; 26 
 3121 ; 1 сен Япония ; 1944 ;  ; Zn ; F ; 2 ; Мозг ; 18 
 3122 ; 1 сен Япония ; 1933 ;  ; Br ; AU ; 27 ; ialaiola ; 114 
 3123 ; 1 сен Япония ; 1938 ;  ; Br ; VF+ ; 13 ; Platina ; 114 
 3124 ; 1 сен Япония ; 1915 ;  ; Br ; VF+ ; 67 ; ialaiola ; 771 
 3125 ; 1 сен Япония ; 1919 ;  ; Br ; VF-XF ; 21 ; ialaiola ; 43 
 3126 ; 5 шо Тибет ; 1947 ;  ; Cu ; VF ; 42 ; авм1962 ; 691 
 3127 ; 5 шо Тибет ; 1951 ;  ; Cu ; F-VF ; 45 ; авм1962 ; 680 
 3128 ; 5 соль Сардиния ; 1794 ;  ; Cu ; F+ ; 39 ; ВЕПРЬ ; 1509 
 3129 ; 6 соль Женева ; 1797 ;  ; Биллон ; VF+ ; 49 ; kornum ; 2760 
 3130 ; 4 песо Гондурас ; 1862 ;  ; Cu ; F+ ; 37 ; Capt2 ; 1802 
 3131 ; 1 юань Тайвань ;  ;  ; Br ; VF-XF ; 11 ; Копеечка ; 12 
 3132 ; 5 фен Китай ; 1982 ;  ; Al ; VF-XF ; 6 ; Мозг ; 15 
 3133 ; 1 цент Нидерланды ; 1878 ;  ; Cu ; VF+ ; 9 ; ТАТ72 ; 41 
 3134 ; 30 соль Франция ; 1792 ;  ; Cu ; F-VF ; 71 ; гравицапа ; 4526 
 3135 ; 10 кэш Китай ;  ;  ; Br ; F-VF ; 16 ; Папа Свин ; 309 
 3136 ; 1/2 цента Канада Новая Шотландия ; 1861 ;  ; Cu ; VF ; 55 ; кот баюн ; 694 
 3137 ; 1 лев Болгария. 100 лет Апрельского восстания ; 1976 ;  ; Br ; VF-XF ; 52 ; 78and74 ; 255 
 3038 ; 200 000 карбованцев ; 1996 ; 100 лет Олимпийским играм современности ; Cu-Ni ; Proof ; 26 ; SS007 ; 239 
 3039 ; 200 000 карбованцев ; 1996 ; 10 лет Чернобыльской катастрофы ; Cu-Ni ; AU ; 33 ; Малыш23 ; 105 
 3040 ; 5 гривен ; 2009 ; Стельмах. Плотник ; Cu-Ni-Zn ; AU ; 27 ; AlexWhite ; 255 
 3041 ; 5 гривен ; 2007 ; Бугай. Народные муз. инструменты Украины ; Мельхиор ; AU ; 33 ; kornum ; 373 
 3042 ; 1/2 доллара США ; 2000P ;  ; Cu-Ni ; VF ; 23 ; SpAi ; 65 
 3043 ; 1 доллар Канада ; 2012 ;  ; Al/Br ; AU ; 33 ; птичка16 ; 94 
 3044 ; 1 лат Латвия ; 2008 ;  ; Cu-Ni ; XF ; 26 ; Capt2 ; 105 
 3045 ; 2 доллара Новая Зеландия ; 2014 ;  ; Латунь ; VF-XF ; 26 ; 1gold ; 191 
 3046 ; 1 доллар Новая Зеландия ; 2010 ;  ; Латунь ; XF ; 24 ; SCI ; 101 
 3047 ; 1 пенни Великобритания ; 2008 ;  ; Br ; XF ; 10 ; ТАТ72 ; 10 
 3048 ; 1 песо Мексика ; 2014 ;  ; Би/м ; XF ; 11 ; дилитант ; 14 
 3049 ; 20 крон Чехия ; 1999 ;  ; Латунь ; XF ; 11 ; eu57ro ; 57 
 3050 ; 50 крон Чехия ; 1993 ;  ; Би/м ; VF+ ; 13 ; eu57ro ; 138 
 3051 ; 50 крон Чехия ; 1993 ;  ; Би/м ; VF ; 12 ; eu57ro ; 139 
 3052 ; 50 центов Новая Зеландия ; 2006 ;  ; Cu-Ni ; XF ; 15 ; Копеечка ; 71 
 3053 ; 5 патака Макао ; 2010 ;  ; Cu-Ni ; XF/AU ; 26 ; Slava O ; 79 
 3054 ; 1 унция меди. Воины - Спартанец ;  ;  ; Cu ; AU ; 42 ; Чуча ; 216 
 3055 ; 25 пенсов. Великобритания. Серебряный юбилей правления ; 1977 ;  ; Cu-Ni ; XF+ ; 20 ; Копеечка ; 114 
 3056 ; 25 пенсов. Великобритания. Свадьба Чарльза и Дианы ; 1981 ;  ; Cu-Ni ; XF ; 17 ; alex-aud ; 129 
 3057 ; 5000 лир. Турция ; 1994 ;  ; Ni/Br ; AU ; 17 ; КрасноеСело ; 44 
 3058 ; 1 цент. США ; 1943 ;  ; Zn ; VF ; 53 ; Лоцман ; 123 
 3059 ; 50 форинтов. Венгрия. Чемпионат мира по хоккею ; 2018 ;  ; Cu-Ni ; AU ; 14 ; Slava O ; 111 
 3060 ; 200 000 карбованцев ; 1995 ; 50 лет ООН ; Cu-Ni ; XF+ ; 48 ; sledoput ; 407 
 3061 ; 200 000 карбованцев. Упаковка ; 1995 ; Богдан Хмельницкий ; Cu-Ni ; Proof ; 18 ; Вадим Скифский ; 153 
 3062 ; 1 доллар. США. Президенты США - Ричард Никсон ; 2016D ;  ; Cu-Zn-Al ; AU ; 13 ; flutter ; 164 
 3063 ; 1 доллар. США. Сакагавея. Индейцы-радисты ; 2016P ;  ; Cu-Zn-Al ; AU ; 27 ; irish2382 ; 150 
 3064 ; 3 гроша. Речь Посполитая ; 1767 ;  ; Cu ; VG/F ; 44 ; Alexdav ; 208 
 3065 ; 1 грош. Речь Посполитая ; 1778 ;  ; Cu ; VG ; 38 ; sledoput ; 138 
 3066 ; 1 грош. Речь Посполитая ; 1779 ;  ; Cu ; VG ; 31 ; Бигль ; 102 
 3067 ; 1 грош. Речь Посполитая ; 1767 ;  ; Cu ; VG ; 31 ; дилитант ; 117 
 3068 ; Полгроша. Речь Посполитая ; 1767 ;  ; Cu ; VG ; 38 ; Alexdav ; 179 
 3069 ; Солид. Речь Посполитая ; 1768 ;  ; Cu ; G ; 26 ; авм1962 ; 124 
 3070 ; Солид. Август III. Речь Посполитая ; 1751 ;  ; Cu ; VG ; 20 ; lasita2 ; 82 
 3071 ; Солид. Август III. Речь Посполитая ; 1752 ;  ; Cu ; VG ; 63 ; Alexdav ; 226 
 3072 ; Солид. Август III. Речь Посполитая ; 1753 ;  ; Cu ; VG ; 26 ; авм1962 ; 100 
 3073 ; Солид. Август III. Речь Посполитая ; 1754 ;  ; Cu ; VG ; 23 ; lasita2 ; 82 
 3074 ; 1 крона. Эстония ; 1934 ;  ; Al/Br ; XF ; 40 ; Белый Плен ; 425 
 3075 ; 20 хеллеров Словакия ; 1942 ;  ; Al ; F ; 53 ; спарта ; 153 
 3076 ; 20 монго Монголия ; 1959 ;  ; Al ; F-VF ; 17 ; Rober ; 33 
 3077 ; 1/2 юаня Тайвань ;  ;  ; Br ; AU ; 30 ; сochu ; 145 
 3078 ; 5 пфеннигов Германия ; 1912 ;  ; Cu-Ni ; VF ; 21 ; АЦТЕК ; 77 
 3079 ; 20 динаров Сербия Никола Тесла ; 2006 ;  ; Cu-Ni ; AU ; 9 ; Копеечка ; 115 
 3080 ; 20 динаров Сербия Чорче Вайферт ; 2010 ;  ; Cu-Ni ; AU ; 17 ; элли ; 71 
 3081 ; 20 динаров Сербия Иво Андрич ; 2011 ;  ; Cu-Ni ; AU ; 20 ; Rober ; 80 
 3082 ; 20 динаров Сербия Михайло Пупин ; 2012 ;  ; Cu-Ni ; XF ; 9 ; ТАТ72 ; 82 
 3083 ; 20 динаров Сербия Доситей Обрадович ; 2007 ;  ; Cu-Ni ; XF+ ; 9 ; Arlekino82 ; 102 
 3084 ; 20 динаров Сербия Милутин Миланкович ; 2009 ;  ; Cu-Ni ; XF ; 5 ; элли ; 21 
 3085 ; 10 динаров Сербия Универсиада ; 2009 ;  ; Cu-Ni ; XF ; 8 ; kadadin ; 76 
 3086 ; 10 динаров Югославия ФАО ; 1976 ;  ; Cu-Ni ; AU ; 23 ; КрасноеСело ; 116 
 3087 ; 50 стотинок Болгария. НАТО ; 2004 ;  ; Cu-Ni ; XF ; 21 ; StanislavAK ; 91 
 2988 ; 10 эре Норвегия ; 1915 ;  ; Ag ; VF ; 36 ; Andre_Vladi ; 266 
 2989 ; 25 сентаво Мексика ; 1950 ;  ; Ag ; XF ; 19 ; Копеечка ; 169 
 2990 ; 25 эре Швеция ; 1950 ;  ; Ag ; VF-XF ; 13 ; ТАТ72 ; 90 
 2991 ; 3 крейцера Австия Отверстие ; 1798 ;  ; Ag ; F+ ; 32 ; jj ; 225 
 2992 ; 5 центов Нидерланды Отверстие ; 1869 ;  ; Ag ; VF ; 21 ; дилитант ; 133 
 2993 ; 1/4 доллара США ; 1961 ;  ; Ag ; VF ; 26 ; cr5046 ; 302 
 2994 ; 1 динар. Сербия ; 1897 ;  ; Ag ; XF ; 50 ; Arlekino82 ; 1297 
 2995 ; 20 лева Болгария ; 1930 ;  ; Ag ; VF ; 14 ; кравчий ; 306 
 2996 ; 1/8 гульдена Люцерн ; 1725 ;  ; Биллон ; F-VF ; 51 ; связист ; 4606 
 2997 ; 1 крейцер Фрибург ; 1787 ;  ; Биллон ; F-VF ; 43 ; Capt2 ; 1579 
 2998 ; 1/2 крейцера Золотурн ; 1798 ;  ; Биллон ; F-VF ; 50 ; Capt2 ; 1010 
 2999 ; 2 евро Германия Гессен ; 2015 ;  ; Би/м ; VF-XF ; 23 ; Секретарь ; 204 
 3000 ; 2 евро Германия Шлезвиг-Гольштейн ; 2006 ;  ; Би/м ; VF-XF ; 13 ; WhiteMouse ; 225 
 3001 ; 5 евро Финляндия 1-е Всемирные воздушные игры ; 1997 ;  ; Би/м ; AU ; 17 ; an78gg ; 489 
 3002 ; 5 евро Нидерланды ; 1996 ;  ; Cu-Ni ; AU ; 18 ; 567 ; 408 
 3003 ; Монетовидный жетон. 5 марок. Германия. Выставка в Нюрнберге. 2006 ;  ;  ; Cu-Ni ; Proof ; 33 ; Shundr ; 301 
 3004 ; 200 000 карбованцев ; 1996 ; Первое участие в летних Олимпийских играх ; Cu-Ni ; Proof ; 27 ; SS007 ; 343 
 3005 ; 5 гривен. Украина. 75 лет победы над фашизмом ; 2020 ;  ; Cu-Zn-Ni ; AU ; 65 ; птичка16 ; 625 
 3006 ; 2 гривны ; 2015 ; Алешковские пески ; Cu-Ni-Zn ; AU ; 39 ; mkm1968 ; 216 
 3007 ; 2 гривны. Украина. Олимпийские игры ; 2020 ;  ; Cu-Ni-Zn ; AU ; 29 ; Юра Хой ; 308 
 3008 ; 2 евро. Мальта. Республика 1974 года ; 2015 ;  ; Би/м ; AU ; 30 ; lva08 ; 336 
 3009 ; 2 евро. Эстония. 100 лет со дня рождения Пауля Кереса ; 2016 ;  ; Би/м ; AU ; 20 ; Плотник ; 310 
 3010 ; 2 евро. Португалия. 500-летие первого контакта с Тимором ; 2015 ;  ; Би/м ; AU ; 18 ; lva08 ; 373 
 3011 ; 2 евро. Латвия. Председательство Латвии в Совете Европейского союза ; 2015 ;  ; Би/м ; AU ; 17 ; птичка16 ; 219 
 3012 ; 2 евро. Люксембург. Дворец Великих герцогов ; 2007 ;  ; Би/м ; AU ; 24 ; lva08 ; 364 
 3013 ; 2 евро. Люксембург. 90-летие вступления на престол Великой Герцогини Люксембурга Шарлотты ; 2009 ;  ; Би/м ; AU ; 16 ; Плотник ; 341 
 3014 ; 2 евро. Люксембург. 125-летие династии Нассау-Вайльбург ; 2015 ;  ; Би/м ; AU ; 16 ; Плотник ; 341 
 3015 ; 2 евро. Словения. 10-я годовщина введения евро в Словении ; 2017 ;  ; Би/м ; AU ; 15 ; Плотник ; 341 
 3016 ; 2 евро. Франция. 100 лет со дня смерти Огюста Родена ; 2017 ;  ; Би/м ; XF+ ; 18 ; Секретарь ; 209 
 3017 ; 2 евро Нидерланды Вильгельм-Александр ; 2013 ;  ; Би/м ; AU ; 11 ; lva08 ; 281 
 3018 ; 2 евро Словакия 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 32 ; nikkkk ; 341 
 3019 ; 2 евро Испания ; 2015 ;  ; Би/м ; AU ; 13 ; lva08 ; 310 
 3020 ; 2 евро Испания ; 2014 ;  ; Би/м ; AU ; 17 ; птичка16 ; 230 
 3021 ; 2 евро Германия Елисейский договор ; 2013 ;  ; Би/м ; AU ; 15 ; Плотник ; 240 
 3022 ; 2 евро Германия 25 лет объединения Германии ; 2015 ;  ; Би/м ; AU ; 15 ; Gast ; 226 
 3023 ; 2 евро Люксембург Гимн Люксембурга ; 2012 ;  ; Би/м ; AU ; 14 ; Плотник ; 328 
 3024 ; 2 евро Финляндия 200 лет независимости ; 2011 ;  ; Би/м ; AU ; 21 ; Плотник ; 310 
 3025 ; 2 евро Австрия 10 лет ЕВРО ; 2012 ;  ; Би/м ; AU ; 21 ; Плотник ; 341 
 3026 ; 2 евро Испания ; 2016 ;  ; Би/м ; AU ; 6 ; птичка16 ; 228 
 3027 ; 50 франков Камерун Путин-человек года ;  ;  ; Cu-Ni ; Proof ; 42 ; marSal8Q ; 847 
 3028 ; 5 гривен. Украина. Международный год леса ; 2011 ;  ; Би/м ; AU ; 26 ; AlexWhite ; 382 
 3029 ; 1 сом. Киргизия. Пик Хан-Тенгри ; 2011 ;  ; Cu-Ni ; Proof ; 31 ; SpAi ; 465 
 3030 ; 2 гривны ; 2009 ; Константин Левицкий ; Cu-Ni-Zn ; XF ; 23 ; Блюхер ; 168 
 3031 ; 2 гривны ; 2008 ; Лев Ландау ; Cu-Ni-Zn ; AU ; 17 ; Блюхер ; 217 
 3032 ; 5 гривен ; 1998 ; "Михайловский Золотоверхий собор" ; Cu-Ni-Zn ; XF ; 16 ; suomi ; 351 
 3033 ; 5 гривен Украина Программа "Морской старт" ; 2019 ;  ; Cu-Ni-Zn ; AU ; 37 ; Копеечка ; 313 
