 3214 ; Бона иностранная ;  ;  ;  ;  ; 52 ; derk02 ; 104 
 2266 ; 50 сентаво. Восточный Тимор ; 1970 ;  ; Br ; AU ; 17 ; caterpi ; 43 
 2267 ; 5 центов. Токен. Французский Алжир ; 1919 ;  ; Al ; F-VF ; 31 ; Григорий ; 111 
 2268 ; 1/2 пенни. Токен. Англия. Кент. Гуртовая надпись ; 1794 ;  ; Cu ; VF+ ; 23 ; Григорий ; 509 
 2269 ; 1/2 пенни. Токен. Англия. Ласкингтон ; 1795 ;  ; Cu ; VF ; 10 ; xabib ; 415 
 2270 ; 1/2 пенни. Токен. Англия. Гуртовая надпись ; 1795 ;  ; Cu ; VF ; 48 ; Ромбор ; 881 
 2271 ; 1/2 пенни. Токен. Англия, Лондон. Китобои на охоте ; 1794 ;  ; Cu ; VF+ ; 30 ; overshtag ; 1925 
 2272 ; 1/2 пенни. Токен. Англия, Лондон. Дом Индии ; 1794 ;  ; Cu ; F-VF ; 18 ; Григорий ; 407 
 2273 ; 1/2 пенни. Токен. Англия. G.F. HANDEL. Пророведь "Я знаю мой искупитель жив" ; 1791 ;  ; Cu ; VF ; 19 ; overshtag ; 257 
 2274 ; 1/2 пенни. Токен. Англия. Ливерпуль ; ND ;  ; Br ; VF- ; 13 ; overshtag ; 318 
 2275 ; 9 пиастров. Кипр, Георг VI ; 1938 ;  ; Ag ; XF+ ; 20 ; overshtag ; 434 
 2276 ; 1 шиллинг. Фиджи, Георг VI ; 1938 ;  ; Ag ; XF+ ; 33 ; overshtag ; 414 
 2277 ; 20 центов. Канада. Ньюфаундленд, Георг V ; 1912 ;  ; Ag ; XF+ ; 25 ; shest ; 1173 
 2278 ; 6 пенсов. Британская Западная Африка, Георг V ; 1919 ;  ; Ag ; XF+ ; 20 ; shest ; 447 
 2279 ; 3 пенса. Британская Западная Африка, Георг VI ; 1940 ;  ; Cu-Ni ; AU ; 6 ; overshtag ; 231 
 2280 ; 1 флорин. Австралия. Дом Парламента, Георг V ; 1927 ;  ; Ag ; AU ; 30 ; Алек ; 567 
 2281 ; 1/2 цента. Срейтс-Сетлментс, Виктория ; 1884 ;  ; Cu ; VF+ ; 32 ; Alexdav ; 1326 
 2282 ; 5 центов. Саравак. Раджа. C.V.Brooke ; 1927 ;  ; Cu-Ni ; VF+ ; 26 ; kont ; 681 
 2283 ; 1/2 пенни. Родезии и Ньясаленда, Елизавета II ; 1957 ;  ; Cu ; AU ; 41 ; overshtag ; 188 
 2284 ; 1/2 кварты. Гибралтар, Виктория ; 1842 ;  ; Cu ; XF- ; 20 ; vengriya ; 1500 
 2285 ; 6 пенсов. Англия, Виктория ; 1891 ;  ; Ag ; VF+ ; 8 ; overshtag ; 308 
 2286 ; 3 пенса. Англия, Виктория ; 1900 ;  ; Ag ; AU ; 7 ; hugo ; 420 
 2287 ; 1 доллар. Модель. Гон-Конг, Эдуард VIII. Не правил ; 1936 ;  ; Cu ; AU ; 27 ; overshtag ; 1808 
 2288 ; 5 сентимов. Венесуэла. Маракайбо. Деньги для Лепрозория ; 1916 ;  ; Cu ; VF ; 17 ; AndrCh58 ; 791 
 2289 ; 1 пенни. Токен. Великобритания ; 1835 ;  ; Cu ; VF-XF ; 31 ; xabib ; 405 
 2290 ; 4 кас. Датская Восточная Индия (Транквебар). Христиан VI ; ND ;  ; Cu ; F-VF ; 29 ; Григорий ; 498 
 2291 ; Токен. Европа ; 1754 ;  ; Cu ; XF ; 25 ; GMFcoin ; 975 
 2292 ; 1 крона. Великобритания ; 1897 ;  ; Ag ; VF+ ; 46 ; vol ; 1492 
 2293 ; 5 дирхем. Французское Марокко, Бирмингем ; 1321л.х. ;  ; Ag ; VF+ ; 14 ; Poiuyt ; 602 
 2294 ; 1 вон. Корея. 100 лет мореходной школы. Парусный корабль ; 1800-2000 ;  ; позолота ; Proof ; 33 ; Graphic ; 940 
 2295 ; 20 пиастров. Британский Египет ; 1917 ;  ; Ag ; VF-XF ; 38 ; zx123 ; 1324 
 2296 ; 20 франков. Французский Тунис ; 1930 ;  ; Ag ; VF+ ; 41 ; zx123 ; 1540 
 2297 ; 1 чентезимо. Итальянское Сомали ; 1950 ;  ; Cu ; XF+ ; 7 ; overshtag ; 209 
 2298 ; 1 дуит. Нидерланды, провинция Голландия ; 1780 ;  ; Cu ; F-VF ; 7 ; sina ; 321 
 2299 ; 10 геллеров. Германская Восточная Африка ; 1911А ;  ; Cu ; XF ; 49 ; Abbat ; 1474 
 2300 ; 50 рейс. Португалия. Лиссабон, Педро II 1683-1706 ; ND ;  ; Ag ; VF ; 18 ; Alexdav ; 521 
 2301 ; 1/2 рупии. Португальская Индия ; 1947 ;  ; Cu-Ni ; XF ; 24 ; Alexdav ; 407 
 2302 ; 3 рейса. Португальская Индия ; 1871 ;  ; Cu ; AU ; 47 ; Alexdav ; 1507 
 2303 ; 50 сентаво. Португальский Мозамбик ; 1974 ;  ; Cu ; XF ; 45 ; overshtag ; 75 
 2304 ; Монета медная. Непал ; 464-505AD ;  ; Cu ; F+ ; 14 ; Sterh ; 339 
 2305 ; 1 рупия. Маврикий, Георг VI ; 1950 ;  ; Cu-Ni ; XF ; 3 ; vlkorchev ; 114 
 2306 ; 1 цент. Либерия (США) ; 1896 ;  ; Cu ; AU ; 29 ; overshtag ; 952 
 2307 ; 20 крейцеров. Австрия, Иосиф II ; 1786 ;  ; Ag ; VF+/XF- ; 92 ; tigris ; 622 
 2308 ; 50 центов. Токен. Мадагаскар. Колония Франции. Общество "Золотые деньги" ; ND ;  ; Al ; F-VF ; 37 ; forward ; 1395 
 2309 ; 1 доллар. США. 9-й президент Харрисон ; 2009D ;  ; Cu-Ni-Zn ; AU ; 39 ; Lena6975 ; 75 
 2310 ; 1 корона. Венгрия ; 1912 ;  ; Ag ; XF+ ; 88 ; 542 ; 308 
 2311 ; 1 марка. Германия ; 1903A ;  ; Ag ; VF+ ; 23 ; aleks-2007 ; 159 
 2312 ; 1/4 гульдена. Нидерландская Индия ; 1942S ;  ; Ag ; XF ; 8 ; ВМШ ; 308 
 2313 ; 1/10 гульдена. Нидерландская Индия ; 1941S ;  ; Ag ; AU ; 12 ; hugo ; 357 
 2214 ; 1 риал. Перу ; 1860 ;  ; Ag ; XF+ ; 40 ; vitapool ; 401 
 2215 ; 1/2 динеро. Перу ; 1916 ;  ; Ag ; AU ; 17 ; Кувалдо ; 308 
 2216 ; 1 шпиль (игровая марка). EISENBAHN. Железная дорога ;  ;  ; Br ; VF-XF ; 15 ; bethowen ; 159 
 2217 ; 1/2 фалюса. Иран. Лев и антилопа ;  ;  ; Cu ; F+ ; 27 ; kont ; 110 
 2218 ; 1/2 кроны. Великобритания. Георг V ; 1922 ;  ; Ag ; VF+ ; 90 ; FEDOTOV1920 ; 509 
 2219 ; 3 пенса. Великобритания. Георг V ; 1932 ;  ; Cu/Ni ; XF+ ; 2 ; rokada77 ; 51 
 2220 ; 3 пенса. Великобритания. Георг VI ; 1937 ;  ; Al/Br ; VF+ ; 4 ; kergudu ; 35 
 2221 ; 6 пенсов. Ирландия ; 1928 ;  ; Cu/Ni ; VF-XF ; 5 ; Григорий ; 35 
 2222 ; 1/2 пенни. Токен. Великобритания (BATH). Деформация ; 1794 ;  ; Cu ; F-VF ; 10 ; Григорий ; 201 
 2223 ; 8 анн. Индия. Георг V ; 1919 ;  ; Cu/Ni ; VF ; 31 ; vc57 ; 394 
 2224 ; 1 анна. Индия. Георг VI ; 1942 ;  ; Br ; VF-XF ; 7 ; alno51 ; 87 
 2225 ; 6 пенсов. Новая Зеландия ; 1955 ;  ; Cu/Ni ; VF-XF ; 21 ; rokada77 ; 51 
 2226 ; 6 пенсов. Фиджи. Георг VI ; 1943S ;  ; Ag ; XF+ ; 26 ; kont ; 397 
 2227 ; Доллар. Канада. Георг VI ; 1951 ;  ; Ag ; VF+ ; 10 ; димитрий ; 525 
 2228 ; 1/2 пенни. Ямайка. Георг VI ; 1950 ;  ; Al/Br ; VF+ ; 5 ; vc57 ; 151 
 2229 ; 3 пенса. Австралия. Елизавета II ; 1953 ;  ; Ag ; XF- ; 31 ; aleks-2007 ; 212 
 2230 ; 25 центов. Цейлон. Виктория ; 1899 ;  ; Ag ; VF ; 30 ; rokada77 ; 308 
 2231 ; 5 милс. Британская Палестина ; 1939 ;  ; Cu/Ni ; VF+ ; 10 ; tss ; 186 
 2232 ; 1000 рейс. Бразилия. Педро II ; 1851 ;  ; Ag ; XF ; 40 ; AndrCh58 ; 996 
 2233 ; 1 эскудо. Португальская Гвинея. 500 лет открытия ; 1946 ;  ; Cu ; VF+ ; 10 ; Doro ; 102 
 2234 ; 1/16 гульдена. Нидерландская Индия (Индонезия). Батавская Республика ; 1815H ;  ; Cu ; VF ; 2 ; Alexdav ; 261 
 2235 ; 10 пара. Кралевина Черногория ; 1914 ;  ; Cu/Ni ; XF ; 70 ; альбатрос ; 300 
 2236 ; 1 абасси. Шехинское ханство. Кавнад ;  ;  ; Ag ; VF+ ; 46 ; kotyamoi ; 765 
 2237 ; 20 сентаво. Португальская колония Сан Томе и Принсипе ; 1820 ;  ; Cu ; F-VF ; 83 ; kont ; 813 
 2238 ; 1 пенни. Токен. Новая Зеландия. Виктория ; 1871 ;  ; Ж/м ; VF- ; 47 ; xabib ; 482 
 2239 ; 100 франков. Французский Реюньон ; 1964 ;  ; Cu/Ni ; VF-XF ; 20 ; rokada77 ; 278 
 2240 ; 5 франков. Пробная Essay. Французское Марокко ; 1370 л.х. ;  ; Al ; AU ; 39 ; shest ; 453 
 2241 ; 25 центов. Токен. Французский Алжир. Оран ; 1921 ;  ; Al ; VF-XF ; 25 ; Григорий ; 140 
 2242 ; 1 пенни. Новая Зеландия, Георг VI ; 1942 ;  ; Cu ; XF- ; 50 ; Sterh ; 101 
 2243 ; 1/2 кроны. Великобритания ; 1949 ;  ; Cu/Ni ; VF+ ; 3 ; alno51 ; 78 
 2244 ; 5 мил. Кипр ; 1955 ;  ; Cu ; VF+ ; 40 ; alno51 ; 44 
 2245 ; 3 пенса. Великобритания. Георг V ; 1920 ;  ; Ag ; VF+ ; 44 ; aleks-2007 ; 213 
 2246 ; 5 рейс. Португалия. Людовик I ; 1874 ;  ; Cu ; VF ; 30 ; avk ; 263 
 2247 ; 50 сен. Малайзия ; 1998 ;  ; Cu/Ni ; VF-XF ; 14 ; capitan.71 ; 21 
 2248 ; 1 пайса. Индия ;  ;  ; Cu ; VF- ; 55 ; kotyamoi ; 167 
 2249 ; Монета. Восток ; 1115 л.х. ;  ; Ag ; VF+ ; 62 ; Георг ; 996 
 2250 ; 500000 лир. Турция. Троянский конь ; 1999 ;  ; Cu/Ni ; AU ; 28 ; sina ; 408 
 2251 ; 6 курушей. Турция. Отверстие ; 1223 л.х. ;  ; Ag ; VF- ; 21 ; overshtag ; 92 
 2252 ; 1 дуит. Нидерланды. Штат Зеландия ; 1720 ;  ; Cu ; F ; 20 ; Григорий ; 66 
 2253 ; 50 сен. Камбоджи ; 1959 ;  ; Al ; XF+ ; 34 ; Doro ; 45 
 2254 ; 4 кас. Танквебар (Датская Индия), Христиан VII ; 1790 ;  ; Cu ; VF- ; 50 ; kont ; 407 
 2255 ; 5 франков. Французское Марокко ; 1365 л.х. ;  ; Br ; VF+ ; 22 ; vc57 ; 128 
 2256 ; 10 эскудо. Португальская Гвинея ; 1973 ;  ; Cu/Ni ; AU ; 8 ; zx123 ; 295 
 2257 ; 1 эскудо. Португальская колония Мозамбик ; 1945 ;  ; Cu ; VF+ ; 19 ; zx123 ; 393 
 2258 ; 1/8 таньга. Португальская Индия, Карл I ; 1903 ;  ; Cu ; VF-XF ; 14 ; Alexdav ; 315 
 2259 ; 6 пенсов. Великобритания. Виктория ; 1885 ;  ; Ag ; VF+ ; 56 ; vol ; 599 
 2260 ; 3 пенса. Новая Зеландия. Георг VI ; 1942 ;  ; Ag ; VF+ ; 36 ; aleks-2007 ; 301 
 2261 ; 1/2 пенни. Фиджи. Елизавета II ; 1954 ;  ; Cu/Ni ; AU ; 13 ; vlkorchev ; 120 
 2262 ; 1 цент. Канада. Эдуард VII ; 1903 ;  ; Cu ; VF-XF ; 44 ; СВл ; 493 
 2263 ; 1 цент. Канада. Георг V ; 1918 ;  ; Cu ; VF-XF ; 31 ; caterpi ; 101 
 2164 ; 5 марок. ФРГ. 250 лет со дня рождения Иммануила Канта ; 1974D ;  ; Ag ; AU ; 45 ; alno51 ; 408 
 2165 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 19 ; suhua ; 200 
 2166 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 7 ; меркурий ; 107 
 2167 ; 20 марок. ГДР. Эрнст Тельманн ; 1971A ;  ; Cu-Ni ; AU ; 51 ; alno51 ; 169 
 2168 ; 20 марок. ГДР. Эрнст Тельманн ; 1971A ;  ; Cu-Ni ; AU ; 23 ; меркурий ; 102 
 2169 ; 20 марок. ГДР. Эрнст Тельманн ; 1971A ;  ; Cu-Ni ; AU ; 42 ; меркурий ; 102 
 2170 ; 20 марок. ГДР. Генрих Манн ; 1971 ;  ; Cu-Ni ; AU ; 21 ; меркурий ; 114 
 2171 ; 20 марок. ГДР. Генрих Манн ; 1971 ;  ; Cu-Ni ; AU ; 24 ; меркурий ; 153 
 2172 ; 20 марок. ГДР. Генрих Манн ; 1971 ;  ; Cu-Ni ; AU ; 7 ; меркурий ; 101 
 2173 ; 20 марок. ГДР. Вильгельм Пик ; 1972A ;  ; Cu-Ni ; AU ; 22 ; меркурий ; 153 
 2174 ; 20 марок. ГДР. Вильгельм Пик ; 1972A ;  ; Cu-Ni ; AU ; 21 ; меркурий ; 68 
 2175 ; 20 марок. ГДР. Вильгельм Пик ; 1972A ;  ; Cu-Ni ; XF+ ; 25 ; меркурий ; 68 
 2176 ; 20 марок. ГДР. Фридрих фон Шиллер ; 1972A ;  ; Cu-Ni ; AU ; 23 ; меркурий ; 102 
 2177 ; 20 марок. ГДР. Фридрих фон Шиллер ; 1972A ;  ; Cu-Ni ; AU ; 5 ; меркурий ; 90 
 2178 ; 20 марок. ГДР. Фридрих фон Шиллер ; 1972A ;  ; Cu-Ni ; AU ; 51 ; меркурий ; 110 
 2179 ; 20 марок. ГДР. Отто Гротеволь ; 1973A ;  ; Cu-Ni ; AU ; 20 ; меркурий ; 132 
 2180 ; 20 марок. ГДР. Отто Гротеволь ; 1973A ;  ; Cu-Ni ; XF+ ; 39 ; Mike! ; 50 
 2181 ; 20 марок. ГДР. Отто Гротеволь ; 1973A ;  ; Cu-Ni ; AU ; 3 ; Mike! ; 51 
 2182 ; 20 марок. ГДР. Отто Гротеволь ; 1973A ;  ; Cu-Ni ; AU ; 35 ; alno51 ; 117 
 2183 ; 10 марок. ГДР. Бухенвальдский мемориал ; 1972A ;  ; Cu-Ni ; AU ; 18 ; Mike! ; 59 
 2184 ; 10 марок. ГДР. Бухенвальдский мемориал ; 1972A ;  ; Cu-Ni ; AU ; 8 ; Mike! ; 72 
 2185 ; 10 марок. ГДР. Бухенвальдский мемориал ; 1972A ;  ; Cu-Ni ; AU ; 25 ; Mike! ; 69 
 2186 ; 10 марок. ГДР. 10-е юношеские игры ; 1973A ;  ; Cu-Ni ; AU ; 27 ; меркурий ; 77 
 2187 ; 10 марок. ГДР. 10-е юношеские игры ; 1973A ;  ; Cu-Ni ; AU ; 5 ; меркурий ; 90 
 2188 ; 10 марок. ГДР. 10-й юношеский фестиваль ; 1973A ;  ; Cu-Ni ; AU ; 20 ; меркурий ; 65 
 2189 ; 10 марок. ГДР. 10-й юношеский фестиваль ; 1973A ;  ; Cu-Ni ; AU ; 29 ; меркурий ; 65 
 2190 ; 10 марок. ГДР. 25 лет ГДР ; 1974A ;  ; Cu-Ni ; AU ; 3 ; dimon-2007 ; 51 
 2191 ; 10 марок. ГДР. 25 лет ГДР ; 1974A ;  ; Cu-Ni ; XF+ ; 21 ; alno51 ; 41 
 2192 ; 10 марок. ГДР. 25 лет юбилею ; 1974A ;  ; Cu-Ni ; AU ; 21 ; Sterh ; 35 
 2193 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 39 ; меркурий ; 71 
 2194 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 16 ; Mike! ; 71 
 2195 ; 10 марок. ГДР. 20 лет Варшавскому договору ; 1975A ;  ; Cu-Ni ; AU ; 27 ; Mike! ; 69 
 2196 ; 5 марок. ГДР. Город Мейсен ; 1972A ;  ; Cu-Ni ; AU ; 17 ; Rober ; 71 
 2197 ; 2 евро. ФРГ. 10 лет введения ЕВРО ; 2009F ;  ; Би/м ; AU ; 20 ; suhua ; 200 
 2198 ; 2 евро. ФРГ. 10 лет введения ЕВРО ; 2009A ;  ; Би/м ; AU ; 5 ; solder13 ; 144 
 2199 ; 2 евро. Франция. 50 лет Римскому договору о создании единой экономической зоны (Европейское Сообщество) ; 2007 ;  ; Би/м ; AU ; 17 ; igor_vk ; 188 
 2200 ; 5 центов. США. Джефферсон ; 2004P ;  ; Cu-Ni ; AU ; 22 ; vol ; 31 
 2201 ; 1/2 кроны. Великобритания, Георг III ; 1819 ;  ; чекан в Br ; VF- ; 30 ; vol ; 615 
 2202 ; 5 лир. Италия, Виктор Иммануил II ; 1876 ;  ; Ag ; VF-XF ; 64 ; Алек ; 1224 
 2203 ; 1 доллар. США ; 1922 ;  ; Ag ; AU ; 50 ; Синоптик ; 750 
 2204 ; 20 франкен. Саарланд ; 1954 ;  ; Br ; XF+ ; 20 ; Doro ; 159 
 2205 ; 1 лей. Румыния ; 1914 ;  ; Ag ; VF ; 17 ; taran1 ; 365 
 2206 ; 1/12 шиллинга. Джерси. 900 лет со дня завоевания Англии норманнами ; 1966 ;  ; Br ; AU ; 56 ; vc57 ; 123 
 2207 ; 5 лат. Латвия ; 1929 ;  ; Ag ; XF+ ; 27 ; Синоптик ; 788 
 2208 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF+ ; 29 ; Синоптик ; 855 
 2209 ; 1 шиллинг. Великобритания ; 1836 ;  ; Ag ; VF- ; 73 ; Doro ; 330 
 2210 ; 3 пенса. Великобритания ; 1935 ;  ; Ag ; XF ; 12 ; aleks-2007 ; 198 
 2211 ; 2 гроша. Польша ; 1936 ;  ; Br ; XF- ; 1 ; sg1945 ; 50 
 2212 ; 1 рубль. Беларусь. Седов ; 2008 ;  ; Cu-Ni ; Proof ; 16 ; Ромбор ; 408 
 2213 ; 1 рубль. Беларусь. Горнолыжный центр Силичи ; 2006 ;  ; Cu-Ni ; Proof ; 6 ; 4А ; 209 
 2114 ; 1 пфенниг. Германия ; 1900A ;  ; Cu ; VF ; 5 ; alno51 ; 9 
 2115 ; 1 пфенниг. Германия ; 1901D ;  ; Cu ; VF ; 4 ; alno51 ; 13 
 2116 ; 1 пфенниг. Германия ; 1905J ;  ; Cu ; VF- ; 4 ; 542 ; 13 
 2117 ; 1 пфенниг. Германия ; 1906A ;  ; Cu ; VF ; 9 ; alno51 ; 9 
 2118 ; 1 пфенниг. Германия ; 1907D ;  ; Cu ; VF+ ; 3 ; alex995 ; 12 
 2119 ; 1 пфенниг. Германия ; 1908D ;  ; Cu ; VF+ ; 7 ; alno51 ; 14 
 2120 ; 1 пфенниг. Германия ; 1909A ;  ; Cu ; VF+ ; 9 ; alno51 ; 11 
 2121 ; 1 пфенниг. Германия ; 1910A ;  ; Cu ; VF ; 4 ; alno51 ; 13 
 2122 ; 1 пфенниг. Германия ; 1911A ;  ; Cu ; VF+ ; 7 ; alno51 ; 16 
 2123 ; 1 пфенниг. Германия ; 1912D ;  ; Cu ; VF ; 6 ; 542 ; 57 
 2124 ; 1 пфенниг. Германия ; 1913A ;  ; Cu ; VF ; 3 ; suhua ; 12 
 2125 ; 1 пфенниг. Германия ; 1914A ;  ; Cu ; VF- ; 5 ; alno51 ; 31 
 2126 ; 1 пфенниг. Германия ; 1915A ;  ; Cu ; VF ; 4 ; alno51 ; 13 
 2127 ; 1 пфенниг. Германия ; 1916D ;  ; Cu ; VF- ; 5 ; alno51 ; 31 
 2128 ; 1 пфенниг. Веймар ; 1923 ;  ; Br ; VF ; 8 ; alno51 ; 15 
 2129 ; 1 пфенниг. Веймар ; 1924A ;  ; Br ; VF+ ; 9 ; dimon-2007 ; 15 
 2130 ; 1 пфенниг. Веймар ; 1924A ;  ; Br ; VF+ ; 10 ; alno51 ; 18 
 2131 ; 1 пфенниг. Веймар ; 1925A ;  ; Br ; VF+ ; 4 ; alno51 ; 13 
 2132 ; 1 пфенниг. Веймар ; 1927E ;  ; Br ; VF+ ; 4 ; 542 ; 13 
 2133 ; 1 пфенниг. Веймар ; 1928A ;  ; Br ; VF-XF ; 17 ; alno51 ; 26 
 2134 ; 1 пфенниг. Веймар ; 1929A ;  ; Br ; VF ; 4 ; alno51 ; 13 
 2135 ; 1 пфенниг. Веймар ; 1930A ;  ; Br ; VF+ ; 9 ; alno51 ; 19 
 2136 ; 1 пфенниг. Веймар ; 1931E ;  ; Br ; VF-XF ; 19 ; alno51 ; 37 
 2137 ; 1 пфенниг. Веймар ; 1932A ;  ; Br ; VF-XF ; 10 ; alno51 ; 36 
 2138 ; 1 пфенниг. Веймар ; 1933A ;  ; Br ; VF-XF ; 6 ; alno51 ; 26 
 2139 ; 1 пфенниг. Веймар ; 1934J ;  ; Br ; VF+ ; 10 ; 542 ; 57 
 2140 ; 1 пфенниг. Веймар ; 1935G ;  ; Br ; AU ; 20 ; alno51 ; 53 
 2141 ; 1 пфенниг. Веймар ; 1936A ;  ; Br ; VF-XF ; 19 ; alno51 ; 34 
 2142 ; 1 пфенниг. Германия ; 1936A ;  ; Br ; VF ; 5 ; alno51 ; 54 
 2143 ; 1 пфенниг. Германия ; 1937A ;  ; Br ; VF+ ; 3 ; o.k. ; 51 
 2144 ; 1 пфенниг. Германия ; 1937D ;  ; Br ; F-VF ; 9 ; o.k. ; 57 
 2145 ; 1 пфенниг. Германия ; 1937E ;  ; Br ; VF+ ; 17 ; 542 ; 78 
 2146 ; 1 пфенниг. Германия ; 1937J ;  ; Br ; VF ; 3 ; o.k. ; 51 
 2147 ; 1 пфенниг. Германия ; 1938A ;  ; Br ; VF-XF ; 33 ; Man 11 ; 57 
 2148 ; 1 пфенниг. Германия ; 1938J ;  ; Br ; VF-XF ; 8 ; o.k. ; 57 
 2149 ; 1 пфенниг. Германия ; 1939A ;  ; Br ; VF-XF ; 6 ; o.k. ; 51 
 2150 ; 1 пфенниг. Германия ; 1939E ;  ; Br ; VF-XF ; 8 ; Drill ; 56 
 2151 ; 1 пфенниг. Германия ; 1940A ;  ; Br ; XF- ; 26 ; o.k. ; 51 
 2152 ; 10 пфеннигов. Германия ; 1921 ;  ; Zn ; VF- ; 15 ; alno51 ; 39 
 2153 ; 5 пфеннигов. Германия ; 1916A ;  ; Fe ; VF- ; 12 ; Mike! ; 23 
 2154 ; 5 пфеннигов. Германия ; 1918A ;  ; Fe ; VF ; 31 ; Eddy ; 51 
 2155 ; 10 марок. ФРГ. 125 лет со дня рождения Кетти Кольвитз ; 1992G ;  ; Ag ; AU ; 16 ; Кувалдо ; 414 
 2156 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972D ;  ; Ag ; AU ; 9 ; Кувалдо ; 348 
 2157 ; 10марок. ФРГ. Олимпиада в Мюнхене. Стадион ; 1972F ;  ; Ag ; AU ; 3 ; Abbat ; 306 
 2158 ; 10 марок. ФРГ. 800 лет Гамбургу ; 1989J ;  ; Ag ; AU ; 13 ; Кувалдо ; 417 
 2159 ; 10 марок. ФРГ. 750 лет. Берлину ; 1987J ;  ; Ag ; AU ; 17 ; Кувалдо ; 445 
 2160 ; 10 марок. ФРГ. Олимпиада в Мюнхене ; 1972F ;  ; Ag ; AU ; 3 ; alno51 ; 306 
 2161 ; 5 марок. ФРГ. 250 лет со дня смерти Готфрида Вильгельма Лейбница ; 1966D ;  ; Ag ; AU ; 14 ; sina ; 408 
 2162 ; 5 марок. ФРГ. 150 лет со дня рождения Макса фон Петтенкофера ; 1968D ;  ; Ag ; AU ; 23 ; Lena6975 ; 463 
 2163 ; 5 марок. ФРГ. 500 лет со дня рождения Альбрехта Дюрера ; 1971D ;  ; Ag ; AU ; 1 ; Lena6975 ; 333 
 2064 ; 2 пфеннига. Германия ; 1873A ;  ; Cu ; F-VF ; 27 ; Poiuyt ; 51 
 2065 ; 2 пфеннига. Германия ; 1874C ;  ; Cu ; VF+ ; 42 ; Drill ; 148 
