 5497 ; Бона иностранная. Иран ;  ;  ;  ;  ; 7 ; 312 ; 36 
 3108 ; 5 марок. ФРГ. Фридрих Эберт ; 1975J ;  ; Ag ; AU ; 24 ; Настенька ; 281 
 3109 ; 5 марок. ФРГ. Герхард Меркатор ; 1969F ;  ; Ag ; AU ; 19 ; LIV ; 328 
 3110 ; 5 марок. ФРГ. Европейский год защиты памятников ; 1975F ;  ; Ag ; AU ; 14 ; Звездолёты ; 299 
 3111 ; 5 марок. ФРГ. Ганс Якоб Кристоф фон Гриммельхаусен ; 1976D ;  ; Ag ; AU ; 12 ; Фома ; 305 
 3112 ; 5 марок. ФРГ. 25 лет ФРГ ; 1974F ;  ; Ag ; AU ; 9 ; olgont ; 275 
 3113 ; 5 марок. ФРГ. Густав Штрессманн ; 1978D ;  ; Ag ; AU ; 16 ; кот баюн ; 277 
 3114 ; 5 марок. ФРГ. Генрих фон Кляйст ; 1977G ;  ; Ag ; AU ; 20 ; electra ; 273 
 3115 ; 5 марок. ФРГ. Райффайзен ; 1968J ;  ; Ag ; XF+ ; 26 ; Настенька ; 281 
 3116 ; 5 марок. ФРГ. Альбрехт Дюрер ; 1971D ;  ; Ag ; XF+ ; 14 ; 3ТЭП75 ; 273 
 3117 ; 5 марок. ФРГ. Гутенберг ; 1968G ;  ; Ag ; AU ; 13 ; olgont ; 305 
 3118 ; 5 марок. ФРГ. Макс Петтеркоффер ; 1968D ;  ; Ag ; AU ; 9 ; xxxl ; 299 
 3119 ; 5 марок. ФРГ. Никилай Коперник ; 1973J ;  ; Ag ; AU ; 18 ; olgont ; 319 
 3120 ; 5 марок. ФРГ. Франкфутское собрание ; 1973G ;  ; Ag ; AU ; 12 ; olgont ; 305 
 3121 ; 5 марок. ФРГ. Бетховен ; 1970F ;  ; Ag ; AU ; 14 ; olgont ; 305 
 3122 ; 5 марок. ФРГ. Фонтейн ; 1969G ;  ; Ag ; Proof ; 9 ; olgont ; 301 
 3123 ; 5 марок. ФРГ. Бальтазар Нойманн ; 1978F ;  ; Ag ; XF+ ; 19 ; dimrem ; 273 
 3124 ; 1 доллар. Канада. Река Маккензи ; 1989 ;  ; Ag ; AU ; 30 ; banks ; 669 
 3125 ; 1 доллар. Канада. Девис Стрейт ; 1987 ;  ; Ag ; XF ; 33 ; olancepok ; 796 
 3126 ; 1 доллар. Канада. Национальные парки ; 1985 ;  ; Ag ; AU ; 18 ; акто_то ; 584 
 3127 ; 1 доллар. Канада. Сенатский трон ; 1977 ;  ; Ag ; XF+ ; 13 ; olancepok ; 572 
 3128 ; 1 доллар. Канада. Кузнецы ; 1988 ;  ; Ag ; AU ; 23 ; olancepok ; 549 
 3129 ; 1 доллар. Канада. XI Игры Содружества, Эдмонтон ; 1978 ;  ; Ag ; AU ; 8 ; SKeeper ; 516 
 3130 ; 1 доллар. Канада. Келси ; 1990 ;  ; Ag ; AU ; 15 ; olancepok ; 567 
 3131 ; 1 доллар. Канада. Торонто ; 1984 ;  ; Ag ; XF+ ; 11 ; Настенька ; 567 
 3132 ; 1 доллар. Канада. Белый медведь ; 1980 ;  ; Ag ; XF+ ; 24 ; olancepok ; 872 
 3133 ; 1 доллар. Канада. Поезд ; 1981 ;  ; Ag ; AU ; 14 ; olancepok ; 614 
 3134 ; 1 доллар. Канада ; 1975 ;  ; Ag ; XF+ ; 16 ; lesnik1 ; 564 
 3135 ; 10 марок. Финляндия. 60-летие независимости ; 1977 ;  ; Ag ; AU ; 13 ; boroda ; 510 
 3136 ; 50 марок. Финляндия. Чемпионат мира по хоккею ; 1982 ;  ; Ag ; AU ; 22 ; Мурзик ; 741 
 3137 ; 50 марок. Финляндия. 80-летие президента Кекконена ; 1981 ;  ; Ag ; AU ; 15 ; boroda ; 545 
 3138 ; 50 марок. Финляндия. Первый чемпионат мира по легкой атлетике ; 1983 ;  ; Ag ; AU ; 19 ; Lex2000 ; 595 
 3139 ; 25 марок. Финляндия. 750-летие города Турку ; 1979 ;  ; Ag ; AU ; 17 ; adus ; 573 
 3140 ; 100 марок. Финляндия. 50 лет ассоциации инвалидов войны ; 1990 ;  ; Ag ; AU ; 40 ; Shundr ; 1454 
 3141 ; 50 марок. Финляндия. Финский национальный эпос Калевала ; 1985 ;  ; Ag ; AU ; 23 ; Lex2000 ; 681 
 3142 ; 100 марок. Финляндия. 125 лет со дня рождения. Айно Акте ; 2001 ;  ; Ag ; Proof ; 17 ; елец ; 1587 
 3043 ; 5 крон. Дания ; 1973 ;  ; Cu-Ni ; AU ; 19 ; alex774 ; 134 
 3044 ; 10 злотых. Польша ; 1932 ;  ; Ag ; XF- ; 17 ; Maxim914 ; 735 
 3045 ; 500 вон. Северная Корея. Чемпионат мира по футболу во Франции ; 1996 ;  ; Ag ; Proof ; 55 ; seva777 ; 1938 
 3046 ; 1 доллар. Канада ; 1966 ;  ; Ag ; XF+ ; 15 ; Galagan1978 ; 652 
 3047 ; 1 доллар. Канада ; 1963 ;  ; Ag ; AU ; 16 ; Elephant ; 751 
 3048 ; 1/2 кроны. Великобритания ; 1914 ;  ; Ag ; VF-XF ; 21 ; alapabula ; 818 
 3049 ; 1 шиллинг. Великобритания ; 1944 ;  ; Ag ; VF-XF ; 29 ; alapabula ; 411 
 3050 ; 1 шиллинг. Великобритания ; 1941 ;  ; Ag ; VF+ ; 10 ; t_v_v ; 147 
 3051 ; 6 пенсов. Великобритания ; 1939 ;  ; Ag ; AU ; 14 ; логопед ; 396 
 3052 ; 3 пенса. Великобритания ; 1919 ;  ; Ag ; VF+ ; 11 ; Beatss ; 101 
 3053 ; 3 пенса. Великобритания ; 1913 ;  ; Ag ; VF+ ; 11 ; Armando ; 114 
 3054 ; 3 пенса. Великобритания ; 1940 ;  ; Ag ; AU ; 8 ; remetalk ; 306 
 3055 ; 3 пенса. Великобритания ; 1915 ;  ; Ag ; VF+ ; 9 ; Armando ; 133 
 3056 ; 3 пенса. Великобритания ; 1941 ;  ; Ag ; AU ; 9 ; atchaikovski ; 175 
 3057 ; 3 пенса. Великобритания ; 1932 ;  ; Ag ; XF ; 14 ; стас65 ; 102 
 3058 ; 1 крона. Швеция ; 1932 ;  ; Ag ; VF+ ; 11 ; АBС ; 148 
 3059 ; 25 новых пенсов. Гибралтар. Серебряный юбилей ; 1972 ;  ; Cu-Ni ; AU ; 28 ; калинов мост ; 258 
 3060 ; 5 шиллингов. Джерси. 900 лет Норманским завоеваниям ; 1966 ;  ; Cu-Ni ; AU ; 19 ; Александ98 ; 186 
 3061 ; 5 крон. Норвегия ; 1996 ;  ; Cu-Ni ; AU ; 26 ; дитрих11 ; 249 
 3062 ; 5 крон. Норвегия ; 1975 ;  ; Cu-Ni ; AU ; 25 ; spiritusvini ; 179 
 3063 ; 5 крон. Норвегия ; 1991 ;  ; Cu-Ni ; AU ; 13 ; t_v_v ; 136 
 3064 ; 5 крон. Норвегия ; 1978 ;  ; Cu-Ni ; AU ; 12 ; canario ; 108 
 3065 ; 5 крон. Норвегия ; 1975 ;  ; Cu-Ni ; AU ; 23 ; spiritusvini ; 153 
 3066 ; 5 крон. Норвегия ; 1997 ;  ; Cu-Ni ; AU ; 13 ; canario ; 159 
 3067 ; 2 кроны. Швеция. В капсуле NNC ; 1913 ;  ; Ag ; XF45 ; 27 ; aleksss ; 1077 
 3068 ; 1 доллар. Новая Зеландия ; 1980 ;  ; Cu-Ni ; AU ; 39 ; spiritusvini ; 303 
 3069 ; 100 эскудо. Португалия. В капсуле NNC ; 1990 ;  ; Би/м ; MS67 ; 16 ; циркус ; 114 
 3070 ; 5 литаи. Литва. В капсуле NNC ; 1925 ;  ; Ag ; AU58 ; 32 ; aleksss ; 884 
 3071 ; 1 доллар. США. . В капсуле ICG ; 2007 ;  ; Cu-Zn-Ni-марган ; Proof ; 23 ; Ной ; 212 
 3072 ; 10 рублей. Беларусь. Серафим Саровский ; 2008 ;  ; Ag ; Proof ; 38 ; Artemon ; 2200 
 3073 ; 10 франков. Конго. Защита морского мира ; 2000 ;  ; Ag ; Proof ; 18 ; sahakala ; 1744 
 3074 ; 5 франков. Франция ; 1869 ;  ; Ag ; VF ; 26 ; Elephant ; 1479 
 3075 ; 100 крон. Исландия. 1100 лет ; 1974 ;  ; Ag ; Proof ; 22 ; Настенька ; 1326 
 3076 ; 500 крон. Исландия ; 1986 ;  ; Ag ; AU ; 22 ; дитрих11 ; 2200 
 3077 ; 1000 сукре. Эквадор. Футбол ; 1986 ;  ; Ag ; Proof ; 25 ; seva777 ; 1631 
 3078 ; 2 франка. Французский Тунис ; 1892 ;  ; Ag ; F- ; 49 ; banks ; 401 
 3079 ; 500 франков. Бельгия. 150 лет независимости ; 1980 ;  ; Ag ; XF ; 5 ; Хаа ; 493 
 3080 ; 2 золота. Османская Империя. Отверстие ; 1789 ;  ; Ag ; VG ; 17 ; тикси3 ; 683 
 3081 ; 10 марок. Финляндия. 50 лет Независимости ; 1967 ;  ; Ag ; XF+ ; 14 ; rekaSvir ; 567 
 3082 ; 10 марок. Финляндия. Легкая атлетика ; 1971 ;  ; Ag ; AU ; 34 ; kroman ; 453 
 3083 ; 50 марок. Финляндия. Урхо Кекконен ; 1981 ;  ; Ag ; AU ; 15 ; кот баюн ; 442 
 3084 ; 10 марок. Финляндия. Урхо Кекконен ; 1975 ;  ; Ag ; AU ; 13 ; kroman ; 443 
 3085 ; 10 марок. Финляндия. Урхо Кекконен ; 1975 ;  ; Ag ; AU ; 17 ; SKeeper ; 436 
 3086 ; 2-1/2 динар. Иордания ; 1977 ;  ; Ag ; Proof ; 22 ; СТРЕКОЗА ; 1540 
 3087 ; 100 франков. Франция ; 1966 ;  ; Ag ; VF-XF ; 23 ; ora ; 1281 
 3088 ; 5 драхм. Греция ; 1876 ;  ; Ag ; VF+ ; 37 ; olancepok ; 3526 
 3089 ; 100 крон. Чехословакия ; 1948 ;  ; Ag ; AU ; 16 ; unix ; 445 
 3090 ; 100 крон. Чехословакия ; 1949 ;  ; Ag ; XF ; 11 ; electra ; 448 
 3091 ; 1 драхма. Греция ; 1833 ;  ; Ag ; F+ ; 45 ; banks ; 888 
 3092 ; 50 пиастров. Ливан ; 1969 ;  ; Ni ; VF+ ; 44 ; unix ; 119 
 2993 ; Крона. Великобритания. В капсуле NGC ; 1847 ;  ; Ag ; VF20 ; 29 ; елец ; 3045 
 2994 ; 5 лат. Латвия ; 1931 ;  ; Ag ; XF ; 28 ; lesnik1 ; 1375 
 2995 ; Экю. Франция ; 1702 ;  ; Ag ; VF ; 52 ; Недорого ; 6800 
 2996 ; Экю. Франция ; 1792 ;  ; Ag ; VF-XF ; 89 ; vlad77 ; 20111 
 2997 ; Экю. Франция ; 1793 ;  ; Ag ; VF-XF ; 73 ; Папа Свин ; 20111 
 2998 ; Экю. Франция ;  ;  ; Ag ; VF ; 61 ; Сармат ; 4805 
 2999 ; Экю. Франция ; 1747 ;  ; Ag ; F+ ; 47 ; ora ; 4533 
 3000 ; 5 франков. Франция ; 1811 ;  ; Ag ; F+ ; 39 ; Azeroter1 ; 2645 
 3001 ; 5 франков. Франция ; 1837 ;  ; Ag ; VF-XF ; 82 ; alenka ; 3715 
 3002 ; 5 франков. Франция ; 1851 ;  ; Ag ; VF-XF ; 72 ; visitor ; 3310 
 3003 ; 5 франков. Франция ; 1868 ;  ; Ag ; VF+ ; 39 ; alenka ; 2039 
 3004 ; 5 франков. Франция ; 1873 ;  ; Ag ; XF ; 23 ; alenka ; 1752 
 3005 ; 1/2 дин. Перу ; 1892 ;  ; Ag ; XF+ ; 25 ; ibis ; 578 
 3006 ; 4000 квача. Замбия ; 2001 ;  ; Ag ; Proof ; 53 ; miranda ; 4533 
 3007 ; 20 франков. Франция ; 1933 ;  ; Ag ; VF ; 21 ; kroman ; 567 
 3008 ; 1 рупия. Британская Индия ; 1912 ;  ; Ag ; VF ; 19 ; alehandr ; 866 
 3009 ; 1 рупия. Британская Индия ; 1912 ;  ; Ag ; VF-XF ; 19 ; alehandr ; 1020 
 3010 ; 1 рупия. Британская Индия ; 1862 ;  ; Ag ; VF ; 33 ; Galagan1978 ; 1353 
 3011 ; 1 рупия. Британская Индия ; 1944 ;  ; Ag ; XF ; 27 ; alehandr ; 1134 
 3012 ; 1 рупия. Британская Индия ; 1940 ;  ; Ag ; XF ; 25 ; alehandr ; 918 
 3013 ; 1 рупия. Британская Индия ; 1941 ;  ; Ag ; XF ; 38 ; Ok203 ; 1606 
 3014 ; 1 рупия. Британская Индия ; 1906 ;  ; Ag ; XF ; 26 ; niger ; 1247 
 3015 ; 1 рупия. Британская Индия ; 1907 ;  ; Ag ; VF ; 11 ; Настенька ; 742 
 3016 ; 1 рупия. Британская Индия ; 1907 ;  ; Ag ; VF ; 27 ; Ok203 ; 1606 
 3017 ; 1 рупия. Британская Индия ; 1904 ;  ; Ag ; VF ; 34 ; Ok203 ; 1606 
 3018 ; 1 рупия. Восточная Индийская компания ; 1835 ;  ; Ag ; VF+ ; 54 ; Temudgin ; 2278 
 3019 ; 1 рупия. Британская Индия ; 1908 ;  ; Ag ; VF ; 30 ; viktorius ; 1134 
 3020 ; 1 рупия. Восточная Индийская компания ; 1840 ;  ; Ag ; VF-XF ; 59 ; niger ; 2050 
 3021 ; 1 рупия. Восточная Индийская компания ; 1840 ;  ; Ag ; XF- ; 45 ; Flagman ; 2255 
 3022 ; 1 рупия. Восточная Индийская компания ; 1840 ;  ; Ag ; VF ; 34 ; niger ; 2048 
 3023 ; 1/2 рупии. Британская Индия ; 1917 ;  ; Ag ; VF ; 37 ; niger ; 1037 
 3024 ; 1/2 рупии. Британская Индия ; 1942 ;  ; Ag ; VF+ ; 30 ; Ok203 ; 816 
 3025 ; 1/4 рупии. Британская Индия ; 1907 ;  ; Ag ; VF ; 45 ; сама71 ; 918 
 3026 ; 1/4 рупии. Восточная Индийская компания ; 1840 ;  ; Ag ; XF ; 37 ; viktorius ; 1813 
 3027 ; 1 доллар. Канада. Универсиада ; 1983 ;  ; Ag ; Proof ; 20 ; SKeeper ; 565 
 3028 ; 50 пфенниг. Германия ; 1928D ;  ; Ni ; XF- ; 20 ; X3.96rus ; 137 
 3029 ; 10 пфенниг. Германия ; 1919 ;  ; Zn ; VF+ ; 6 ; tanuxa ; 44 
 3030 ; 1 динар. Сербия ; 1912 ;  ; Ag ; XF ; 24 ; камсигал ; 320 
 3031 ; 10 гривен. Украина. Античное судоходство ; 2012 ;  ; Ag ; Proof ; 35 ; кс ; 1845 
 3032 ; 10 центов. Саравак ; 1927 ;  ; Cu-Ni ; VF-XF ; 82 ; spiritusvini ; 788 
 3033 ; 10 евро. Германия. 300 лет изобретению шкалы Фаренгейта ; 2014 ;  ; Cu-Ni ; AU ; 13 ; SKeeper ; 788 
 3034 ; 5 франков. Франция ; 1834 ;  ; Ag ; F-VF ; 24 ; osir12 ; 917 
 3035 ; 2 кроны. Дания. Серебряная годовщина свадьбы ; серебр. ;  ; Ag ; XF+ ; 23 ; АBС ; 1025 
 3036 ; 1 сент. Французский Индокитай ; 1887 ;  ; Br ; XF- ; 27 ; kornum ; 453 
 3037 ; 100 мон. Япония ;  ;  ; Br ; VF ; 73 ; spiritusvini ; 714 
 3038 ; 2 кроны. Дания.  60 лет со дня рождения Короля Кристиана X ; 1930 ;  ; Ag ; AU ; 19 ; osir12 ; 980 
 3039 ; 10 крон. Дания. Смерть Фредерика IX и восшествие на престол Маргрете II ; 1972 ;  ; Ag ; AU ; 16 ; olgont ; 671 
 3040 ; 2 кроны. Дания ; 1925 ;  ; Al/Br ; VF+ ; 50 ; SKeeper ; 110 
 3041 ; 2 кроны. Дания ; 1952 ;  ; Al/Br ; XF ; 36 ; spiritusvini ; 100 
 3042 ; 5 крон. Дания ; 1965 ;  ; Cu-Ni ; XF ; 25 ; spiritusvini ; 93 
 2943 ; 10 хеллер. Германской Восточной Африки ; 1914J ;  ; Cu-Ni ; XF ; 35 ; kornum ; 1020 
 2944 ; 5 хеллер. Германской Восточной Африки ; 1914J ;  ; Cu-Ni ; AU ; 48 ; santan93 ; 1652 
 2945 ; 20 хеллер. Германской Восточной Африки ; 1916 ;  ; Лат ; F+ ; 21 ; SadKo ; 344 
 2946 ; 20 хеллер. Германской Восточной Африки ; 1916 ;  ; Лат ; F+ ; 13 ; franklin ; 202 
 2947 ; 1 хеллер. Германской Восточной Африки ; 1908J ;  ; Br ; XF ; 34 ; Flagman ; 223 
 2948 ; 1/2 марки. Германия ; 1914A ;  ; Ag ; AU ; 31 ; maksud ; 386 
 2949 ; 10000 марок. Германия, Веймар. D - 44mm. Министр фон Стайн ; 1923 ;  ; Br,позолота ; XF ; 25 ; guronidze ; 1017 
 2950 ; 5 шиллингов. ЮАР ; 1960 ;  ; Ag ; VF-XF ; 10 ; Elephant ; 826 
 2951 ; 5 шиллингов. ЮАР. 300 лет Кейптауну ; 1952 ;  ; Ag ; VF-XF ; 25 ; kornum ; 1121 
 2952 ; 1 крона. Австралия ; 1937 ;  ; Ag ; VF ; 38 ; елец ; 1630 
 2953 ; 5 шиллингов. ЮАР ; 1949 ;  ; Ag ; VF+ ; 20 ; obr73 ; 1019 
 2954 ; 1 крона. Южная Родезия ; 1953 ;  ; Ag ; VF-XF ; 55 ; АКМ ; 1909 
 2955 ; 1 крона. Великобритания ; 1935 ;  ; Ag ; VF-XF ; 24 ; дитрих11 ; 1360 
 2956 ; 1 крона. Великобритания ; 1937 ;  ; Ag ; XF- ; 31 ; didisister ; 1529 
 2957 ; 2 шиллинга. ЮАР ; 1953 ;  ; Ag ; VF ; 29 ; kornum ; 793 
 2958 ; 50 сентаво. Португальская Ангола ; 1927 ;  ; Ag ; VF ; 45 ; kornum ; 473 
 2959 ; 5 злотых. Польша ; 1936 ;  ; Ag ; VF-XF ; 52 ; vasianao ; 3047 
 2960 ; 2-1/2 шиллинга. ЮАР ; 1953 ;  ; Ag ; XF- ; 33 ; Ходор ; 908 
 2961 ; 1/2 кроны. Южная Родезия ; 1935 ;  ; Ag ; VF-XF ; 49 ; Andy M ; 2844 
 2962 ; 2-1/2 шиллинга. ЮАР ; 1934 ;  ; Ag ; VF+ ; 26 ; Аристон ; 906 
 2963 ; 50 лиценте. Лесото. Независимость ; 1966 ;  ; Ag ; AU ; 47 ; сама71 ; 1733 
 2964 ; 1 крона. Великобритания ; 1845 ;  ; Ag ; F-VF ; 26 ; Elephant ; 2489 
 2965 ; 1 крона. Великобритания ; 1894 ;  ; Ag ; VF+ ; 56 ; alenka ; 2996 
 2966 ; 300 нгультрам. Парагвай. ; 1973 ;  ; Ag ; VF+ ; 31 ; cfif24 ; 1031 
 2967 ; 1 торговый доллар. Великобритания ; 1902 ;  ; Ag ; VF ; 39 ; unix ; 4335 
 2968 ; 2-1/2 шиллинга. ЮАР ; 1897 ;  ; Ag ; VF+ ; 41 ; Temudgin ; 1390 
 2969 ; 20 пиастров. Египет ; 1916 ;  ; Ag ; VF+ ; 80 ; kornum ; 3998 
 2970 ; 2-1/2 шиллинга. ЮАР ; 1941 ;  ; Ag ; XF ; 25 ; Ходор ; 1385 
 2971 ; 2-1/2 гульдена. Нидерланды ; 1931 ;  ; Ag ; F-VF ; 20 ; gizma007 ; 921 
 2972 ; 2 шиллинга. ЮАР ; 1952 ;  ; Ag ; VF-XF ; 16 ; Недорого ; 452 
 2973 ; 1 рупия. Португальская Индия. В капсуле NGC ; 1881 ;  ; Ag ; MS64 ; 64 ; remetalk ; 21225 
 2974 ; 1 доллар. США ; 1991 ;  ; Ag ; AU ; 31 ; cboker ; 1744 
 2975 ; 1 франк. Франция ; 1887 ;  ; Ag ; XF ; 43 ; olancepok ; 1509 
 2976 ; Пиастр. Французский Индокитай ; 1907 ;  ; Ag ; VF+ ; 33 ; ora ; 2607 
 2977 ; 50 сент. Французский Индокитай ; 1936 ;  ; Ag ; XF ; 43 ; olancepok ; 1563 
 2978 ; 20 сент. Французский Индокитай ; 1884 ;  ; Ag ; VF- ; 72 ; 380VV ; 1099 
 2979 ; 5 сент. Французский Индокитай ; 1938 ;  ; Cu-Ni ; AU ; 43 ; kornum ; 561 
 2980 ; 1 пиастр. Французский Индокитай ; 1947 ;  ; Cu-Ni ; AU ; 11 ; ALEK98 ; 341 
 2981 ; 5 франков. Франция ; 1831 ;  ; Ag ; VF- ; 21 ; Настенька ; 915 
 2982 ; 5 франков. Франция ; 1832 ;  ; Ag ; F-VF ; 17 ; rekaSvir ; 914 
 2983 ; 5 франков. Франция ; 1868 ;  ; Ag ; VF+ ; 13 ; Мотя ; 1257 
 2984 ; 1 марка. Эстония ; 1924 ;  ; Ni/Br ; VF-XF ; 11 ; lesnik1 ; 371 
 2985 ; 1 марка. Эстония ; 1926 ;  ; Ni/Br ; XF ; 33 ; bva150979 ; 2763 
 2986 ; 5 марок. Эстония ; 1922 ;  ; Cu-Ni ; XF- ; 31 ; папашаГарпагон ; 590 
 2987 ; 1 марка. Эстония ; 1934 ;  ; Al/Br ; VF-XF ; 11 ; Александ98 ; 138 
 2988 ; 25 гульденов. Нидерландские Антилы. 25 лет коронации. М-42 гр ; 1973 ;  ; Ag ; AU ; 19 ; SKeeper ; 1590 
 2989 ; 25 гульденов. Нидерландские Антилы. Корабль. М-42,5 гр ; 1976 ;  ; Ag ; AU ; 30 ; ЛБС ; 2854 
 2990 ; 25 гульденов. Нидерландские Антилы. М-27,3 гр ; 1979 ;  ; Ag ; XF+ ; 17 ; SKeeper ; 1071 
 2991 ; 50 гульденов. Нидерландские Антилы. Юбилей 200 лет. М-25,2 гр ; 1982 ;  ; Ag ; Proof ; 14 ; unix ; 1179 
 2992 ; 5 евро. 400 лет открытия Австралии ; 2006 ;  ; Ag ; AU ; 13 ; krotsenna ; 793 
 2893 ; 2 марки. Германия. Пауль фон Гинденбург ; 1939A ;  ; Ag ; VF-XF ; 13 ; ДПСКР ; 322 
 2894 ; 1 марка. Германия ; 1874D ;  ; Ag ; F-VF ; 17 ; 3ТЭП75 ; 140 
 2895 ; 1 марка. Германия ; 1875A ;  ; Ag ; F-VF ; 20 ; fadeev.dima ; 223 
 2896 ; 1 марка. Германия ; 1875A ;  ; Ag ; F-VF ; 7 ; first ; 150 
 2897 ; 1 марка. Германия ; 1875A ;  ; Ag ; F+ ; 13 ; 3ТЭП75 ; 128 
 2898 ; 1 марка. Германия ; 1875A ;  ; Ag ; F+ ; 15 ; 3ТЭП75 ; 128 
 2899 ; 1 марка. Германия ; 1875D ;  ; Ag ; F+ ; 8 ; uj ; 148 
 2900 ; 1 марка. Германия ; 1876A ;  ; Ag ; F ; 11 ; 3ТЭП75 ; 124 
 2901 ; 1 марка. Германия ; 1876A ;  ; Ag ; F-VF ; 11 ; Rober ; 146 
 2902 ; 1 марка. Германия ; 1878J ;  ; Ag ; F-VF ; 13 ; 3ТЭП75 ; 129 
 2903 ; 1 марка. Германия ; 1880D ;  ; Ag ; F-VF ; 18 ; Jauho ; 163 
 2904 ; 1 марка. Германия ; 1881A ;  ; Ag ; VF ; 11 ; Beatss ; 126 
 2905 ; 1 марка. Германия ; 1898A ;  ; Ag ; VF+ ; 22 ; zverev.andrey. ; 250 
 2906 ; 1 марка. Германия ; 1902A ;  ; Ag ; VF-XF ; 18 ; Beatss ; 139 
 2907 ; 1 марка. Германия ; 1905A ;  ; Ag ; VF-XF ; 16 ; Rober ; 142 
 2908 ; 1 марка. Германия ; 1906A ;  ; Ag ; VF-XF ; 10 ; zverev.andrey. ; 223 
 2909 ; 1 марка. Германия ; 1907A ;  ; Ag ; VF-XF ; 29 ; Метро62 ; 308 
 2910 ; 1 марка. Германия ; 1909D ;  ; Ag ; XF- ; 19 ; zverev.andrey. ; 378 
 2911 ; 1 марка. Германия ; 1910A ;  ; Ag ; XF-XF ; 10 ; АBС ; 223 
 2912 ; 1 марка. Германия ; 1914A ;  ; Ag ; XF ; 12 ; калинов мост ; 235 
 2913 ; 1 марка. Германия ; 1914E ;  ; Ag ; XF ; 16 ; zverev.andrey. ; 378 
 2914 ; 1 марка. Германия ; 1915A ;  ; Ag ; XF ; 10 ; АBС ; 223 
 2915 ; 1 марка. Германия ; 1915A ;  ; Ag ; XF ; 12 ; Метро62 ; 242 
 2916 ; 1 марка. Германия ; 1915A ;  ; Ag ; XF ; 10 ; АBС ; 221 
 2917 ; 1 марка. Германия ; 1915A ;  ; Ag ; XF ; 10 ; АBС ; 219 
 2918 ; 1 марка. Германия ; 1915A ;  ; Ag ; XF+ ; 8 ; АBС ; 213 
 2919 ; 1 марка. Германия ; 1915A ;  ; Ag ; VF- ; 12 ; АBС ; 213 
 2920 ; 50 пфеннигов. Германия ; 1875 ;  ; Ag ; F ; 6 ; Mike! ; 102 
 2921 ; 1/2 марки. Германия ; 1905G ;  ; Ag ; VF+ ; 23 ; xxxl ; 101 
 2922 ; 1/2 марки. Германия ; 1905F ;  ; Ag ; VF+ ; 15 ; xxxl ; 101 
 2923 ; 1/2 марки. Германия ; 1905E ;  ; Ag ; VF+ ; 14 ; xxxl ; 101 
 2924 ; 1/2 марки. Германия ; 1905J ;  ; Ag ; VF+ ; 17 ; 312 ; 101 
 2925 ; 1/2 марки. Германия ; 1905E ;  ; Ag ; VF+ ; 23 ; xxxl ; 101 
 2926 ; 1/2 маркм. Германия ; 1905A ;  ; Ag ; VF ; 21 ; xxxl ; 85 
 2927 ; 1/2 маркм. Германия ; 1906F ;  ; Ag ; VF ; 19 ; 312 ; 104 
 2928 ; 1/2 марки. Германия ; 1906G ;  ; Ag ; VF ; 13 ; xxxl ; 101 
