 6674 ; Часы  наручные Победа ПЧЗ с браслетом. ;  ;  ; Б/м ;  ; 9 ; basil ; 1530 
 3465 ; 50 пенсов. Гибралтар ; 1997 ;  ; Cu-Ni ; XF- ; 27 ; shknikolay ; 225 
 3466 ; 20 рейс. Португалия ; 1892 ;  ; Br ; VF- ; 19 ; ВЯЗЪ ; 84 
 3467 ; 10 сентимо. Испания ; 1870 ;  ; Cu ; VF- ; 25 ; Ю42 ; 170 
 3468 ; 100 песет. Испания. 132 года песете ; 2001 ;  ; Al/Br ; XF ; 15 ; VVE ; 143 
 3469 ; 5 сантимов. Франция ; 1799 ;  ; Cu ; VG ; 66 ; гравицапа ; 459 
 3470 ; 1 сантим. Франция ; 1911 ;  ; Br ; XF ; 58 ; snoopy ; 197 
 3471 ; 1 пфенниг. Анхальт-Зербст ; 1766 ;  ; Cu ; VG ; 71 ; lestes ; 753 
 3472 ; 10 пфеннигов. Данциг ; 1932 ;  ; Al/Br ; VF+ ; 47 ; MikeWinger ; 343 
 3473 ; 1 крейцер. Саксен-Мейнинген ; 1814 ;  ; Cu ; F- ; 32 ; jj ; 276 
 3474 ; 1 пфенниг. Шаумбург-Липпе ; 1858 ;  ; Cu ; F ; 49 ; Лоцман ; 507 
 3475 ; 1 дуит. Голландия. Деформация ; 1765 ;  ; Cu ; VG ; 37 ; rusmlm ; 259 
 3476 ; 2 1/2 цента. Нидерланды ; 1877 ;  ; Br ; VF- ; 19 ; (.!.) ; 69 
 3477 ; 2 пфеннига. Германия ; 1936A ;  ; Br ; VF+ ; 42 ; ВЕПРЬ ; 616 
 3478 ; 5 эре. Исландия ; 1942 ;  ; Br ; XF ; 72 ; double ; 629 
 3379 ; 5 центов. Шри-Ланка ; 1991 ;  ; Al ; XF ; 11 ; Meshok ; 12 
 3380 ; 1/4 доллара. США ; 1984 ;  ; Cu-Ni ; VF ; 13 ; cucaracha ; 21 
 3381 ; 1/4 доллара. США. 200 лет независимости ; 1976 ;  ; Cu-Ni ; XF+ ; 29 ; Bankomat ; 42 
 3382 ; 50 пфеннингов. ФРГ ; 1980G ;  ; Cu-Ni ; XF ; 16 ; SKeeper ; 16 
 3383 ; 1 кетцаль. Гватемала ; 2012 ;  ; Ni/Лат ; XF+ ; 9 ; птичка16 ; 61 
 3384 ; 2 вату. Вануату ; 2002 ;  ; Лат ; AU ; 24 ; Bankomat ; 578 
 3385 ; 5 бани. Румыния ; 1956 ;  ; Cu-Zn ; XF+ ; 7 ; kornum ; 43 
 3386 ; 1 доллар. Сингапур ; 1997 ;  ; Al/Br ; XF+ ; 7 ; авм1962 ; 33 
 3387 ; 50 франков. Бельгия ; 1991 ;  ; Ni ; VF ; 3 ; bobbar ; 4 
 3388 ; 10 крон. Исландия ; 2008 ;  ; Cu-Ni ; XF ; 7 ; Bankomat ; 9 
 3389 ; 50 бани. Молдавия ; 2003 ;  ; St/Лат ; AU ; 19 ; Meshok ; 22 
 3390 ; 2,5 лиры. Турция ; 1977 ;  ; St ; VF+ ; 7 ; (.!.) ; 20 
 3391 ; 1 рупия. Сейшелы ; 2010 ;  ; St/Ni ; XF ; 17 ; Bankomat ; 34 
 3392 ; 1 крона Великобритания Черчилль ; 1965 ;  ; Cu-Ni ; VF-XF ; 19 ; ВЕПРЬ ; 95 
 3393 ; 25 новых пенсов Великобритания Принцесса Диана и Принц Чарльз ; 1981 ;  ; Cu-Ni ; XF ; 19 ; VITAL!!! ; 92 
 3394 ; 25 новых пенсов Великобритания ; 1977 ;  ; Cu-Ni ; VF-XF ; 17 ; Копеечка ; 102 
 3395 ; 1 доллар США ; 1976 ;  ; Cu-Ni ; XF/AU ; 14 ; Копеечка ; 128 
 3396 ; 1 доллар США ; 1971 ;  ; Cu-Ni ; VF-XF ; 9 ; kovav ; 122 
 3397 ; 1000 манат. Туркменистан ; 1999 ;  ; St/Ni ; AU ; 33 ; fandrius ; 70 
 3398 ; 4 пфеннига. Германия ; 1932A ;  ; Br ; VF-XF ; 46 ; MikeWinger ; 440 
 3399 ; 1 франк. Люксембург ; 1946 ;  ; Cu-Ni ; XF ; 11 ; не хитрый МойшЪ ; 94 
 3400 ; 50 пфеннигов. Германия ; 1924J ;  ; Al/Br ; VF- ; 42 ; CMS ; 387 
 3401 ; 2 франка. Монако ;  ;  ; Al/Br ; XF+ ; 43 ; Reks ; 151 
 3402 ; 1 франк. Бурунди ; 1965 ;  ; Лат ; AU ; 63 ; Flagman ; 330 
 3403 ; 50 пфеннигов. Германия ; 1950A ;  ; Al/Br ; VF+ ; 20 ; (.!.) ; 74 
 3404 ; 1 лат. Латвия ; 2011 ;  ; Cu-Ni ; AU ; 19 ; DormiDont ; 153 
 3405 ; 1 лат. Латвия ; 2008 ;  ; Cu-Ni ; AU ; 8 ; suomi ; 201 
 3406 ; 1 лат. Латвия ; 2013 ;  ; Cu-Ni ; AU ; 8 ; suomi ; 201 
 3407 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Al ; VF ; 38 ; etwar55 ; 520 
 3408 ; 50 пфеннигов. Германия. Нотгельд ;  ;  ; Zn ; VF ; 15 ; Александр007 ; 239 
 3409 ; 50 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 31 ; Александр007 ; 245 
 3410 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF ; 13 ; Александр007 ; 239 
 3411 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF- ; 28 ; Александр007 ; 279 
 3412 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF ; 21 ; lestes ; 261 
 3413 ; 50 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF+ ; 20 ; 220W ; 340 
 3414 ; 50 пфеннигов. Германия. Нотгельд ; 1919 ;  ; Fe ; VF+ ; 54 ; Ulysse ; 890 
 3415 ; 50 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 38 ; Ulysse ; 624 
 3416 ; 50 пфеннигов. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 53 ; 220W ; 643 
 3417 ; 20 пфеннигов. Германия. Нотгельд ;  ;  ; Картон ; VF ; 23 ; vedm000 ; 330 
 3418 ; 15 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; VF ; 27 ; nays ; 410 
 3419 ; 10 пфеннигов. Германия. Нотгельд ; 1921 ;  ; Fe ; VF+ ; 67 ; 220W ; 694 
 3420 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 54 ; etwar55 ; 471 
 3421 ; 10 пфеннигов. Германия. Нотгельд ;  ;  ; Zn ; VF ; 27 ; etwar55 ; 429 
 3422 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Fe ; VF ; 29 ; 220W ; 372 
 3423 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF+ ; 21 ; ВЯЗЪ ; 212 
 3424 ; 10 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Fe ; VF+ ; 48 ; etwar55 ; 555 
 3425 ; 10 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 45 ; 220W ; 338 
 3426 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; VF- ; 21 ; nays ; 207 
 3427 ; 1/12 анны. Британская Индия ; 1916 ;  ; Br ; VF- ; 19 ; double ; 115 
 3428 ; 2 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; VF-XF ; 18 ; double ; 108 
 3329 ; 1 юань. Китай. 70 лет победы ; 2015 ;  ; St/Ni ; XF ; 17 ; SY_2009 ; 64 
 3330 ; 1/2 бальбоа. Панама. Королевский мост ; 2017 ;  ; Cu-Ni ; AU ; 10 ; t_v_v ; 69 
 3331 ; 5 эре. Швеция ; 1895 ;  ; Br ; VF ; 12 ; SKeeper ; 70 
 3332 ; 50 тенге. Казахстан ; 2006 ;  ; Cu-Ni ; XF+ ; 41 ; alex62 ; 181 
 3333 ; 50 тенге. Казахстан ; 2003 ;  ; Cu-Ni ; XF ; 21 ; SD315 ; 306 
 3334 ; 50 тенге. Казахстан ; 2015 ;  ; Cu-Ni ; AU ; 20 ; StanislavAK ; 87 
 3335 ; 50 тенге. Казахстан ; 2011 ;  ; Cu-Ni ; XF+ ; 30 ; SpAi ; 378 
 3336 ; 50 тенге. Казахстан ; 2001 ;  ; Cu-Ni ; XF- ; 21 ; SpAi ; 312 
 3337 ; 20 тенге. Казахстан ; 1997 ;  ; Cu-Ni ; XF- ; 50 ; StanislavAK ; 153 
 3338 ; 20 тенге. Казахстан ; 1999 ;  ; Cu-Ni ; VF-XF ; 31 ; SpAi ; 546 
 3339 ; 20 тенге. Казахстан ; 1996 ;  ; Cu-Ni ; VF-XF ; 29 ; SpAi ; 204 
 3340 ; 20 тенге. Казахстан ; 1997 ;  ; Cu-Ni ; XF- ; 30 ; alex62 ; 153 
 3341 ; 5 гривен ; 2001 ; "Полтава. 1100 лет" ; Cu-Ni-Zn ; XF+ ; 12 ; jj ; 428 
 3342 ; 2 гривны ; 2003 ; В. О. Сухомлинский. 1918 - 1970 ; Cu-Ni-Zn ; XF- ; 17 ; suomi ; 272 
 3343 ; 2 гривны ; 1996 ; Монеты Украины ; Cu-Ni-Zn ; XF ; 28 ; eugene67 ; 363 
 3344 ; 2 гривны ; 2005 ; Слепыш песчаный ; Cu-Ni-Zn ; XF+ ; 17 ; suomi ; 296 
 3345 ; 2 гривны ; 2002 ; Николай Лысенко. 1842 - 1912 ; Cu-Ni-Zn ; XF ; 17 ; zx123 ; 250 
 3346 ; 2 гривны ; 1998 ; 80 лет провозглашения независимости УНР ; Cu-Ni-Zn ; XF ; 18 ; ВЕПРЬ ; 238 
 3347 ; 2 гривны ; 1998 ; 80 лет бою под Крутами. 29.01.1918 ; Cu-Ni-Zn ; XF ; 17 ; eugene67 ; 277 
 3348 ; 2 гривны ; 2001 ; 100 лет Николаевскому зоопарку ; Cu-Ni-Zn ; XF ; 25 ; suomi ; 1032 
 3349 ; 2 гривны ; 2003 ; Зубр ; Cu-Ni-Zn ; XF+ ; 29 ; л842 ; 534 
 3350 ; 2 гривны ; 1998 ; 50 лет принятия Декларации о правах человека ; Cu-Ni-Zn ; XF ; 33 ; dimam_kz ; 294 
 3351 ; 1/20 кирша. Египет ; 1876 ;  ; Cu ; F-VF ; 43 ; svetikbsk ; 302 
 3352 ; 2 миллим. Египет ; 1916 ;  ; Cu-Ni ; VF+ ; 42 ; Svs1989 ; 294 
 3353 ; 5 миллим. Египет ; 1943 ;  ; Br ; VF+ ; 18 ; double ; 225 
 3354 ; 50 динаров. Иран ; 1876-1888 ;  ; Br ; F+ ; 20 ; dmivanych ; 283 
 3355 ; 1 пиастр. Сирия ; 1929 ;  ; Cu-Ni ; VF+ ; 59 ; doc2 ; 530 
 3356 ; 10 мазун. Марокко ; 1903 (1321 г.х.) ;  ; Br ; VF+ ; 37 ; svetikbsk ; 387 
 3357 ; 10 сантимов. Тунис ; 1941 ;  ; Zn ; VF ; 42 ; ВЕПРЬ ; 375 
 3358 ; 50 франков. Французская территория афаров и исса ; 1970 ;  ; Cu-Ni ; VF-XF ; 29 ; Markgraf ; 359 
 3359 ; 200 рейс. Бразилия ; 1927 ;  ; Cu-Ni ; F+ ; 39 ; Meshok ; 156 
 3360 ; 1 сентаво. Венесуэла ; 1858 ;  ; Cu ; F- ; 62 ; rusmlm ; 625 
 3361 ; 40 реалов. Бразилия ; 1830 ;  ; Cu ; VG ; 36 ; каррр ; 261 
 3362 ; 5 сенти Литва ; 1991 ;  ; Al ; VF-XF ; 7 ; Meshok ; 21 
 3363 ; 1 сенти Литва ; 1991 ;  ; Al ; AU ; 11 ; Meshok ; 41 
 3364 ; 2 лита Литва ; 2009 ;  ; Би/м ; AU ; 52 ; SupERGood ; 189 
 3365 ; 2 лита Литва ; 2013 ;  ; Би/м ; AU ; 21 ; DormiDont ; 141 
 3366 ; 20 сенти Литва ; 1998 ;  ; Al/Br ; VF ; 4 ; Meshok ; 6 
 3367 ; 1 крона Эстония ; 2008 ;  ; Al/Br ; AU ; 27 ; DormiDont ; 51 
 3368 ; 1 рубль. Приднестровье ; 2015 ;  ; St/Ni ; AU ; 35 ; predicat ; 43 
 3369 ; 50 сенти Литва ; 1997 ;  ; Al/Br ; VF ; 12 ; 69МАВ ; 42 
 3370 ; 50 пфеннигов. Лагергельд. Для военнопленных. Минден. D-24мм ;  ;  ; Zn ; VF ; 38 ; Ok203 ; 1259 
 3371 ; 1/20 гирша. Египет. Абдул Хамид 2. D-20,1мм ; 1884 ;  ; Br ; AU ; 48 ; kornum ; 512 
 3372 ; 2 пфеннига. Германия. Нотгельд ;  ;  ; Zn ; VF+ ; 26 ; птичка16 ; 340 
 3373 ; 1/2 марки. Германия. Нотгельд ;  ;  ; Zn ; VF ; 55 ; 220W ; 655 
 3374 ; 5 пфеннигов. Германия. Нотгельд ; 1917 ;  ; Zn ; VF ; 11 ; Александр007 ; 159 
 3375 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF ; 47 ; etwar55 ; 359 
 3376 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 59 ; nemand ; 536 
 3377 ; 5 пфеннигов. Германия. Нотгельд ; 1918 ;  ; Zn ; VF ; 25 ; nays ; 207 
 3378 ; 25 центов. Шри-Ланка ; 2002 ;  ; St/Ni ; AU ; 22 ; Bankomat ; 33 
 3279 ; 1 франк Французская Новая Каледония ; 1982 ;  ; Al ; XF ; 28 ; irino4ka ; 355 
 3280 ; 10 франков Французская Полинезия ; 2009 ;  ; Cu-Ni ; VF-XF ; 12 ; велко ; 113 
 3281 ; 3 пенса. Великобритания ; 1953 ;  ; Ni/Лат ; AU ; 78 ; Bankomat ; 394 
 3282 ; 50 пара. Югославия ; 1938 ;  ; Al/Br ; VF+ ; 13 ; ТАТ72 ; 60 
 3283 ; 5 мунгу. Монголия ;  ;  ; Al/Br ; VF+ ; 26 ; баргузин ; 310 
 3284 ; 50 пфеннигов. Германия ; 1924J ;  ; Al/Br ; F+ ; 37 ; uhfvv7 ; 308 
 3285 ; 50 пфеннигов. Германия ; 1950A ;  ; Al/Br ; VF ; 13 ; marSal8Q ; 53 
 3286 ; 1 злотый. Польша ; 1929 ;  ; Ni ; VF ; 10 ; vasa ; 35 
 3287 ; 100 лей. Румыния ; 1943 ;  ; St/Ni ; F-VF ; 15 ; garrymoore ; 33 
 3288 ; 1 лев. Болгария. 25 лет Социалистической революции ; 1969 ;  ; Cu-Ni ; VF- ; 57 ; cucaracha ; 128 
 3289 ; 1 лев. Болгария. 90-летний юбилей освобождения от турок ; 1969 ;  ; Cu-Ni ; VF- ; 28 ; cucaracha ; 128 
 3290 ; 1/2 пенни Великобритания ; 1890 ;  ; Br ; VF ; 52 ; dsidorov ; 1111 
 3291 ; 1 доллар США ; 2015P ;  ; Cu-Ni-Zn ; AU ; 7 ; flutter ; 138 
 3292 ; 1 доллар США ; 2012P ;  ; Cu-Ni-Zn ; AU ; 20 ; stas007 ; 130 
 3293 ; 1 доллар США ; 2016P ;  ; Cu-Ni-Zn ; AU ; 19 ; SD315 ; 193 
 3294 ; 1 доллар США ; 2015D ;  ; Cu-Ni-Zn ; AU ; 15 ; flutter ; 332 
 3295 ; 1 доллар США ; 2014D ;  ; Cu-Ni-Zn ; AU ; 38 ; SD315 ; 197 
 3296 ; 1 доллар США ; 2013P ;  ; Cu-Ni-Zn ; AU ; 33 ; dimam_kz ; 184 
 3297 ; 1 доллар США ; 2013P ;  ; Cu-Ni-Zn ; AU ; 25 ; stas007 ; 130 
 3298 ; 1 доллар США ; 2015P ;  ; Cu-Ni-Zn ; AU ; 25 ; stas007 ; 131 
 3299 ; 1 доллар США ; 2014D ;  ; Cu-Ni-Zn ; AU ; 11 ; SD315 ; 249 
 3300 ; 1 доллар США ; 2016P ;  ; Cu-Ni-Zn ; AU ; 11 ; SD315 ; 160 
 3301 ; 1 доллар США ; 2016P ;  ; Cu-Ni-Zn ; AU ; 13 ; Sk-masshtab ; 138 
 3302 ; 1 доллар США ; 2014D ;  ; Cu-Ni-Zn ; AU ; 22 ; SD315 ; 227 
 3303 ; 1 доллар США ; 2013P ;  ; Cu-Ni-Zn ; AU ; 35 ; stas007 ; 131 
 3304 ; 1 доллар США ; 2012P ;  ; Cu-Ni-Zn ; AU ; 15 ; Meshok ; 124 
 3305 ; 1 доллар США ; 2014D ;  ; Cu-Ni-Zn ; AU ; 11 ; kovav ; 122 
 3306 ; 1 доллар США ; 2015P ;  ; Cu-Ni-Zn ; AU ; 20 ; SD315 ; 128 
 3307 ; 1 доллар США ; 2016P ;  ; Cu-Ni-Zn ; AU ; 9 ; Sk-masshtab ; 131 
 3308 ; 1 доллар США ; 2013P ;  ; Cu-Ni-Zn ; AU ; 21 ; Sk-masshtab ; 138 
 3309 ; 1 доллар США ; 2015D ;  ; Cu-Ni-Zn ; AU ; 10 ; SD315 ; 138 
 3310 ; 1 доллар США ; 2014D ;  ; Cu-Ni-Zn ; AU ; 17 ; flutter ; 184 
 3311 ; 1 доллар. США. Сакагавея ; 2000P ;  ; Cu-Zn-Al ; XF+ ; 11 ; stas007 ; 110 
 3312 ; 2 евро. Испания. Упаковка нарушена ; 2004 ;  ; Би/м ; AU ; 33 ; stas007 ; 467 
 3313 ; 1 евро. Испания. Упаковка нарушена ; 2001 ;  ; Би/м ; AU ; 21 ; lva08 ; 107 
 3314 ; 1 евро. Сан Марино. Упаковка ; 2010 ;  ; Би/м ; AU ; 22 ; lva08 ; 129 
 3315 ; 1 евро. Австрия. Упаковка нарушена ; 2011 ;  ; Би/м ; AU ; 21 ; lva08 ; 153 
 3316 ; 1 евро. Финляндия. Упаковка нарушена ; 2012 ;  ; Би/м ; XF+ ; 33 ; lva08 ; 204 
 3317 ; 5 марок. ФРГ. Упаковка нарушена ; 1983D ;  ; Cu-Ni ; Proof ; 47 ; птичка16 ; 400 
 3318 ; 2 марки. ФРГ. Упаковка ; 1983D ;  ; Cu-Ni ; Proof ; 23 ; птичка16 ; 395 
 3319 ; 2 марки. ФРГ. Упаковка нарушена ; 1983D ;  ; Cu-Ni ; Proof ; 23 ; guronidze ; 324 
 3320 ; 2 марки. ФРГ. Упаковка ; 1983D ;  ; Cu-Ni ; Proof ; 28 ; птичка16 ; 450 
 3321 ; 1 марка. ФРГ. Упаковка ; 1983D ;  ; Cu-Ni ; Proof ; 11 ; птичка16 ; 222 
 3322 ; 2 эре. Швеция ; 1766 ;  ; Cu ; F- ; 45 ; domestos ; 356 
 3323 ; 5 мунгу. Монголия ; 1925 ;  ; Cu ; VG ; 14 ; marSal8Q ; 153 
 3324 ; 2 /12 гульдена. Нидерланды ; 1980 ;  ; Ni ; XF ; 23 ; dimam_kz ; 67 
 3325 ; 2 сентаво. Португалия ; 1918 ;  ; Br ; XF ; 55 ; Bankomat ; 279 
 3326 ; 10 юаней. Китай. Конституция Гонконга ; 1997 ;  ; Би/м ; AU ; 18 ; (.!.) ; 181 
 3327 ; 5 юаней. Китая. 150 лет со дня рождения Сунь Ят-Сена ; 2016 ;  ; Лат ; AU ; 9 ; кот баюн ; 101 
 3328 ; Монетовидный жетон. 1 фунт. Шетландские острова ; 2016 ;  ; Cu-Ni ; XF+/AU ; 24 ; seva777 ; 206 
 3229 ; 1 доллар США ; 1974D ;  ; Cu-Ni ; XF ; 13 ; Копеечка ; 124 
 3230 ; 1 доллар США ; 1971 ;  ; Cu-Ni ; XF- ; 5 ; arsenich-s ; 112 
 3231 ; 1 доллар США ; 1976 ;  ; Cu-Ni ; XF- ; 5 ; arsenich-s ; 112 
 3232 ; Монета. Китай ;  ;  ; Ж/м ; F ; 56 ; aziya11 ; 257 
 3233 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 28 ; aziya11 ; 174 
 3234 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 29 ; Бигль ; 114 
 3235 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 28 ; Бигль ; 83 
 3236 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 25 ; aziya11 ; 186 
 3237 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 29 ; 4258739 ; 144 
 3238 ; Монета. Китай ;  ;  ; Ж/м ; F ; 27 ; Бигль ; 105 
 3239 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 16 ; cr5679 ; 57 
 3240 ; Монета. Китай ;  ;  ; Ж/м ; F ; 15 ; Бигль ; 123 
 3241 ; Монета. Китай ;  ;  ; Ж/м ; F ; 23 ; Бигль ; 115 
 3242 ; Монета. Китай ;  ;  ; Ж/м ; F ; 37 ; Victor_161_ ; 228 
 3243 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 25 ; Бигль ; 125 
 3244 ; Монета. Китай ;  ;  ; Ж/м ; G ; 28 ; Бигль ; 125 
 3245 ; Монета. Китай ;  ;  ; Ж/м ; F-VF ; 17 ; Бигль ; 188 
 3246 ; Монета. Китай ;  ;  ; Ж/м ; F+ ; 25 ; Victor_161_ ; 168 
 3247 ; Монета. Китай ;  ;  ; Ж/м ; F ; 31 ; баргузин ; 159 
 3248 ; Монета. Китай ;  ;  ; Ж/м ; F ; 26 ; Victor_161_ ; 138 
 3249 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 17 ; Бигль ; 59 
 3250 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 17 ; Бигль ; 59 
 3251 ; Монета. Китай ;  ;  ; Ж/м ; F ; 24 ; Victor_161_ ; 148 
 3252 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 13 ; Бигль ; 115 
 3253 ; Монета. Китай ;  ;  ; Ж/м ; F ; 21 ; Victor_161_ ; 68 
 3254 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 17 ; Бигль ; 126 
 3255 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 13 ; Бигль ; 114 
 3256 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 27 ; баргузин ; 159 
 3257 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 35 ; Бигль ; 217 
 3258 ; Монета. Китай ;  ;  ; Ж/м ; VG ; 28 ; Meshok ; 179 
 3259 ; Монета. Китай ;  ;  ; Ж/м ; F-VF ; 36 ; Victor_161_ ; 227 
 3260 ; Монета. Китай ;  ;  ; Ж/м ; F- ; 15 ; vladmarkin ; 79 
 3261 ; 1 стотинка Болгария ; 1951 ;  ; Cu-Zn ; VF-XF ; 13 ; велко ; 72 
 3262 ; 2 лева Болгария. Первенство Кану-Каяк ; 1989 ;  ; Cu-Ni ; Proof ; 43 ; велко ; 245 
 3263 ; 2 лева Болгария. Апрельское восстание ; 1981 ;  ; Cu-Ni ; Proof ; 23 ; ТАТ72 ; 250 
 3264 ; 2 лева Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; Proof ; 43 ; велко ; 167 
 3265 ; 1 лев Болгария ; 1981 ;  ; Cu-Ni ; VF ; 30 ; велко ; 228 
 3266 ; 10 стотинок Болгария ; 1981 ;  ; Cu-Ni ; VF ; 9 ; велко ; 50 
 3267 ; 5 лева Болгария ; 1930 ;  ; Cu-Ni ; VF- ; 22 ; Rober ; 38 
 3268 ; 5 динаров Югославия ; 2002 ;  ; Cu-Ni ; VF ; 17 ; Yustas69 ; 50 
 3269 ; 1 динар Югославия ФАО ; 1976 ;  ; Cu-Ni ; VF ; 28 ; велко ; 93 
 3270 ; 50 пара Югославия ; 1994 ;  ; Cu-Ni ; AU ; 15 ; велко ; 89 
 3271 ; 1 динар Югославия ; 1992 ;  ; Br ; XF- ; 8 ; велко ; 41 
 3272 ; 1/2 бальбоа Панама ; 2018 ;  ; St ; XF+ ; 13 ; Bankomat ; 123 
 3273 ; 1/4 бальбоа Панама ; 2016 ;  ; St ; XF ; 12 ; Зверолов ; 136 
 3274 ; 1/4 бальбоа Панама ; 2018 ;  ; St ; XF- ; 20 ; SpAi ; 136 
 3275 ; 1/4 бальбоа Панама ; 2016 ;  ; St ; XF ; 17 ; Зверолов ; 136 
 3276 ; 5 долларов Гайана ; 2012 ;  ; Br ; AU ; 10 ; Bankomat ; 57 
 3277 ; 1 доллар Гайана ; 2012 ;  ; Br ; AU ; 19 ; valerdon ; 60 
