 3190 ; Бона иностранная ;  ;  ;  ;  ; 18 ; 223355 ; 156 
 426 ; 3 копейки ; 1906 ; СПБ  ; Cu ; VF+ ; 5 ; solder13 ; 255 
 427 ; 3 копейки ; 1908 ; СПБ  ; Cu ; XF- ; 55 ; Олег33 ; 867 
 428 ; 3 копейки ; 1909 ; СПБ  ; Cu ; VF+ ; 24 ; priwet ; 226 
 429 ; 3 копейки ; 1911 ; СПБ  ; Cu ; F-VF ; 22 ; alex995 ; 41 
 430 ; 3 копейки ; 1913 ; СПБ  ; Cu ; VF- ; 5 ; Poiuyt ; 42 
 431 ; 3 копейки ; 1914 ; СПБ  ; Cu ; VF+ ; 34 ; ZAA_44 ; 153 
 432 ; 3 копейки ; 1915 ;  ; Cu ; VF+ ; 14 ; ZAA_44 ; 113 
 433 ; 3 копейки ; 1916 ;  ; Cu ; F-VF ; 37 ; evgenijzhuk ; 89 
 434 ; 2 копейки ; 1757 ; Номинал под гербом  ; Cu ; VF- ; 45 ; o.k. ; 101 
 435 ; 2 копейки ; 1757 ; Номинал под гербом  ; Cu ; F-VF ; 32 ; Annigilator ; 89 
 436 ; 2 копейки ; 1757 ; Номинал под гербом  ; Cu ; F ; 3 ; Максимус 1 ; 53 
 437 ; 2 копейки ; 1758 ;  ; Cu ; F+ ; 5 ; assa ; 48 
 438 ; 2 копейки ; 1758 ; Гурт надп. Екатер.  ; Cu ; VF- ; 65 ; SSK ; 951 
 439 ; 2 копейки ; 1759? ;  ; Cu ; F+ ; 4 ; assa ; 105 
 440 ; 2 копейки ; 1760 ;  ; Cu ; F+ ; 15 ; кабан ; 35 
 441 ; 2 копейки ; 1763 ; ММ  ; Cu ; VF- ; 11 ; кабан ; 404 
 442 ; 2 копейки ; 1764 ; ЕМ  ; Cu ; F-VF ; 116 ; fanil ; 1734 
 443 ; 2 копейки ; 1766 ; СПМ  ; Cu ; F-VF ; 32 ; А25 ; 657 
 444 ; 2 копейки ; 1770 ; ЕМ  ; Cu ; VF- ; 44 ; a-kul ; 2267 
 445 ; 2 копейки ; 1770 ; "КМ ""Сибирь"" " ; Cu ; F+ ; 42 ; bitdvd ; 638 
 446 ; 2 копейки ; 1771 ; ЕМ  ; Cu ; F-VF ; 15 ; кабан ; 459 
 447 ; 2 копейки ; 1772 ; ЕМ  ; Cu ; F-VF ; 14 ; o.k. ; 200 
 448 ; 2 копейки ; 1774 ; ЕМ  ; Cu ; F-VF ; 13 ; кабан ; 1487 
 449 ; 2 копейки ; 1777 ; "КМ ""Сибирь"" " ; Cu ; F ; 39 ; tt ; 560 
 450 ; 2 копейки ; 1788 ; ММ  ; Cu ; VF- ; 21 ; AGAT D ; 730 
 451 ; 2 копейки ; 1797 ; ЕМ  ; Cu ; VF ; 21 ; кабан ; 714 
 452 ; 2 копейки ; 1797 ; АМ  ; Cu ; VF ; 64 ; fanil ; 1157 
 453 ; 2 копейки ; 1797 ; КМ  ; Cu ; F-VF ; 34 ; sinisha ; 1157 
 201 ; 50 пенни ; 1892 ; L Финляндия  ; Ag ; VF+ ; 12 ; Girus_ ; 500 
 202 ; 50 пенни ; 1914 ; S Финляндия  ; Ag ; AU ; 19 ; kladoiskatel ; 285 
 203 ; 50 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 52 ; mag ; 279 
 204 ; 50 пенни. Корона ; 1917 ; S Финляндия  ; Ag ; AU ; 34 ; mag ; 462 
 205 ; 50 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 23 ; mag ; 337 
 206 ; 25 пенни ; 1916 ; S Финляндия  ; Ag ; AU ; 36 ; mag ; 244 
 207 ; 25 пенни ; 1917 ; S Финляндия. Без короны  ; Ag ; AU ; 31 ; mag ; 255 
 361 ; 10 копеек ; 1768 ; "КМ ""Сибирь"" " ; Cu ; F-VF ; 45 ; dnepr1984 ; 2763 
 362 ; 10 копеек ; 1780 ; "КМ ""Сибирь"" " ; Cu ; F+ ; 49 ; акча ; 4080 
 363 ; 10 копеек ; 1838 ; ЕМ НА  ; Cu ; F/F+ ; 9 ; bitdvd ; 801 
 364 ; 5 копеек ; 1727 ; КД Одна из точек над кор.  ; Cu ; F-VF ; 42 ; кабан ; 1964 
 365 ; 5 копеек ; 1730 ; МД Хвост узкий  ; Cu ; F-VF ; 54 ; сальва ; 1999 
 366 ; 5 копеек ; 1760 ;  ; Cu ; VF ; 82 ; marat-vojag ; 1016 
 367 ; 5 копеек ; 1763 ; ММ  ; Cu ; VF ; 20 ; SadKo ; 958 
 368 ; 5 копеек ; 1764 ; ММ  ; Cu ; VF- ; 19 ; o.k. ; 912 
 369 ; 5 копеек ; 1766 ; ММ  ; Cu ; VF ; 69 ; vagvagvag ; 2742 
 370 ; 5 копеек ; 1768 ; ЕМ  ; Cu ; VF ; 59 ; ВВП ; 222 
 371 ; 5 копеек ; 1770 ; ЕМ  ; Cu ; VF- ; 72 ; ВВП ; 137 
 372 ; 5 копеек ; 1771 ; ЕМ  ; Cu ; VF ; 4 ; zero ; 204 
 373 ; 5 копеек ; 1772 ; ЕМ  ; Cu ; VF ; 4 ; zero ; 204 
 374 ; 5 копеек ; 1774 ; ЕМ  ; Cu ; XF- ; 40 ; hjk1974 ; 2612 
 375 ; 5 копеек ; 1774 ; "КМ ""Сибирь"" " ; Cu ; VF- ; 35 ; Girus_ ; 4306 
 376 ; 5 копеек ; 1775 ; ЕМ  ; Cu ; VF ; 3 ; marat-vojag ; 204 
 377 ; 5 копеек ; 1776 ; ЕМ  ; Cu ; VF- ; 2 ; sergant83 ; 200 
 378 ; 5 копеек ; 1777 ; ЕМ  ; Cu ; VF- ; 10 ; marat-vojag ; 260 
 379 ; 5 копеек ; 1778 ; ЕМ  ; Cu ; F-VF ; 37 ; ZAA_44 ; 266 
 380 ; 5 копеек ; 1779 ; ЕМ  ; Cu ; VF ; 9 ; ZAA_44 ; 357 
 381 ; 5 копеек ; 1780 ; ЕМ  ; Cu ; VF ; 22 ; GLLS ; 353 
 382 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; VF ; 15 ; kay2 ; 338 
 383 ; 5 копеек ; 1781 ; ЕМ  ; Cu ; VF ; 8 ; marat-vojag ; 227 
 384 ; 5 копеек ; 1782 ; ЕМ  ; Cu ; VF ; 68 ; tommi2679 ; 238 
 385 ; 5 копеек ; 1783 ; ЕМ  ; Cu ; VF ; 67 ; Omar ; 225 
 386 ; 5 копеек ; 1784 ; ЕМ  ; Cu ; VF- ; 9 ; SadKo ; 285 
 387 ; 5 копеек ; 1784 ; КМ  ; Cu ; F ; 46 ; bitdvd ; 98 
 388 ; 5 копеек ; 1785 ; ЕМ  ; Cu ; VF- ; 14 ; GLLS ; 323 
 389 ; 5 копеек ; 1787 ; ЕМ  ; Cu ; VF ; 14 ; o.k. ; 309 
 390 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF ; 10 ; ZAA_44 ; 159 
 391 ; 5 копеек ; 1788 ; ЕМ  ; Cu ; VF ; 3 ; ZAA_44 ; 204 
 392 ; 5 копеек ; 1789 ; ЕМ  ; Cu ; VF+ ; 43 ; ZAA_44 ; 487 
 393 ; 5 копеек ; 1789 ; АМ  ; Cu ; VF ; 17 ; самбор ; 590 
 394 ; 5 копеек ; 1791 ; АМ  ; Cu ; VF ; 26 ; SadKo ; 916 
 395 ; 5 копеек ; 1792 ; ЕМ  ; Cu ; VF- ; 15 ; marat-vojag ; 260 
 396 ; 5 копеек ; 1793 ; ЕМ  ; Cu ; VF+ ; 34 ; GLLS ; 398 
 397 ; 5 копеек ; 1793 ; АМ  ; Cu ; VF ; 39 ; самбор ; 909 
 398 ; 5 копеек ; 1794 ; ЕМ  ; Cu ; VF ; 5 ; ZAA_44 ; 325 
 399 ; 5 копеек ; 1795 ; ЕМ  ; Cu ; F-VF ; 19 ; ZAA_44 ; 319 
 400 ; 5 копеек ; 1803 ; ЕМ  ; Cu ; VF ; 62 ; сальва ; 2209 
 401 ; 5 копеек ; 1804 ; ЕМ  ; Cu ; VF+ ; 38 ; neman100 ; 3570 
 402 ; 5 копеек ; 1832 ; ЕМ ФХ  ; Cu ; VF ; 30 ; 751 ; 453 
 403 ; 5 копеек ; 1833 ; ЕМ ФХ  ; Cu ; VF ; 49 ; OS98 ; 916 
 151 ; Гривенник. Отверстие 12 часов ; 1756 ; МБ  ; Ag ; F ; 21 ; jj ; 443 
 152 ; Гривенник. Отверстие, напайка 12 часов ; 1757 ; МБ  ; Ag ; F ; 51 ; bitdvd ; 200 
 153 ; Гривенник (Петров-6р, Ильин-5р). Отверстие 3 часа ; 1768 ; ММД  ; Ag ; F+ ; 57 ; PSP ; 1937 
 154 ; 10 копеек ; 1820 ; СПБ ПД  ; Ag ; VF- ; 1 ; AGAT D ; 1000 
 155 ; 10 копеек ; 1822 ; СПБ ПД  ; Ag ; VF- ; 2 ; AGAT D ; 1000 
 156 ; 10 копеек ; 1839 ; СПБ НГ  ; Ag ; VF+ ; 6 ; Олег33 ; 1062 
 157 ; 10 копеек ; 1857 ; СПБ ФБ  ; Ag ; VF+ ; 66 ; kollega ; 1224 
 158 ; 10 копеек ; 1861 ; СПБ  ; Ag ; VF ; 46 ; evgenijzhuk ; 102 
 159 ; 10 копеек ; 1876? ; СПБ HI  ; Ag ; F+ ; 7 ; кабан ; 37 
 160 ; 10 копеек ; 1878 ; СПБ НФ  ; Ag ; VF- ; 30 ; кабан ; 179 
 161 ; 10 копеек ; 1898 ; СПБ АГ  ; Ag ; F+ ; 6 ; кабан ; 45 
 162 ; 10 копеек ; 1899 ; СПБ АГ  ; Ag ; F-VF ; 12 ; кабан ; 175 
 163 ; 10 копеек ; 1900 ; СПБ ФЗ  ; Ag ; XF+ ; 36 ; sail ; 1887 
 164 ; 10 копеек ; 1901 ; СПБ ФЗ  ; Ag ; F+ ; 6 ; кабан ; 164 
 165 ; 10 копеек ; 1902 ; СПБ АР  ; Ag ; F-VF ; 6 ; кабан ; 125 
 166 ; 10 копеек ; 1903 ; СПБ АР  ; Ag ; F-VF ; 12 ; кабан ; 125 
 167 ; 10 копеек ; 1904 ; СПБ АР  ; Ag ; F-VF ; 18 ; кабан ; 125 
 168 ; 10 копеек ; 1905 ; СПБ АР  ; Ag ; VF- ; 27 ; vc57 ; 134 
 169 ; 10 копеек ; 1906 ; СПБ ЭБ  ; Ag ; F-VF ; 4 ; кабан ; 56 
 170 ; 10 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF ; 21 ; mag ; 136 
 171 ; 10 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF ; 28 ; kladoiskatel ; 46 
 172 ; 10 копеек ; 1909 ; СПБ ЭБ  ; Ag ; XF+ ; 15 ; fontanka ; 100 
 173 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; XF- ; 6 ; Arkhangel ; 51 
 174 ; 10 копеек ; 1910 ; СПБ ЭБ  ; Ag ; VF ; 28 ; tss ; 56 
 175 ; 10 копеек ; 1911 ; СПБ ЭБ  ; Ag ; VF+ ; 27 ; Assa_77 ; 53 
 176 ; 10 копеек ; 1912 ; СПБ ЭБ  ; Ag ; XF- ; 1 ; sg1945 ; 45 
 177 ; 10 копеек ; 1913 ; СПБ ВС  ; Ag ; XF+ ; 12 ; kladoiskatel ; 55 
 178 ; 10 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 18 ; kladoiskatel ; 65 
 179 ; 10 копеек ; 1915 ; ВС  ; Ag ; AU ; 23 ; мармон ; 66 
 180 ; 10 копеек ; 1915 ; ВС  ; Ag ; XF ; 12 ; kladoiskatel ; 48 
 181 ; 10 копеек ; 1915 ; ВС  ; Ag ; VF ; 93 ; АЛЕКСАНДРЪ ; 204 
 182 ; 10 копеек ; 1916 ; ВС  ; Ag ; AU ; 27 ; papa3 ; 105 
 183 ; 5 копеек. Отверстие 6 часов ; 1755 ; СПБ  ; Ag ; F+ ; 52 ; jj ; 459 
 184 ; 5 копеек ; 1757 ; СПБ  ; Ag ; F-VF ; 2 ; AGAT D ; 1000 
 185 ; 5 копеек ; 1823 ; СПБ ПД  ; Ag ; VF- ; 60 ; evgenijzhuk ; 529 
 186 ; 5 копеек. Деформация ; 1827 ; СПБ НГ  ; Ag ; VF- ; 4 ; priwet ; 1530 
 187 ; 5 копеек. Отверстие 12 часов ; 1829 ; СПБ НГ  ; Ag ; VF- ; 31 ; nik ; 627 
 188 ; 5 копеек ; 1830 ; СПБ НГ  ; Ag ; VF+ ; 40 ; kollega ; 1599 
 189 ; 5 копеек ; 1845 ; СПБ КБ  ; Ag ; VF+ ; 9 ; AGAT D ; 1129 
 190 ; 5 копеек ; 1850 ; СПБ ПА  ; Ag ; VF-XF ; 62 ; Олег33 ; 1434 
 191 ; 5 копеек ; 1854 ; СПБ HI  ; Ag ; VF ; 4 ; пятак ; 2040 
 192 ; 5 копеек. Деформация ; 1862 ; СПБ МИ  ; Ag ; VF- ; 3 ; пятак ; 2040 
 193 ; 5 копеек ; 1888 ; СПБ АГ  ; Ag ; XF- ; 65 ; самбор ; 599 
 194 ; 5 копеек ; 1890 ; СПБ АГ  ; Ag ; AU ; 36 ; hjk1974 ; 860 
 195 ; 5 копеек ; 1901 ; СПБ ФЗ  ; Ag ; VF+ ; 48 ; rtdmsm ; 280 
 196 ; 5 копеек ; 1902 ; СПБ АР  ; Ag ; AU ; 47 ; rusauction ; 775 
 197 ; 5 копеек ; 1903 ; СПБ АР  ; Ag ; XF+ ; 43 ; azef ; 708 
 198 ; 5 копеек ; 1905 ; СПБ АР  ; Ag ; VF-XF ; 37 ; bitdvd ; 272 
 199 ; 2 марки ; 1872 ; S Финляндия  ; Ag ; VF+ ; 68 ; neman100 ; 2142 
 200 ; 1 марка ; 1874 ; S Финляндия  ; Ag ; VF+ ; 24 ; Girus_ ; 1000 
 101 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF+ ; 17 ; kladoiskatel ; 73 
 102 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF-XF ; 9 ; mag ; 102 
 103 ; 20 копеек ; 1910 ; СПБ ЭБ  ; Ag ; VF-XF ; 24 ; evgenijzhuk ; 90 
 104 ; 20 копеек ; 1910 ; СПБ ЭБ  ; Ag ; VF+ ; 15 ; кабан ; 81 
 105 ; 20 копеек ; 1911 ; СПБ ЭБ  ; Ag ; AU ; 58 ; est4o ; 512 
 106 ; 20 копеек ; 1912 ; СПБ ЭБ  ; Ag ; AU ; 35 ; sail ; 714 
 107 ; 20 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 18 ; rolex ; 300 
 108 ; 20 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 28 ; Xe72 ; 105 
 109 ; 20 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 30 ; papa3 ; 101 
 110 ; 20 копеек ; 1914 ; СПБ ВС  ; Ag ; XF ; 8 ; kalina-molotok ; 84 
 111 ; 20 копеек ; 1914 ; СПБ ВС  ; Ag ; XF+ ; 16 ; джон007 ; 74 
 112 ; 20 копеек ; 1915 ; ВС  ; Ag ; VF- ; 26 ; kladoiskatel ; 59 
 113 ; 20 копеек ; 1915 ; ВС  ; Ag ; AU ; 5 ; AnKI ; 94 
 114 ; 20 копеек ; 1916 ; ВС  ; Ag ; XF+ ; 30 ; mag ; 108 
 115 ; 15 копеек. Отверстие 12 часов ; 1864 ; СПБ НФ  ; Ag ; F+ ; 7 ; kladoiskatel ; 56 
 116 ; 15 копеек ; 1866 ; СПБ НФ  ; Ag ; F-VF ; 38 ; jj ; 126 
 117 ; 15 копеек ; 1869 ; СПБ HI  ; Ag ; VF ; 2 ; AGAT D ; 700 
 118 ; 15 копеек ; 1876 ; СПБ HI  ; Ag ; F+ ; 22 ; кабан ; 188 
 119 ; 15 копеек ; 1900 ; СПБ ФЗ  ; Ag ; F-VF ; 14 ; кабан ; 129 
 120 ; 15 копеек ; 1901 ; СПБ АР  ; Ag ; F-VF ; 16 ; кабан ; 169 
 121 ; 15 копеек ; 1902 ; СПБ АР  ; Ag ; VF- ; 16 ; кабан ; 180 
 122 ; 15 копеек ; 1903 ; СПБ АР  ; Ag ; F-VF ; 16 ; vc57 ; 184 
 123 ; 15 копеек ; 1904 ; СПБ АР  ; Ag ; VF- ; 12 ; кабан ; 190 
 124 ; 15 копеек ; 1905 ; СПБ АР  ; Ag ; VF+ ; 35 ; azef ; 161 
 125 ; 15 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF+ ; 19 ; А25 ; 254 
 126 ; 15 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF+ ; 15 ; krokodil ; 80 
 127 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF+ ; 21 ; Xe72 ; 105 
 128 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF ; 60 ; mag ; 75 
 129 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF+ ; 39 ; Xe72 ; 100 
 130 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF ; 11 ; alex995 ; 39 
 131 ; 15 копеек ; 1908 ; СПБ ЭБ  ; Ag ; VF+ ; 25 ; kladoiskatel ; 62 
 132 ; 15 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF+ ; 22 ; кабан ; 188 
 133 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF ; 18 ; kladoiskatel ; 55 
 134 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF-XF ; 7 ; kladoiskatel ; 65 
 135 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF+ ; 67 ; Kleo ; 123 
 136 ; 15 копеек ; 1912 ; СПБ ЭБ  ; Ag ; VF+ ; 12 ; alex22 ; 73 
 137 ; 15 копеек ; 1913 ; СПБ ВС  ; Ag ; AU ; 8 ; vcom1 ; 95 
 138 ; 15 копеек ; 1913 ; СПБ ВС  ; Ag ; XF+ ; 6 ; krokodil ; 75 
 139 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; AU ; 14 ; mag ; 101 
 140 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; XF ; 22 ; Assa_77 ; 65 
 141 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; XF+ ; 15 ; kladoiskatel ; 60 
 142 ; 15 копеек ; 1914 ; СПБ ВС  ; Ag ; XF ; 6 ; krokodil ; 69 
 143 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 20 ; kladoiskatel ; 68 
 144 ; 15 копеек ; 1915 ; ВС  ; Ag ; XF+ ; 29 ; kladoiskatel ; 64 
 145 ; 15 копеек ; 1915 ; ВС  ; Ag ; VF+ ; 29 ; kladoiskatel ; 41 
 146 ; 15 копеек. Осака ; 1916 ;  ; Ag ; XF+ ; 32 ; marat-vojag ; 566 
 147 ; Гривенник ; 1748 ;  ; Ag ; XF ; 33 ; сальва ; 7098 
 148 ; Гривенник. Отверстие ; 1748 ;  ; Ag ; F ; 9 ; самбор ; 124 
 149 ; Гривенник. Отверстие 12 часов ; 1751 ;  ; Ag ; F ; 10 ; jj ; 139 
 150 ; Гривенник. Отверстие 12 часов ; 1754 ; IП  ; Ag ; F ; 35 ; jj ; 135 
 51 ; 25 копеек ; 1840 ; СПБ НГ  ; Ag ; VF ; 17 ; Пионер ; 1836 
 52 ; 25 копеек. Отверстие 12 часов ; 1847 ; СПБ ПА  ; Ag ; F-VF ; 14 ; акча ; 404 
 53 ; 25 копеек. Отверстие 12 часов ; 1849 ; СПБ ПА  ; Ag ; VF- ; 10 ; акча ; 404 
 54 ; 25 копеек. Отверстие 12 часов ; 1850 ; СПБ ПА  ; Ag ; F-VF ; 14 ; ДСВ777 ; 139 
 55 ; 25 копеек ; 1852 ; СПБ ПА  ; Ag ; F/VF ; 61 ; jj ; 462 
 56 ; 25 копеек ; 1854 ; СПБ HI  ; Ag ; VF ; 62 ; пятак ; 2100 
 57 ; 25 копеек. Отверстие 3 часа ; 1855 ; СПБ HI  ; Ag ; F+ ; 34 ; koga ; 126 
 58 ; 25 копеек. Отверстие 1 час ; 1856 ; СПБ ФБ  ; Ag ; F-VF ; 12 ; aristarx ; 331 
 59 ; 25 копеек ; 1859 ; СПБ ФБ  ; Ag ; XF- ; 94 ; kollega ; 2558 
 60 ; 25 копеек ; 1895 ; АГ  ; Ag ; VF+ ; 12 ; Loss ; 1326 
 61 ; 25 копеек ; 1896 ; АГ  ; Ag ; VF+ ; 39 ; neman100 ; 1269 
 62 ; 20 копеек. Отверстие 12 часов ; 1770-е ;  ; Ag ; F+ ; 6 ; aristarx ; 334 
 63 ; 20 копеек ; 1783 ; СПБ  ; Ag ; F-VF ; 103 ; PSP ; 3280 
 64 ; 20 копеек ; 1813 ; СПБ ПС  ; Ag ; F-VF ; 41 ; evgenijzhuk ; 229 
 65 ; 20 копеек ; 1814 ; СПБ ПС  ; Ag ; F+ ; 41 ; jj ; 126 
 66 ; 20 копеек ; 1817 ; СПБ ПС  ; Ag ; F-VF ; 40 ; evgenijzhuk ; 266 
 67 ; 20 копеек ; 1823 ; СПБ ПД  ; Ag ; VF ; 5 ; neman100 ; 759 
 68 ; 20 копеек. Отверстие 12 часов ; 1839 ; СПБ НГ  ; Ag ; F-VF ; 8 ; aristarx ; 334 
 69 ; 20 копеек ; 1847 ; СПБ ПА  ; Ag ; VF- ; 41 ; Lotus 99 ; 1224 
 70 ; 20 копеек. Отверстие 11 часов ; 1856 ; СПБ ФБ  ; Ag ; F+ ; 13 ; petrserebr ; 93 
 71 ; 20 копеек. Отверстие 1 час ; 1858 ; СПБ ФБ  ; Ag ; F+ ; 17 ; aleksius ; 214 
 72 ; 20 копеек. Отверстие 12 часов ; 1860 ; СПБ ФБ  ; Ag ; F-VF ; 8 ; акча ; 63 
 73 ; 20 копеек ; 1861 ; СПБ ФБ  ; Ag ; VF ; 59 ; tss ; 153 
 74 ; 20 копеек ; 1862 ; СПБ МИ  ; Ag ; VF-XF ; 20 ; AGAT D ; 1000 
 75 ; 20 копеек ; 1863 ; СПБ АБ  ; Ag ; XF ; 3 ; Олег33 ; 1020 
 76 ; 20 копеек ; 1864 ; СПБ НФ  ; Ag ; XF ; 2 ; AGAT D ; 1000 
 77 ; 20 копеек ; 1869 ; СПБ HI  ; Ag ; F-VF ; 27 ; кабан ; 204 
 78 ; 20 копеек ; 1870 ; СПБ HI  ; Ag ; F+ ; 22 ; kladoiskatel ; 133 
 79 ; 20 копеек ; 1871 ; СПБ HI  ; Ag ; F+ ; 42 ; кабан ; 143 
 80 ; 20 копеек ; 1873 ; СПБ HI  ; Ag ; XF+ ; 38 ; sail ; 2244 
 81 ; 20 копеек ; 1877 ; СПБ HI  ; Ag ; VF ; 6 ; AGAT D ; 390 
 82 ; 20 копеек ; 1878 ; СПБ НФ  ; Ag ; F-VF ; 28 ; кабан ; 149 
 83 ; 20 копеек ; 1888 ; СПБ АГ  ; Ag ; F/VF- ; 44 ; kladoiskatel ; 125 
 84 ; 20 копеек ; 1891 ; СПБ АГ  ; Ag ; VF ; 30 ; fontanka ; 147 
 85 ; 20 копеек ; 1893 ; СПБ АГ  ; Ag ; VF+ ; 15 ; sergfokin ; 638 
 86 ; 20 копеек ; 1901 ; СПБ ФЗ  ; Ag ; VF ; 40 ; vc57 ; 181 
 87 ; 20 копеек ; 1902 ; СПБ АР  ; Ag ; VF ; 35 ; kalina-molotok ; 283 
 88 ; 20 копеек ; 1903 ; СПБ АР  ; Ag ; VF-XF ; 45 ; azef ; 209 
 89 ; 20 копеек ; 1904 ; СПБ АР  ; Ag ; VF+ ; 63 ; vc57 ; 227 
 90 ; 20 копеек ; 1905 ; СПБ АР  ; Ag ; VF ; 35 ; vc57 ; 108 
 91 ; 20 копеек ; 1905 ; СПБ АР  ; Ag ; VF- ; 37 ; kalina-molotok ; 114 
 92 ; 20 копеек ; 1906 ; СПБ ЭБ  ; Ag ; VF+ ; 57 ; rtdmsm ; 128 
 93 ; 20 копеек ; 1907 ; СПБ ЭБ  ; Ag ; AU ; 60 ; DrAlex1701 ; 1102 
 94 ; 20 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF+ ; 22 ; kladoiskatel ; 58 
 95 ; 20 копеек ; 1907 ; СПБ ЭБ  ; Ag ; VF- ; 13 ; кабан ; 85 
 96 ; 20 копеек ; 1908 ; СПБ ЭБ  ; Ag ; AU ; 61 ; rusauction ; 2040 
 97 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF-XF ; 30 ; Xe72 ; 90 
 98 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF-XF ; 22 ; kladoiskatel ; 78 
 99 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF ; 21 ; Xe72 ; 79 
 100 ; 20 копеек ; 1909 ; СПБ ЭБ  ; Ag ; VF+ ; 21 ; kladoiskatel ; 66 
 1 ; 10 рублей ; 1899 ; (АГ) АГ  ; Au ; VF-XF ; 19 ; tt ; 10975 
 2 ; 10 рублей ; 1900 ; (ФЗ) АГ  ; Au ; XF- ; 16 ; RF ; 10522 
 3 ; 5 рублей ; 1898 ; (АГ)  ; Au ; VF+ ; 29 ; kalina-molotok ; 5896 
 4 ; 5 рублей ; 1899 ; (ФЗ)  ; Au ; AU ; 19 ; vladimir232 ; 7000 
 5 ; 5 рублей ; 1901 ; (ФЗ)  ; Au ; AU ; 21 ; vadimn ; 6777 
 6 ; 5 рублей ; 1902 ; (АР)  ; Au ; AU ; 22 ; PolAn ; 6671 
 7 ; 5 рублей ; 1904 ; (АР)  ; Au ; AU ; 22 ; Хрящ ; 8703 
 8 ; Рубль. Ремонт 12 часов ; 1726 ;  ; Ag ; VF- ; 22 ; tt ; 28721 
 9 ; Рубль ; 1727 ; СПБ  ; Ag ; F-VF ; 17 ; skir ; 7578 
 10 ; Рубль. Аккуратно убрана подвеска 12 часов ; 1762 ; СПБ НК  ; Ag ; VF- ; 81 ; Girus_ ; 40799 
 11 ; Рубль. Отверстие 12 часов ; 1762 ; ММД ДМ  ; Ag ; F+ ; 48 ; ВВП ; 5967 
 12 ; Рубль ; 1770 ; СПБ ЯЧ TI  ; Ag ; F ; 16 ; bitdvd ; 1438 
 13 ; Рубль. Отверстие 10 часов ; 1774 ; СПБ QЛ TИ  ; Ag ; F+ ; 73 ; skir ; 1168 
 14 ; Рубль ; 1780 ; СПБ ИЗ  ; Ag ; VF/VF+ ; 10 ; Girus_ ; 22440 
 15 ; Рубль ; 1799 ; СМ МБ  ; Ag ; F-VF ; 46 ; priwet ; 5113 
 16 ; Рубль. Отверстие ; 1801 ; СМ АИ  ; Ag ; F+ ; 32 ; aristarx ; 4611 
 17 ; Рубль ; 1818 ; СПБ ПС  ; Ag ; F+ ; 77 ; акча ; 2513 
 18 ; Рубль ; 1818 ; СПБ ПС  ; Ag ; VF-XF ; 82 ; neman100 ; 3572 
 19 ; Рубль.Отверстие 12 часов ; 1840 ; СПБ НГ  ; Ag ; F-VF ; 40 ; nisni ; 882 
 20 ; Рубль ; 1841 ; СПБ НГ  ; Ag ; XF+/XF ; 90 ; Girus_ ; 7000 
 21 ; Рубль ; 1847 ; MW  ; Ag ; VF+ ; 71 ; Gatchina ; 5897 
 22 ; Рубль. Отверстие 12 часов ; 1848 ; СПБ HI  ; Ag ; F-VF ; 50 ; skir ; 572 
 23 ; Рубль ; 1854 ; СПБ HI  ; Ag ; VF+ ; 40 ; Gatchina ; 8254 
 24 ; Рубль ; 1878 ; СПБ НФ  ; Ag ; VF+ ; 70 ; Girus_ ; 7500 
 25 ; Рубль ; 1896 ; ( * )  ; Ag ; VF-XF ; 52 ; Alexdav ; 2040 
