 6626 ; Бинокль театральный, складной. СССР ;  ;  ; Б/м ;  ; 23 ; Yamilov ; 2550 
 3403 ; 200 марок. Германия ; 1923A ;  ; Al ; VF+ ; 15 ; Superpelmen ; 33 
 3404 ; 2 пфеннига. Германия ; 1924A ;  ; Br ; XF ; 17 ; lestes ; 111 
 3405 ; 2 пфеннига. Германия ; 1936A ;  ; Br ; XF ; 19 ; corsar ; 136 
 3406 ; 1 сантим. Франция ; 1920 ;  ; Br ; XF+ ; 52 ; гравицапа ; 408 
 3407 ; 1/2 пенни Великобритания ; 1760 ;  ; Cu ; F ; 77 ; Valera72 ; 797 
 3408 ; 1 пенни ЮАР ; 1940 ;  ; Br ; VF ; 23 ; double ; 146 
 3409 ; 10 пфеннигов Германия Нотгельд ; 1920 ;  ; Fe ; XF ; 19 ; dimcoin ; 261 
 3410 ; 10 пфеннигов Германия Нотгельд ; 1918 ;  ; Fe ; XF ; 9 ; птичка16 ; 227 
 3411 ; 10 пфеннигов Германия Нотгельд ; 1919 ;  ; Fe ; VF ; 9 ; ice9 ; 225 
 3412 ; 10 пфеннигов Германия Нотгельд ; 1918 ;  ; Fe ; XF ; 28 ; taa ; 439 
 3413 ; 10 пфеннигов Германия Нотгельд ; 1918 ;  ; Fe ; VF ; 24 ; dimcoin ; 363 
 3414 ; 10 пфеннигов Германия Нотгельд ; 1919 ;  ; Fe ; VF-XF ; 18 ; Pensya ; 261 
 3415 ; 5 пфеннигов Германия Нотгельд ; 1919 ;  ; Fe ; XF- ; 15 ; 220W ; 261 
 3416 ; 50 пфеннигов Германия Нотгельд ; 1920 ;  ; Fe ; VF-XF ; 42 ; etwar55 ; 691 
 3417 ; 50 пфеннигов Германия Нотгельд ; 1918 ;  ; Zn ; VF-XF ; 17 ; repka4pdr ; 203 
 3418 ; 50 пфеннигов Германия Нотгельд ; 1921 ;  ; Zn ; VF-XF ; 7 ; птичка16 ; 230 
 3419 ; 50 пфеннигов Германия Нотгельд ; 1917 ;  ; Zn ; VF ; 42 ; nemand ; 778 
 3420 ; 50 пфеннигов Германия Нотгельд ; 1917 ;  ; Zn ; VF-XF ; 22 ; taa ; 294 
 3421 ; 50 пфеннигов Германия Нотгельд ; 1920 ;  ; Zn ; VF ; 16 ; Майкл ; 308 
 3422 ; 25 пфеннигов Германия Нотгельд ; 1921 ;  ; Zn ; VF-XF ; 13 ; dimcoin ; 267 
 3423 ; 50 пфеннигов Германия Нотгельд ; 1919 ;  ; Zn ; F-VF ; 14 ; taa ; 261 
 3424 ; 20 пфеннигов Германия Нотгельд ; 1917 ;  ; Zn ; VF ; 24 ; etwar55 ; 465 
 3425 ; 10 пфеннигов Германия Нотгельд ; 1917 ;  ; Zn ; VF-XF ; 13 ; 220W ; 261 
 3426 ; 10 пфеннигов Германия Нотгельд ;  ;  ; Zn ; VF-XF ; 14 ; Markgraf ; 140 
 3427 ; 10 пфеннигов Германия Нотгельд ; 1919 ;  ; Zn ; VF-XF ; 13 ; dimcoin ; 281 
 3428 ; 10 пфеннигов Германия Нотгельд ; 1917 ;  ; Zn ; VF+ ; 27 ; SNL ; 357 
 3429 ; 10 пфеннигов Германия Нотгельд ; 1918 ;  ; Zn ; F+ ; 5 ; ice9 ; 207 
 3430 ; 10 пфеннигов Германия Нотгельд ; 1920 ;  ; Al ; VF ; 13 ; vorgarik ; 232 
 3431 ; 2 евро. Германия. Бавария ; 2012 ;  ; Би/м ; XF- ; 23 ; Нутелла ; 217 
 3432 ; 2 евро. Германия. Саар ; 2009 ;  ; Би/м ; VF+ ; 27 ; dimam_kz ; 234 
 3433 ; 2 евро. Италия. XX зимние Олимпийские игры ; 2006 ;  ; Би/м ; VF-XF ; 23 ; Нутелла ; 199 
 3434 ; 2 евро. Италия. 200 лет со дня рождения Камилло Кавура ; 2010 ;  ; Би/м ; VF-XF ; 32 ; seva777 ; 319 
 3435 ; 2 евро. Испания. Провозглашение Филиппа VI королём Испании ; 2014 ;  ; Би/м ; XF- ; 22 ; Нутелла ; 240 
 3436 ; 2 евро. Нидерланды. Двойной портрет: Королева Беатрикс и принц Оранский Виллем-Александр ; 2013 ;  ; Би/м ; XF- ; 19 ; Нутелла ; 236 
 3437 ; 1/4 доллара. США ; 1982 ;  ; Cu-Ni ; VF-XF ; 19 ; Fa1Con ; 29 
 3438 ; 1 цент. Канада ; 1900 ;  ; Br,напыление ; F ; 17 ; ag58 ; 59 
 3439 ; 10 авос. Макао ; 1952 ;  ; Br ; XF+ ; 39 ; doc2 ; 347 
 3440 ; 1 цент. Гонконг ; 1934 ;  ; Br ; VF+ ; 32 ; doc2 ; 232 
 3441 ; 10 марок Шлезвиг-Гольштейн ; 1923 ;  ; Al ; XF+ ; 8 ; repka4pdr ; 250 
 3442 ; 200 пфеннигов Германия Нотгельд LUDWIGS-EISENBAHN NURNBERG-FURTH ; 1921 ;  ; Al ; XF- ; 23 ; etwar55 ; 477 
 3443 ; 5/100 марки Германия Гамбург ; 1923 ;  ; Al ; VF- ; 20 ; Amonius ; 152 
 3344 ; 100 тенге. Казахстан. Ассамблея народа Казахстана ; 2020 ;  ; Cu-Ni ; AU ; 44 ; KVictorA ; 102 
 3345 ; 100 тенге. Казахстан. 175 лет - Абай ; 2020 ;  ; Cu-Ni ; AU ; 31 ; KVictorA ; 101 
 3346 ; 1 доллар. Канада. 75 лет ООН ; 2020 ;  ; St/Лат ; AU ; 38 ; Balagur ; 250 
 3347 ; 1 доллар. США. Президенты США - Джордж Буш ; 2020D ;  ; Cu-Zn-Al ; AU ; 40 ; круча ; 655 
 3348 ; 1 доллар. США. Американские инновации - Космический телескоп «Хаббл» ; 2020D ;  ; Cu-Zn-Al ; AU ; 38 ; Vol4en0k ; 357 
 3349 ; 1 доллар. США. Американские инновации - Шкала переменных Гербера ; 2020P ;  ; Cu-Zn-Al ; AU ; 17 ; seva777 ; 213 
 3350 ; 10 гривен. Украина. Государственная пограничная служба Украины ; 2020 ;  ; Cu-Ni ; AU ; 23 ; Leshy77 ; 107 
 3351 ; 2 евро. Португалия. 730-летие университета Коимбры ; 2020 ;  ; Би/м ; AU ; 41 ; seva777 ; 561 
 3352 ; 2 евро. Португалия. Председательство Португалии в Совете ЕС ; 2021 ;  ; Би/м ; AU ; 39 ; Vol4en0k ; 501 
 3353 ; 2 евро. Словения. 500 лет со дня рождения Адама Бохорича ; 2020 ;  ; Би/м ; AU ; 34 ; Vol4en0k ; 459 
 3354 ; 2 евро. Греция. 2500-летие Фермопильскому сражению ; 2020 ;  ; Би/м ; AU ; 42 ; Vol4en0k ; 523 
 3355 ; 2 евро. Литва. Гора крестов ; 2020 ;  ; Би/м ; AU ; 23 ; KRASLAVA ; 279 
 3356 ; 2 евро. Италия. 150 лет со дня рождения Марии Монтессори ; 2020 ;  ; Би/м ; AU ; 40 ; Vol4en0k ; 534 
 3357 ; 1 крона Великобритания Уинстон Черчилль ; 1965 ;  ; Cu-Ni ; XF- ; 11 ; lsp25 ; 84 
 3358 ; 25 новых пенсов Великобритания На бракосочетание принца Чарльза и леди Дианы ; 1981 ;  ; Cu-Ni ; XF ; 10 ; silver925 ; 102 
 3359 ; 25 новых пенсов.Великобритания ; 1977 ;  ; Cu-Ni ; XF ; 13 ; Копеечка ; 84 
 3360 ; 50 центов. Австралия. Игры содружества ; 1982 ;  ; Cu-Ni ; VF ; 10 ; Plus ; 75 
 3361 ; 50 центов. Австралия ; 1994 ;  ; Cu-Ni ; F-VF ; 10 ; Plus ; 92 
 3362 ; 1 крона. Швеция ; 1969 ;  ; Cu-Ni ; AU ; 7 ; Fa1Con ; 21 
 3363 ; 5 эре. Швеция ; 1950 ;  ; Br ; XF ; 7 ; 1999 ; 61 
 3364 ; 25 центов Канада. Победа сборной по хоккею в Олимпиаде ; 2009 ;  ; Ni/St ; AU ; 35 ; kornum ; 181 
 3365 ; 25 центов Канада. 50 лет на троне ; 2002 ;  ; Ni/St ; AU ; 20 ; crocus ; 89 
 3366 ; 10 лева Болгария ; 1997 ;  ; Латунь ; VF ; 17 ; Sam ; 41 
 3367 ; 50 пфеннигов Германия ; 1920F ;  ; Al ; VF-XF ; 8 ; Sterh ; 23 
 3368 ; 200 песет Испания ; 1988 ;  ; Cu-Ni ; VF ; 23 ; bobbar ; 36 
 3369 ; 1 франк Люксембург ; 1960 ;  ; Cu-Ni ; VF ; 12 ; Копеечка ; 28 
 3370 ; 50 пенни Финляндия ; 1940 ;  ; Cu ; VF-XF ; 11 ; alov ; 31 
 3371 ; 50 сантимов Франция ; 1943 ;  ; Al ; VF ; 23 ; double ; 181 
 3372 ; 20 геллеров Чешская и Словацкая Федеративная Республика ; 1992 ;  ; Al/Br ; AU ; 35 ; SupERGood ; 140 
 3373 ; 2 эре Швеция ; 1933 ;  ; Br ; VF ; 15 ; Oleg73 ; 44 
 3374 ; 1 сент Эстония ; 1929 ;  ; Br ; VF ; 23 ; SupERGood ; 172 
 3375 ; 50 гяпик Азербайджан ; 1993 ;  ; Al ; XF ; 31 ; js0000 ; 79 
 3376 ; 10 пайс Индия Международный год ребенка. Счастливое детство. Национальная гордость ; 1997 ;  ; Al ; F-VF ; 14 ; ag58 ; 36 
 3377 ; 10 пиастров Ливан ; 1955 ;  ; Al/Br ; VF ; 27 ; Navi ; 97 
 3378 ; 10 авос Макао ; 1952 ;  ; Br ; VF ; 17 ; double ; 222 
 3379 ; 15 мунгу Монголия ; 1959 ;  ; Al ; XF ; 20 ; Марек ; 37 
 3380 ; 10 байз Оман 50 лет ФАО ; 1995 ;  ; Br/St ; XF ; 33 ; numser ; 123 
 3381 ; 5 пиастров Сирия ФАО ; 1971 ;  ; Al/Br ; AU ; 15 ; numser ; 73 
 3382 ; 10 эскудо Португальский Тимор ; 1970 ;  ; Cu-Ni ; VF ; 23 ; kostya12.04.1994 ; 279 
 3383 ; 25 сентаво Филиппины ; 1966 ;  ; Cu-Ni-Zn ; AU ; 17 ; double ; 46 
 3384 ; 5 сантимов Алжир ФАО 1-й четырехлетний план ; 1970 ;  ; Al ; XF ; 21 ; numser ; 45 
 3385 ; 20 пиастров Египет ; 1984 ;  ; Cu-Ni ; VF ; 50 ; В1951 ; 70 
 3386 ; 20 эскудо Кабо-Верде ; 1994 ;  ; Ni/St ; VF+ ; 24 ; d-master ; 73 
 3387 ; 1/2 рупии Маврикий ; 1951 ;  ; Cu-Ni ; VF ; 30 ; lestes ; 250 
 3388 ; 1 франк Французское Того ; 1925 ;  ; Al/Br ; F-VF ; 62 ; Northman ; 528 
 3389 ; 25 центов Эритрея ; 1997 ;  ; Ni/St ; XF+ ; 14 ; Sterh ; 38 
 3390 ; 5 центов Эфиопия ; 1943-1944 ;  ; Cu ; VF ; 28 ; double ; 133 
 3391 ; 100 песо Мексика ; 1988 ;  ; Al/Br ; XF ; 23 ; Sterh ; 39 
 3392 ; 20 сентесимо Уругвай ; 1981 ;  ; Al/Br ; VF-XF ; 26 ; калинов мост ; 78 
 3393 ; 5 франков Французская Полинезия ; 1965 ;  ; Al ; F-VF ; 18 ; double ; 57 
 3294 ; 3 евро. Словения. Председательство Словении в Совете ЕС ; 2008 ;  ; Би/м ; AU ; 8 ; Vol4en0k ; 273 
 3295 ; 3 евро. Словения. 100 лет первому авиа полёту ; 2009 ;  ; Би/м ; AU ; 22 ; Vol4en0k ; 466 
 3296 ; 3 евро. Словения. Любляна - книжная столица ; 2010 ;  ; Би/м ; XF+ ; 9 ; Vol4en0k ; 466 
 3297 ; 3 евро. Словения. 20 лет независимости Словении ; 2011 ;  ; Би/м ; AU ; 8 ; Vol4en0k ; 466 
 3298 ; 3 евро. Словения. 100 лет первой олимпийской медали Словении ; 2012 ;  ; Би/м ; AU ; 6 ; Vol4en0k ; 276 
 3299 ; 3 евро. Словения. 200 лет со дня рождения Янеша Пухара ; 2014 ;  ; Би/м ; AU ; 22 ; Vol4en0k ; 466 
 3300 ; 3 песо. Куба ; 1990 ;  ; Cu-Ni ; VF ; 17 ; svokich ; 153 
 3301 ; 3 песо. Куба ; 1995 ;  ; Cu-Ni ; XF ; 19 ; num ; 101 
 3302 ; 3 песо. Куба ; 2002 ;  ; Cu-Ni ; XF ; 19 ; garrymoore ; 89 
 3303 ; 1 цент. Ньюфаундленд ; 1943 ;  ; Br ; VF+ ; 25 ; SpAi ; 202 
 3304 ; 1 цент. Ньюфаундленд ; 1947 ;  ; Br ; VF+ ; 25 ; 69МАВ ; 227 
 3305 ; 20 рейс. Португалия ; 1883 ;  ; Br ; F-VF ; 17 ; Leshy77 ; 90 
 3306 ; 5 милс. Кипр ; 1955 ;  ; Br ; VF+ ; 21 ; doc2 ; 70 
 3307 ; 50 центов. Мальта ; 1998 ;  ; Cu-Ni ; XF- ; 5 ; 1gold ; 45 
 3308 ; 1/2 скиллинга. Норвегия ; 1867 ;  ; Cu ; VF+ ; 27 ; Markgraf ; 470 
 3309 ; 1 цент. Нью-Брунсвик ; 1861 ;  ; Cu ; VF- ; 55 ; ВЕПРЬ ; 463 
 3310 ; 1 юань. Китай. 70 лет победы ; 2015 ;  ; St/Ni ; XF+ ; 7 ; alov ; 147 
 3311 ; 5 франков. Бельгия ; 1938 ;  ; Ni ; VF+ ; 25 ; Northman ; 319 
 3312 ; 10 эскудо. Кабо Верде ; 1982 ;  ; Cu-Ni ; AU ; 42 ; калинов мост ; 186 
 3313 ; 50 евроцентов. Италия ; 2002 ;  ; Лат ; AU ; 12 ; AL58 ; 43 
 3314 ; 1 доллар. Канада. 100 лет хоккейному клубу Toronto Maple Leafs ; 2017 ;  ; Ni/Лат ; AU ; 20 ; alekstos ; 192 
 3315 ; 50 сентаво. Колумбия ; 1965 ;  ; Cu-Ni ; XF- ; 9 ; 69МАВ ; 69 
 3316 ; 50 пенсов. Великобритания. Битва за Британию ; 2015 ;  ; Cu-Ni ; XF+ ; 23 ; silver925 ; 123 
 3317 ; 50 пенсов. Великобритания. Битва при Гастингсе ; 2016 ;  ; Cu-Ni ; AU ; 17 ; silver925 ; 126 
 3318 ; 50 пенсов. Великобритания. 150 - летие Беатрикс Поттер ; 2016 ;  ; Cu-Ni ; AU ; 15 ; eotan ; 136 
 3319 ; 50 пенсов. Великобритания. Бельчонок Тресси ; 2016 ;  ; Cu-Ni ; AU ; 21 ; eotan ; 191 
 3320 ; 50 пенсов. Великобритания. Олимпиада в Рио ; 2016 ;  ; Cu-Ni ; XF+ ; 19 ; jj ; 177 
 3321 ; 1 доллар. Острова Кука ; 2010 ;  ; Cu-Ni ; XF+/AU ; 37 ; kornum ; 295 
 3322 ; 100 форинтов. Венгрия. Первый Советско-Венгерский космический полет ; 1980 ;  ; Ni ; AU ; 11 ; Oleg73 ; 230 
 3323 ; 50 форинтов. Венгрия. Чемпионат мира по борьбе ; 2018 ;  ; Cu-Ni ; XF+ ; 17 ; uhfvv7 ; 69 
 3324 ; 20 марок. ГДР. 85 лет со дня рождения Эрнста Тельмана ; 1971 ;  ; Cu-Ni ; XF+ ; 15 ; ТАТ72 ; 80 
 3325 ; 1 юань. Китай. Дети запускают воздушного змея ; 2013 ;  ; Лат ; AU ; 45 ; gos ; 261 
 3326 ; 10 марок. ГДР. 100 лет Первомаю ; 1990 ;  ; Cu-Ni ; AU ; 12 ; ТАТ72 ; 277 
 3327 ; 1/4 реала. Мексика ; 1835 ;  ; Cu ; VG ; 16 ; valerdon ; 299 
 3328 ; 4 мараведи. Испания ; 1787 ;  ; Cu ; F+ ; 22 ; rusmlm ; 465 
 3329 ; 5 юаней. Китай. 150 лет со дня рождения Сунь Ятсена ; 2016 ;  ; Лат ; XF+/AU ; 11 ; aziya11 ; 66 
 3330 ; 1 юань. Китай ; 2014 ;  ; Лат ; AU ; 34 ; gos ; 262 
 3331 ; 2 евро. Нидерланды ; 2001 ;  ; Би/м ; VF ; 17 ; von_Schwarz ; 167 
 3332 ; 2 евро. Бельгия ; 2000 ;  ; Би/м ; VF ; 12 ; von_Schwarz ; 169 
 3333 ; 2 евро. Италия. 450 лет со дня рождения Галилео Галилея ; 2014 ;  ; Би/м ; AU ; 31 ; nikkkk ; 236 
 3334 ; 2 евро. Италия. 2000 лет со дня смерти Тита Ливия ; 2017 ;  ; Би/м ; AU ; 23 ; Vol4en0k ; 356 
 3335 ; 2 евро. Люксембург. 175 лет со дня смерти Великого Герцога Гийома I ; 2018 ;  ; Би/м ; AU ; 45 ; seva777 ; 521 
 3336 ; 2 евро. Латвия. Председательство Латвии в Совете Европейского союза ; 2015 ;  ; Би/м ; AU ; 20 ; dimam_kz ; 228 
 3337 ; 2 евро. Испания. Старый город Авила ; 2019 ;  ; Би/м ; AU ; 41 ; Vol4en0k ; 362 
 3338 ; 1 евро. Бельгия ; 2002 ;  ; Би/м ; VF ; 16 ; бортик ; 90 
 3339 ; 1 евро. Бельгия ; 1999 ;  ; Би/м ; VF ; 18 ; Нутелла ; 85 
 3340 ; 100 тенге. Казахстан. Сокровища степи - Охотничий беркут ; 2020 ;  ; Би/м ; AU ; 24 ; SNL ; 104 
 3341 ; 100 тенге. Казахстан. Сокровища степи - Быстроногий скакун ; 2020 ;  ; Би/м ; AU ; 24 ; Rober ; 111 
 3342 ; 100 тенге. Казахстан. Сокровища степи - Преданная собака ; 2020 ;  ; Би/м ; AU ; 24 ; Rober ; 111 
 3343 ; 100 тенге. Казахстан. 75 лет победы ; 2020 ;  ; Cu-Ni ; AU ; 36 ; Rober ; 114 
 3244 ; 5 марок. Финляндия ; 1988M ;  ; Al/Br ; AU ; 17 ; gama ; 77 
 3245 ; 5 марок. Финляндия ; 1977K ;  ; Al/Br ; AU ; 47 ; митяй ; 252 
 3246 ; 5 марок. Финляндия ; 1974S ;  ; Al/Br ; AU ; 32 ; alex2016 ; 133 
 3247 ; 5 марок. Финляндия ; 1972S ;  ; Al/Br ; AU ; 17 ; митяй ; 133 
 3248 ; 5 марок. Финляндия ; 1973S ;  ; Al/Br ; AU ; 17 ; 100 лет ; 110 
 3249 ; 5 марок. Финляндия ; 1976 ;  ; Al/Br ; AU ; 31 ; птичка16 ; 111 
 3250 ; 5 марок. Финляндия ; 1975S ;  ; Al/Br ; AU ; 26 ; 567 ; 133 
 3251 ; 10 марок. Финляндия ; 1993 ;  ; Би/м ; VF+ ; 13 ; Sam ; 34 
 3252 ; 10 марок. Финляндия ; 1996 ;  ; Би/м ; XF ; 14 ; alov ; 45 
 3253 ; 10 пенни. Финляндия ; 1930 ;  ; Cu ; XF ; 21 ; Northman ; 55 
 3254 ; 10 пенни. Финляндия ; 1931 ;  ; Cu ; XF ; 8 ; митяй ; 113 
 3255 ; 1 марка. Финляндия ; 1936 ;  ; Cu-Ni ; VF ; 24 ; Лоцман ; 53 
 3256 ; 1 марка. Финляндия ; 1951 ;  ; Cu ; AU ; 24 ; MikeWinger ; 126 
 3257 ; 25 пенни. Финляндия ; 1929 ;  ; Cu-Ni ; XF ; 18 ; Northman ; 126 
 3258 ; 5 шиллингов. Великобритания. коронация Королевы Елизаветы II ; 1953 ;  ; Cu-Ni ; XF+ ; 37 ; lsp25 ; 313 
 3259 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; Proof ; 28 ; Rober ; 171 
 3260 ; 5 франков. Бельгия ; 1932 ;  ; Ni ; VF-XF ; 16 ; Leshy77 ; 98 
 3261 ; 1 фунт. Великобритания ; 1990 ;  ; Ni/Лат ; AU ; 27 ; Почта России ; 222 
 3262 ; 2 лева. Болгария. 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; Proof ; 15 ; Rober ; 151 
 3263 ; 400 рейс. Бразилия ; 1938 ;  ; Cu-Ni ; XF ; 23 ; kornum ; 294 
 3264 ; 5 лева. Болгария. 100 лет со дня рождения Владимира Димитрова ; 1982 ;  ; Cu-Ni ; AU ; 13 ; ТАТ72 ; 271 
 3265 ; Крона. Великобритания. Черчилль ; 1965 ;  ; Cu-Ni ; XF+ ; 30 ; AndrewCH ; 84 
 3266 ; 5 лева. Болгария. Вторая международная детская ассамблея ; 1982 ;  ; Cu-Ni ; AU ; 13 ; ТАТ72 ; 232 
 3267 ; 10 лек. Албания. Крепость город Берат ; 2009 ;  ; St/Лат ; AU ; 29 ; svetikbsk ; 91 
 3268 ; 50 лек. Албания. Всадник ; 2000 ;  ; Cu-Ni ; AU ; 15 ; SupERGood ; 94 
 3269 ; 50 центов. Австралия ; 1977 ;  ; Cu-Ni ; XF ; 8 ; 69МАВ ; 143 
 3270 ; 100 эскудо. Португалия. Диогу Кан ; 1987 ;  ; Cu-Ni ; AU ; 10 ; MikeWinger ; 185 
 3271 ; 200 эскудо. Португалия ; 1998 ;  ; Би/м ; XF ; 14 ; SupERGood ; 102 
 3272 ; 50 пенсов. Тристан да Кунья. 50 - летие Принцессы Анны ; 2000 ;  ; Cu-Ni ; AU ; 44 ; 1gold ; 487 
 3273 ; 50 пенсов. Остров Святой Елены. 100 лет со дня рождения Королевы Матери ; 2000 ;  ; Cu-Ni ; AU ; 25 ; lsp25 ; 347 
 3274 ; 50 пенсов. Остров Святой Елены. 75 лет со дня рождения Королевы Елизаветы II ; 2001 ;  ; Cu-Ni ; AU ; 33 ; crocus ; 431 
 3275 ; 1 бальбоа. Панама. Президент Мирейя Москосо ; 2004 ;  ; Cu-Ni ; AU ; 19 ; SpAi ; 216 
 3276 ; 50 пенсов. Фолклендские острова. 75 лет со дня рождения Королевы Елизаветы II ; 2001 ;  ; Cu-Ni ; AU ; 22 ; eotan ; 408 
 3277 ; 25 пенсов. Великобритания. 25 лет правления Королевы Елизаветы II ; 1977 ;  ; Cu-Ni ; AU ; 14 ; lsp25 ; 126 
 3278 ; 50 эскудо. Португалия ; 1999 ;  ; Cu-Ni ; XF ; 10 ; SupERGood ; 57 
 3279 ; 2000 песо. Гвинея-Биссау. ФАО ; 1995 ;  ; Cu-Ni ; AU ; 25 ; Недорого ; 171 
 3280 ; 1 фунт. Гернси ; 2003 ;  ; Ni/Лат ; AU ; 22 ; eotan ; 178 
 3281 ; 1 фунт. Великобритания ; 2016 ;  ; Ni/Лат ; XF+ ; 27 ; eotan ; 206 
 3282 ; 2 доллара. Восточные Карибские территории ; 2011 ;  ; St/Ni ; XF+ ; 20 ; eotan ; 308 
 3283 ; 2 доллара. Канада. 75 лет Битве за Атлантику ; 2016 ;  ; Би/м ; AU ; 21 ; кс ; 222 
 3284 ; 2 доллара. Канада. 100 лет Битве при Вими ; 2017 ;  ; Би/м ; AU ; 15 ; Balagur ; 270 
 3285 ; 5 сентаво. Португалия ; 1921 ;  ; Br ; AU ; 37 ; Northman ; 356 
 3286 ; 5 шиллингов. Джерси. 900 лет битве при Гастингсе ; 1966 ;  ; Cu-Ni ; XF ; 33 ; kornum ; 518 
 3287 ; 20 эскудо. Сан-Томе и Принсипи ; 1971 ;  ; Cu-Ni ; AU ; 49 ; kornum ; 430 
 3288 ; 1/2 бальбоа. Панама. Церковь Общества Иисуса ; 2016 ;  ; Cu-Ni ; AU ; 23 ; SpAi ; 123 
 3289 ; 1 лат. Латвия ; 2012 ;  ; Cu-Ni ; AU ; 25 ; js0000 ; 126 
 3290 ; 1 бальбоа. Панама. 100 лет Красному кресту ; 2017 ;  ; Би/м ; AU ; 23 ; alov ; 133 
 3291 ; 1 бальбоа. Панама. 100 лет Красному кресту ; 2018 ;  ; Би/м ; AU ; 45 ; alov ; 169 
 3292 ; 1 бальбоа. Панама. Всемирный день молодёжи ; 2019 ;  ; Би/м ; AU ; 34 ; metotrex ; 111 
 3293 ; 1 лев. Болгария ; 2002 ;  ; Би/м ; XF+ ; 5 ; велко ; 40 
 3194 ; 20 марок. Финляндия ; 1935 ;  ; Al/Br ; VF+ ; 16 ; Oleg72 ; 232 
 3195 ; 20 марок. Финляндия ; 1934 ;  ; Al/Br ; VF-XF ; 19 ; Northman ; 250 
