 6670 ; Пуговица J-B.M D-30мм ;  ;  ; Ж/м ;  ; 21 ; спарта ; 258 
 3422 ; 50 тенге. Казахстан ; 2013 ;  ; Cu-Ni ; AU ; 12 ; aziya11 ; 53 
 3423 ; 50 тенге. Казахстан ; 2015 ;  ; Cu-Ni ; AU ; 12 ; rusin ; 66 
 3424 ; 50 тенге. Казахстан ; 2006 ;  ; Cu-Ni ; AU ; 42 ; SpAi ; 317 
 3425 ; 50 тенге. Казахстан ; 2008 ;  ; Cu-Ni ; AU ; 11 ; Rober ; 113 
 3426 ; 10 лит. Литва. 5-е всемирные спортивные игры литовцев ; 1995 ;  ; Cu-Ni ; Proof ; 43 ; Capt2 ; 3106 
 3327 ; 1 цзяо (10 фен) Китай Манчжоу-Го Японская оккупация ; 1934 ;  ; Cu-Ni ; VF- ; 16 ; valerdon ; 128 
 3328 ; 10 байз Оман 50 лет ФАО ; 1995 ;  ; Br/St ; XF/AU ; 21 ; crocus ; 55 
 3329 ; 5 эскудо Кабо-Верде ; 1994 ;  ; Cu/St ; AU ; 34 ; 567 ; 611 
 3330 ; 50 лисенте Лесото ; 2018 ;  ; Лат/St ; AU ; 26 ; bobbar ; 77 
 3331 ; 5 раппен Швецария ; 1898 ;  ; Cu-Ni ; VF ; 8 ; t_v_v ; 64 
 3332 ; 1/2 пенни Ямайка ; 1870 ;  ; Cu-Ni ; VF ; 27 ; Метро62 ; 367 
 3333 ; 5 сантимов Франция ; 1854 ;  ; Cu ; VF ; 19 ; дилитант ; 90 
 3334 ; 1/2 пенни Великобритания Ливерпуль ; 1791 ;  ; Cu ; F-VF ; 56 ; 567 ; 1700 
 3335 ; 5 франков Французская Океания ; 1952 ;  ; Al ; AU ; 75 ; kornum ; 450 
 3336 ; 2-1/2 гульдена Нидерланды ; 1980 ;  ; Cu-Ni ; AU ; 16 ; Georgg1 ; 90 
 3337 ; 1 цент Датская Вест Индия ; 1878 ;  ; Br ; VF ; 27 ; авм1962 ; 548 
 3338 ; 2/10 гирш Египет ; 1293/29 ;  ; Cu-Ni ; AU ; 22 ; dmivanych ; 230 
 3339 ; 1 цент Ньюфаундленд ; 1941 ;  ; Br ; XF- ; 38 ; double ; 245 
 3340 ; 5 крон Словакия ; 1939 ;  ; Cu-Ni ; VF-XF ; 49 ; ТАТ72 ; 313 
 3341 ; 10 центов Китай ; 1938 ;  ; Cu-Ni ; VF-XF ; 45 ; Недорого ; 242 
 3342 ; 5 пфеннигов Германия Нотгельд ; 1918 ;  ; Fe ; XF ; 15 ; aziya11 ; 115 
 3343 ; 5 сантимов Латвия ; 1922 ;  ; Br ; VF- ; 9 ; Yetti ; 23 
 3344 ; 1/2 соль Перу ; 1957 ;  ; Al/Br ; VF ; 12 ; heavy_fly ; 53 
 3345 ; 2 сантима Латвия ; 1939 ;  ; Br ; F-VF ; 39 ; Yetti ; 66 
 3346 ; 2 сантима Латвия ; 1932 ;  ; Br ; VF ; 12 ; Yetti ; 104 
 3347 ; 1 сантим Латвия ; 1939 ;  ; Br ; VF-XF ; 14 ; Yetti ; 160 
 3348 ; 1 сантим Латвия ; 1928 ;  ; Br ; F-VF ; 37 ; Yetti ; 73 
 3349 ; 5 чиао Тайвань ; 1954 ;  ; Al/Br ; VF-XF ; 51 ; kornum ; 299 
 3350 ; Чиао Манжурия ; 1940 ;  ; Cu-Ni ; VF+ ; 83 ; кве ; 1041 
 3351 ; 1 крона Великобритания Уинстон Черчилль ; 1965 ;  ; Cu-Ni ; XF ; 11 ; 3457896 ; 102 
 3352 ; 25 сантимов Тунис ;  ;  ; Cu-Ni ; F-VF ; 21 ; Markgraf ; 189 
 3353 ; 1 сентаво Куба ; 1961 ;  ; Cu-Ni ; VF+ ; 15 ; 3457896 ; 36 
 3354 ; 50 пфеннигов Веймар ; 1936A ;  ; Cu-Ni ; VF-XF ; 45 ; MikeWinger ; 304 
 3355 ; 10 раппен Швейцария ; 1942 ;  ; Cu-Ni ; VF-XF ; 18 ; Тренер ; 100 
 3356 ; 10 пфеннигов Германия ; 1876 ;  ; Cu-Ni ; F ; 3 ; 3457896 ; 9 
 3357 ; 1 франк Люксембург ; 1952 ;  ; Cu-Ni ; VF ; 9 ; 3457896 ; 22 
 3358 ; 20 грошей Польша ; 1923 ;  ; Cu-Ni ; VF ; 11 ; 3457896 ; 31 
 3359 ; 1/4 доллара США. Род-Айленд ; 2001 ;  ; Cu-Ni ; AU ; 19 ; 3457896 ; 47 
 3360 ; 10 крон Исландия ; 1967 ;  ; Cu-Ni ; VF+ ; 14 ; heavy_fly ; 102 
 3361 ; 1 риэль. Камбоджа  ;  ;  ; Cu-Ni ; XF ; 12 ; SpAi ; 124 
 3362 ; 1 злотый Польша ; 1929 ;  ; Cu-Ni ; VF ; 18 ; 3457896 ; 42 
 3363 ; 50 пфеннигов ФРГ ; 1980 ;  ; Cu-Ni ; VF-XF ; 7 ; Holder31 ; 90 
 3364 ; 10 грошей Польша ; 1923 ;  ; Cu-Ni ; VF ; 9 ; 3457896 ; 26 
 3365 ; 50 эре Швеция ; 1920 ;  ; Cu-Ni ; VF ; 21 ; bobbar ; 91 
 3366 ; 50 грошей Польша ; 1923 ;  ; Cu-Ni ; VF-XF ; 12 ; 3457896 ; 42 
 3367 ; 10 центов Сьерра-Леоне ; 1984 ;  ; Cu-Ni ; VF ; 19 ; kornum ; 101 
 3368 ; 25 эре Швеция ; 1947 ;  ; Cu-Ni ; XF ; 35 ; klok ; 93 
 3369 ; 1 сентаво Куба ; 1958 ;  ; Cu-Ni ; F ; 9 ; 3457896 ; 64 
 3370 ; 200 марок Германия Веймар ; 1923F ;  ; Al ; AU ; 21 ; 3457896 ; 67 
 3371 ; 50 пфеннигов Германия ; 1935D ;  ; Al ; VF ; 10 ; DPSKR ; 95 
 3372 ; 1 динар Македония ФАО ; 1995 ;  ; Al/Br ; XF+ ; 11 ; 3457896 ; 62 
 3373 ; 2 доллара Австралия ; 1988 ;  ; Латунь ; VF ; 16 ; za-via ; 83 
 3374 ; 2 динара Македония ФАО ; 1995 ;  ; Al/Br ; AU ; 13 ; 3457896 ; 67 
 3375 ; 10 крон Норвегия ; 1991 ;  ; Al/Br ; VF-XF ; 16 ; bobbar ; 105 
 3376 ; 10 франков Саарленд ; 1954 ;  ; Al/Br ; VF-XF ; 29 ; 3457896 ; 148 
 3277 ; 25 сентим. Франция ; 1903 ;  ; Ni ; VF+ ; 18 ; Moryak ; 90 
 3278 ; 1/2 пенни. Австралия ; 1919 ;  ; Br ; VF+ ; 19 ; double ; 108 
 3279 ; 1 цент. Цейлон ; 1925 ;  ; Cu ; F ; 11 ; Малыш23 ; 57 
 3280 ; 1 пенни. Австралия ; 1935 ;  ; Br ; VF ; 13 ; Leshy77 ; 101 
 3281 ; 2 сентаво. Аргентина ; 1891 ;  ; Br ; VF ; 16 ; Leshy77 ; 129 
 3282 ; 20 марок. Финляндия ; 1937 ;  ; Al/Br ; VF-XF ; 30 ; DrAfanasiew ; 199 
 3283 ; 1 цент. Канада ; 1893 ;  ; Br ; VF- ; 31 ; DrAfanasiew ; 201 
 3284 ; 10 марок. Финляндия ; 1929 ;  ; Al/Br ; VF+ ; 24 ; DrAfanasiew ; 107 
 3285 ; 10 марок. Финляндия ; 1930 ;  ; Al/Br ; VF ; 11 ; DrAfanasiew ; 107 
 3286 ; 1/2 эре Швеция ; 1857 ;  ; Cu ; VF ; 20 ; Снежный Барс ; 101 
 3287 ; 20 марок. Финляндия ; 1939 ;  ; Al/Br ; VF-XF ; 23 ; Oleg73 ; 132 
 3288 ; 1/4 скиллинга Швеция ; 1800 ;  ; Cu ; F ; 15 ; Mr.Numizmat ; 109 
 3289 ; 10 монго Монголия ; 1937 ;  ; Cu-Ni ; VF-XF ; 39 ; crocus ; 495 
 3290 ; 5 марок Финляндия ; 1994 ;  ; Al/Br ; VF-XF ; 15 ; спарта ; 33 
 3291 ; 1 тугрик Монголия 50 лет революции ; 1971 ;  ; Al/Br ; VF+ ; 5 ; спарта ; 51 
 3292 ; 2 новых шекеля Израиль ;  ;  ; Cu-Ni ; XF ; 19 ; crocus ; 159 
 3293 ; 10 центов Намибия ; 2009 ;  ; Cu-Ni ; VF-XF ; 7 ; спарта ; 16 
 3294 ; 50 стотинок Болгария ; 1974 ;  ; Cu-Ni ; VF+ ; 7 ; спарта ; 16 
 3295 ; 50 пфеннигов ФРГ ; 1967J ;  ; Cu-Ni ; VF ; 32 ; Александр007 ; 105 
 3296 ; 50 сантимов Франция ; 1925 ;  ; Al/Br ; VF ; 15 ; спарта ; 45 
 3297 ; 1 сентесимо Панама ; 1996 ;  ; Br ; VF ; 9 ; спарта ; 23 
 3298 ; 5 лей Румыния ; 1942 ;  ; Zn ; VF ; 12 ; double ; 82 
 3299 ; 1 франк Франция ; 1942 ;  ; Al ; F-VF ; 24 ; Тренер ; 47 
 3300 ; Жетон Европейский монетный союз D-35мм ; 2002 ;  ; Б/м ; XF ; 15 ; SiViO ; 200 
 3301 ; 10 тенге. Казахстан ; 1993 ;  ; Cu-Ni ; XF ; 29 ; salim ; 114 
 3302 ; 5 тенге. Казахстан ; 1993 ;  ; Cu-Ni ; AU ; 72 ; Руслан1981 ; 231 
 3303 ; 1 цент Британское Северное Борнео ; 186 ;  ; Br ; VF ; 27 ; double ; 383 
 3304 ; 1000 песо Колумбия Черепаха ; 2017 ;  ; Би/м ; AU ; 35 ; Psyho ; 79 
 3305 ; 200 эскудо Португалия ЭКСПО 98 ; 1998 ;  ; Би/м ; AU ; 15 ; Александр007 ; 69 
 3306 ; 1 унция меди. Войны - Спартанцы ;  ;  ; Cu ; AU ; 13 ; SCI ; 206 
 3307 ; 25 пенсов. Великобритания. Серебряный юбилей правления ; 1977 ;  ; Cu-Ni ; XF+ ; 21 ; Копеечка ; 132 
 3308 ; 25 пенсов. Великобритания. Свадьба принца Чарльза и леди Дианы ; 1981 ;  ; Cu-Ni ; XF ; 14 ; Psyho ; 129 
 3309 ; 1 сом. Киргизия. Легковооруженный воин ; 2016 ;  ; Cu-Ni ; Proof ; 19 ; Vova1950 ; 628 
 3310 ; 1 кэш Французская Индия Пондишери Голландская оккупация ; 1693-1698 ;  ; Cu ; F-VF ; 23 ; Markgraf ; 225 
 3311 ; 20 фенигов Босния и Герцоговина ; 2007 ;  ; Cu/St ; VF-XF ; 40 ; ТАТ72 ; 89 
 3312 ; 1 марка ГДР ; 1963 ;  ; Al ; VF-XF ; 11 ; птичка16 ; 31 
 3313 ; 100 лир Ватикан Павел VI ; 1971 ;  ; St ; AU ; 9 ; kostya12.04.1994 ; 87 
 3314 ; 25 милс Кипр ; 1980 ;  ; Cu-Ni ; XF ; 31 ; bobbar ; 59 
 3315 ; 2 цента Мальта ; 1982 ;  ; Cu-Ni ; VF-XF ; 11 ; 301020 ; 31 
 3316 ; 5 марок Финляндия ; 1995 ;  ; Al/Br ; VF-XF ; 7 ; Sterh ; 34 
 3317 ; 1 лей Молдова ; 2020 ;  ; Ni/St ; AU ; 17 ; aziya11 ; 38 
 3318 ; 1 крона Чехословакия ; 1946 ;  ; Cu-Ni ; XF ; 52 ; visconti ; 206 
 3319 ; 1 франк Франция ; 1943 ;  ; Al ; VF-XF ; 16 ; Тренер ; 46 
 3320 ; 5 эре Швеция ; 1940 ;  ; Br ; VF+ ; 34 ; Тренер ; 89 
 3321 ; 5 так Бангладеш ; 2013 ;  ; St ; AU ; 13 ; Sterh ; 55 
 3322 ; 25 четрум Бутан ; 1979 ;  ; Al/Br/St ; AU ; 45 ; visconti ; 178 
 3323 ; 50 прута Израиль ; 1954 ;  ; Ni/St ; XF ; 17 ; Александр007 ; 68 
 3324 ; 50 динаров Иран ; 1938 ;  ; Al/Br ; VF ; 7 ; DrAfanasiew ; 55 
 3325 ; 10 рупий Индия 25 лет Правлению храма Шри Мата Вайшно Деви ; 2012 ;  ; Би/м ; AU ; 26 ; salim ; 91 
 3326 ; 1 патака Макао ; 1968 ;  ; Ni ; F-VF ; 9 ; svokich ; 123 
 3227 ; 8 мараведи. Испания ; 1820 ;  ; Cu ; F ; 26 ; авм1962 ; 249 
 3228 ; 2 мараведи. Испания ; 1775 ;  ; Cu ; F- ; 43 ; dmivanych ; 1534 
 3229 ; 8 мараведи. Испания ; 1837 ;  ; Cu ; VG ; 39 ; каррр ; 286 
 3230 ; 2 соля. Франция ; 1792 ;  ; Cu ; VG ; 15 ; гравицапа ; 377 
 3231 ; 5 франков. Франция ; 1945 ;  ; Al/Br ; VF+ ; 29 ; гравицапа ; 274 
 3232 ; 5 сантимов. Франция ; 1862A ;  ; Cu ; F-VF ; 22 ; гравицапа ; 83 
 3233 ; 10 бани. Румыния ; 1867 ;  ; Cu ; F- ; 4 ; ВЯЗЪ ; 104 
 3234 ; 1 пенни. Великобритания ; 1885 ;  ; Br ; F ; 17 ; Igor2020 ; 193 
 3235 ; 1 крейцер. Нассау ; 1861 ;  ; Cu ; VF- ; 20 ; Малыш23 ; 232 
 3236 ; 3 геллера. Гессен-Кассель ; 1850 ;  ; Cu ; F- ; 36 ; jj ; 308 
 3237 ; 1 пфенниг. Пруссия ; 1868A ;  ; Cu ; VF ; 25 ; DVD67 ; 160 
 3238 ; 10 пфеннигов. Германия ; 1896J ;  ; Cu-Ni ; VF+ ; 47 ; птичка16 ; 127 
 3239 ; 5 пфеннигов. Данциг ; 1932 ;  ; Al/Br ; VF+ ; 24 ; MikeWinger ; 308 
 3240 ; 10 злотых. Польша. ФАО ; 1971 ;  ; Cu-Ni ; XF ; 22 ; Недорого ; 73 
 3241 ; 2 1/2 гульдена. Нидерланды ; 1980 ;  ; Ni ; XF+ ; 21 ; GAV1970 ; 57 
 3242 ; 10 злотых. Польша. Верхняя Силезия ; 1971 ;  ; Cu-Ni ; VF+ ; 23 ; lsp25 ; 74 
 3243 ; 1 цент. Нидерланды ; 1823 ;  ; Cu ; VG ; 21 ; Mr.Numizmat ; 82 
 3244 ; 1 эре. Дания ; 1894 ;  ; Br ; XF ; 50 ; Маша-растеряша ; 140 
 3245 ; 2 1/2 цента. Нидерландская Индия ; 1857 ;  ; Cu ; VF- ; 23 ; трутень ; 477 
 3246 ; 1/2 рупии. Британская Индия ; 1946 ;  ; Ni ; VF-XF ; 23 ; visconti ; 108 
 3247 ; 1/4 анны. Британская Индия ; 1862 ;  ; Cu ; F ; 12 ; Бигль ; 115 
 3248 ; 1 анна. Британская Индия ; 1943 ;  ; Ni/Лат ; VF ; 28 ; double ; 123 
 3249 ; 1/12 анны. Британская Индия ; 1916 ;  ; Cu ; VF ; 37 ; double ; 132 
 3250 ; 1 шиллинг. Восточная Африка ; 1950 ;  ; Cu-Ni ; VF ; 28 ; nik110850 ; 86 
 3251 ; 2 1/2 шиллинга. Родезия ; 1964 ;  ; Cu-Ni ; VF- ; 25 ; STANDART ; 102 
 3252 ; 1 пенни. Британская Западная Африка ; 1942 ;  ; Cu-Ni ; XF ; 34 ; doc2 ; 324 
 3253 ; 1 шиллинг. Родезия ; 1964 ;  ; Cu-Ni ; VF ; 18 ; garrymoore ; 68 
 3254 ; 1 пенни. Нигерия ; 1959 ;  ; Br ; VF ; 19 ; DrAfanasiew ; 120 
 3255 ; 1 цент. Канада ; 1915 ;  ; Br ; VF- ; 57 ; Searcher ; 128 
 3256 ; 1 цент. Цейлон ; 1870 ;  ; Cu ; VF- ; 31 ; авм1962 ; 191 
 3257 ; 5 милс. Палестина ; 1939 ;  ; Cu-Ni ; VF-XF ; 31 ; DrAfanasiew ; 257 
 3258 ; 20 франков. Марокко ; 1947 (1366г.х.) ;  ; Cu-Ni ; VF+ ; 19 ; dmivanych ; 217 
 3259 ; 2 франка. Тунис ; 1921 ;  ; Al/Br ; VF ; 39 ; lestes ; 170 
 3260 ; 10 пиастров. Египет. 60 лет парламенту Египта ; 1985 ;  ; Cu-Ni ; AU ; 28 ; SpAi ; 294 
 3261 ; 1 кирш. Египет ; 1909 ;  ; Cu-Ni ; VF+ ; 33 ; dmivanych ; 340 
 3262 ; 50 динаров. Иран ; 1914 ;  ; Cu-Ni ; VF-XF ; 40 ; Ok203 ; 617 
 3263 ; 20 кэш. Китай ;  ;  ; Cu ; VF ; 24 ; 220W ; 391 
 3264 ; 5 сентаво. Мексика ; 1935 ;  ; Br ; VF+ ; 24 ; heavy_fly ; 667 
 3265 ; 200 франков. Западная Африка ; 2003 ;  ; Би/м ; AU ; 30 ; Недорого ; 203 
 3266 ; 5 кордоба. Никарагуа ; 2000 ;  ; St/Ni ; XF ; 12 ; teso ; 34 
 3267 ; 1/4 рупии Индия ; 1947 ;  ; Cu-Ni ; VF ; 12 ; спарта ; 65 
 3268 ; 25 пайса Индия ; 1982 ;  ; Cu-Ni ; VF ; 9 ; спарта ; 181 
 3269 ; 1 пенни. Южная Африка ; 1894 ;  ; Br ; VF ; 36 ; Igor2020 ; 414 
 3270 ; 1/12 шиллинга. Джерси ; 1894 ;  ; Br ; VF+ ; 21 ; ВЯЗЪ ; 203 
 3271 ; 1/12 шиллинга. Джерси ; 1923 ;  ; Br ; XF ; 24 ; visconti ; 280 
 3272 ; 1/24 шиллинга. Джерси ; 1877 ;  ; Br ; VF+ ; 17 ; ВЯЗЪ ; 193 
 3273 ; 10 сен. Индонезия ; 1962 ;  ; Al ; VF ; 32 ; teso ; 517 
 3274 ; 25 сен. Индонезия ; 1962 ;  ; Al ; VF ; 19 ; teso ; 420 
 3275 ; 5 сен. Индонезия ; 1962 ;  ; Al ; VF ; 29 ; teso ; 420 
 3276 ; 1 эскудо. Португалия ; 1927 ;  ; Cu-Ni ; VF- ; 7 ; Sammler ; 30 
 3177 ; 20 крон. Дания ; 2007 ;  ; Al/Br ; XF+ ; 23 ; 567 ; 793 
 3178 ; 50 форинтов. Венгрия. Чемпионат мира по хоккею 2018 года ; 2018 ;  ; Cu-Ni ; XF+ ; 13 ; прохожий ; 44 
 3179 ; 1 доллар. США. Президенты США - Вилльям Говард Тафт ; 2013P ;  ; Cu-Zn-Al ; AU ; 13 ; Ok13 ; 137 
 3180 ; 5 толаров. Словения ; 2000 ;  ; Лат ; XF+ ; 19 ; garrymoore ; 26 
 3181 ; 1 франк. Франция ; 1923 ;  ; Al/Br ; F+ ; 10 ; Копеечка ; 24 
 3182 ; 20 лир. Сан-Марино. Солидарность ; 2000 ;  ; Al/Br ; AU ; 26 ; jj ; 91 
 3183 ; 500 драхм. Греция. Олимпиада в Афинах ; 2000 ;  ; Cu-Ni ; XF ; 23 ; marconi605 ; 315 
 3184 ; 1 лит. Литва. Вильнюс – культурная столица Европы ; 2009 ;  ; Cu-Ni ; AU ; 7 ; suomi ; 102 
 3185 ; 5 форинтов. Венгрия ; 1983 ;  ; Cu-Ni ; XF ; 10 ; Wvratar ; 11 
 3186 ; 1 лей. Молдова ; 2018 ;  ; St/Ni ; AU ; 11 ; aziya11 ; 18 
 3187 ; 1 дирхам. ОАЭ ;  ;  ; Cu-Ni ; VF ; 7 ; Wvratar ; 18 
 3188 ; 10 гривен. Украина. День украинского добровольца ; 2018 ;  ; Cu-Ni ; AU ; 16 ; ashep ; 80 
 3189 ; 1/4 скиллинга Швеция ; 1806 ;  ; Cu ; F- ; 18 ; raise ; 138 
 3190 ; 5 гривен ; 2001 ; 10 лет Вооруженным силам Украины ; Мельхиор ; AU ; 20 ; Метро62 ; 1699 
 3191 ; 5 гривен ; 2013 ; Украинская вышивка ; Cu-Ni-Zn ; AU ; 28 ; eugene67 ; 640 
 3192 ; 20 сентаво. Куба ; 1962 ;  ; Cu-Ni ; XF ; 18 ; 3457896 ; 66 
 3193 ; 25 сантимов. Марокко ;  ;  ; Cu-Ni ; F+ ; 13 ; crocus ; 318 
 3194 ; 1/2 рупии. Бутан ; 1950 ;  ; Ni ; VF ; 55 ; svokich ; 518 
 3195 ; 1 франк. Камерун (Экваториальная Африка) ; 1969 ;  ; Al ; XF ; 25 ; SupERGood ; 294 
 3196 ; 50 пфеннигов. Германия ; 1938J ;  ; Ni ; VF-XF ; 81 ; 3457896 ; 1767 
 3197 ; 5 сантимов. Люксембург ; 1901 ;  ; Cu-Ni ; VF+ ; 20 ; 3457896 ; 90 
 3198 ; 10 кэш. Китай. Кианг-Су ;  ;  ; Cu ; F+ ; 15 ; alex62 ; 253 
 3199 ; 50 франков. Гвинея ; 1994 ;  ; Cu-Ni ; XF ; 17 ; kornum ; 149 
 3200 ; 100 франков. Камерун ; 1971 ;  ; Ni ; XF ; 29 ; Rodan Lewarx ; 467 
 3201 ; 10 франков. Франция ; 1955 ;  ; Al/Br ; VF+ ; 14 ; 3457896 ; 69 
 3202 ; 100 франков. Западная Африка (BCEAO) ; 1996 ;  ; Ni ; AU ; 15 ; SupERGood ; 101 
 3203 ; 50 пфенниг. Германия ; 1943В ;  ; Al ; VF- ; 28 ; DPSKR ; 94 
 3204 ; 5 марок. ГДР. 750 лет Берлину – квартал Николаи ; 1987 ;  ; Cu-Ni ; AU ; 36 ; ТАТ72 ; 308 
 3205 ; 10 злотых. Польша. Николай Коперник ; 1969 ;  ; Cu-Ni ; XF ; 29 ; Zoltan 333 ; 115 
 3206 ; 5 марок. ГДР. 750 лет Берлину – Александрплац ; 1987 ;  ; Cu-Ni ; AU ; 32 ; alex62 ; 239 
 3207 ; 5 марок. ГДР. 750 лет Берлину – Красная Ратуша ; 1987 ;  ; Cu-Ni ; AU ; 27 ; alex62 ; 242 
 3208 ; 25 сентим. Андорра. ФАО ; 1995 ;  ; Cu-Ni ; AU ; 14 ; 3457896 ; 72 
 3209 ; 1 мил. Палестина ; 1939 ;  ; Br ; XF ; 11 ; металлург9 ; 185 
 3210 ; 1 пенни. Канада. Токен ; 1837 ;  ; Cu ; VF- ; 55 ; Maxim914 ; 1457 
 3211 ; 50 песет. Экваториальная Гвинея ; 1969 ;  ; Cu-Ni ; VF-XF ; 60 ; Rodan Lewarx ; 873 
 3212 ; 10 сантимов. Люксембург ; 1860 ;  ; Br ; VF ; 14 ; Igor2020 ; 714 
 3213 ; 1 эскудо. Гвинея-Бисау ; 1973 ;  ; Br ; XF ; 58 ; irino4ka ; 906 
 3214 ; 500 лей. Румыния ; 1945 ;  ; Лат ; VF+ ; 57 ; ТАТ72 ; 415 
 3215 ; 3 крейцера. Австрия ; 1800 ;  ; Cu ; VF+ ; 35 ; dmivanych ; 709 
 3216 ; 1 пенни. Замбия ; 1966 ;  ; Br ; F+ ; 14 ; Папа Свин ; 264 
 3217 ; 1 сентесимо. Парагвай ; 1870 ;  ; Cu ; VF- ; 36 ; heavy_fly ; 1112 
 3218 ; 1 песа. Немецкая Ост-Африка ; 1890 ;  ; Cu ; VF-XF ; 13 ; Teoretik ; 1325 
 3219 ; 25 франков. Западная Африка (BCEAO) ; 1997 ;  ; Al/Br ; XF ; 9 ; 3457896 ; 80 
 3220 ; 10 пара. Османская Империя ; 1808 ;  ; Cu ; F ; 48 ; дилитант ; 100 
 3221 ; 2 чентезимо. Италия ; 1900 ;  ; Cu ; VF-XF ; 48 ; dmivanych ; 280 
 3222 ; 1/12 шиллинга. Джерси ; 1909 ;  ; Br ; VF-XF ; 39 ; DrAfanasiew ; 261 
 3223 ; 10 лепта. Греция ; 1882 ;  ; Cu ; VF- ; 34 ; DrAfanasiew ; 152 
 3224 ; 1/12 шиллинга. Джерси ; 1945 ;  ; Br ; XF ; 28 ; 301020 ; 112 
 3225 ; 4 дубля. Гернси ; 1920 ;  ; Br ; VF ; 29 ; commodor63 ; 197 
 3226 ; 1 дубль. Гернси ; 1938 ;  ; Br ; AU ; 39 ; логопед ; 248 
 3127 ; 5 шиллингов Великобриания ; 1953 ;  ; Cu-Ni ; XF ; 16 ; Temudgin ; 208 
 3128 ; 5 шиллингов Великобриания ; 1951 ;  ; Cu-Ni ; VF-XF ; 28 ; SCI ; 431 
 3129 ; 4 сентимо Уругвай ; 1869 ;  ; Cu ; VF ; 21 ; double ; 476 
 3130 ; 1 лиард Льеж ; 1751 ;  ; Cu ; F ; 15 ; Недорого ; 368 
 3131 ; 50 центов Канада 50 лет на троне (королева молодая) ; 2002 ;  ; Cu-Ni ; AU ; 78 ; crocus ; 347 
 3132 ; 50 центов Канада 50 лет на троне (королева старая) ; 2002 ;  ; Cu-Ni ; AU ; 35 ; crocus ; 467 
 3133 ; 1 фунт. Остров Мэхн ; 1980 ;  ; Ni/Лат ; AU ; 32 ; авм1962 ; 312 
 3134 ; 10 пенсов. Остров Мэхн ; 1971 ;  ; Br ; AU ; 25 ; авм1962 ; 183 
 3135 ; 10 пенсов. Гернси ; 1970 ;  ; Cu-Ni ; VF+ ; 35 ; 301020 ; 114 
 3136 ; 10 пенсов. Ирландия ; 1993 ;  ; Cu-Ni ; XF ; 4 ; bobbar ; 12 
 3137 ; 100 центов. Суринам ; 1989 ;  ; Cu-Ni ; AU ; 21 ; SupERGood ; 159 
 3138 ; 100 юоливаров. Венесуэла ; 2002 ;  ; St/Ni ; XF- ; 15 ; valerdon ; 45 
 3139 ; 20 пенсов. Ирландия ; 1994 ;  ; Al/Br ; XF ; 44 ; bobbar ; 168 
 3140 ; 2 пенса. Гернси ; 1971 ;  ; Br ; VF+ ; 25 ; Alexei ; 99 
 3141 ; 5 шиллингов. Кения ; 1994 ;  ; St/Ni ; XF- ; 9 ; garrymoore ; 17 
 3142 ; 10 песо. Уругвай ; 2000 ;  ; Би/м ; XF+ ; 5 ; garrymoore ; 20 
 3143 ; 1 шиллинг. Кения ; 1980 ;  ; Cu-Ni ; AU ; 8 ; прохожий ; 17 
 3144 ; 10 центов. Суринам ; 1978 ;  ; Cu-Ni ; AU ; 17 ; SupERGood ; 159 
 3145 ; 1 боливар. Венесуэла ; 2007 ;  ; Би/м ; AU ; 9 ; (.!.) ; 51 
 3146 ; 5 центов. Острова Кука. Ф.А.О ; 2000 ;  ; St ; AU ; 12 ; bobbar ; 56 
 3147 ; 5 евро. Португалия. 45 лет Революции гвоздик ; 2019 ;  ; Cu-Ni ; AU ; 16 ; vk1 ; 426 
