 6635 ; Часы наручные ORIENT UTAD-CO, кварц. Япония. ;  ;  ; Б/м ;  ; 33 ; Yamilov ; 1700 
 3503 ; 1 соль. Перу ; 1968 ;  ; Лат. ; XF ; 34 ; Serjd ; 102 
 3504 ; 2 фунта. Великобритания. XII Игры Содружества наций ; 1986 ;  ; Ni/Лат ; XF ; 43 ; Копеечка ; 224 
 3505 ; 5 сентаво. Мексика ; 1951 ;  ; Br ; F-VF ; 13 ; Батя13 ; 31 
 3506 ; 10 сентаво. Мексика ; 1945 ;  ; Cu-Ni ; VF ; 22 ; Сильвестр ; 152 
 3507 ; 4 пфеннига. Пруссия ; 1860 ;  ; Cu ; F+ ; 32 ; Goshka ; 516 
 3508 ; 2 пфеннига. Сакс-Веймар-Айзенах ; 1858 ;  ; Cu ; F ; 31 ; lestes ; 290 
 3509 ; 3 пфеннига. Пруссия ; 1866 ;  ; Cu ; VF+ ; 31 ; Goshka ; 771 
 3510 ; 1 пфенниг. Сакс-Веймар-Айзенах ; 1858 ;  ; Cu ; F+ ; 33 ; QSL ; 625 
 3411 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 14 ; aziya11 ; 56 
 3412 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 23 ; lsp25 ; 199 
 3413 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 13 ; vladmarkin ; 55 
 3414 ; 100 динаров Иран ; 1318 ;  ; Cu-Ni ; F-VF ; 11 ; and1972 ; 116 
 3415 ; 3 пенса Новая Зеландия ; 1965 ;  ; Cu-Ni ; XF ; 27 ; lestes ; 220 
 3416 ; 20 сентаво. Сан-Томе и Принсипи ; 1929 ;  ; Ni/Br ; F ; 43 ; svetikbsk ; 293 
 3417 ; 1/2 пенни. Австралия ; 1917 ;  ; Br ; VF- ; 7 ; Plus ; 101 
 3418 ; 2 сентаво. Аргентина ; 1890 ;  ; Br ; VF ; 37 ; double ; 204 
 3419 ; 1 доллар Либерия 2МВ ; 1997 ;  ; Cu-Ni ; AU ; 28 ; svetikbsk ; 387 
 3420 ; 1 доллар Либерия Защита планеты Земля ; 1996 ;  ; Cu-Ni ; AU ; 17 ; svetikbsk ; 337 
 3421 ; 1 крона Остров Мэн 200 лет инаугурации Джорджа Вашингтона ; 1989 ;  ; Cu-Ni ; AU ; 32 ; lsp25 ; 403 
 3422 ; 1 крона Остров Мэн Королева-мать ; 1990 ;  ; Cu-Ni ; AU/XF ; 36 ; lsp25 ; 395 
 3423 ; 1 доллар Сьерра-Леоне Лев ; 1997 ;  ; Cu-Ni ; AU ; 32 ; dsp ; 502 
 3424 ; 1 крона Остров Мэн ; 1981 ;  ; Cu-Ni ; AU ; 12 ; lsp25 ; 337 
 3425 ; 50 пенсов Тристан-да-Кунья. Елизавета и Филипп ; 1987 ;  ; Cu-Ni ; AU ; 38 ; SKeeper ; 416 
 3426 ; 2 фунта Олдерни. Королевский визит ; 1989 ;  ; Cu-Ni ; AU/XF ; 26 ; SKeeper ; 397 
 3427 ; 500 динаров Босния и Герцеговина Защита планеты Земля ; 1994 ;  ; Cu-Ni ; AU ; 26 ; dsp ; 341 
 3428 ; 1/2 хеллера Немецкая ост-Африка ; 1904 ;  ; Br ; F-VF ; 60 ; птичка16 ; 966 
 3429 ; 5 байз Оман ; 1410 ;  ; Br ; AU ; 15 ; prosk8er ; 31 
 3430 ; 1 цент Каймановы острова ; 1992 ;  ; Br ; XF ; 19 ; doc2 ; 133 
 3431 ; 10 филс Иордания ; 1949 ;  ; Br ; VF ; 37 ; double ; 140 
 3432 ; 1/12 шиллинга Джерси ; 1947 ;  ; Br ; VF-XF ; 6 ; doc2 ; 147 
 3433 ; 1 цент Нидерланды ; 1875 ;  ; Cu ; F ; 18 ; karl ; 104 
 3434 ; 5/10 крецера Австрия ; 1866A ;  ; Cu ; F-VF ; 28 ; Mr.Numizmat ; 215 
 3435 ; 1/2 эре Швеция ; 1858 ;  ; Cu ; VF ; 37 ; rusmlm ; 127 
 3436 ; 5 лей Румыния ; 1942 ;  ; Zn ; VF ; 21 ; double ; 86 
 3437 ; 1 цент ЮАР ; 1988 ;  ; Al/Br ; AU ; 14 ; Руслан1981 ; 50 
 3438 ; 1 крона Эстония ; 1934 ;  ; Al/Br ; VF ; 34 ; Коллекционер СНГ ; 301 
 3439 ; 10 пфеннигов Данциг ; 1932 ;  ; Al/Br ; VF ; 23 ; Markgraf ; 334 
 3440 ; 10 франков Франция ; 1987 ;  ; Al/Br ; XF ; 18 ; dimcoin ; 153 
 3441 ; 50 сенти Эстония ; 1936 ;  ; Ni/Br ; VF ; 49 ; папашаГарпагон ; 442 
 3442 ; 1 доллар Бермуды ; 1983 ;  ; Лат ; VF-XF ; 29 ; svokich ; 442 
 3443 ; 2 евро Германия. 10 лет экономическому и валютному союзу ; 2009 ;  ; Би/м ; XF ; 16 ; Сильвестр ; 204 
 3444 ; 2 евро Нидерланды ; 2001 ;  ; Би/м ; XF ; 13 ; lva08 ; 295 
 3445 ; 2 евро Австрия ; 2002 ;  ; Би/м ; AU ; 25 ; Фома ; 242 
 3446 ; 2 евро Германия. Саарлен ; 2009 ;  ; Би/м ; VF-XF ; 20 ; svetikbsk ; 221 
 3447 ; 2 евро Германия. Бремен ; 2010 ;  ; Би/м ; AU ; 22 ; Meshok ; 257 
 3448 ; 50 сен Бруней ; 1996 ;  ; Cu-Ni ; VF-XF ; 19 ; solo5 ; 65 
 3449 ; 250 филс Ирак ; 1981 ;  ; Cu-Ni ; VF ; 17 ; Cross ; 92 
 3450 ; 1 шиллинг Восточная Африка ; 1949 ;  ; Cu-Ni ; VF ; 8 ; doc2 ; 130 
 3451 ; 1 ранд ЮАР ; 1989 ;  ; Cu-Ni ; XF- ; 13 ; andrej.fedorov.1971 ; 104 
 3452 ; 1/2 песо Доминикана ; 1987 ;  ; Cu-Ni ; XF ; 28 ; t_v_v ; 97 
 3453 ; 50 центов Канада ; 1972 ;  ; Cu-Ni ; XF ; 5 ; kostya12.04.1994 ; 101 
 3454 ; 20 пенсов Фолклендские острова ; 1998 ;  ; Cu-Ni ; XF- ; 13 ; Cross ; 99 
 3455 ; 1 марка Эстония ; 1922 ;  ; Cu-Ni ; VF ; 26 ; IgorPetrov51 ; 220 
 3456 ; 1/2 рупии Сейшелы ; 1974 ;  ; Cu-Ni ; VF-XF ; 17 ; SpAi ; 124 
 3457 ; 10 центов Гон-Конг ; 1935 ;  ; Cu-Ni ; F-VF ; 11 ; andrej.fedorov.1971 ; 101 
 3458 ; 1 марка Германия ; 1934A ;  ; Cu-Ni ; XF ; 37 ; lestes ; 561 
 3459 ; 25 пфеннигов Германия ; 1912A ;  ; Cu-Ni ; AU ; 42 ; lestes ; 793 
 3460 ; 5 пфеннигов Данциг ; 1923 ;  ; Cu-Ni ; VF ; 30 ; Вадим Старый ; 357 
 3361 ; 5 чентезимо. Сан-Марино ; 1937 ;  ; Br ; XF+ ; 46 ; Svs1989 ; 300 
 3362 ; 2 фунта. Великобритания. XIII Игры Содружества ; 1986 ;  ; Ni/Лат ; AU ; 25 ; eotan ; 249 
 3363 ; 50 пенсов. Великобритания. Битва при Гастингсе ; 2016 ;  ; Cu-Ni ; AU ; 15 ; Plus ; 124 
 3364 ; 1 крона. Великобритания. Черчилль ; 1965 ;  ; Cu-Ni ; XF ; 14 ; SKeeper ; 83 
 3365 ; 25 пенсов. Великобритания. Елизавета II. Серебряный юбилей правления ; 1977 ;  ; Cu-Ni ; XF ; 13 ; dimcoin ; 114 
 3366 ; 50 пенсов. Тристан-да-Кунья. 100 лет со дня рождения Королевы Матери ; 2000 ;  ; Cu-Ni ; AU ; 20 ; GAV1970 ; 273 
 3367 ; 200 эскудо. Португалия. 400 лет со дня смерти Луиса Фройса ; 1997 ;  ; Cu-Ni ; XF+ ; 13 ; ТАТ72 ; 140 
 3368 ; 200 эскудо. Португалия. Генрих Мореплаватель ; 1994 ;  ; Cu-Ni ; AU ; 12 ; dimcoin ; 156 
 3369 ; 10 писо. Филиппины. 150 лет со дня рождения Аполинарио Мабини ; 2014 ;  ; Би/м ; AU ; 29 ; SpAi ; 191 
 3370 ; 2 евро. Италия. 450 лет со дня рождения Галилео Галилея ; 2014 ;  ; Би/м ; AU ; 30 ; nik110850 ; 316 
 3371 ; 2 евро. Бельгия ; 2008 ;  ; Би/м ; XF- ; 16 ; lva08 ; 226 
 3372 ; 200 эскудо. Португалия. Дуарте Пачеко Перейра ; 1999 ;  ; Cu-Ni ; AU ; 26 ; dimcoin ; 210 
 3373 ; 200 эскудо. Португалия. Солор и Тимор ; 1995 ;  ; Cu-Ni ; AU ; 17 ; Bodeo ; 137 
 3374 ; 200 эскудо. Португалия. Путешествие на Молуккские острова в 1512 году ; 1995 ;  ; Cu-Ni ; AU ; 17 ; dimcoin ; 137 
 3375 ; 200 эскудо. Португалия. 500 лет Тордесильясскому договору ; 1994 ;  ; Cu-Ni ; AU ; 34 ; dimcoin ; 204 
 3376 ; 200 эскудо. Португалия. Японская миссия в Европе ; 1993 ;  ; Cu-Ni ; AU ; 13 ; Yustas69 ; 127 
 3377 ; 200 эскудо. Португалия. 450 лет искусству намбан ; 1993 ;  ; Cu-Ni ; AU ; 13 ; Yustas69 ; 127 
 3378 ; 3 евро. Словения. 200 лет со дня рождения Янеша Пухара ; 2014 ;  ; Би/м ; AU ; 17 ; svetikbsk ; 309 
 3379 ; 3 евро. Словения. 100 лет первой словенской олимпийской медали (Рудольф Цветко) ; 2012 ;  ; Би/м ; AU ; 38 ; svetikbsk ; 345 
 3380 ; 3 евро. Словения. 20 лет независимости Словении ; 2011 ;  ; Би/м ; AU ; 31 ; svetikbsk ; 301 
 3381 ; 3 евро. Словения. Любляна - Всемирная столица книги ; 2010 ;  ; Би/м ; AU ; 39 ; svetikbsk ; 345 
 3382 ; 3 евро. Словения. 100 лет первому авиаполету ; 2009 ;  ; Би/м ; AU ; 32 ; nik110850 ; 395 
 3383 ; 3 евро. Словения. Председательство Словении в ЕС ; 2008 ;  ; Би/м ; AU ; 24 ; Victor_161_ ; 302 
 3384 ; 1/2 кэша. Китай ;  ;  ; Cu ; VG ; 29 ; Kaha6uhoji ; 480 
 3385 ; 1/2 кэша. Китай ;  ;  ; Cu ; F ; 25 ; Victor_161_ ; 124 
 3386 ; 1/2 кэша. Китай ;  ;  ; Cu ; F ; 17 ; Victor_161_ ; 72 
 3387 ; 1/2 кэша. Китай ;  ;  ; Cu ; F- ; 20 ; Victor_161_ ; 125 
 3388 ; 1/2 кэша. Китай ;  ;  ; Cu ; VG ; 31 ; Victor_161_ ; 217 
 3389 ; 1/2 кэша. Китай ;  ;  ; Cu ; F- ; 41 ; Victor_161_ ; 502 
 3390 ; 1/2 кэша. Китай ;  ;  ; Cu ; F- ; 25 ; Victor_161_ ; 159 
 3391 ; 1/2 кэша. Китай ;  ;  ; Cu ; F- ; 58 ; Victor_161_ ; 417 
 3392 ; 1/2 кэша. Китай ;  ;  ; Cu ; F- ; 17 ; Victor_161_ ; 147 
 3393 ; 1/4 кэша. Китай ;  ;  ; Cu ; F- ; 35 ; Victor_161_ ; 215 
 3394 ; 1/2 кэша. Китай ;  ;  ; Cu ; VG ; 26 ; Kaha6uhoji ; 284 
 3395 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 11 ; vladmarkin ; 55 
 3396 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 28 ; lsp25 ; 196 
 3397 ; 1 кэш. Китай ;  ;  ; Cu ; F- ; 28 ; lsp25 ; 250 
 3398 ; 1 кэш. Китай ;  ;  ; Cu ; F+ ; 26 ; smel ; 510 
 3399 ; 1 кэш. Китай ;  ;  ; Cu ; F+ ; 20 ; Kaha6uhoji ; 258 
 3400 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 9 ; Бигль ; 84 
 3401 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 29 ; Kaha6uhoji ; 408 
 3402 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 48 ; Victor_161_ ; 283 
 3403 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 37 ; Victor_161_ ; 294 
 3404 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 26 ; lsp25 ; 277 
 3405 ; 1 кэш. Китай ;  ;  ; Cu ; F+ ; 14 ; aziya11 ; 121 
 3406 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 28 ; Victor_161_ ; 228 
 3407 ; 1 кэш. Китай ;  ;  ; Cu ; VG ; 11 ; aziya11 ; 66 
 3408 ; 1 кэш. Китай ;  ;  ; Cu ; F- ; 20 ; Kaha6uhoji ; 308 
 3409 ; 1 кэш. Китай ;  ;  ; Cu ; F ; 27 ; lsp25 ; 342 
 3410 ; 1 кэш. Китай ;  ;  ; Cu ; F+ ; 29 ; Kaha6uhoji ; 354 
 3311 ; 50 злотых. Польша. Князь Болеслав II Смелый ; 1981 ;  ; Cu-Ni ; XF ; 5 ; Инструктор ; 75 
 3312 ; 20 злотых. Польша. Первый поляк в космосе ; 1978 ;  ; Cu-Ni ; XF- ; 13 ; ТАТ72 ; 111 
 3313 ; 20 злотых. Польша. 25 лет СЭВ ; 1974 ;  ; Cu-Ni ; VF+ ; 5 ; aziya11 ; 56 
 3314 ; 20 злотых. Польша. Международный год детей ; 1979 ;  ; Cu-Ni ; VF-XF ; 17 ; electra ; 75 
 3315 ; 20 злотых. Польша. Олимпийские игры ; 1980 ;  ; Cu-Ni ; XF- ; 27 ; electra ; 67 
 3316 ; 20 злотых. Польша. Международный год женщины ; 1975 ;  ; Cu-Ni ; XF ; 26 ; electra ; 112 
 3317 ; 20 злотых. Польша. 50 лет фрегату «Дар Поморья» ; 1980 ;  ; Cu-Ni ; VF-XF ; 31 ; dimam_kz ; 107 
 3318 ; 2 марки. ФРГ ; 1991J ;  ; Cu-Ni ; VF+ ; 7 ; smel ; 77 
 3319 ; 2 марки. ФРГ ; 1971J ;  ; Cu-Ni ; VF ; 9 ; uhfvv7 ; 73 
 3320 ; 50 тенге. Казахстан. Тарас Шевченко ; 2014 ;  ; Cu-Ni ; AU ; 11 ; PK101975 ; 83 
 3321 ; 50 тенге. Казахстан. 20 лет тенге ; 2013 ;  ; Cu-Ni ; AU ; 6 ; aziya11 ; 63 
 3322 ; 50 тенге. Казахстан. Абай ; 2015 ;  ; Cu-Ni ; AU ; 11 ; unicorn ; 61 
 3323 ; 50 тенге. Казахстан. Шурале ; 2013 ;  ; Cu-Ni ; XF+ ; 12 ; unicorn ; 61 
 3324 ; 50 тенге. Казахстан. Алдар-Косе ; 2013 ;  ; Cu-Ni ; AU ; 9 ; unicorn ; 93 
 3325 ; 50 тенге. Казахстан. Муфлоны ; 2015 ;  ; Cu-Ni ; XF+ ; 6 ; Снежный Барс ; 84 
 3326 ; 1 доллар. США. Президенты США - Джеймс Полк ; 2009P ;  ; Cu-Zn-Al ; AU ; 11 ; Сильвестр ; 121 
 3327 ; 1 доллар. США. Президенты США - Джон Адамс ; 2007P ;  ; Cu-Zn-Al ; XF+ ; 9 ; Копеечка ; 134 
 3328 ; 1 доллар. США. Президенты США - Закари Тейлор ; 2009P ;  ; Cu-Zn-Al ; AU ; 11 ; Malkoff ; 138 
 3329 ; 1 доллар. США. Президенты США - Миллард Филмор ; 2010P ;  ; Cu-Zn-Al ; XF ; 15 ; dimam_kz ; 136 
 3330 ; 1 доллар. США. Президенты США - Джеймс Бькенен ; 2010P ;  ; Cu-Zn-Al ; XF+ ; 11 ; Meshok ; 134 
 3331 ; 1 доллар. США. Президенты США - Джеймс Бькенен ; 2010P ;  ; Cu-Zn-Al ; XF+ ; 27 ; Malkoff ; 157 
 3332 ; 1 доллар. США. Президенты США - Авраам Линкольн ; 2010P ;  ; Cu-Zn-Al ; AU ; 7 ; Копеечка ; 138 
 3333 ; 1 доллар. США. Президенты США - Эндрю Джонсон ; 2011P ;  ; Cu-Zn-Al ; XF+ ; 12 ; Сильвестр ; 131 
 3334 ; 1 доллар. США. Президенты США - Франклин Пирс ; 2010P ;  ; Cu-Zn-Al ; XF+ ; 14 ; Meshok ; 157 
 3335 ; 1 доллар. США. Президенты США - Миллард Филмор ; 2010P ;  ; Cu-Zn-Al ; XF+ ; 12 ; DVPr ; 130 
 3336 ; 1 доллар. США. Президенты США - Франклин Пирс ; 2010P ;  ; Cu-Zn-Al ; XF+ ; 6 ; Meshok ; 135 
 3337 ; 1 доллар. США. Президенты США - Эндрю Джексон ; 2008P ;  ; Cu-Zn-Al ; XF+ ; 12 ; Meshok ; 150 
 3338 ; 1 доллар. США. Президенты США - Улисс Грант ; 2011P ;  ; Cu-Zn-Al ; AU ; 16 ; Копеечка ; 135 
 3339 ; 1 доллар. США. Президенты США - Эндрю Джексон ; 2008P ;  ; Cu-Zn-Al ; AU ; 16 ; Meshok ; 157 
 3340 ; 1 доллар. США. Президенты США - Джон Квинси Адамс ; 2008P ;  ; Cu-Zn-Al ; AU ; 16 ; Meshok ; 157 
 3341 ; 1 доллар. США. Президенты США - Мартин Ван Бюрен ; 2008P ;  ; Cu-Zn-Al ; AU ; 16 ; Копеечка ; 132 
 3342 ; 1 доллар. США. Президенты США - Уильям Генри Гаррисон ; 2009P ;  ; Cu-Zn-Al ; AU ; 3 ; Сильвестр ; 105 
 3343 ; 1 доллар. США. Президенты США - Миллард Филмор ; 2010P ;  ; Cu-Zn-Al ; XF ; 8 ; Копеечка ; 118 
 3344 ; 1 доллар. США. Президенты США - Томас Джефферсон ; 2007D ;  ; Cu-Zn-Al ; XF+ ; 8 ; Vol4en0k ; 132 
 3345 ; 1 доллар. США. Президенты США - Джон Тайлер ; 2009P ;  ; Cu-Zn-Al ; XF ; 14 ; Копеечка ; 135 
 3346 ; 1 доллар. США. Президенты США - Джеймс Гарфилд ; 2011P ;  ; Cu-Zn-Al ; AU ; 8 ; Meshok ; 135 
 3347 ; 1 доллар. США. Президенты США - Джеймс Мэдисон ; 2007P ;  ; Cu-Zn-Al ; AU ; 8 ; Meshok ; 134 
 3348 ; 1 доллар. США. Президенты США - Джеймс Монро ; 2008P ;  ; Cu-Zn-Al ; XF ; 21 ; Копеечка ; 157 
 3349 ; 1 доллар. США. Сакагавея. Секвойя ; 2017P ;  ; Cu-Zn-Al ; AU ; 12 ; Ok13 ; 147 
 3350 ; 10 пфеннигов Германия Нотгельд Бонн ; 1920 ;  ; Fe ; VF-XF ; 17 ; dimcoin ; 170 
 3351 ; 10 пфеннигов Германия Нотгельд Арвайлер ;  ;  ; Fe ; VF ; 9 ; птичка16 ; 181 
 3352 ; 10 пфеннигов Германия Нотгельд Хеддернхеймер ;  ;  ; Zn ; F-VF ; 17 ; etwar55 ; 316 
 3353 ; 10 пфеннигов Германия Нотгельд Рейхенбах ;  ;  ; Zn ; F+ ; 16 ; etwar55 ; 398 
 3354 ; 12 пфеннигов Германия Нотгельд Arnstadt Отель Robert Schmidt ;  ;  ; Латунь ; VF- ; 9 ; nays ; 327 
 3355 ; 25 пфеннигов Германия Нотгельд Бонн ; 1920 ;  ; Zn ; VF-XF ; 30 ; dimcoin ; 212 
 3356 ; 50 пфеннигов Германия Нотгельд Алсфельд ; 1917 ;  ; Zn ; F-VF ; 25 ; etwar55 ; 350 
 3357 ; 50 пфеннигов Германия Нотгельд Вейда ; 1918 ;  ; Zn ; VF ; 21 ; dimcoin ; 426 
 3358 ; 50 пфеннигов Германия Нотгельд Кайзерслаутерн ; 1917 ;  ; Zn ; F+ ; 9 ; птичка16 ; 134 
 3359 ; 5 рейс. Португалия ; 1910 ;  ; Br ; VF+ ; 42 ; karl ; 196 
 3360 ; 100 лир. Ватикан ; 1988 ;  ; St ; XF+ ; 24 ; NL.minkki ; 96 
 3261 ; 10 гривен. Украина. Государственная пограничная служба Украины ; 2020 ;  ; Cu-Ni ; AU ; 32 ; Nezd ; 108 
 3262 ; 1 евро. Сан-Марино ; 2018 ;  ; Би/м ; AU ; 25 ; Victor_161_ ; 126 
 3263 ; 2 евро. Литва. Гора крестов ; 2020 ;  ; Би/м ; AU ; 48 ; центр Ч ; 419 
 3264 ; 2 евро. Литва. Аукштайтия ; 2020 ;  ; Би/м ; AU ; 39 ; Vol4en0k ; 373 
 3265 ; 2 евро. Греция. 100-летие включения Фракии в Грецию ; 2020 ;  ; Би/м ; AU ; 51 ; Vol4en0k ; 510 
 3266 ; 2 евро. Португалия. Сборная Португалии на Летних Олимпийских играх 2016 в Рио-де-Жанейро ; 2016 ;  ; Би/м ; AU ; 52 ; Vol4en0k ; 381 
 3267 ; 2 евро. Германия. 50-летие коленопреклонения в Варшаве ; 2020 ;  ; Би/м ; AU ; 43 ; птичка16 ; 505 
 3268 ; 100 тенге. Казахстан ; 2020 ;  ; Би/м ; AU ; 55 ; Vol4en0k ; 287 
 3269 ; 100 тенге. Казахстан ; 2020 ;  ; Би/м ; AU ; 40 ; Vol4en0k ; 281 
 3270 ; 100 тенге. Казахстан ; 2020 ;  ; Би/м ; AU ; 43 ; Vol4en0k ; 293 
 3271 ; 1 доллар. США. Президенты США - Джордж Буш ; 2020P ;  ; Cu-Zn-Al ; AU ; 35 ; Vol4en0k ; 189 
 3272 ; 1 доллар. США. Американские инновации - Шкала Гербера, Коннектикут ; 2020D ;  ; Cu-Zn-Al ; AU ; 11 ; Jon Snow ; 153 
 3273 ; 1 доллар. США. Американские инновации - Телескоп Хаббла, Мэриленд ; 2020P ;  ; Cu-Zn-Al ; AU ; 38 ; lora ; 515 
 3274 ; 2 евро. Франция ; 2001 ;  ; Би/м ; VF-XF ; 14 ; lva08 ; 199 
 3275 ; 500 йен. Япония. 100 лет основанию Кабинета министров Японии ; 1985 ;  ; Cu-Ni ; AU ; 48 ; Alexim ; 527 
 3276 ; 500 йен. Япония. Открытие тонеля Сэйкан ; 1988 ;  ; Cu-Ni ; AU ; 57 ; ialaiola ; 720 
 3277 ; 500 йен. Япония. EXPO ; 1985 ;  ; Cu-Ni ; AU ; 77 ; SpAi ; 569 
 3278 ; 500 йен. Япония. Открытие моста Сэто-Охаси ; 1988 ;  ; Cu-Ni ; XF+ ; 57 ; ialaiola ; 720 
 3279 ; 500 йен. Япония. Возведение Императора Акихито на трон ; 1990 ;  ; Cu-Ni ; AU ; 84 ; IgorPetrov51 ; 720 
 3280 ; 500 йен. Япония. 60-летие правления Императора ; 1986 ;  ; Cu-Ni ; AU ; 54 ; папашаГарпагон ; 579 
 3281 ; 2 евро. Франция. 100 лет со дня смерти Огюста Родена ; 2017 ;  ; Би/м ; AU ; 31 ; Vol4en0k ; 357 
 3282 ; 50 тоа. Папуа - Новая Гвинея. XV Тихоокеанские Игры ; 2015 ;  ; Cu-Ni ; AU ; 16 ; sveta6369 ; 130 
 3283 ; 50 бани. Румыния. 10 лет деноминации валюты ; 2005 ;  ; Ni/Лат ; AU ; 33 ; unicorn ; 126 
 3284 ; 1 гривна. Владимир Великий ; 2011 ; Владимир Великий ; алюм. бронза ; AU ; 6 ; АлексейЕ ; 26 
 3285 ; 1 доллар. США. Сакагавея ; 2000P ;  ; Cu-Zn-Al ; XF ; 11 ; KVictorA ; 77 
 3286 ; 2 фунта. Великобритания ; 1998 ;  ; Би/м ; VF-XF ; 7 ; von_Schwarz ; 182 
 3287 ; 1 евро. Германия ; 2002 ;  ; Би/м ; VF-XF ; 9 ; nivva ; 90 
 3288 ; 500 йен. Япония ;  ;  ; Cu-Ni ; AU ; 66 ; teso ; 1047 
 3289 ; 500 йен. Япония ;  ;  ; Cu-Ni ; XF ; 53 ; ialaiola ; 677 
 3290 ; 50 тенге. Казахстан. М. Габдуллин ; 2015 ;  ; Cu-Ni ; XF ; 11 ; aziya11 ; 62 
 3291 ; 50 тенге. Казахстан. Сирко ; 2014 ;  ; Cu-Ni ; AU ; 6 ; aziya11 ; 73 
 3292 ; 50 тенге. Казахстан. Сирко ; 2014 ;  ; Cu-Ni ; XF+ ; 12 ; aziya11 ; 73 
 3293 ; 50 тенге. Казахстан. Колобок ; 2013 ;  ; Cu-Ni ; XF+ ; 8 ; unicorn ; 84 
 3294 ; 50 тенге. Казахстан. Кокпар ; 2014 ;  ; Cu-Ni ; XF+ ; 8 ; aziya11 ; 81 
 3295 ; 50 тенге. Казахстан. Шокан ; 2014 ;  ; Cu-Ni ; XF+ ; 5 ; aziya11 ; 67 
 3296 ; 50 тенге. Казахстан. 20 лет тенге ; 2013 ;  ; Cu-Ni ; AU ; 11 ; aziya11 ; 90 
 3297 ; 50 тенге. Казахстан. 70 лет победы ; 2015 ;  ; Cu-Ni ; XF ; 16 ; canario ; 105 
 3298 ; 50 тенге. Казахстан. М. Толебаев ; 2013 ;  ; Cu-Ni ; AU ; 5 ; aziya11 ; 56 
 3299 ; 50 тенге. Казахстан. М. Толебаев ; 2013 ;  ; Cu-Ni ; AU ; 7 ; unicorn ; 60 
